PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9
0.058,1.2783982735378077,0.006684468128367648,0.8252420443039196,0.1444791168959072,566.9926273912264,113.4438378851602,0.15429909018985213,527.5394415526636,18.28262052031662
0.059,1.4594082064829308,0.007092862696974429,0.8226151395100576,0.13800180406525386,565.7469835589187,123.7464439178741,0.0421667307136824,550.9137028287812,20.11061339965996
0.06,1.3490832406463353,0.006954857693027661,0.8298941440537774,0.14333232327674342,566.1385846325641,112.27252290159606,0.0002025913083442844,514.2369661638006,80.16048436366212
0.061,1.3658822455784312,0.006982205954321921,0.8291383118089787,0.13999437320211003,566.2989643858672,112.61909397304366,0.004540298152510723,563.2893742016331,120.606138252936
0.062,1.3852704345621853,0.007020953186420744,0.8286769446693225,0.14543871956286164,565.9185176368576,113.11979067087051,0.00045538567280882297,672.6119287478737,10.02281293576118
0.063,1.416510924524905,0.007110057881298404,0.8288924218748192,0.13731938666078974,563.9752365298542,109.83722133483717,0.009826092887611312,619.7098637160933,195.17027621118342
0.064,1.3630355341477756,0.006837999866838598,0.8217555054122924,0.15025364678128011,566.6568647593791,115.1356320251553,0.0013706047455382734,673.133997393913,148.9174726779414
0.065,1.2533849118799845,0.006152698322115993,0.7984156562229688,0.16393203060675798,571.7395188475322,123.44929757573357,0.005708264350856427,442.0337127531346,10.266235222668172
0.066,1.4565086879101061,0.006985913770471057,0.8173890348079752,0.14883939224605908,567.9199588871259,122.51511225962531,0.03897890109921395,534.7684682407642,29.07748785549607
0.067,1.4366513803684726,0.006954999865555299,0.8183923624992246,0.15115132026131686,568.002676199716,120.22142446123404,0.016118254044309964,536.4531426998336,30.130046472821068
0.068,1.423645463121691,0.006908732069946991,0.817597466661723,0.15368389179094935,568.2763648628471,119.45021303731023,0.0020873227613081927,562.1212774689934,23.47508096592697
0.069,1.5142963746491414,0.00681389734365066,0.7984192256469534,0.14605240047015258,574.1738387746154,140.0967489201128,0.038487512385143176,539.036513592998,52.268624802170606
0.07,1.4040843656948945,0.007039072066335234,0.8273934560147249,0.14767291587432166,569.3973003980293,112.5535606664591,0.0386943742831616,514.548991327308,28.60919069449921
0.071,1.4274801883522554,0.006858930832664765,0.8143270582226138,0.15804416754520942,569.0458847609485,120.19607624823144,0.07240187599239752,544.4357660803197,12.522119134476085
0.072,1.468934539562648,0.007006700339585109,0.81715881111067,0.15505315209793882,568.776903634925,120.25845149196444,0.00295994285549431,543.5819972827992,60.04179016433736
0.073,1.4785236748460924,0.007107723073301031,0.8214687963520539,0.15482619529878971,567.927386420714,117.70410736045392,2.0955328292206745e-05,547.1178489240192,179.60812808862468
0.074,1.4922286804934948,0.0070655094853452035,0.8174986513010771,0.1576149690454576,568.523783079825,119.7984923501748,0.0105107811688233,552.9260288631322,11.164903434217727
0.075,2.000586665679187,0.0063741690321592595,0.6349276957739125,0.3157172293304563,582.2619487611511,175.15973111265305,0.0467984849131328,329.46691370871065,104.89401828871716
0.076,1.8816630838375978,0.0066197449651324925,0.6203920468959833,0.322253609042819,593.5969634040351,167.6738106197176,0.10515612865633853,321.43717558939375,199.9999962887367
0.077,1.845144445065146,0.006254114408124907,0.5919521733901101,0.3454096658138914,594.9279803624175,172.95862104160054,0.10522252330317425,319.7727088029464,193.3513194256078
0.078,1.7334012011356887,0.005596388265498135,0.6628609405203747,0.27125035752276583,586.9230963040657,158.69484791366682,0.019901298775755628,411.01939466754175,58.305110377237554
0.079,1.5379543831600615,0.00742612667057657,0.8316261260445617,0.14894639897591974,559.5619127954042,106.23754759761194,0.016035009002962414,662.329326193189,65.2802034109526
0.08,1.5461245615606556,0.007330504713811617,0.8255518058381742,0.15213503709560397,569.5541782965192,116.13218841866657,0.00563040015047217,506.98905226774497,64.58079751196773
0.081,1.5610411215394742,0.0073036495448061955,0.8221727477017903,0.1379878614656582,561.7762534440084,111.75288737113665,0.02266090226784759,626.0549031769065,163.66456960389996
0.082,1.656849270324214,0.007680846900880179,0.8316560741259845,0.14292930998016548,561.2356800157872,110.80685580842615,0.01334143852108781,657.9114570413386,154.48606181421587
0.083,2.0060817958048864,0.005852777956690823,0.48425913573252455,0.4487297429284618,593.206938587162,199.99834644495598,0.11448803899982854,298.35035313313136,154.14492231775563
0.084,1.6540096960497699,0.0076300708448561174,0.8292348540406371,0.14309601590241514,561.4365346463425,110.9103818559333,0.015508548067898392,663.0037197477193,176.0225074847222
0.085,1.615477785323604,0.007452357424333768,0.8237750416192059,0.14307950637868058,561.2494474572759,110.77338155612381,0.02048094010171805,672.67369464208,199.99807060659222
0.086,1.4259419700284282,0.0045426304994755935,0.6150417612555922,0.2076355759164081,575.5555458258308,174.54667593017382,0.08523969007773534,619.4740306070679,135.39951617679458
0.087,1.726858129852103,0.007562962772816455,0.8175529916612975,0.14423219161296286,555.4932299030223,118.84602173236823,0.06374679484655063,624.0944300866034,50.39047741401368
0.088,1.6933444574693586,0.004171016265962071,0.4852875728618785,0.37267618858794116,601.3374662581527,183.5470516651059,0.013906794923051639,401.7919824986347,75.36999446474482
0.089,1.88295075456291,0.005116185081968243,0.5656179638873099,0.342660883339538,592.7273929293041,181.74739638298885,0.4757485538832631,397.6579037055329,12.389275780357114
0.09,1.6063468471167204,0.007589015105489991,0.8324120991105377,0.1489007148900934,571.2755156909562,112.51436032555995,0.021784578471725862,512.8846311326539,42.20347534857661
0.091,1.563806196393418,0.004129719746488632,0.5141745863669139,0.28842038461867847,581.6565841121736,187.42735140180022,0.07437007086028322,639.985816518325,127.18191350743368
0.092,1.273568497539318,0.004176592133707038,0.6241484434030826,0.2685003490157563,591.8948881374054,160.00653186094615,0.20407881384723994,534.2970914401827,12.962166283313055
0.093,1.6894232454930365,0.00761428928335972,0.8251068314086025,0.1497984217841602,560.7777521927914,112.32916747073878,0.018233955223145103,673.1217588168057,145.16466482618083
0.094,1.7213563872510764,0.007635938554783828,0.8221605714261776,0.1621257749245149,568.4155824204933,120.72919905853472,3.31973799191311e-05,584.985637341846,33.80818932191102
0.095,1.5733065558883905,0.007611741285898742,0.8371691628311237,0.1435678522743751,574.7056588443493,107.76793181987334,0.028740024161966967,509.2773808807303,48.6563861421501
0.096,1.587976664069814,0.0037508023016121425,0.45454267619829186,0.376179389413203,603.3400330265995,187.30945084660667,0.799043967856883,404.74903546375594,13.728591064405828
0.097,1.5776363484223712,0.007158137734621818,0.8122944268009451,0.12699366768309295,557.3858575783834,116.13480058398818,0.04703476558526229,610.6442988659014,129.44485509866664
0.098,1.7236095974513257,0.0075447941540467455,0.8169484372511902,0.16684852829139257,569.3510984409585,122.97706861803694,3.32885082078587e-05,562.4995384010623,144.64339639706438
0.099,1.667337962947742,0.0072928004503395975,0.8081650995677729,0.17298342189648241,570.8451357397963,125.78825308939909,0.0007589835156951544,338.2179344222885,163.09924381437793
0.1,1.6629221823846179,0.007293966041797861,0.8095079161122253,0.17196935344870487,570.7634605630491,125.30598246692155,0.00021904781829642356,496.193774385597,65.3333727239136
0.11,2.001194423303093,0.008340632271917024,0.8325650952768052,0.15989670423483127,567.0636601695378,119.01974153453986,0.0050441220863728375,525.927097481379,10.0220456323008
0.12,1.6918410749555315,0.007303443639041475,0.8062041517222334,0.17749705227584123,571.4430153766458,127.70420912424359,0.001497575604732172,650.5325533256814,136.34682255567046
0.13,1.784199416445673,0.007844034315359839,0.8270607577338759,0.1547043366125889,574.5147716920865,121.08597297575126,0.017303369491566956,521.5239197028837,74.58205334076912
0.14,1.2362989704418585,0.0034626341651978446,0.5533179853638894,0.19529299309486245,534.1092332470027,127.51997961753317,0.19470654671708904,649.6636326357697,103.6871038044696
0.15,1.7398745837384497,0.007894825379133968,0.8327276526836386,0.16434886883130412,570.4652092321924,119.09403092535699,0.0037348832937361587,505.00701304828306,34.49325011094389
0.16,1.843402797809745,0.0080464404504214,0.8319631244287432,0.14868094590502343,557.3466284065952,110.36206608627002,0.03189291537880058,666.1970952576665,144.726092398621
0.17,1.857507727168416,0.007829695640955755,0.8178571422285817,0.15314168481154955,565.1804743113496,118.77131066483531,0.030058722326604795,631.6877434669912,186.70975954937146
0.18,2.0376939886351817,0.008331403793805666,0.8285399960120168,0.17206184623340642,570.7807477556818,125.08329881432584,0.0022049806711674706,546.3640614924083,105.93079201589666
0.19,2.041663605218274,0.008354818040682438,0.829367822482511,0.17479495071923476,570.6479094548164,125.14310644604221,0.09430736629284685,538.7867440345865,11.51429489733243
0.2,2.039933665238952,0.008708706867008737,0.8474709896027975,0.1433229122292483,577.7245381364688,116.4351646577532,0.0266653987081403,519.0062688942089,85.83673079677313
0.21,2.0470481895880326,0.008429072841082652,0.832641662865624,0.17299170402159952,570.3157025090161,124.34972202533764,0.00199158816152807,656.3206752329858,199.993180325082
0.22,0.5620181721224895,0.005837894528328112,0.7319175172039761,0.2731190966139122,569.4750995456665,168.854215030618,0.14969082410546847,304.0929415809484,78.6634824909746
0.23,1.722867121970622,0.005749694005071601,0.6762521356070653,0.2141364540993934,537.5578657881514,143.9429892935657,0.16457769708298078,636.3830245355659,77.3076165277332
0.24,2.0537615310467583,0.006372857252852177,0.6647123922053519,0.27614601750661955,577.9022467761779,185.10440650676918,0.04509366649202869,617.9998322602441,80.1955197527562
0.25,1.9264108871859118,0.006068822863392009,0.6706502004439961,0.20065943938864025,509.322627891834,129.24516056245184,0.2577589527926209,631.8188198804834,75.36478479280647
0.26,1.7018026065572534,0.006055270700311697,0.7106498169840247,0.26700208025651956,585.4476754494581,157.41817508555295,0.013179760623831402,408.88242050852415,39.14795280228311
0.27,1.931361396043554,0.005145084731633649,0.5408443902873191,0.23589175042799335,521.7740639657744,170.68271290020465,0.23619455406451131,647.689563266946,132.88017297608803
0.28,2.0599954520071915,0.006005132586752821,0.61191763144879,0.27417098591492317,566.8212069352254,198.86117979244702,0.09690865451132102,626.9753862135195,119.87266307111247
0.29,1.882164862258644,0.005104385403312928,0.5603554091192003,0.23210313119161297,508.6225284474885,145.63864721874253,0.2724153821949615,643.4526211128705,109.04227117065571
0.3,1.9300984693228118,0.005296035271674337,0.5494907893499451,0.1823992676622584,504.5544902378575,182.27043861922107,0.2746182962320428,635.3533599447214,151.75181368967918
0.31,2.0631279458471976,0.005469808777755671,0.545799941111082,0.23536996100779395,513.2963372208534,172.85690756480443,0.2534511356515598,645.5897751102966,134.0314943975316
0.32,1.9272745535176568,0.0053247922950809615,0.5318739994239947,0.06741692481198919,379.68589398328885,161.21086587002725,0.40831510808834126,605.2615980516068,179.63033689663624
0.33,1.4211562697826277,0.0035046712803022393,0.47047443479369255,0.1848380804629436,559.9772489046636,187.47829682705483,0.22013395218913837,636.4932563171297,165.6123934396905
0.34,2.066033794822445,0.005872981800332519,0.5902077687595543,0.1552599161032875,478.82675455451675,168.275730331611,0.2994690636988517,628.0262692669155,148.23302204194394
0.35,2.0735299309142152,0.00552835708909409,0.5330811733288418,0.1315207106513082,501.5177251732897,199.99004723191428,0.31724306653097095,631.7101991020413,199.06883685887584
0.36,1.563893703819976,0.005431646202618764,0.6704450105641446,0.2203563929982846,558.118470277668,167.5949459411646,0.10688627792386067,637.2043879183235,116.58120774189956
0.37,1.9819063917172424,0.006326950779559701,0.6774043692028574,0.19876451633701864,513.4439162538732,145.26090140135818,0.20777571533800157,636.2773247247452,100.76787787058753
0.38,1.77758853570675,0.006275004804172112,0.7082636098713724,0.2098980483376887,544.400495021637,157.1449292300071,0.12408312389106645,635.8673413518088,93.45673910782466
0.39,1.3166670528829705,0.0076727830925586256,0.8662835680127303,0.15903469245009708,583.8464957917523,102.49980547960156,0.02653396902962019,475.61702626985516,23.97667023496978
0.4,1.3428606824159635,0.007694937535189152,0.864432778072149,0.16062444806870804,581.0932369898832,107.45682095277351,0.026493900477416232,486.5687560256095,23.850701623570522
0.41,1.4861903238150003,0.008265909949135886,0.873475654406899,0.15532092608472653,579.8619064207843,105.20449094696878,0.022934545471030125,480.4597707182926,17.610850287114758
0.42,1.5272138456675883,0.007881934237752023,0.8533122324653241,0.16955208085887705,575.3049171948734,122.7812463747792,0.08508352420288787,521.451972075546,27.3234498020842
0.43,1.2816034047910867,0.007369351719289854,0.8571995953460322,0.1664765501397743,579.6191992259842,114.43356300582833,0.013043011065749196,482.53414782708745,51.637143336685384
0.44,1.279532848679275,0.007493371550807675,0.8627641484249303,0.1609166568629421,581.9530164109775,110.3724386566575,0.019852631400480016,486.3400952036667,63.395417560319366
0.45,1.4671212080398228,0.007673633439994344,0.8497627916214506,0.17386641912386558,575.275864333806,125.76592454896932,0.0030058399162814892,531.9701894999793,71.74389644862897
0.46,1.2690535209896565,0.007795858226196358,0.8757651446607002,0.15440512047918656,583.6783270179565,101.87929340439678,0.09552984764764592,508.86755209437064,31.074314113609272
0.47,1.3108231901894198,0.007865361718937114,0.8742174981008871,0.1569284440282623,580.1892743802005,107.01248715860572,0.01849050731203429,482.8014543552321,39.56525005693999
0.48,1.3107260780296728,0.007895977736662025,0.875363188276028,0.1562944692404858,580.0107520957314,107.2326858714209,0.0179069226686138,483.52914318059834,45.94143437677629
0.49,1.2961837092793007,0.007941408639175852,0.8784513287636145,0.1536205435453298,581.3195038413398,104.90475901496121,0.02222232209795465,488.6212844071934,50.69468896611949
0.5,1.2849096778084401,0.007973145407182783,0.880660735888128,0.15102489248698897,582.1158468173969,103.88271769634339,0.026909509349329303,496.2564319012269,51.497267806529486
0.51,1.2599420157861725,0.007962947250819084,0.8826523144139276,0.15018805855504605,583.5091001659498,101.49906106914783,0.028881569466384063,492.96435416796817,52.98079258002106
0.52,1.2690515724950278,0.008033851490733305,0.8842713349811259,0.14648117245658088,583.7326176157864,102.21360234271536,0.03214914188845404,500.5645911933675,56.03289999838652
0.53,1.2450059678296217,0.007519373961116427,0.867149767118583,0.16473227924445907,576.9493669772723,116.94869069943837,0.006793450222908944,466.80444411337106,22.035121646599343
0.54,1.2171041529116229,0.007802108446095589,0.8810250668322185,0.15154235746422773,582.3591228801688,105.27393286522063,0.022889644876487144,490.0254999123868,61.3683441010643
0.55,1.4815890454703957,0.008523672337230904,0.8828780896298611,0.15090792386168728,575.1168008766967,114.40524625775471,0.011313005369931278,513.9087162682491,62.19027516477907
0.56,1.304040554016177,0.007897171324325275,0.875690850838471,0.16028990770491508,575.5584214547221,115.63330597245195,0.005361870597942496,468.56112699991087,24.619616353499183
0.57,1.3901696399001373,0.008617148384331154,0.8934343137298902,0.1392187201362178,581.2728297732143,103.894728901484,0.027864380143409667,505.4965740944225,62.9297904463532
0.58,1.2046116569386678,0.007872026586557494,0.8845997683715483,0.15345543121297978,578.7310252105837,107.8989699768731,0.052601551653746255,505.9418081670898,28.03190798986688
0.59,1.34607693802097,0.008489572368452563,0.8927615661535382,0.14864519575620608,577.4495626362813,105.60256970536335,0.013408348895874984,474.8170343428562,19.750438640558038
0.6,1.3124452325307616,0.007872371157426313,0.873574740306566,0.1638814233980722,573.9139922429515,120.34155430496787,0.0002405276572515629,488.19310393756297,140.38453522943732
0.61,1.305800354069772,0.00790559644646633,0.8755136477161843,0.16293006239600444,573.6972508545742,119.90107437462736,0.03014202350906354,635.5936354111348,12.880336894655224
0.62,1.238733033766826,0.007652718072822306,0.8726011069665679,0.16388763969595044,574.4543736600635,120.74198495515991,0.0010952216819855006,560.4627272853556,141.0351773507001
0.63,1.3056722370608427,0.008019075303938904,0.879703901007283,0.16049202847427052,573.3725839538611,118.82909768026788,7.713334505555164e-05,532.0445863165196,174.33151313696325
0.64,1.148096652272622,0.007688114971415157,0.8836892371476263,0.15699281958792,565.5829898023602,106.99756890979431,0.022706026319385255,660.9314533890089,25.971174954209886
0.65,1.3128989744462434,0.008397345929330268,0.8923437504402523,0.13670877318146576,560.3741594987442,105.2715302715296,0.026242907542217364,656.1451293694715,122.94939365205843
0.66,1.2702844591513618,0.008100757618390865,0.8859417126263701,0.1561795917671271,571.1604791270906,115.11883668761658,0.004023121359038661,670.008919353061,67.06177182191834
0.67,1.2204168690764272,0.007866216866530823,0.8822981427544376,0.15856991760597622,573.4886449469323,118.13855672004784,0.0009992393753875592,623.1946217657689,199.97089890430576
0.68,1.3674305424761566,0.008689114888417207,0.8971704429428123,0.1406532907832855,563.7396902651711,107.42947211061328,0.016985980342321794,660.0935097323827,114.4365621114365
0.69,1.5423674747379297,0.009238758766759262,0.9014514282983366,0.1346767906875713,567.9930992045322,110.21797797999933,0.013097847629969777,600.140719942326,129.86561082301097
0.7,1.2311265575980068,0.008243730728576976,0.8942081193654643,0.14802550426061759,574.7874309970363,113.38276935245796,0.0067990989805863525,511.84127760827033,73.85566113874722
0.71,1.1295362972761807,0.00783670970986237,0.8904239326160738,0.15228664616214369,568.118534715609,110.53059720591789,0.03094191888467487,635.6851705848342,37.46583699573878
0.72,1.182298805667362,0.0079820768756899,0.88997063799437,0.1551248422746744,573.2218630689127,116.55334829205196,0.00023964419644561882,539.7708261274086,33.622344338940984
0.73,1.0931267940462246,0.0077341577795476185,0.8905910733148243,0.15422021723141985,574.6383876585782,114.70686441187222,0.0023959622630381062,470.08207560869846,42.55432359161872
0.74,1.1244040776106468,0.008066607614853477,0.8957655799209063,0.15138024749639717,572.5435048736304,114.71945017520079,0.00224969221387875,298.28676424695016,59.79276461320423
0.75,1.1041263261021348,0.007851422480613929,0.8933241819750625,0.1529589763821571,574.8327082622899,113.71178189806487,0.0036682193508247186,454.8052831408385,59.072307871151345
0.76,1.0681668342771613,0.007866737666408063,0.8973445571683168,0.14990525270009464,574.9074479840135,111.67616194310524,0.0042770370196253,467.09441537364944,31.135425556846446
0.77,1.1488965530969117,0.008164368895599291,0.8986915914955238,0.14996443466225268,572.6302291525387,114.11147836347045,0.03458170843595425,549.2928436379353,10.33103323843219
