PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9
0.00011,3.315277007186924,0.004538062157623386,1.5350051868233756e-06,0.3663281647014241,399.99999999991616,69.57410812957859,1.2247700293047679,582.1081847368085,199.99994419727878
0.0002,2.4533217608580857,0.009931996138802949,0.7471306721678501,0.05093617570665577,399.14995679812216,60.25432276111554,0.4521673321226073,519.1299019364416,193.5697102645959
0.0003,2.2597535785112197,0.009999984745085694,0.7070723453324921,0.07094508523413677,328.80044619563705,50.00071706534537,0.4281973649678752,516.9569329161109,199.9994802490868
0.0004,2.1457509813711795,0.009999989540836456,0.706608110321657,0.08385480531959535,325.29511187330155,50.00010326484648,0.40564360126292204,517.5503768402534,199.9999345510888
0.0005,2.066386533192596,0.009999999479876577,0.7128016647540801,0.08547435803576997,324.05458520254007,50.00000150608464,0.38812929075951935,517.4361394047316,199.99937644876283
0.0006,2.186671849898182,0.009999999999999998,0.631782809948964,0.15897061536643753,332.8957146215475,134.8748131877568,0.43555328481267597,546.5596030780599,199.98719514104673
0.0007,2.3191024953915593,0.00999999987701691,0.5187209863827554,0.3490184383015479,371.71077808179416,199.9999474215635,0.41859394242131853,603.6500322169409,199.9999956404508
0.0008,1.8985819727759083,0.00999996916831135,0.7351328087126905,0.0759024634700262,320.60229371512116,50.03097312035332,0.34561477682710645,515.3757761423645,199.99609669804957
0.0009,1.8549791507298605,0.00999962548140164,0.7421868181091196,0.07278444523538531,319.82717767653236,50.00244488974285,0.33307069740365075,514.7684156343637,199.9493379385328
0.001,1.8152420121077457,0.009999973563537393,0.7488265134506529,0.06698540724729915,317.6006533286681,50.00308346206165,0.32186800921204023,513.3323628231574,199.99414834576194
0.002,1.5303954667006432,0.009897992592106025,0.8089920856706069,0.04645878661648631,298.4014301868024,50.03253234537354,0.23466495032179907,506.2216328664849,183.13138075962573
0.003,1.3209304838389473,0.009846097447654082,0.8745342688298454,0.06312352786846764,325.884277792308,50.04867611396628,0.16650104353985032,511.4271861447742,124.60485613389467
