Strain,Stress
0.0,439.3445002026143
0.00011,623.6612707647802
0.0002,644.9718658143103
0.0003,660.0766521304311
0.0004,671.1588328163024
0.0005,679.9887335886623
0.0006,687.3703025723474
0.0007,693.7387286153303
0.0008,699.3568928085399
0.0009,704.396073543135
0.001,708.9742443082359
0.002,741.0399525474605
0.003,761.7135569223965
0.004,777.4257250600191
0.005,790.2641223516965
0.01,833.6981110870906
0.011,840.01601735255
0.012,845.8291316306278
0.013,851.2045356688484
0.014,856.1962171808087
0.015,860.8484756491787
0.016,865.1982543177596
0.017,869.2767850074654
0.018,873.110778584644
0.019,876.7233063702624
0.02,880.1344660012645
0.021,883.361893588674
0.022,886.4211640717693
0.023,889.3261087733251
0.024,892.0890706284276
0.025,894.721111793632
0.026,897.2321843724594
0.027,899.6312722109575
0.028,901.9265097364665
0.029,904.1252823821837
0.03,906.2343120928598
0.031,908.2597306306862
0.032,910.2071428182835
0.033,912.0816814143873
0.034,913.8880549798292
0.035,915.6305898300652
0.036,917.3132669665849
0.037,918.9397547190571
0.038,920.5134377027557
0.039,922.0374425940179
0.04,923.514661144512
0.041,924.9477707886152
0.042,926.3392531439137
0.043,927.6914106602566
0.044,929.0063816359249
0.045,930.2861537888347
0.046,931.5325765450734
0.047,932.7473721855389
0.048,933.9321459732591
0.049,935.0883953685411
0.05,936.217518425932
0.051,937.3208214557054
0.052,938.3995260228957
0.053,939.4547753485307
0.054,940.4876401704671
0.055,941.4991241149154
0.056,942.4901686242497
0.057,943.461657481864
0.058,944.4144209706134
0.059,945.3492396976472
0.06,946.2668481151436
0.061,947.1679377635494
0.062,948.0531602613272
0.063,948.9231300629214
0.064,949.7784270045889
0.065,950.6195986559154
0.066,951.4471624931865
0.067,952.2616079093133
0.068,953.0633980736873
0.069,953.8529716541434
0.07,954.6307444121433
0.071,955.3971106813066
0.072,956.1524447385608
0.073,956.8971020763643
0.074,957.6314205837552
0.075,958.3557216433155
0.076,959.0703111505497
0.077,959.7754804616378
0.078,960.4715072750324
0.079,961.1586564519181
0.08,961.8371807801493
0.081,962.5073216859041
0.082,963.1693098969564
0.083,963.8233660611545
0.084,964.469701323412
0.085,965.1085178642525
0.086,965.7400094027182
0.087,966.3643616662255
0.088,966.981752829755
0.089,967.5923539265805
0.09,968.1963292325652
0.091,968.793836625911
0.092,969.3850279240876
0.093,969.9700491995512
0.094,970.5490410757351
0.095,971.1221390046833
0.096,971.6894735275976
0.097,972.2511705194743
0.098,972.8073514189184
0.099,973.3581334441456
0.1,973.9036297961042
0.11,979.0902645007625
0.12,983.8491598028978
0.13,988.249091666217
0.14,992.3427557059547
0.15,996.1716373288878
0.16,999.7691036394824
0.17,1003.162458317317
0.18,1006.3743623089549
0.19,1009.4238490769284
0.2,1012.3270701569627
0.21,1015.0978550848389
0.22,1017.7481398191647
0.23,1020.2882997358366
0.24,1022.7274119643981
0.25,1025.0734645079735
0.26,1027.3335246925171
0.27,1029.513876134293
0.28,1031.6201310613749
0.29,1033.6573231438633
0.3,1035.6299847667801
0.31,1037.5422117804558
0.32,1039.397718092543
0.33,1041.199881959889
0.34,1042.9517854529481
0.35,1044.656248268832
0.36,1046.315856838985
0.37,1047.932989497466
0.38,1049.5098383339991
0.39,1051.0484282433717
0.4,1052.5506335928567
0.41,1054.0181928570419
0.42,1055.4527215110147
0.43,1056.8557234253224
0.44,1058.228600967289
0.45,1059.5726639813574
0.46,1060.8891377947875
0.47,1062.1791703731951
0.48,1063.4438387322348
0.49,1064.684154696509
0.5,1065.9010700840242
0.51,1067.0954813837463
0.52,1068.2682339847065
0.53,1069.420126007384
0.54,1070.5519117815095
0.55,1071.6643050088153
0.56,1072.7579816444395
0.57,1073.8335825265544
0.58,1074.8917157802148
0.59,1075.9329590183486
0.6,1076.9578613601284
0.61,1077.9669452846483
0.62,1078.9607083358085
0.63,1079.9396246925364
0.64,1080.9041466169433
0.65,1081.854705791646
0.66,1082.7917145563033
0.67,1083.7155670523643
0.68,1084.6266402841025
0.69,1085.5252951031882
0.7,1086.4118771233382
0.71,1087.2867175709193
0.72,1088.1501340768361
0.73,1089.0024314145005
0.74,1089.8439021882461
0.75,1090.674827476129
0.76,1091.495477430708
0.77,1092.3061118410606
0.78,1093.106980659006
0.79,1093.8983244922422
0.8,1094.6803750668657
0.81,1095.4533556615345
0.82,1096.217481515336
0.83,1096.9729602112568
0.84,1097.7199920369849
0.85,1098.4587703246361
0.86,1099.1894817708737
0.87,1099.9123067387588
0.88,1100.6274195425785
0.89,1101.3349887167865
0.9,1102.0351772701156
0.91,1102.7281429258321
0.92,1103.4140383490308
0.93,1104.0930113618017
0.94,1104.7652051470434
0.95,1105.4307584416267
0.96,1106.0898057195811
0.97,1106.7424773659088
0.98,1107.3888998416044
0.99,1108.029195840403
1.0,1108.6634844377568
1.01,1109.291881232494
1.02,1109.9144984815907
1.03,1110.531445228455
1.04,1111.142827425092
1.05,1111.7487480485022
1.06,1112.3493072116325
1.07,1112.9446022691884
1.08,1113.5347279185874
1.09,1114.1197762963197
1.1,1114.6998370699694
1.11,1115.274997526122
1.12,1115.8453426543838
1.13,1116.410955227716
1.14,1116.9719158792732
1.15,1117.5283031759343
1.16,1118.0801936886876
1.17,1118.6276620600377
1.18,1119.1707810685787
1.19,1119.7096216908815
1.2,1120.2442531608222
1.21,1120.774743026483
1.22,1121.3011572047421
1.23,1121.823560033662
1.24,1122.3420143227881
1.25,1122.8565814014516
1.26,1123.3673211651721
1.27,1123.8742921202538
1.28,1124.3775514266508
1.29,1124.877154939191
1.3,1125.3731572472248
1.31,1125.8656117127787
1.32,1126.3545705072738
1.33,1126.8400846468787
1.34,1127.3222040265553
1.35,1127.800977452855
1.36,1128.2764526755204
1.37,1128.748676417947
1.38,1129.217694406547
1.39,1129.6835513990725
1.4,1130.1462912119314
1.41,1130.605956746549
1.42,1131.062590014806
1.43,1131.516232163598
1.44,1131.966923498551
1.45,1132.4147035069245
1.46,1132.8596108797403
1.47,1133.3016835331644
1.48,1133.740958629175
1.49,1134.177472595543
1.5,1134.6112611451513
1.51,1135.0423592946852
1.52,1135.4708013827087
1.53,1135.8966210871595
1.54,1136.3198514422809
1.55,1136.7405248550115
1.56,1137.158673120857
1.57,1137.5743274392594
1.58,1137.9875184284867
1.59,1138.3982761400582
1.6,1138.8066300727219
1.61,1139.2126091860052
1.62,1139.6162419133502
1.63,1140.017556174849
1.64,1140.4165793895963
1.65,1140.8133384876717
1.66,1141.207859921762
1.67,1141.6001696784429
1.68,1141.9902932891257
1.69,1142.378255840684
1.7,1142.7640819857713
1.71,1143.1477959528415
1.72,1143.5294215558768
1.73,1143.9089822038422
1.74,1144.286500909869
1.75,1144.6620003001772
1.76,1145.0355026227498
1.77,1145.4070297557635
1.78,1145.776603215783
1.79,1146.1442441657334
1.8,1146.5099734226483
1.81,1146.8738114652092
1.82,1147.2357784410804
1.83,1147.5958941740423
1.84,1147.954178170937
1.85,1148.310649628425
1.86,1148.665327439563
1.87,1149.0182302002097
1.88,1149.3693762152593
1.89,1149.718783504715
1.9,1150.0664698096036
1.91,1150.4124525977352
1.92,1150.7567490693168
1.93,1151.0993761624206
1.94,1151.440350558314
1.95,1151.7796886866531
1.96,1152.117406730545
1.97,1152.4535206314854
1.98,1152.7880460941699
1.99,1153.1209985911871
2.0,1153.4523933675962
