Strain,Stress
0.0,537.8574647537206
0.00011,879.9896933334895
0.0002,898.8068620373708
0.0003,911.7975194573518
0.0004,921.1282469130613
0.0005,928.4314275157894
0.0006,934.4415230772045
0.0007,939.5533295107095
0.0008,944.0039755497514
0.0009,947.9472199832193
0.001,951.4885275887211
0.002,975.1182401885883
0.003,989.2118483454198
0.004,999.3347850440774
0.005,1007.2580290872944
0.01,1032.2727491196952
0.011,1035.7606016770121
0.012,1038.9550508652223
0.013,1041.9023587454683
0.014,1044.6385931344755
0.015,1047.1924250311079
0.016,1049.5870266749619
0.017,1051.8413965986347
0.018,1053.9713076443004
0.019,1055.9899998811113
0.02,1057.90869667155
0.021,1059.7369954746357
0.022,1061.4831682187908
0.023,1063.1543952689813
0.024,1064.756949876743
0.025,1066.296345190809
0.026,1067.777452600984
0.027,1069.204597878165
0.028,1070.5816399338323
0.029,1071.9120358417842
0.03,1073.1988949035679
0.031,1074.4450239030195
0.032,1075.6529652203455
0.033,1076.8250291177405
0.034,1077.9633212354586
0.035,1079.0697661272663
0.036,1080.1461275014187
0.037,1081.1940257060376
0.038,1082.214952897609
0.039,1083.2102862518593
0.04,1084.1812995128746
0.041,1085.1291731254023
0.042,1086.055003154129
0.043,1086.9598091603107
0.044,1087.8445411788227
0.045,1088.7100859163002
0.046,1089.5572722725387
0.047,1090.3868762720292
0.048,1091.1996254797396
0.049,1091.9962029646147
0.05,1092.7772508653263
0.051,1093.5433736052796
0.052,1094.2951407975238
0.053,1095.0330898748134
0.054,1095.7577284754864
0.055,1096.4695366118901
0.056,1097.1689686447426
0.057,1097.856455083923
0.058,1098.532404233709
0.059,1099.1972036983238
0.06,1099.8512217618086
0.061,1100.4948086546108
0.062,1101.1282977178844
0.063,1101.7520064752664
0.064,1102.3662376208226
0.065,1102.971279930923
0.066,1103.5674091069693
0.067,1104.1548885551892
0.068,1104.7339701090498
0.069,1105.3048946992974
0.07,1105.867892976115
0.071,1106.4231858874534
0.072,1106.9709852171889
0.073,1107.5114940864196
0.074,1108.0449074208886
0.075,1108.5714123872474
0.076,1109.091188800624
0.077,1109.6044095057318
0.078,1110.1112407335577
0.079,1110.6118424354843
0.08,1111.1063685965414
0.081,1111.5949675293318
0.082,1112.0777821500478
0.083,1112.5549502378728
0.084,1113.0266046789548
0.085,1113.492873696043
0.086,1113.953881064786
0.087,1114.4097463176108
0.088,1114.8605849360347
0.089,1115.306508532181
0.09,1115.7476250202285
0.091,1116.1840387784493
0.092,1116.6158508024544
0.093,1117.0431588502122
0.094,1117.466057579364
0.095,1117.8846386773243
0.096,1118.2989909846176
0.097,1118.709200611866
0.098,1119.115351050819
0.099,1119.5175232797883
0.1,1119.9157958638164
0.11,1123.6997775774691
0.12,1127.1654450923697
0.13,1130.3629882583364
0.14,1133.3315371585645
0.15,1136.102197046183
0.16,1138.7001075537744
0.17,1141.145880246593
0.18,1143.4566271286153
0.19,1145.646712390727
0.2,1147.7283122926647
0.21,1149.7118391465972
0.22,1151.6062671925529
0.23,1153.4193864300792
0.24,1155.1580027286311
0.25,1156.8280973198437
0.26,1158.4349551891592
0.27,1159.9832693784242
0.28,1161.4772264323003
0.29,1162.9205769405382
0.3,1164.3166941937275
0.31,1165.6686232800835
0.32,1166.979122435528
0.33,1168.2506980704547
0.34,1169.485634600298
0.35,1170.6860199792188
0.36,1171.8537676595981
0.37,1172.9906355619778
0.38,1174.0982425314094
0.39,1175.1780826699721
0.4,1176.2315378664484
0.41,1177.2598887888878
0.42,1178.264324561158
0.43,1179.2459513083254
0.44,1180.2057997260779
0.45,1181.144831805104
0.46,1182.0639468212794
0.47,1182.9639866859027
0.48,1183.8457407363903
0.49,1184.7099500362901
0.5,1185.557311243773
0.51,1186.3884800996054
0.52,1187.2040745786921
0.53,1188.0046777434418
0.54,1188.790840332209
0.55,1189.5630831118294
0.56,1190.321899019609
0.57,1191.0677551170072
0.58,1191.8010943745587
0.59,1192.5223373052484
0.6,1193.2318834615364
0.61,1193.930112809486
0.62,1194.6173869919148
0.63,1195.2940504911685
0.64,1195.9604317009469
0.65,1196.6168439155992
0.66,1197.263586244404
0.67,1197.9009444575665
0.68,1198.5291917699708
0.69,1199.1485895681055
0.7,1199.7593880850466
0.71,1200.361827027887
0.72,1200.9561361615906
0.73,1201.5425358528446
0.74,1202.1212375771725
0.75,1202.6924443922353
0.76,1203.2563513800048
0.77,1203.8131460602287
0.78,1204.3630087774031
0.79,1204.9061130632622
0.8,1205.4426259766267
0.81,1205.9727084222839
0.82,1206.4965154504396
0.83,1207.0141965381417
0.84,1207.5258958539719
0.85,1208.0317525071744
0.86,1208.5319007823214
0.87,1209.026470360502
0.88,1209.515586527959
0.89,1209.9993703730208
0.9,1210.4779389721032
0.91,1210.9514055655059
0.92,1211.4198797236709
0.93,1211.88346750451
0.94,1212.3422716023824
0.95,1212.7963914892393
0.96,1213.2459235484318
0.97,1213.690961201632
0.98,1214.131595029289
0.99,1214.5679128850154
1.0,1215.000000004262
1.01,1215.4279391076234
1.02,1215.8518104990917
1.03,1216.271692159547
1.04,1216.6876598357644
1.05,1217.0997871251911
1.06,1217.508145556734
1.07,1217.9128046677786
1.08,1218.3138320776523
1.09,1218.7112935577234
1.1,1219.1052530983234
1.11,1219.4957729726614
1.12,1219.8829137978905
1.13,1220.266734593481
1.14,1220.6472928370376
1.15,1221.0246445176995
1.16,1221.3988441872389
1.17,1221.769945008989
1.18,1222.1379988046963
1.19,1222.5030560994178
1.2,1222.8651661645445
1.21,1223.2243770590596
1.22,1223.5807356691034
1.23,1223.9342877459405
1.24,1224.2850779423977
1.25,1224.6331498478476
1.26,1224.9785460218106
1.27,1225.3213080262362
