Strain,Stress
0.0,609.4256202495001
0.00011,777.185546321876
0.0002,802.0422454711887
0.0003,819.405552362319
0.0004,831.9699011194634
0.0005,841.8554842814927
0.0006,850.023566233807
0.0007,856.9936330528487
0.0008,863.0789974332049
0.0009,868.483500100518
0.001,873.3473532161187
0.002,906.0445379277934
0.003,925.7427656681471
0.004,939.980037930834
0.005,951.1747789532737
0.01,986.809542659008
0.011,991.8130274569685
0.012,996.4030436806114
0.013,1000.6442391121866
0.014,1004.5870923014841
0.015,1008.2717856285399
0.016,1011.7308369530238
0.017,1014.9909392261567
0.018,1018.0742782712275
0.019,1020.9994970726366
0.02,1023.7824147264647
0.021,1026.4365714349547
0.022,1028.9736477931
0.023,1031.4037916772547
0.024,1033.735876173305
0.025,1035.9777053202538
0.026,1038.1361798645316
0.027,1040.2174320165982
0.028,1042.2269359254647
0.029,1044.1695989467444
0.03,1046.0498375824554
0.031,1047.8716410859786
0.032,1049.638625064351
0.033,1051.3540769108117
0.034,1053.0209945198678
0.035,1054.6421194443092
0.036,1056.219965426412
0.037,1057.7568430579179
0.038,1059.2548811834115
0.039,1060.7160455506882
0.04,1062.1421551230296
0.041,1063.5348963970698
0.042,1064.895836012326
0.043,1066.226431891674
0.044,1067.5280431137865
0.045,1068.8019386871474
0.046,1070.049305369339
0.047,1071.2712546537978
0.048,1072.4688290283618
0.049,1073.643007594974
0.05,1074.7947111273452
0.051,1075.92480663282
0.052,1077.0341114757352
0.053,1078.1233971119818
0.054,1079.1933924780146
0.055,1080.2447870720468
0.056,1081.2782337604262
0.057,1082.294351338149
0.058,1083.293726868944
0.059,1084.2769178273595
0.06,1085.2444540626457
0.061,1086.1968396019686
0.062,1087.1345543084933
0.063,1088.0580554081573
0.064,1088.9677788974384
0.065,1089.8641408430956
0.066,1090.7475385836938
0.067,1091.6183518417038
0.068,1092.4769437540576
0.069,1093.3236618282433
0.07,1094.158838830313
0.071,1094.982793610552
0.072,1095.7958318719946
0.073,1096.598246886476
0.074,1097.3903201624728
0.075,1098.1723220685737
0.076,1098.9445124160845
0.077,1099.7071410039407
0.078,1100.4604481288252
0.079,1101.204665063123
0.08,1101.940014503126
0.081,1102.6667109896807
0.082,1103.3849613032962
0.083,1104.0949648355484
0.084,1104.796913938473
0.085,1105.4909942534973
0.086,1106.1773850213326
0.087,1106.8562593741358
0.088,1107.5277846111499
0.089,1108.1921224589296
0.09,1108.8494293171796
0.091,1109.4998564911493
0.092,1110.1435504114586
0.093,1110.7806528421645
0.094,1111.411301077815
0.095,1112.0356281301838
0.096,1112.6537629053296
0.097,1113.2658303715746
0.098,1113.8719517189597
0.099,1114.4722445106868
0.1,1115.0668228270292
0.11,1120.721172358154
0.12,1125.908226570135
0.13,1130.7010553328162
0.14,1135.1567121428775
0.15,1139.3206124011213
0.16,1143.2295082491603
0.17,1146.913568024936
0.18,1150.3978658171695
0.19,1153.7034714281558
0.2,1156.848263009018
0.21,1159.8475430612127
0.22,1162.714512344947
0.23,1165.460639347853
0.24,1168.095951807135
0.25,1170.6292692478414
0.26,1173.0683903221102
0.27,1175.420245112746
0.28,1177.69101999187
0.29,1179.8862607715719
0.3,1182.0109585300568
0.31,1184.069621496649
0.32,1186.066335631621
0.33,1188.0048159725138
0.34,1189.8884503883485
0.35,1191.7203370521727
0.36,1193.5033166855721
0.37,1195.2400004279984
0.38,1196.9327940255691
0.39,1198.5839189084957
0.4,1200.1954306260914
0.41,1201.7692350277712
0.42,1203.3071025133722
0.43,1204.8106806232202
0.44,1206.281505195129
0.45,1207.7210102800263
0.46,1209.130536978603
0.47,1210.5113413370923
0.48,1211.8646014200783
0.49,1213.1914236613281
0.5,1214.4928485794483
0.51,1215.7698559332307
0.52,1217.023369381435
0.53,1218.2542607031826
0.54,1219.4633536278395
0.55,1220.6514273170346
0.56,1221.8192195361041
0.57,1222.9674295476805
0.58,1224.0967207561814
0.59,1225.2077231285355
0.6,1226.3010354135217
0.61,1227.377227179538
0.62,1228.4368406883575
0.63,1229.4803926204934
0.64,1230.5083756660767
0.65,1231.5212599936533
0.66,1232.5194946079887
0.67,1233.5035086068156
0.68,1234.4737123454272
0.69,1235.430498517127
0.7,1236.3742431567334
0.71,1237.3053065736356
0.72,1238.2240342202613
0.73,1239.1307575012627
0.74,1240.025794528209
0.75,1240.9094508241478
0.76,1241.7820199819787
0.77,1242.6437842802366
0.78,1243.4950152595495
0.79,1244.3359742627547
0.8,1245.166912941392
0.81,1245.9880737310577
0.82,1246.799690297896
0.83,1247.6019879583034
0.84,1248.3951840737611
0.85,1249.1794884225424
0.86,1249.9551035499042
0.87,1250.7222250982459
0.88,1251.481042118593
0.89,1252.2317373646654
0.9,1252.9744875706829
0.91,1253.7094637139828
0.92,1254.4368312634333
0.93,1255.156750414554
0.94,1255.8693763121976
0.95,1256.5748592615669
0.96,1257.273344928297
0.97,1257.9649745282811
0.98,1258.649885007857
0.99,1259.3282092149439
1.0,1260.0000760616683
1.01,1260.6656106789806
1.02,1261.3249345637353
1.03,1261.9781657186693
1.04,1262.6254187856878
1.05,1263.2668051728406
1.06,1263.9024331753394
1.07,1264.5324080909547
1.08,1265.1568323300996
1.09,1265.7758055208942
1.1,1266.3894246094808
1.11,1266.9977839558471
1.12,1267.6009754253969
1.13,1268.1990884764948
1.14,1268.7922102441908
1.15,1269.3804256203296
1.16,1269.963817330226
1.17,1270.5424660060855
1.18,1271.1164502573304
1.19,1271.6858467379914
1.2,1272.2507302113072
1.21,1272.811173611674
1.22,1273.3672481040671
1.23,1273.919023141069
1.24,1274.466566517605
1.25,1275.0099444235118
1.26,1275.5492214940239
1.27,1276.0844608582952
1.28,1276.615724186029
1.29,1277.1430717323185
1.3,1277.666562380769
1.31,1278.1862536849903
1.32,1278.702201908523
1.33,1279.2144620632778
1.34,1279.7230879465462
1.35,1280.228132176653
1.36,1280.7296462273046
1.37,1281.2276804606945
1.38,1281.7222841594148
1.39,1282.2135055572287
1.4,1282.7013918687533
1.41,1283.185989318094
1.42,1283.66734316648
1.43,1284.1454977389385
1.44,1284.6204964500507
1.45,1285.0923818288256
1.46,1285.5611955427264
1.47,1286.026978420886
1.48,1286.4897704765465
1.49,1286.9496109287466
1.5,1287.4065382232945
1.51,1287.86059005305
1.52,1288.311803377544
1.53,1288.7602144419623
1.54,1289.205858795516
1.55,1289.6487713092267
1.56,1290.0889861931405
1.57,1290.5265370130046
1.58,1290.961456706413
1.59,1291.3937775984537
1.6,1291.823531416867
1.61,1292.2507493067385
1.62,1292.6754618447417
1.63,1293.097699052946
1.64,1293.5174904122064
1.65,1293.9348648751534
1.66,1294.3498508787911
1.67,1294.7624763567233
1.68,1295.1727687510165
1.69,1295.5807550237164
1.7,1295.986461668028
1.71,1296.3899147191687
1.72,1296.7911397649134
1.73,1297.1901619558307
1.74,1297.5870060152322
1.75,1297.981696248839
1.76,1298.374256554172
1.77,1298.7647104296846
1.78,1299.1530809836358
1.79,1299.5393909427205
1.8,1299.9236626604597
1.81,1300.305918125364
1.82,1300.6861789688705
1.83,1301.0644664730667
1.84,1301.4408015782067
1.85,1301.8152048900247
1.86,1302.187696686853
1.87,1302.5582969265542
1.88,1302.9270252532647
1.89,1303.2939010039681
1.9,1303.6589432148915
1.91,1304.0221706277373
1.92,1304.3836016957582
1.93,1304.7432545896672
1.94,1305.101147203405
1.95,1305.4572971597559
1.96,1305.8117218158243
1.97,1306.1644382683696
1.98,1306.5154633590123
1.99,1306.864813679306
2.0,1307.2125055756874
2.01,1307.5585551542997
2.02,1307.902978285702
2.03,1308.2457906094614
2.04,1308.5870075386338
2.05,1308.9266442641347
2.06,1309.2647157590086
2.07,1309.6012367825929
2.08,1309.9362218845836
2.09,1310.2696854090032
2.1,1310.6016414980782
2.11,1310.9321040960215
2.12,1311.2610869527289
2.13,1311.5886036273891
2.14,1311.9146674920096
2.15,1312.2392917348602
2.16,1312.5624893638403
2.17,1312.8842732097673
2.18,1313.2046559295895
2.19,1313.5236500095277
2.2,1313.8412677681465
2.21,1314.157521359354
2.22,1314.4724227753375
2.23,1314.7859838494326
2.24,1315.098216258928
2.25,1315.4091315278097
2.26,1315.7187410294448
2.27,1316.027055989207
2.28,1316.3340874870419
2.29,1316.6398464599838
2.3,1316.9443437046098
2.31,1317.2475898794457
2.32,1317.5495955073231
2.33,1317.8503709776794
