Strain,Stress
0.0,532.2041528106112
0.00011,716.3314723244538
0.0002,726.8866408303927
0.0003,734.3610870481922
0.0004,739.8680045122503
0.0005,744.2839946980629
0.0006,748.0034888669651
0.0007,751.2385161236255
0.0008,754.1164351791737
0.0009,756.7198323946739
0.001,759.1053581705562
0.002,776.5239291644608
0.003,788.6302474852432
0.004,798.4213573131683
0.005,806.8558977227063
0.01,838.7974761048872
0.011,843.9380166175215
0.012,848.7896931514922
0.013,853.3826322703303
0.014,857.7412719662175
0.015,861.8858730229442
0.016,865.83354688281
0.017,869.5989753544104
0.018,873.1949274520512
0.019,876.632638885689
0.02,879.9220962500632
0.021,883.0722536390011
0.022,886.0912004092934
0.023,888.9862930117047
0.024,891.764259972618
0.025,894.4312865248446
0.026,896.9930836101518
0.027,899.4549447347918
0.028,901.8217932781199
0.029,904.0982222197853
0.03,906.2885277879062
0.031,908.3967381886125
0.032,910.4266383218295
0.033,912.3817911953264
0.034,914.2655566020362
0.035,916.081107512576
0.036,917.8314445471594
0.037,919.5194088224839
0.038,921.1476934150996
0.039,922.7188536398611
0.04,924.2353163077668
0.041,925.6993880999236
0.042,927.1132631720552
0.043,928.4790300858249
0.044,929.798678148382
0.045,931.0741032293172
0.046,932.3071131141098
0.047,933.4994324447532
0.048,934.6527072912295
0.049,935.7685093916393
0.05,936.8483400938272
0.051,937.8936340271734
0.052,938.9057625296546
0.053,939.8860368522542
0.054,940.8357111602097
0.055,941.7559853483494
0.056,942.6480076858611
0.057,943.5128773041678
0.058,944.3516465401458
0.059,945.1653231456642
0.06,945.9548723733308
0.061,946.7212189473614
0.062,947.4652489276531
0.063,948.187811474386
0.064,948.8897205198296
0.065,949.571756353434
0.066,950.2346671257768
0.067,950.8791702764597
0.068,951.5059538906488
0.069,952.1156779885666
0.07,952.7089757519155
0.071,953.2864546909137
0.072,953.8486977553446
0.073,954.3962643927805
0.074,954.929691556915
0.075,955.449494668733
0.076,955.9561685330656
0.077,956.4501882129045
0.078,956.9320098636974
0.079,957.402071529699
0.08,957.8607939043293
0.081,958.3085810563634
0.082,958.7458211236678
0.083,959.1728869760982
0.084,959.5901368490756
0.085,959.9979149492724
0.086,960.3965520337547
0.087,960.7863659638563
0.088,961.1676622349848
0.089,961.5407344834953
0.09,961.9058649717094
0.091,962.2633250520939
0.092,962.6133756115648
0.093,962.9562674968288
0.094,963.2922419216297
0.095,963.6215308567208
0.096,963.9443574033446
0.097,964.2609361509592
0.098,964.5714735199185
0.099,964.876168089775
0.1,965.17521091384
0.11,967.8920111617351
0.12,970.2080724872621
0.13,972.2276176435189
0.14,974.0229414645203
0.15,975.6447821643135
0.16,977.1292283062974
0.17,978.5023406366101
0.18,979.7832593135911
0.19,980.9863031505352
0.2,982.1223955202038
0.21,983.2000388058411
0.22,984.2259849965194
0.23,985.2057009069119
0.24,986.1436939269382
0.25,987.0437425453265
0.26,987.9090614504589
0.27,988.7424213607019
0.28,989.5462372694016
0.29,990.32263444407
0.3,991.0734985899956
0.31,991.8005146069603
0.32,992.5051970219013
0.33,993.1889142620029
0.34,993.8529083027336
0.35,994.4983107905018
0.36,995.1261564373638
0.37,995.7373942734407
0.38,996.3328971929808
0.39,996.9134701230937
0.4,997.4798570670007
0.41,998.0327472172717
0.42,998.5727802928131
0.43,999.1005512221426
0.44,999.6166142717555
0.45,1000.121486700155
0.46,1000.6156520039046
0.47,1001.0995628108466
0.48,1001.5736434666924
0.49,1002.0382923539735
0.5,1002.4938839764638
0.51,1002.940770837358
0.52,1003.3792851354817
0.53,1003.8097403004791
0.54,1004.2324323851024
0.55,1004.6476413303701
0.56,1005.0556321173381
0.57,1005.4566558175106
