Strain,Stress
0.0,641.3065001581979
0.00011,895.5426686630425
0.0002,913.6414259508238
0.0003,926.1242570112603
0.0004,935.0843174342444
0.0005,942.0939579716138
0.0006,947.8602519024175
0.0007,952.7631175989961
0.0008,957.0306717743124
0.0009,960.8107879344903
0.001,964.2048692423028
0.002,986.834807192711
0.003,1000.3179158745514
0.004,1009.9959141372894
0.005,1017.5671902256073
0.01,1041.4496158458153
0.011,1044.7770777008736
0.012,1047.8240947513766
0.013,1050.6349255611208
0.014,1053.244070344117
0.015,1055.6789498858338
0.016,1057.961722919656
0.017,1060.1105546759577
0.018,1062.1405243544846
0.019,1064.0642883264068
0.02,1065.8925740127638
0.021,1067.6345538448782
0.022,1069.2981326623544
0.023,1070.8901715520549
0.024,1072.4166642971877
0.025,1073.8828779986166
0.026,1075.2934662657874
0.027,1076.6525611631803
0.028,1077.963848528533
0.029,1079.23063014893
0.03,1080.4558754563832
0.031,1081.6422647957443
0.032,1082.7922258631884
0.033,1083.9079645704837
0.034,1084.9914913289335
0.035,1086.0446435459428
0.036,1087.069104971395
0.037,1088.06642240928
0.038,1089.0380202141628
0.039,1089.9852129160859
0.04,1090.9092162568504
0.041,1091.8111568718987
0.042,1092.6920808126781
0.043,1093.5529610723925
0.044,1094.394704251933
0.045,1095.2181564813607
0.046,1096.024108694621
0.047,1096.8133013405388
0.048,1097.586428600946
0.049,1098.3441421766113
0.05,1099.0870546931033
0.051,1099.8157427715103
0.052,1100.5307498028753
0.053,1101.232588460029
0.054,1101.921742976129
0.055,1102.5986712154547
0.056,1103.263806558807
0.057,1103.9175596230941
0.058,1104.5603198323279
0.059,1105.1924568551797
0.06,1105.8143219224953
0.061,1106.426249036605
0.062,1107.0285560829332
0.063,1107.6215458532404
0.064,1108.2055069888008
0.065,1108.780714850928
0.066,1109.347432325467
0.067,1109.9059105671809
0.068,1110.4563896893476
0.069,1110.9990994033392
0.07,1111.5342596124806
0.071,1112.0620809640582
0.072,1112.5827653629724
0.073,1113.0965064501897
0.074,1113.603490048856
0.075,1114.1038945806604
0.076,1114.5978914547989
0.077,1115.0856454316809
0.078,1115.5673149633187
0.079,1116.043052512176
0.08,1116.5130048500905
0.081,1116.9773133387496
0.082,1117.4361141930688
0.083,1117.8895387287098
0.084,1118.3377135948742
0.085,1118.7807609934082
0.086,1119.2187988851783
0.087,1119.651941184594
0.088,1120.080297943087
0.089,1120.5039755222895
0.09,1120.923076757602
0.091,1121.3377011127818
0.092,1121.747944826137
0.093,1122.153901048872
0.094,1122.5556599760798
0.095,1122.9533089708502
0.096,1123.346932681922
0.097,1123.7366131552758
0.098,1124.1224299400467
0.099,1124.5044601890895
0.1,1124.8827787545276
0.11,1128.4768135742079
0.12,1131.7679361919552
0.13,1134.803950894938
0.14,1137.6221218380813
0.15,1140.2520665858863
0.16,1142.7177190869124
0.17,1145.0386998517292
0.18,1147.2312961266814
0.19,1149.3091782277493
0.2,1151.2839329855528
0.21,1153.165467665191
0.22,1154.9623203887902
0.23,1156.6819019070622
0.24,1158.3306861843807
0.25,1159.9143622857791
0.26,1161.4379566360076
0.27,1162.905932332143
0.28,1164.3222704958212
0.29,1165.6905374304677
0.3,1167.0139404583902
0.31,1168.2953746550313
0.32,1169.5374622066613
0.33,1170.7425857472901
0.34,1171.9129167483009
0.35,1173.0504398172925
0.36,1174.1569735943583
0.37,1175.234188802537
0.38,1176.2836239056387
0.39,1177.3066987445725
0.4,1178.3047264577751
0.41,1179.2789239387434
0.42,1180.230421041151
0.43,1181.160268707509
0.44,1182.0694461691294
0.45,1182.9588673419933
0.46,1183.82938652404
0.47,1184.6818034835753
0.48,1185.5168680153247
0.49,1186.3352840296675
0.5,1187.1377132313517
0.51,1187.9247784362217
0.52,1188.6970665679185
0.53,1189.455131370945
0.54,1190.1994958717466
0.55,1190.9306546154016
0.56,1191.6490757020672
0.57,1192.3552026443274
0.58,1193.0494560640439
0.59,1193.7322352450817
0.6,1194.403919556372
0.61,1195.064869758105
0.62,1195.7154292023936
0.63,1196.3559249384894
0.64,1196.986668731522
0.65,1197.607958002765
0.66,1198.2200766985773
0.67,1198.8232960944267
0.68,1199.41787553973
0.69,1200.0040631486722
0.7,1200.5820964416412
0.71,1201.152202941458
0.72,1201.7146007281808
0.73,1202.2694989558875
0.74,1202.8170983345265
0.75,1203.3575915796384
0.76,1203.8911638324807
0.77,1204.4179930528703
0.78,1204.9382503868446
0.79,1205.452100511052
0.8,1205.9597019556238
0.81,1206.461207407118
0.82,1206.9567639929985
0.83,1207.4465135489834
0.84,1207.9305928704864
0.85,1208.4091339492763
0.86,1208.8822641963857
0.87,1209.3501066522172
0.88,1209.812780184721
0.89,1210.2703996764492
0.9,1210.7230762012248
0.91,1211.1709171911161
0.92,1211.6140265943432
0.93,1212.0525050247052
0.94,1212.4864499030682
0.95,1212.9159555914157
0.96,1213.3411135199246
0.97,1213.7620123075021
0.98,1214.178737876178
0.99,1214.5913735597308
1.0,1215.0000002068891
1.01,1215.4046962794316
1.02,1215.8055379454868
1.03,1216.2025991683095
1.04,1216.5959517907997
1.05,1216.9856656159993
1.06,1217.371808483801
1.07,1217.7544463440804
1.08,1218.1336433264457
1.09,1218.5094618067967
1.1,1218.8819624708624
1.11,1219.2512043748827
1.12,1219.6172450035892
1.13,1219.9801403256215
1.14,1220.33994484652
1.15,1220.6967116594221
1.16,1221.0504924935744
1.17,1221.401337760779
1.18,1221.7492965998717
1.19,1222.0944169193453
1.2,1222.4367454381893
1.21,1222.776327725055
1.22,1223.1132082358135
1.23,1223.4474303495977
1.24,1223.7790364033842
1.25,1224.1080677252066
1.26,1224.4345646660477
1.27,1224.7585666304785
1.28,1225.0801121061088
1.29,1225.399238691895
1.3,1225.7159831253634
1.31,1226.0303813087971
1.32,1226.3424683344347
1.33,1226.6522785087225
1.34,1226.9598453756662
1.35,1227.2652017393186
1.36,1227.5683796854444
1.37,1227.8694106023956
1.38,1228.1683252012324
1.39,1228.4651535351236
1.4,1228.7599250180563
1.41,1229.0526684428821
1.42,1229.3434119987328
1.43,1229.632183287826
1.44,1229.9190093416912
1.45,1230.2039166368377
1.46,1230.4869311098867
1.47,1230.7680781721906
1.48,1231.047382723961
1.49,1231.3248691679232
1.5,1231.6005614225169
1.51,1231.8744829346622
1.52,1232.146656692105
1.53,1232.4171052353636
1.54,1232.6858506692856
1.55,1232.9529146742345
1.56,1233.218318516919
1.57,1233.482083060879
1.58,1233.7442287766394
1.59,1234.0047757515479
1.6,1234.2637436993036
1.61,1234.521151969194
1.62,1234.7770195550456
1.63,1235.0313651039012
1.64,1235.2842069244336
1.65,1235.5355629951068
1.66,1235.7854509720903
1.67,1236.0338881969376
1.68,1236.2808917040384
1.69,1236.5264782278487
1.7,1236.7706642099129
1.71,1237.0134658056754
1.72,1237.2548988911021
1.73,1237.4949790691048
1.74,1237.7337216757855
1.75,1237.971141786502
1.76,1238.2072542217618
1.77,1238.4420735529488
1.78,1238.675614107893
1.79,1238.907889976281
1.8,1239.1389150149214
1.81,1239.3687028528602
1.82,1239.5972668963618
1.83,1239.8246203337483
1.84,1240.0507761401143
1.85,1240.2757470819088
1.86,1240.4995457213988
1.87,1240.722184421012
1.88,1240.9436753475636
1.89,1241.1640304763757
1.9,1241.3832615952817
1.91,1241.6013803085357
1.92,1241.8183980406102
1.93,1242.0343260399047
1.94,1242.249175382354
1.95,1242.4629569749454
1.96,1242.6756815591466
1.97,1242.8873597142488
1.98,1243.0980018606222
1.99,1243.3076182628931
2.0,1243.5162190330407
2.01,1243.7238141334165
2.02,1243.9304133796907
2.03,1244.1360264437253
2.04,1244.3406628563773
2.05,1244.5443320102345
2.06,1244.7470431622844
2.07,1244.9488054365181
2.08,1245.149627826475
2.09,1245.3495191977215
2.1,1245.548488290278
2.11,1245.7465437209823
2.12,1245.9436939857999
2.13,1246.1399474620819
2.14,1246.3353124107682
2.15,1246.5297969785397
2.16,1246.723409199923
2.17,1246.9161569993435
2.18,1247.1080481931353
2.19,1247.299090491502
2.2,1247.4892915004366
2.21,1247.6786587235945
2.22,1247.8671995641268
2.23,1248.0549213264728
2.24,1248.2418312181114
2.25,1248.4279363512742
2.26,1248.613243744622
2.27,1248.7977603248821
2.28,1248.981492928453
2.29,1249.1644483029706
2.3,1249.3466331088446
2.31,1249.5280539207577
2.32,1249.7087172291365
2.33,1249.8886294415868
2.34,1250.0677968843027
2.35,1250.2462258034423
2.36,1250.4239223664763
2.37,1250.6008926635088
2.38,1250.777142708568
2.39,1250.952678440872
2.4,1251.1275057260689
2.41,1251.3016303574486
2.42,1251.475058057133
2.43,1251.647794477239
2.44,1251.8198452010186
2.45,1251.9912157439785
2.46,1252.161911554971
2.47,1252.3319380172713
2.48,1252.5013004496238
2.49,1252.6700041072754
2.5,1252.8380541829847
2.51,1253.0054558080094
2.52,1253.1722140530792
2.53,1253.3383339293443
2.54,1253.50382038931
2.55,1253.6686783277487
2.56,1253.8329125825971
2.57,1253.9965279358353
2.58,1254.1595291143492
2.59,1254.3219207907746
2.6,1254.483707584328
2.61,1254.6448940616187
2.62,1254.805484737448
2.63,1254.965484075592
2.64,1255.1248964895683
2.65,1255.2837263433914
2.66,1255.441977952312
2.67,1255.599655583542
2.68,1255.7567634569677
2.69,1255.9133057458487
2.7,1256.0692865775043
2.71,1256.2247100339866
2.72,1256.3795801527435
2.73,1256.533900927266
2.74,1256.6876763077266
2.75,1256.8409102016062
2.76,1256.9936064743074
2.77,1257.1457689497583
2.78,1257.2974014110064
2.79,1257.4485076008
2.8,1257.599091222161
2.81,1257.7491559389453
2.82,1257.8987053763958
2.83,1258.0477431216846
2.84,1258.196272724445
2.85,1258.3442976972958
2.86,1258.4918215163548
2.87,1258.6388476217442
2.88,1258.7853794180885
2.89,1258.9314202750006
2.9,1259.0769735275628
2.91,1259.2220424767984
2.92,1259.3666303901346
2.93,1259.5107405018587
2.94,1259.654376013565
2.95,1259.797540094597
2.96,1259.9402358824775
2.97,1260.0824664833374
2.98,1260.2242349723322
2.99,1260.3655443940545
3.0,1260.5063977629381
