Strain,Stress
0.0,427.79882424882607
0.00011,803.7446619803919
0.0002,825.8257215317536
0.0003,841.1457696249485
0.0004,852.1875689818044
0.0005,860.8519751549571
0.0006,867.9966639382932
0.0007,874.0836549318143
0.0008,879.390939162567
0.0009,884.0990375592402
0.001,888.3319298754058
0.002,916.6890966159787
0.003,933.6947745984015
0.004,945.9514766342437
0.005,955.5692060792752
0.01,986.0727104407209
0.011,990.3425118293577
0.012,994.2566770991973
0.013,997.8710198944773
0.014,1001.2290913737329
0.015,1004.3655379647133
0.016,1007.3083813995404
0.017,1010.0806115868315
0.018,1012.7013270132737
0.019,1015.1865688054331
0.02,1017.5499422860661
0.021,1019.8030879259081
0.022,1021.9560435109989
0.023,1024.0175263848412
0.024,1025.9951560629509
0.025,1027.8956317424163
0.026,1029.724875259812
0.027,1031.488147275649
0.028,1033.1901424927416
0.029,1034.8350682962237
0.03,1036.4267101667895
0.031,1037.968486453289
0.032,1039.4634945189632
0.033,1040.9145498439605
0.034,1042.3242193377507
0.035,1043.6948498620263
0.036,1045.0285927684024
0.037,1046.3274251017972
0.038,1047.5931679995226
0.039,1048.8275027202635
0.04,1050.0319846605964
0.041,1051.2080556552248
0.042,1052.3570548074204
0.043,1053.4802280557853
0.044,1054.5787366504728
0.045,1055.6536646849136
0.046,1056.7060258067575
0.047,1057.7367692132214
0.048,1058.7467850206183
0.049,1059.7369090849618
0.05,1060.7079273397267
0.051,1061.660579707739
0.052,1062.5955636364743
0.053,1063.5135372994982
0.054,1064.415122501243
0.055,1065.3009073175447
0.056,1066.1714485003156
0.057,1067.0272736712207
0.058,1067.8688833262252
0.059,1068.696752670273
0.06,1069.5113332991068
0.061,1070.3130547432831
0.062,1071.1023258877321
0.063,1071.879536278726
0.064,1072.6450573288187
0.065,1073.3992434291843
0.066,1074.1424329777692
0.067,1074.8749493308112
0.068,1075.5971016844783
0.069,1076.3091858927114
0.07,1077.0114852267375
0.071,1077.7042710811804
0.072,1078.3878036312226
0.073,1079.0623324448359
0.074,1079.7280970537254
0.075,1080.3853274862872
0.076,1081.034244765577
0.077,1081.6750613750132
0.078,1082.307981694299
0.079,1082.9332024078162
0.08,1083.5509128875592
0.081,1084.161295552492
0.082,1084.7645262060491
0.083,1085.3607743533623
0.084,1085.9502034996542
0.085,1086.532971431134
0.086,1087.109230479605
0.087,1087.6791277719146
0.088,1088.2428054652726
0.089,1088.800400969391
0.09,1089.3520471563231
0.091,1089.8978725588101
0.092,1090.4380015578845
0.093,1090.9725545604206
0.094,1091.5016481672758
0.095,1092.0253953326105
0.096,1092.5439055149427
0.097,1093.0572848204422
0.098,1093.5656361389435
0.099,1094.0690592731119
0.1,1094.5676510611795
0.11,1099.307247307156
0.12,1103.652077737719
0.13,1107.6640970244375
0.14,1111.391648144289
0.15,1114.8731895794972
0.16,1118.139826218941
0.17,1121.2170774897895
0.18,1124.1261432344445
0.19,1126.8848295419652
0.2,1129.5082386925737
0.21,1132.0092919270205
0.22,1134.3991314622215
0.23,1136.6874337877728
0.24,1138.8826567741892
0.25,1140.9922367133677
0.26,1143.022747005783
0.27,1144.9800271284025
0.28,1146.869288329678
0.29,1148.6952009221138
0.3,1150.4619668927523
0.31,1152.1733807022517
0.32,1153.832880508471
0.33,1155.4435915713293
0.34,1157.0083632304988
0.35,1158.529800566603
0.36,1160.0102916387355
0.37,1161.4520310207918
0.38,1162.8570402249625
0.39,1164.2271854943388
0.4,1165.5641933616314
0.41,1166.869664302768
0.42,1168.1450847589783
0.43,1169.391837756164
0.44,1170.6112123137318
0.45,1171.8044118050186
0.46,1172.9725614066188
0.47,1174.1167147533845
0.48,1175.23785989875
0.49,1176.3369246657342
0.5,1177.4147814619726
0.51,1178.4722516220252
0.52,1179.510109331649
0.53,1180.5290851814902
0.54,1181.5298693914617
0.55,1182.513114741813
0.56,1183.4794392423823
0.57,1184.4294285676367
0.58,1185.363638281776
0.59,1186.2825958752742
0.6,1187.186802631747
0.61,1188.0767353418505
0.62,1188.9528478790317
0.63,1189.8155726502982
0.64,1190.6653219337352
0.65,1191.50248911323
0.66,1192.3274498197516
0.67,1193.1405629875603
0.68,1193.9421718328524
0.69,1194.7326047615875
0.7,1195.512176212568
0.71,1196.2811874412434
0.72,1197.0399272491766
0.73,1197.7886726636361
0.74,1198.5276895713603
0.75,1199.257233310155
0.76,1199.9775492216518
0.77,1200.6888731682525
0.78,1201.391432017012
0.79,1202.0854440929688
0.8,1202.7711196042126
0.81,1203.4486610407776
0.82,1204.1182635492808
0.83,1204.7801152850502
0.84,1205.4343977433516
0.85,1206.0812860711883
0.86,1206.720949361025
0.87,1207.353550927683
0.88,1207.97924856955
0.89,1208.5981948151612
0.9,1209.2105371561263
0.91,1209.8164182673008
0.92,1210.4159762150296
0.93,1211.0093446542337
0.94,1211.5966530150508
0.95,1212.1780266796857
0.96,1212.753587150085
0.97,1213.3234522069959
0.98,1213.8877360609467
0.99,1214.4465494956232
1.0,1215.0000000041089
1.01,1215.5481919184047
1.02,1216.0912265326226
1.03,1216.6292022202276
1.04,1217.1622145456608
1.05,1217.6903563706708
1.06,1218.2137179556505
1.07,1218.7323870562568
1.08,1219.246449015578
1.09,1219.755986852088
1.1,1220.2610813436245
1.11,1220.7618111075951
1.12,1221.2582526776246
1.13,1221.7504805768194
1.14,1222.2385673878389
1.15,1222.7225838199295
1.16,1223.2025987730851
1.17,1223.6786793994768
1.18,1224.1508911622923
1.19,1224.6192978921135
1.2,1225.0839618409589
1.21,1225.5449437341003
1.22,1226.002302819766
1.23,1226.4560969168376
1.24,1226.906382460625
1.25,1227.3532145468296
1.26,1227.796646973761
1.27,1228.236732282907
1.28,1228.6735217979244
1.29,1229.1070656621253
