Strain,Stress
0.0,445.44930101815066
0.00011,816.7119271219951
0.0002,838.2688206844406
0.0003,853.2120479410005
0.0004,863.9757103933223
0.0005,872.4180797006236
0.0006,879.377199443999
0.0007,885.3043422133437
0.0008,890.4709489367439
0.0009,895.0532411232933
0.001,899.1722183885482
0.002,926.746818871396
0.003,943.2672871981837
0.004,955.1670410492673
0.005,964.5004915793763
0.01,994.078493171135
0.011,998.2158928223383
0.012,1002.0080772185484
0.013,1005.5092692900157
0.014,1008.7617726978942
0.015,1011.7992368486216
0.016,1014.6488736469921
0.017,1017.3330059593549
0.018,1019.8701760885275
0.019,1022.2759563946163
0.02,1024.5635533193088
0.021,1026.744265008399
0.022,1028.8278331958131
0.023,1030.8227174074857
0.024,1032.7363112175556
0.025,1034.5751146739667
0.026,1036.3448731513088
0.027,1038.050690190677
0.028,1039.6971199704517
0.029,1041.2882436719171
0.03,1042.8277329964824
0.031,1044.3189033473284
0.032,1045.76475863253
0.033,1047.1680292272365
0.034,1048.5312043127658
0.035,1049.8565595645982
0.036,1051.14618097055
0.037,1052.4019854113317
0.038,1053.6257385182928
0.039,1054.8190702300226
0.04,1055.983488395158
0.041,1057.1203907090062
0.042,1058.2310752233493
0.043,1059.316749629575
0.044,1060.3785394832414
0.045,1061.4174955118851
0.046,1062.4346001261786
0.047,1063.4307732365644
0.048,1064.4068774625234
0.049,1065.3637228091209
0.05,1066.3020708749802
0.051,1067.2226386469922
0.052,1068.126101929585
0.053,1069.0130984500474
0.054,1069.8842306759893
0.055,1070.7400683764251
0.056,1071.5811509540097
0.057,1072.4079895725663
0.058,1073.2210691011244
0.059,1074.020849893162
0.06,1074.8077694175577
0.061,1075.5822437558597
0.062,1076.3446689788275
0.063,1077.0954224137554
0.064,1077.8348638128316
0.065,1078.5633364316714
0.066,1079.2811680262014
0.067,1079.9886717752106
0.068,1080.6861471351278
0.069,1081.3738806329256
0.07,1082.052146602453
0.071,1082.7212078689795
0.072,1083.3813163862676
0.073,1084.032713830073
0.074,1084.675632151608
0.075,1085.3102940941692
0.076,1085.9369136758353
0.077,1086.5556966408808
0.078,1087.1668408823086
0.079,1087.770536837694
0.08,1088.3669678603424
0.081,1088.9563105675848
0.082,1089.538735167887
0.083,1090.1144057682957
0.084,1090.6834806636343
0.085,1091.2461126087253
0.086,1091.80244907483
0.087,1092.3526324913882
0.088,1092.8968004740595
0.089,1093.4350860399916
0.09,1093.9676178111602
0.091,1094.494520206573
0.092,1095.015913624056
0.093,1095.5319146122974
0.094,1096.0426360337688
0.095,1096.5481872190992
0.096,1097.0486741134346
0.097,1097.544199415277
0.098,1098.0348627082665
0.099,1098.5207605863247
0.1,1099.0019867725714
0.11,1103.576082821618
0.12,1107.768526655227
0.13,1111.6392643540999
0.14,1115.235064668467
0.15,1118.5931286499676
0.16,1121.7435403797697
0.17,1124.7109788697871
0.18,1127.5159435354963
0.19,1130.1756503765887
0.2,1132.7046997551424
0.21,1135.1155823195309
0.22,1137.4190680292854
0.23,1139.6245093007897
0.24,1141.7400800889952
0.25,1143.772966512292
0.26,1145.7295203610606
0.27,1147.6153838476098
0.28,1149.435591837114
0.29,1151.1946562735077
0.3,1152.896636400856
0.31,1154.545197558245
0.32,1156.1436607118076
0.33,1157.6950444237555
