Strain,Stress
0.0,440.37599011366603
0.00011,628.7908322996284
0.0002,649.8457041820935
0.0003,664.744953225791
0.0004,675.6619483301669
0.0005,684.3506684583564
0.0006,691.6072272696491
0.0007,697.8624074686064
0.0008,703.3763481653209
0.0009,708.3184969175777
0.001,712.8055394517094
0.002,744.1524260884297
0.003,764.2944246521964
0.004,779.5783080317059
0.005,792.0605185221839
0.01,834.3756746418112
0.011,840.5584801100271
0.012,846.2569371621819
0.013,851.5354351999135
0.014,856.445639711864
0.015,861.029832452105
0.016,865.3231943273177
0.017,869.3554121902711
0.018,873.1518390236142
0.019,876.7343506633126
0.02,880.1219911556124
0.021,883.3314676222353
0.022,886.3775358495669
0.023,889.2733051117082
0.024,892.0304823320926
0.025,894.6595700107792
0.026,897.1700284361956
0.027,899.5704099630271
0.028,901.8684711907545
0.029,904.0712674719334
0.03,906.1852331513409
0.031,908.2162501758863
0.032,910.1697071449732
0.033,912.0505504392811
0.034,913.8633287357779
0.035,915.6122319619062
0.036,917.3011255433645
0.037,918.9335806440116
0.038,920.5129009729814
0.039,922.0421466356628
0.04,923.5241554261052
0.041,924.9615618944478
0.042,926.3568144708968
0.043,927.7121908851169
0.044,929.029812084754
0.045,930.311654827676
0.046,931.5595630982493
0.047,932.775258477639
0.048,933.9603495810081
0.049,935.1163406600178
0.05,936.2446394567344
0.051,937.3465643845541
0.052,938.4233511027576
0.053,939.476158543571
0.054,940.5060744439238
0.055,941.5141204282933
0.056,942.5012566839873
0.057,943.4683862658067
0.058,944.4163590631799
0.059,945.3459754594678
0.06,946.2579897101513
0.061,947.1531130639817
0.062,948.0320166488301
0.063,948.8953341418993
0.064,949.7436642421115
0.065,950.5775729608386
0.066,951.3975957456607
0.067,952.2042394505252
0.068,952.9979841644779
0.069,953.7792849100867
0.07,954.5485732216983
0.071,955.306258612813
0.072,956.0527299410671
0.073,956.788356678606
0.074,957.5134900949862
0.075,958.2284643591516
0.076,958.9335975665065
0.077,959.6291926966128
0.078,960.3155385066043
0.079,960.9929103650019
0.08,961.6615710302484
0.081,962.3217713779441
0.082,962.9737510804525
0.083,963.6177392422701
0.084,964.2539549942857
0.085,964.8826080498267
0.086,965.5038992251651
0.087,966.1180209269569
0.088,966.7251576089056
0.089,967.3254861997708
0.09,967.9191765046842
0.091,968.5063915815945
0.092,969.0872880945279
0.093,969.6620166452301
0.094,970.230722084641
0.095,970.7935438055514
0.096,971.3506160176911
0.097,971.9020680064148
0.098,972.4480243760618
0.099,972.9886052789973
0.1,973.5239266312678
0.11,978.6107113820427
0.12,983.27413096774
0.13,987.583517641896
0.14,991.5915569392099
0.15,995.3394655251218
0.16,998.860244973841
0.17,1002.1808166328589
0.18,1005.3234785452764
0.19,1008.3069346055324
0.2,1011.1470432357781
0.21,1013.8573756223245
0.22,1016.4496406151763
0.23,1018.934013774911
0.24,1021.3193959520445
0.25,1023.6136190685775
0.26,1025.823611696277
0.27,1027.9555335932191
0.28,1030.0148859800288
0.29,1032.006602651487
0.3,1033.9351258029244
0.31,1035.8044695591689
0.32,1037.6182735309512
0.33,1039.379848224801
0.34,1041.0922137528848
0.35,1042.7581329975594
0.36,1044.3801401592602
0.37,1045.960565439539
0.38,1047.5015564717833
0.39,1049.0050970016352
0.4,1050.4730232308737
0.41,1051.907038167564
0.42,1053.308724267931
0.43,1054.6795546087762
0.44,1056.0209027911374
0.45,1057.3340517445804
0.46,1058.62020157567
0.47,1059.880476582728
0.48,1061.1159315411537
0.49,1062.3275573486428
0.5,1063.5162861071258
0.51,1064.682995707681
0.52,1065.828513975746
0.53,1066.9536224263818
0.54,1068.0590596728737
0.55,1069.1455245264588
0.56,1070.2136788202297
0.57,1071.264149986211
0.58,1072.2975334111024
0.59,1073.3143945931636
0.6,1074.3152711200848
0.61,1075.30067448542
0.62,1076.2710917591694
0.63,1077.2269871263752
0.64,1078.1688033060666
0.65,1079.0969628615787
0.66,1080.0118694120893
0.67,1080.9139087541942
0.68,1081.8034499014414
0.69,1082.6808460489287
0.7,1083.5464354693736
0.71,1084.4005423464246
0.72,1085.2434775504273
0.73,1086.0755393613574
0.74,1086.8970141431923
0.75,1087.7081769735855
0.76,1088.509292232367
0.77,1089.3006141520593
0.78,1090.082387333323
0.79,1090.8548472279826
0.8,1091.618220592056
0.81,1092.3727259109983
0.82,1093.1185737991837
0.83,1093.8559673754846
0.84,1094.5851026166406
0.85,1095.3061686899825
0.86,1096.0193482669438
0.87,1096.7248178186796
0.88,1097.422747895004
0.89,1098.1133033877693
0.9,1098.796643779715
0.91,1099.4729233797432
0.92,1100.1422915454998
0.93,1100.8048928940757
0.94,1101.460867501583
0.95,1102.1103510923058
0.96,1102.7534752180723
0.97,1103.390367428452
0.98,1104.0211514323337
0.99,1104.6459472514061
1.0,1105.2648713660246
1.01,1105.8780368539112
1.02,1106.4855535221095
1.03,1107.087528032585
1.04,1107.6840640218334
1.05,1108.27526221484
1.06,1108.8612205337063
1.07,1109.4420342012402
1.08,1110.017795839792
1.09,1110.5885955655906
1.1,1111.15452107883
1.11,1111.7156577497274
1.12,1112.2720887007758
1.13,1112.8238948853839
1.14,1113.3711551630963
1.15,1113.9139463715735
1.16,1114.452343395491
1.17,1114.9864192325242
1.18,1115.5162450565563
1.19,1116.041890278256
1.2,1116.5634226031534
1.21,1117.0809080873346
1.22,1117.5944111908736
1.23,1118.1039948291152
1.24,1118.6097204219018
1.25,1119.1116479408538
1.26,1119.609835954788
1.27,1120.1043416733626
1.28,1120.5952209890359
1.29,1121.0825285174099
1.3,1121.5663176360379
1.31,1122.0466405217628
1.32,1122.5235481866569
1.33,1122.997090512618
1.34,1123.46731628469
1.35,1123.934273223161
1.36,1124.3980080144886
1.37,1124.8585663411102
1.38,1125.3159929101814
1.39,1125.7703314812914
1.4,1126.2216248931968
1.41,1126.6699150896154
1.42,1127.1152431441233
1.43,1127.5576492841856
1.44,1127.997172914364
1.45,1128.4338526387287
1.46,1128.8677262825126
1.47,1129.2988309130344
1.48,1129.7272028599216
1.49,1130.1528777346612
1.5,1130.5758904495067
1.51,1130.9962752357617
1.52,1131.4140656614713
1.53,1131.8292946485378
1.54,1132.2419944892897
1.55,1132.652196862516
1.56,1133.0599328489977
1.57,1133.4652329465448
1.58,1133.868127084564
1.59,1134.2686446381729
1.6,1134.6668144418763
1.61,1135.062664802823
1.62,1135.456223513657
1.63,1135.8475178649785
1.64,1136.236574657428
1.65,1136.6234202134092
1.66,1137.0080803884612
1.67,1137.3905805822928
1.68,1137.7709457494952
1.69,1138.149200409936
1.7,1138.5253686588535
1.71,1138.8994741766596
1.72,1139.2715402384572
1.73,1139.641589723289
1.74,1140.0096451231198
1.75,1140.375728551568
1.76,1140.739861752389
1.77,1141.1020661077223
1.78,1141.4623626461096
1.79,1141.8207720502908
1.8,1142.1773146647847
1.81,1142.5320105032656
1.82,1142.8848792557346
1.83,1143.235940295502
1.84,1143.585212685976
1.85,1143.9327151872767
1.86,1144.2784662626682
1.87,1144.622484084823
1.88,1144.9647865419236
1.89,1145.3053912435983
1.9,1145.6443155267089
1.91,1145.9815764609853
1.92,1146.3171908545141
1.93,1146.6511752590895
1.94,1146.9835459754236
1.95,1147.3143190582286
1.96,1147.6435103211684
1.97,1147.9711353416849
1.98,1148.2972094657075
1.99,1148.6217478122405
2.0,1148.9447652778422
2.01,1149.2662765409882
2.02,1149.5862960663328
2.03,1149.9048381088637
2.04,1150.2219167179576
2.05,1150.5375457413345
2.06,1150.8517388289229
2.07,1151.1645094366265
2.08,1151.475870830006
2.09,1151.7858360878704
2.1,1152.0944181057853
