Strain,Stress
0.0,534.6669658401814
0.00011,719.5445985439363
0.0002,744.6037882636314
0.0003,762.1247764000192
0.0004,774.8153822537373
0.0005,784.8084935914455
0.0006,793.0712242648797
0.0007,800.1263666733165
0.0008,806.289330695343
0.0009,811.7653901127142
0.001,816.695788966439
0.002,849.8941292981915
0.003,869.9400146646517
0.004,884.4500092820663
0.005,895.8717716105932
0.01,932.302146044118
0.011,937.426136278209
0.012,942.1285841409314
0.013,946.4752641814174
0.014,950.5175534643796
0.015,954.2963633702416
0.016,957.8448120524133
0.017,961.1900931575976
0.018,964.3548148470295
0.019,967.3579798956234
0.02,970.2157166177071
0.021,972.9418330734941
0.022,975.5482435407812
0.023,978.0453010778673
0.024,980.4420599835544
0.025,982.7464851972429
0.026,984.9656210311111
0.027,987.1057283726802
0.028,989.172397184234
0.029,991.1706394593643
0.03,993.1049665802262
0.031,994.9794541198409
0.032,996.7977964616844
0.033,998.5633531012346
0.034,1000.2791881071308
0.035,1001.9481039217944
0.036,1003.5726704503161
0.037,1005.1552502056894
0.038,1006.6980201360954
0.039,1008.2029906469688
0.04,1009.6720222403515
0.041,1011.106840121529
0.042,1012.5090470643274
0.043,1013.880134778804
0.044,1015.2214939861176
0.045,1016.534423373392
0.046,1017.8201375749815
0.047,1019.0797743046787
0.048,1020.3144007451751
0.049,1021.5250192858601
0.05,1022.7125726872567
0.051,1023.8779487396165
0.052,1025.0219844740889
0.053,1026.1454699771482
0.054,1027.249151852379
0.055,1028.3337363681012
0.056,1029.39989232449
0.057,1030.4482536697265
0.058,1031.4794218911175
0.059,1032.4939682040745
0.06,1033.4924355591425
0.061,1034.4753404849669
0.062,1035.4431747830592
0.063,1036.3964070884654
0.064,1037.3354843088825
0.065,1038.2608329534464
0.066,1039.172860361187
0.067,1040.0719558381381
0.068,1040.9584917111356
0.069,1041.832824305545
0.07,1042.695294853419
0.071,1043.546230337957
0.072,1044.3859442795606
0.073,1045.214737468275
0.074,1046.0328986469563
0.075,1046.8407051490917
0.076,1047.6384234948473
0.077,1048.4263099485888
0.078,1049.2046110408323
0.079,1049.9735640573138
0.08,1050.7333974976439
0.081,1051.484331505789
0.082,1052.2265782744332
0.083,1052.9603424251075
0.084,1053.6858213658088
0.085,1054.4032056276928
0.086,1055.1126791822942
0.087,1055.814419740617
0.088,1056.508599035322
0.089,1057.1953830871491
0.09,1057.874932456622
0.091,1058.5474024819994
0.092,1059.212943504372
0.093,1059.8717010807225
0.094,1060.5238161857235
0.095,1061.1694254029742
0.096,1061.8086611063388
0.097,1062.4416516319927
0.098,1063.0685214417426
0.099,1063.6893912781534
0.1,1064.3043783119613
0.11,1070.1541796003048
0.12,1075.522703258785
0.13,1080.4850479545285
0.14,1085.0998732026312
0.15,1089.4138889016579
0.16,1093.4649068322065
0.17,1097.2839743905868
0.18,1100.8969034841316
0.19,1104.3253895963448
0.2,1107.5878463405634
0.21,1110.7000382341269
0.22,1113.675567625431
0.23,1116.5262543972515
0.24,1119.2624356281929
0.25,1121.8932046720383
0.26,1124.4266038040857
0.27,1126.869780868452
0.28,1129.2291177206423
0.29,1131.5103363572337
0.3,1133.7185872352984
0.31,1135.8585232574692
0.32,1137.934362131143
0.33,1139.9499392308098
0.34,1141.908752650596
0.35,1143.8140017941053
0.36,1145.6686205848293
0.37,1147.4753061740723
0.38,1149.2365438607628
0.39,1150.954628808556
0.4,1152.6316850425997
0.41,1154.2696821255613
0.42,1155.8704498455863
0.43,1157.4356911944562
0.44,1158.9669938697523
0.45,1160.4658404983254
0.46,1161.9336177482303
0.47,1163.3716244713048
0.48,1164.7810789977734
0.49,1166.1631256868657
0.5,1167.5188408228396
0.51,1168.8492379335003
0.52,1170.1552725979084
0.53,1171.4378468011387
0.54,1172.6978128864405
0.55,1173.9359771487286
0.56,1175.1531031078398
0.57,1176.3499144952543
0.58,1177.527097983923
0.59,1178.6853056873056
0.6,1179.825157450691
0.61,1180.9472429552138
0.62,1182.0521236526758
0.63,1183.1403345472704
0.64,1184.2123858385473
0.65,1185.268764438406
0.66,1186.309935373557
0.67,1187.3363430836894
0.68,1188.3484126245323
0.69,1189.346550784065
0.7,1190.331147119305
0.71,1191.3025749203766
0.72,1192.2611921078997
0.73,1193.2073420691731
0.74,1194.1413544381019
0.75,1195.063545823356
0.76,1195.9742204888391
0.77,1196.8736709901743
0.78,1197.762178770578
0.79,1198.640014719202
0.8,1199.5074396947457
0.81,1200.3647050169066
0.82,1201.2120529280157
0.83,1202.0497170270025
0.84,1202.877922677665
0.85,1203.6968873930462
0.86,1204.5068211975854
0.87,1205.3079269685657
0.88,1206.100400758269
0.89,1206.88443209813
0.9,1207.66020428609
0.91,1208.4278946582501
0.92,1209.1876748458435
0.93,1209.9397110184755
0.94,1210.6841641144981
0.95,1211.4211900593325
0.96,1212.1509399724887
0.97,1212.873560363977
0.98,1213.5891933207613
0.99,1214.2979766838514
1.0,1215.0000442165976
1.01,1215.6955257647044
1.02,1216.3845474084499
1.03,1217.0672316075643
1.04,1217.7436973391862
1.05,1218.4140602292912
1.06,1219.0784326779644
1.07,1219.7369239788543
1.08,1220.3896404331342
1.09,1221.036685458271
1.1,1221.6781596918818
1.11,1222.3141610909452
1.12,1222.9447850266122
1.13,1223.5701243748526
1.14,1224.1902696031489
1.15,1224.8053088534525
1.16,1225.4153280215835
1.17,1226.020410833265
1.18,1226.6206389169554
1.19,1227.216091873645
1.2,1227.8068473437625
1.21,1228.3929810713373
1.22,1228.9745669655513
1.23,1229.5516771598063
1.24,1230.1243820684285
1.25,1230.6927504411171
1.26,1231.256849415253
1.27,1231.81674456616
1.28,1232.3724999554186
1.29,1232.92417817732
1.3,1233.471840403548
1.31,1234.015546426166
1.32,1234.555354698992
1.33,1235.091322377424
1.34,1235.623505356796
1.35,1236.1519583093218
1.36,1236.67673471969
1.37,1237.1978869193724
1.38,1237.7154661196967
1.39,1238.229522443739
1.4,1238.7401049570874
1.41,1239.247261697522
1.42,1239.751039703658
1.43,1240.2514850425962
1.44,1240.748642836618
1.45,1241.2425572889724
1.46,1241.7332717087804
1.47,1242.2208285351048
1.48,1242.7052693602088
1.49,1243.1866349520442
1.5,1243.664965275993
1.51,1244.1402995158942
1.52,1244.6126760943898
1.53,1245.0821326926057
1.54,1245.5487062691993
1.55,1246.0124330788021
1.56,1246.47334868987
1.57,1246.9314880019742
1.58,1247.3868852625483
1.59,1247.839574083111
1.6,1248.28958745499
1.61,1248.7369577645557
1.62,1249.1817168079958
1.63,1249.6238958056347
1.64,1250.063525415822
1.65,1250.5006357484046
1.66,1250.9352563777954
1.67,1251.3674163556527
1.68,1251.7971442231878
1.69,1252.2244680231104
1.7,1252.6494153112253
1.71,1253.0720131676935
1.72,1253.4922882079682
1.73,1253.9102665934176
1.74,1254.3259740416456
1.75,1254.739435836519
1.76,1255.1506768379127
1.77,1255.559721491183
1.78,1255.9665938363746
1.79,1256.3713175171767
1.8,1256.773915789627
1.81,1257.1744115305826
1.82,1257.5728272459562
1.83,1257.969185078733
1.84,1258.3635068167664
1.85,1258.7558139003709
1.86,1259.146127429708
1.87,1259.534468171978
1.88,1259.920856568424
1.89,1260.3053127411472
1.9,1260.6878564997514
1.91,1261.068507347808
1.92,1261.4472844891598
1.93,1261.8242068340592
1.94,1262.1992930051515
1.95,1262.5725613433058
1.96,1262.9440299132975
1.97,1263.3137165093494
1.98,1263.6816386605328
1.99,1264.0478136360348
2.0,1264.412258450295
2.01,1264.774989868015
2.02,1265.1360244090458
2.03,1265.4953783531553
2.04,1265.8530677446818
2.05,1266.2091083970695
2.06,1266.563515897304
2.07,1266.916305610232
2.08,1267.2674926827858
2.09,1267.617092048102
2.1,1267.9651184295474
2.11,1268.3115863446471
2.12,1268.6565101089218
2.13,1268.9999038396377
2.14,1269.341781459467
2.15,1269.682156700064
2.16,1270.021043105563
2.17,1270.3584540359898
2.18,1270.6944026706035
2.19,1271.0289020111547
2.2,1271.3619648850777
2.21,1271.6936039486043
2.22,1272.0238316898144
2.23,1272.3526604316144
2.24,1272.680102334651
2.25,1273.0061694001624
2.26,1273.3308734727646
2.27,1273.6542262431774
2.28,1273.9762392508933
2.29,1274.2969238867863
2.3,1274.616291395665
2.31,1274.9343528787715
2.32,1275.2511192962272
2.33,1275.566601469425
2.34,1275.8808100833735
2.35,1276.1937556889877
2.36,1276.5054487053376
2.37,1276.8158994218434
2.38,1277.125118000429
2.39,1277.4331144776309
2.4,1277.7398987666602
2.41,1278.0454806594269
2.42,1278.3498698285182
2.43,1278.653075829141
2.44,1278.9551081010206
2.45,1279.2559759702642
2.46,1279.555688651185
2.47,1279.854255248091
2.48,1280.1516847570376
2.49,1280.4479860675444
2.5,1280.74316796428
2.51,1281.0372391287112
2.52,1281.330208140722
2.53,1281.6220834801993
2.54,1281.9128735285888
2.55,1282.202586570419
2.56,1282.4912307947986
2.57,1282.7788142968811
2.58,1283.0653450793063
2.59,1283.3508310536088
2.6,1283.6352800416034
2.61,1283.9186997767429
2.62,1284.2010979054517
2.63,1284.4824819884304
2.64,1284.7628595019414
2.65,1285.0422378390656
