Strain,Stress
0.0,531.0397002451643
0.00011,716.2384616568236
0.0002,739.729410556943
0.0003,756.1970243309913
0.0004,768.1613772286111
0.0005,777.6119341094078
0.0006,785.4501286833465
0.0007,792.163029900994
0.0008,798.0444031838924
0.0009,803.2853917109651
0.001,808.017493603562
0.002,840.2928626593008
0.003,860.2251862973334
0.004,874.9064790566423
0.005,886.6205362156568
0.01,924.7694036355992
0.011,930.1918847391269
0.012,935.168695105779
0.013,939.7653258989025
0.014,944.0335378727685
0.015,948.015042793131
0.016,951.7440125203958
0.017,955.2488392665089
0.018,958.5534018046087
0.019,961.6779964498741
0.02,964.6400349147033
0.021,967.4545764802237
0.022,970.1347401112148
0.023,972.6920280493795
0.024,975.1365831024125
0.025,977.4773955556497
0.026,979.7224713049598
0.027,981.8789697801303
0.028,983.9533180740551
0.029,985.9513061393693
0.03,987.8781667785378
0.031,989.7386433130616
0.032,991.5370471885346
0.033,993.2773072965402
0.034,994.9630124309443
0.035,996.5974480159161
0.036,998.1836280250409
0.037,999.7243228399703
0.038,1001.2220836619767
0.039,1002.6792639822443
0.04,1004.0980385305361
0.041,1005.4804200523257
0.042,1006.8282742080173
0.043,1008.1433328417552
0.044,1009.4272058294548
0.045,1010.681391684399
0.046,1011.907287072795
0.047,1013.1061953700234
0.048,1014.2793343701823
0.049,1015.427843246242
0.05,1016.5527888452378
0.051,1017.6551713919575
0.052,1018.7359296652555
0.053,1019.7959457031459
0.054,1020.8360490859699
0.055,1021.8570208410401
0.056,1022.8595970070709
0.057,1023.8444718922775
0.058,1024.8123010562056
0.059,1025.7637040419881
0.06,1026.6992668828195
0.061,1027.6195444038638
0.062,1028.525062338571
0.063,1029.4163192763858
0.064,1030.293788457094
0.065,1031.157919425496
0.066,1032.009139558733
0.067,1032.847855477373
0.068,1033.6744543502766
0.069,1034.4893051023055
0.07,1035.2927595330675
0.071,1036.0851533541274
0.072,1036.866807151419
0.073,1037.638027278977
0.074,1038.3991066895503
0.075,1039.15032570716
0.076,1039.8919527462115
0.077,1040.624244981367
0.078,1041.3474489720177
0.079,1042.0618012448595
0.08,1042.767528837781
0.081,1043.4648498079985
0.082,1044.153973707123
0.083,1044.8351020256273
0.084,1045.5084286089677
0.085,1046.1741400474416
0.086,1046.8324160416832
0.087,1047.4834297455527
0.088,1048.127348088029
0.089,1048.7643320755947
0.09,1049.3945370764789
0.091,1050.0181130880196
0.092,1050.6352049883103
0.093,1051.2459527732049
0.094,1051.8504917796713
0.095,1052.448952896415
0.096,1053.0414627626162
0.097,1053.6281439555703
0.098,1054.2091151679542
0.099,1054.7844913753956
0.1,1055.354383994967
0.11,1060.7739582634886
0.12,1065.7462087546153
0.13,1070.3415057820794
0.14,1074.6145472268704
0.15,1078.608767473324
0.16,1082.3592723454854
0.17,1085.8948627571442
0.18,1089.239471671422
0.19,1092.4132099609417
0.2,1095.433143705888
0.21,1098.3138823609752
0.22,1101.0680308203175
0.23,1103.7065416934704
0.24,1106.2389932109463
0.25,1108.6738108945474
0.26,1111.0184461509102
0.27,1113.279521479264
0.28,1115.4629495271236
0.29,1117.5740314595062
0.3,1119.6175388173915
0.31,1121.597782088424
0.32,1123.5186685010299
0.33,1125.383751015688
0.34,1127.1962700773515
0.35,1128.9591893777745
0.36,1130.6752266319036
0.37,1132.3468801812285
0.38,1133.976452086264
0.39,1135.566068250781
0.4,1137.117696024894
0.41,1138.63315965739
0.42,1140.1141539056252
0.43,1141.5622560609102
0.44,1142.978936606077
0.45,1144.365568688089
0.46,1145.7234365606148
0.47,1147.053743128335
0.48,1148.3576167054757
0.49,1149.6361170849373
0.5,1150.8902410008627
0.51,1152.1209270560862
0.52,1153.3290601762674
0.53,1154.5154756443317
0.54,1155.6809627618745
0.55,1156.8262681782405
0.56,1157.9520989228902
0.57,1159.059125172284
0.58,1160.147982778746
0.59,1161.219275585505
0.6,1162.273577549281
0.61,1163.3114346893399
0.62,1164.3333668797918
0.63,1165.3398695000533
0.64,1166.3314149567514
0.65,1167.3084540889272
0.66,1168.2714174671285
0.67,1169.220716595886
0.68,1170.1567450280804
0.69,1171.0798793988504
0.7,1171.990480385926
0.71,1172.8888936025937
0.72,1173.7754504288926
0.73,1174.6504687861125
0.74,1175.5142538591767
0.75,1176.3670987710725
0.76,1177.2092852131022
0.77,1178.0410840343914
0.78,1178.8627557937798
0.79,1179.6745512769432
0.8,1180.4767119813478
0.81,1181.269470571411
0.82,1182.0530513060464
0.83,1182.827670440578
0.84,1183.5935366048527
0.85,1184.3508511592233
0.86,1185.0998085299432
0.87,1185.8405965253864
0.88,1186.5733966343957
0.89,1187.2983843079603
0.9,1188.0157292253293
0.91,1188.7255955455869
0.92,1189.4281421456278
0.93,1190.1235228454136
0.94,1190.811886621315
0.95,1191.4933778082886
0.96,1192.1681362915879
0.97,1192.8362976886488
0.98,1193.4979935217502
0.99,1194.1533513820089
1.0,1194.8024950852205
1.01,1195.4455448200367
1.02,1196.0826172889222
1.03,1196.7138258423092
1.04,1197.339280606347
1.05,1197.9590886046037
1.06,1198.573353874063
1.07,1199.1821775757398
1.08,1199.7856581002022
1.09,1200.3838911682883
1.1,1200.9769699272733
1.11,1201.5649850427344
1.12,1202.14802478634
1.13,1202.7261751197836
1.14,1203.299519775057
1.15,1203.868140331259
1.16,1204.4321162881174
1.17,1204.9915251363886
1.18,1205.5464424252941
1.19,1206.0969418271452
1.2,1206.6430951992918
1.21,1207.1849726435307
1.22,1207.7226425630954
1.23,1208.2561717173464
1.24,1208.78562527427
1.25,1209.3110668608952
1.26,1209.8325586117205
1.27,1210.3501612152525
1.28,1210.8639339587344
1.29,1211.373934771158
1.3,1211.8802202646311
1.31,1212.382845774178
1.32,1212.8818653960425
1.33,1213.377332024566
1.34,1213.8692973876925
1.35,1214.3578120811744
1.36,1214.8429256015281
1.37,1215.3246863777954
1.38,1215.8031418021628
1.39,1216.2783382594891
1.4,1216.750321155785
1.41,1217.2191349456912
1.42,1217.6848231589954
1.43,1218.1474284262306
1.44,1218.6069925033914
1.45,1219.063556295803
1.46,1219.5171598811799
1.47,1219.9678425319078
1.48,1220.415642736576
1.49,1220.8605982207957
1.5,1221.3027459673276
1.51,1221.7421222355474
1.52,1222.1787625802817
1.53,1222.6127018700251
1.54,1223.0439743045774
1.55,1223.4726134321115
1.56,1223.8986521657025
1.57,1224.3221227993322
1.58,1224.7430570233914
1.59,1225.1614859396993
1.6,1225.5774400760579
1.61,1225.9909494003557
1.62,1226.4020433342428
1.63,1226.8107507663867
1.64,1227.217100065331
1.65,1227.6211190919626
1.66,1228.0228352116121
1.67,1228.4222753057907
1.68,1228.8194657835822
1.69,1229.2144325927004
1.7,1229.6072012302254
1.71,1229.997796753026
1.72,1230.3862437878836
1.73,1230.7725665413252
1.74,1231.1567888091768
1.75,1231.5389339858448
1.76,1231.919025073338
1.77,1232.297084690034
1.78,1232.6731350792045
1.79,1233.0471981173027
1.8,1233.419295322023
1.81,1233.7894478601386
1.82,1234.157676555128
1.83,1234.524001894594
1.84,1234.8884440374807
1.85,1235.2510228210997
1.86,1235.6117577679695
1.87,1235.9706680924696
1.88,1236.3277727073244
1.89,1236.6830902299134
1.9,1237.0366389884173
1.91,1237.388437027806
1.92,1237.7385021156701
1.93,1238.086851747906
1.94,1238.43350315425
1.95,1238.778473303678
1.96,1239.121778909664
1.97,1239.463436435309
1.98,1239.803462098341
1.99,1240.141871875988
2.0,1240.4786815097355
2.01,1240.8139065099601
2.02,1241.1475621604552
2.03,1241.4796635228429
2.04,1241.8102254408798
2.05,1242.1392625446579
2.06,1242.466789254706
2.07,1242.792819785992
2.08,1243.1173681518285
2.09,1243.4404481676884
2.1,1243.762073454929
2.11,1244.0822574444276
2.12,1244.401013380135
2.13,1244.7183543225435
2.14,1245.0342931520763
2.15,1245.3488425723979
2.16,1245.6620151136485
2.17,1245.9738231356057
2.18,1246.2842788307728
2.19,1246.5933942273991
2.2,1246.901181192429
2.21,1247.2076514343892
2.22,1247.512816506208
2.23,1247.8166878079735
2.24,1248.11927658963
2.25,1248.420593953617
2.26,1248.7206508574473
2.27,1249.019458116231
2.28,1249.317026405144
2.29,1249.6133662618433
2.3,1249.9084880888304
2.31,1250.2024021557627
2.32,1250.4951186017174
2.33,1250.7866474374064
2.34,1251.0769985473435
2.35,1251.366181691968
2.36,1251.6542065097217
2.37,1251.9410825190826
2.38,1252.2268191205587
2.39,1252.511425598637
2.4,1252.7949111236944
2.41,1253.0772847538697
2.42,1253.3585554368944
2.43,1253.6387320118909
2.44,1253.9178232111299
2.45,1254.1958376617533
2.46,1254.4727838874646
2.47,1254.7486703101827
2.48,1255.0235052516637
2.49,1255.2972969350913
2.5,1255.570053486634
2.51,1255.8417829369723
2.52,1256.1124932227979
2.53,1256.3821921882784
2.54,1256.6508875864995
2.55,1256.9185870808753
2.56,1257.1852982465325
2.57,1257.4510285716672
2.58,1257.7157854588772
2.59,1257.9795762264673
2.6,1258.2424081097313
2.61,1258.504288262206
2.62,1258.7652237569082
2.63,1259.0252215875407
2.64,1259.2842886696815
2.65,1259.5424318419477
2.66,1259.7996578671389
2.67,1260.0559734333592
2.68,1260.3113851551188
2.69,1260.5658995744136
2.7,1260.8195231617876
2.71,1261.0722623173747
2.72,1261.3241233719198
2.73,1261.5751125877848
2.74,1261.825236159934
2.75,1262.074500216902
2.76,1262.322910821745
