Strain,Stress
0.0,560.3004739133112
0.00011,729.4915733344726
0.0002,749.0816970229012
0.0003,762.8303581778093
0.0004,772.8417029827135
0.0005,780.770655906321
0.0006,787.3656669649777
0.0007,793.0305964514399
0.0008,798.0087645481344
0.0009,802.4583518585155
0.001,806.4880977759974
0.002,834.3824491951206
0.003,852.101133677353
0.004,865.4779641281449
0.005,876.3868711481458
0.01,913.6365102821169
0.011,919.1635479010431
0.012,924.2875508521174
0.013,929.0625930960507
0.014,933.531612596695
0.015,937.7294083526498
0.016,941.6846794555629
0.017,945.4214528641846
0.018,948.9601083358734
0.019,952.3181303679007
0.02,955.5106705723548
0.021,958.5509755463145
0.022,961.4507174565108
0.023,964.2202530372233
0.024,966.8688290869711
0.025,969.4047474124739
0.026,971.8354986361863
0.027,974.1678718131808
0.028,976.4080450480079
0.029,978.5616610373296
0.03,980.633890540544
0.031,982.629486098025
0.032,984.5528278063848
0.033,986.4079625748133
0.034,988.1986379926468
0.035,989.928331712117
0.036,991.6002770746499
0.037,993.217485571698
0.038,994.7827666227777
0.039,996.2987450673785
0.04,997.7678766986721
0.041,999.192462111643
0.042,1000.5746590934979
0.043,1001.9164937477926
0.044,1003.2198705138751
0.045,1004.4865812187229
0.046,1005.7183132779605
0.047,1006.9166571459834
0.048,1008.0831131010516
0.049,1009.2190974394143
0.05,1010.3259481426041
0.051,1011.4049300736391
0.052,1012.4572397507486
0.053,1013.4840097411711
0.054,1014.4863127123833
0.055,1015.4651651736629
0.056,1016.4215309370644
0.057,1017.3563243235628
0.058,1018.2704131372631
0.059,1019.1646214280704
0.06,1020.039732061045
0.061,1020.8964891087655
0.062,1021.7356000813502
0.063,1022.5577380073288
0.064,1023.3635433772553
0.065,1024.1536259608165
0.066,1024.9285665071734
0.067,1025.6889183373758
0.068,1026.4352088368864
0.069,1027.1679408555412
0.07,1027.8875940216255
0.071,1028.594625976179
0.072,1029.2894735331226
0.073,1029.9725537703416
0.074,1030.6442650564363
0.075,1031.3049880174765
0.076,1031.9550864477544
0.077,1032.5949081682213
0.078,1033.2247858360038
0.079,1033.845037708154
0.08,1034.4559683625364
0.081,1035.0578693785592
0.082,1035.6510199802456
0.083,1036.2356876439728
0.084,1036.8121286730443
0.085,1037.3805887410986
0.086,1037.9413034062325
0.087,1038.4944985975826
0.088,1039.040391075995
0.089,1039.579188870299
0.09,1040.111091690611
0.091,1040.636291319991
0.092,1041.1549719856976
0.093,1041.6673107112033
0.094,1042.1734776500584
0.095,1042.6736364026267
0.096,1043.1679443166502
0.097,1043.656552772542
0.098,1044.1396074542492
0.099,1044.6172486064834
0.1,1045.0896112790579
0.11,1049.5493503938662
0.12,1053.5988660880762
0.13,1057.3151435007262
0.14,1060.7544302816918
0.15,1063.95900740556
0.16,1066.9615055190475
0.17,1069.7877130186052
0.18,1072.4584419037014
0.19,1074.990795137269
0.2,1077.3990471898421
0.21,1079.6952699501996
0.22,1081.889787743505
0.23,1083.9915153245897
0.24,1086.0082140660936
0.25,1087.9466897705638
0.26,1089.812947978009
0.27,1091.6123177243676
0.28,1093.3495514580204
0.29,1095.02890663918
0.3,1096.6542130553787
0.31,1098.2289288486465
0.32,1099.7561875153478
0.33,1101.2388376105157
0.34,1102.6794765010477
0.35,1104.0804792239528
0.36,1105.4440232883849
0.37,1106.7721100939395
0.38,1108.0665835090374
0.39,1109.3291460525702
0.4,1110.5613730424986
0.41,1111.7647250117466
0.42,1112.9405586408623
0.43,1114.0901364157662
0.44,1115.214635185401
0.45,1116.3151537666608
0.46,1117.3927197213739
0.47,1118.4482954114123
0.48,1119.4827834224445
0.49,1120.4970314338502
0.5,1121.4918366014206
0.51,1122.4679495102855
0.52,1123.4260777477477
0.53,1124.3668891391262
0.54,1125.2910146841027
0.55,1126.1990512262869
0.56,1127.0915638846084
0.57,1127.9690882716316
0.58,1128.8321325208492
0.59,1129.6811791423888
0.6,1130.5166867242983
0.61,1131.3390914946026
0.62,1132.1488087576045
0.63,1132.9462342164045
0.64,1133.7317451923086
0.65,1134.5057017506326
0.66,1135.268447741411
0.67,1136.0203117626272
0.68,1136.7616080527948
0.69,1137.492637319028
0.7,1138.2136875061253
0.71,1138.925034511647
0.72,1139.6269428514802
0.73,1140.3196662799564
0.74,1141.003448368202
0.75,1141.6785230440557
0.76,1142.3451150965848
0.77,1143.003440647953
0.78,1143.6537075951487
0.79,1144.296116023852
0.8,1144.9308585965366
0.81,1145.5581209167021
0.82,1146.1780818709826
0.83,1146.7909139507292
0.84,1147.3967835545268
0.85,1147.9958512729886
0.86,1148.5882721570626
0.87,1149.1741959709825
0.88,1149.7537674309094
0.89,1150.327126430225
0.9,1150.8944082523635
0.91,1151.4557437720039
0.92,1152.0112596453766
0.93,1152.561078490386
0.94,1153.1053190571986
0.95,1153.6440963898938
