Strain,Stress
0.0,1214.999999524685
0.00011,1214.9999995253515
0.0002,1214.999999525894
0.0003,1214.999999526494
0.0004,1214.9999995270912
0.0005,1214.9999995276853
0.0006,1214.9999995282767
0.0007,1214.999999528865
0.0008,1214.9999995294504
0.0009,1214.9999995300332
0.001,1214.9999995306132
0.002,1214.9999995362655
0.003,1214.9999995416665
0.004,1214.9999995468377
0.005,1214.9999995517974
0.01,1214.9999995739497
0.011,1214.9999995779335
0.012,1214.9999995817914
0.013,1214.99999958553
0.014,1214.9999995891571
0.015,1214.9999995926792
0.016,1214.999999596102
0.017,1214.999999599431
0.018,1214.9999996026713
0.019,1214.9999996058273
0.02,1214.9999996089034
0.021,1214.9999996119036
0.022,1214.9999996148315
0.023,1214.9999996176905
0.024,1214.9999996204835
0.025,1214.999999623214
0.026,1214.9999996258846
0.027,1214.9999996284976
0.028,1214.9999996310555
0.029,1214.9999996335607
0.03,1214.9999996360154
0.031,1214.9999996384215
0.032,1214.9999996407807
0.033,1214.9999996430952
0.034,1214.9999996453662
0.035,1214.9999996475958
0.036,1214.999999649785
0.037,1214.9999996519355
0.038,1214.9999996540485
0.039,1214.9999996561255
0.04,1214.9999996581676
0.041,1214.999999660176
0.042,1214.9999996621516
0.043,1214.9999996640956
0.044,1214.999999666009
0.045,1214.9999996678928
0.046,1214.999999669748
0.047,1214.9999996715749
0.048,1214.999999673375
0.049,1214.9999996751487
0.05,1214.999999676897
0.051,1214.9999996786205
0.052,1214.9999996803197
0.053,1214.9999996819956
0.054,1214.9999996836486
0.055,1214.9999996852798
0.056,1214.999999686889
0.057,1214.9999996884771
0.058,1214.9999996900451
0.059,1214.9999996915928
0.06,1214.999999693121
0.061,1214.9999996946303
0.062,1214.9999996961212
0.063,1214.999999697594
0.064,1214.9999996990493
0.065,1214.999999700487
0.066,1214.999999701908
0.067,1214.9999997033128
0.068,1214.9999997047014
0.069,1214.9999997060743
0.07,1214.999999707432
0.071,1214.9999997087743
0.072,1214.9999997101022
0.073,1214.999999711416
0.074,1214.9999997127152
0.075,1214.999999714001
0.076,1214.9999997152734
0.077,1214.9999997165326
0.078,1214.9999997177786
0.079,1214.999999719012
0.08,1214.9999997202333
0.081,1214.9999997214422
0.082,1214.9999997226394
0.083,1214.9999997238247
0.084,1214.9999997249986
0.085,1214.9999997261611
0.086,1214.999999727313
0.087,1214.9999997284538
0.088,1214.999999729584
0.089,1214.9999997307038
0.09,1214.9999997318134
0.091,1214.999999732913
0.092,1214.9999997340028
0.093,1214.9999997350826
0.094,1214.9999997361533
0.095,1214.9999997372145
0.096,1214.9999997382663
0.097,1214.9999997393093
0.098,1214.9999997403434
0.099,1214.9999997413686
0.1,1214.9999997423854
0.11,1214.9999997521106
0.12,1214.9999997611149
0.13,1214.9999997694974
0.14,1214.999999777339
0.15,1214.9999997847049
0.16,1214.9999997916498
0.17,1214.9999997982188
0.18,1214.999999804451
0.19,1214.999999810379
0.2,1214.9999998160313
0.21,1214.999999821432
0.22,1214.9999998266032
0.23,1214.999999831563
0.24,1214.9999998363285
0.25,1214.999999840914
