Strain,Stress
0.0,441.54191459318645
0.00011,634.5500986341615
0.0002,655.2366780647137
0.0003,669.8537268585505
0.0004,680.5516769691671
0.0005,689.0581339103796
0.0006,696.1568042625572
0.0007,702.2715817983752
0.0008,707.6583604287534
0.0009,712.48377574831
0.001,716.8625490517798
0.002,747.3931849160095
0.003,766.9630514680556
0.004,781.7987175772882
0.005,793.9141885357471
0.01,835.0950427750893
0.011,841.1409970713121
0.012,846.722949798738
0.013,851.9025754442655
0.014,856.729226413034
0.015,861.2431926299477
0.016,865.4779261635301
0.017,869.4616044074908
0.018,873.2182566349459
0.019,876.7685941218367
0.02,880.1306340035032
0.021,883.3201764397757
0.022,886.3511754056142
0.023,889.2360309799133
0.024,891.9858227748167
0.025,894.6104985899597
0.026,897.1190285512953
0.027,899.5195323166192
0.028,901.8193850258959
0.029,904.025306300947
0.03,906.1434355950057
0.031,908.1793964496264
0.032,910.1383516603139
0.033,912.0250509315704
0.034,913.8438722806729
0.035,915.5988582016956
0.036,917.2937474085254
0.037,918.9320028244539
0.038,920.5168363664436
0.039,922.0512309770298
0.04,923.5379602805369
0.041,924.9796061787221
0.042,926.3785746509354
0.043,927.7371099830264
0.044,929.057307615616
0.045,930.3411257745977
0.046,931.5903960236493
0.047,932.806832859271
0.048,933.9920424526907
0.049,935.1475306293385
0.05,936.2747101650451
0.051,937.3749074682842
0.052,938.4493687093895
0.053,939.4992654504726
0.054,940.5256998235686
0.055,941.5297092991731
0.056,942.512271082692
0.057,943.4743061722735
0.058,944.416683107961
0.059,945.3402214390106
0.06,946.2456949334966
0.061,947.1338345519296
0.062,948.0053312044973
0.063,948.8608383096572
0.064,949.7009741701427
0.065,950.5263241809637
0.066,951.3374428826479
0.067,952.1348558717932
0.068,952.9190615799263
0.069,953.6905329307173
0.07,954.4497188847315
0.071,955.1970458801281
0.072,955.9329191770106
0.073,956.6577241125023
0.074,957.3718272730409
0.075,958.0755775898684
0.076,958.7693073632092
0.077,959.4533332202071
0.078,960.1279570112874
0.079,960.7934666492554
0.08,961.4501368951126
0.081,962.0982300942675
0.082,962.7379968665457
0.083,963.3696767531478
0.084,963.9934988234717
0.085,964.6096822445022
0.086,965.2184368152753
0.087,965.8199634687404
0.088,966.4144547431827
0.089,967.0020952252055
0.09,967.5830619661408
0.091,968.1575248736157
0.092,968.7256470798883
0.093,969.2875852884507
0.094,969.8434901002952
0.095,970.393506321142
0.096,970.9377732508402
0.097,971.4764249560711
0.098,972.0095905274026
0.099,972.5373943216794
0.1,973.0599561906638
0.11,978.0208132484929
0.12,982.5628359308571
0.13,986.7564642149343
0.14,990.6546598602924
0.15,994.2984873951511
0.16,997.7205990270396
0.17,1000.9474952932351
0.18,1004.0010465163155
0.19,1006.8995523551381
0.2,1009.6585026229968
0.21,1012.291138376188
0.22,1014.8088752676936
0.23,1017.2216292272802
0.24,1019.5380711523902
0.25,1021.7658288930014
0.26,1023.9116493818909
0.27,1025.9815301507367
0.28,1027.980827008958
0.29,1029.9143429415521
0.3,1031.7864020550571
0.31,1033.6009115093532
0.32,1035.3614137149943
0.33,1037.071130583152
0.34,1038.7330012418636
0.35,1040.3497143461796
0.36,1041.9237358883865
0.37,1043.457333241643
0.38,1044.9525960343165
0.39,1046.411454344455
0.4,1047.8356946177082
0.41,1049.226973642822
0.42,1050.5868308629024
0.43,1051.9166992551784
0.44,1053.217914974839
0.45,1054.4917259279916
0.46,1055.7392994136103
0.47,1056.9617289534451
0.48,1058.1600404114818
0.49,1059.335197489988
0.5,1060.4881066769851
0.51,1061.6196217096851
0.52,1062.7305476097374
0.53,1063.8216443387462
0.54,1064.8936301162244
0.55,1065.9471844367874
0.56,1066.982950818779
0.57,1068.0015393125707
0.58,1069.0035287933654
0.59,1069.9894690603885
0.6,1070.9598827617992
0.61,1071.9152671624327
0.62,1072.8560957695558
0.63,1073.7828198301331
0.64,1074.6958697116206
0.65,1075.595656177017
0.66,1076.4825715637583
0.67,1077.3569908750517
0.68,1078.2192727913452
0.69,1079.0697606088668
0.7,1079.9087831114618
0.71,1080.736655381349
0.72,1081.5536795538703
0.73,1082.360145520823
0.74,1083.1563315865278
0.75,1083.9425050804039
0.76,1084.71892292947
0.77,1085.4858321938832
0.78,1086.2434705683504
0.79,1086.992066851992
0.8,1087.731841389016
0.81,1088.4630064823555
0.82,1089.185766782242
0.83,1089.900319651515
0.84,1090.6068555093264
0.85,1091.3055581547562
0.86,1091.9966050717358
0.87,1092.6801677165615
0.88,1093.3564117891806
