Strain,Stress
0.0,442.94768852209324
0.00011,641.1125262047142
0.0002,661.2771381999354
0.0003,675.5072618673801
0.0004,685.9124814914954
0.0005,694.1803693809649
0.0006,701.0760046199734
0.0007,707.0130176816427
0.0008,712.2410155540666
0.0009,716.9224898644613
0.001,721.1692791001213
0.002,750.7479139481675
0.003,769.6888614631933
0.004,784.0489747137499
0.005,795.7843293967184
0.01,835.8250976652502
0.011,841.7357853730715
0.012,847.2027201176927
0.013,852.2847550088866
0.014,857.0288817318677
0.015,861.4733870203124
0.016,865.650004579519
0.017,869.585425297296
0.018,873.3023840712711
0.019,876.8204593720429
0.02,880.1566730609493
0.021,883.3259482726928
0.022,886.3414644718245
0.023,889.2149367097203
0.024,891.9568381193508
0.025,894.5765792910228
0.026,897.0826544611095
0.027,899.4827618484446
0.028,901.7839036266438
0.029,903.9924696890821
0.03,906.1143083903074
0.031,908.1547867279919
0.032,910.1188418911718
0.033,912.0110256935292
0.034,913.8355430997576
0.035,915.5962858136584
0.036,917.2968617105605
0.037,918.9406207508872
0.038,920.5306778966072
0.039,922.0699334607741
0.04,923.5610912470769
0.041,925.0066747772472
0.042,926.4090418562605
0.043,927.770397686188
0.044,929.0928067074844
0.045,930.378203320039
0.046,931.6284016143904
0.047,932.8451042252174
0.048,934.0299104039088
0.049,935.1843233941484
0.05,936.3097571835584
0.051,937.407542695222
0.052,938.4789334750295
0.053,939.5251109240747
0.054,940.5471891195348
0.055,941.5462192625005
0.056,942.5231937869029
0.057,943.4790501599532
0.058,944.4146744012492
0.059,945.3309043448596
0.06,946.228532666205
0.061,947.1083096933601
0.062,947.9709460204741
0.063,948.8171149392955
0.064,949.6474547032738
0.065,950.4625706373707
0.066,951.2630371055088
0.067,952.0493993465204
0.068,952.8221751885033
0.069,953.5818566506241
0.07,954.3289114406497
0.071,955.0637843557807
0.072,955.7868985937403
0.073,956.4986569805045
0.074,957.199443120543
0.075,957.8896224749759
0.076,958.5695433726289
0.077,959.2395379585821
0.078,959.8999230844549
0.079,960.5510011443562
0.08,961.1930608601242
0.081,961.8263780192221
0.082,962.4512161684024
0.083,963.0678272660349
0.084,963.6764522957735
0.085,964.2773218440639
0.086,964.8706566437975
0.087,965.4566680862756
0.088,966.0355587034838
0.089,966.607522622545
0.09,967.1727459940914
0.091,967.7314073961788
0.092,968.2836782152532
0.093,968.8297230055845
0.094,969.369699828485
0.095,969.9037605725437
0.096,970.4320512560271
0.097,970.9547123125224
0.098,971.4718788608311
0.099,971.9836809600512
0.1,972.4902438507324
0.11,977.2922458315054
0.12,981.6797243299586
0.13,985.724995953032
0.14,989.4817555846404
0.15,992.9911518972846
0.16,996.2855794571601
0.17,999.3911212920285
0.18,1002.3291732292955
0.19,1005.1175585509784
0.2,1007.7713160658031
0.21,1010.3032727997429
0.22,1012.7244705278783
0.23,1015.0444903683587
0.24,1017.2717044447429
0.25,1019.4134741496209
0.26,1021.4763085002398
0.27,1023.4659921273642
0.28,1025.3876897932385
0.29,1027.2460325204852
0.3,1029.0451891419389
0.31,1030.7889261713901
