Strain,Stress
0.0,436.6988854277818
0.00011,602.849991782822
0.0002,624.5303014723513
0.0003,640.0238849907048
0.0004,651.4729919209643
0.0005,660.652638483767
0.0006,668.3701427899285
0.0007,675.0630080724516
0.0008,680.9957516807826
0.0009,686.3408507614326
0.001,691.217186031195
0.002,725.9445625441226
0.003,748.8552078433413
0.004,766.4850157889025
0.005,780.9777722590161
0.01,829.8648784994701
0.011,836.8653927962814
0.012,843.2633459516071
0.013,849.1381795169697
0.014,854.5547459684874
0.015,859.5669067350468
0.016,864.2200255016617
0.017,868.5527506526862
0.018,872.598324539891
0.019,876.3855682956066
0.02,879.9396382363728
0.021,883.2826176446172
0.022,886.4339873647141
0.023,889.4110054657785
0.024,892.229017476962
0.025,894.901712772012
0.026,897.4413385810723
0.027,899.8588802226657
0.028,902.1642140840686
0.029,904.3662383776332
0.03,906.4729855941829
0.031,908.491719747793
0.032,910.4290208805847
0.033,912.2908588170358
0.034,914.0826577863145
0.035,915.8093532408298
0.036,917.4754419697614
0.037,919.0850264233088
0.038,920.6418540161202
0.039,922.1493520588442
0.04,923.6106588690081
0.041,925.0286515319199
0.042,926.4059707155027
0.043,927.7450428872229
0.044,929.0481002344607
0.045,930.3171985501252
0.046,931.5542333117614
0.047,932.7609541537586
0.048,933.9389779077401
0.049,935.089800365104
0.05,936.214806897449
0.051,937.3152820548169
0.052,938.3924182479299
0.053,939.447323608611
0.054,940.4810291120855
0.055,941.4944950356476
0.056,942.4886168200965
0.057,943.4642303932012
0.058,944.4221170081648
0.059,945.3630076444803
0.06,946.2875870136348
0.061,947.1964972077313
0.062,948.0903410251995
0.063,948.9696850042942
0.064,949.8350621919909
0.065,950.6869746731106
0.066,951.5258958820567
0.067,952.3522727173195
0.068,953.1665274769356
0.069,953.9690596313143
0.07,954.7602474482502
0.071,955.5404494835143
0.072,956.31000594913
0.073,957.0692399702917
0.074,957.8184587408352
0.075,958.5579545862444
0.076,959.2880059423244
0.077,960.008878256926
0.078,960.7208248214013
0.079,961.4240875378723
0.08,962.1188976278177
0.081,962.8054762869895
0.082,963.4840352912092
0.083,964.1547775571836
0.084,964.8178976621001
0.085,965.4735823254334
0.086,966.1220108560796
0.087,966.7633555676612
0.088,967.397782164593
0.089,968.0254501012713
0.09,968.6465129165425
0.091,969.2611185454167
0.092,969.8694096098234
0.093,970.4715236900518
0.094,971.0675935783759
0.095,971.657747516235
0.096,972.2421094162293
0.097,972.8207990700777
0.098,973.393932343592
0.099,973.961621359635
0.1,974.5239746699453
0.11,979.8756687702157
0.12,984.7918682962336
0.13,989.3407099462166
0.14,993.5751415740385
0.15,997.5372412520296
0.16,1001.2610555563526
0.17,1004.7745468843558
0.18,1008.1009748413355
0.19,1011.2599023536234
0.2,1014.2679443519164
0.21,1017.1393350129068
0.22,1019.8863642450831
0.23,1022.519718164576
0.24,1025.0487479234966
0.25,1027.4816843024776
0.26,1029.8258107196168
0.27,1032.0876039855334
0.28,1034.272849775607
0.29,1036.3867380909453
0.3,1038.4339427384282
0.31,1040.4186879425502
0.32,1042.3448045156888
0.33,1044.2157774950795
0.34,1046.0347867593498
0.35,1047.8047418331016
0.36,1049.5283118517582
0.37,1051.207951474032
0.38,1052.8459233836672
0.39,1054.4443179064565
0.4,1056.0050701761227
0.41,1057.5299752083863
0.42,1059.0207011824468
0.43,1060.4788011802746
0.44,1061.9057235941616
0.45,1063.3028213801813
0.46,1064.6713603081114
0.47,1066.0125263359234
0.48,1067.3274322182283
0.49,1068.6171234424235
0.5,1069.8825835731523
0.51,1071.1247390746137
0.52,1072.3444636708925
0.53,1073.5425822965346
0.54,1074.719874682821
0.55,1075.8770786194057
0.56,1077.0148929260326
0.57,1078.1339801647796
0.58,1079.23496911961
0.59,1080.3184570668316
0.6,1081.3850118573191
0.61,1082.4351738289613
0.62,1083.4694575657122
0.63,1084.4883535178096
0.64,1085.4923294961372
0.65,1086.4818320523007
0.66,1087.457287754779
0.67,1088.4191043704175
0.68,1089.3676719595849
0.69,1090.303363892473
0.7,1091.2265377932708
0.71,1092.1375364182807
0.72,1093.0366884734624
0.73,1093.924309376357
0.74,1094.800701966884
0.75,1095.6661571710804
0.76,1096.520954621482
0.77,1097.365363237506
0.78,1098.1996417689027
0.79,1099.0240393050585
0.8,1099.8387957527086
0.81,1100.6441422843775
0.82,1101.4403017596876
0.83,1102.2274891214788
0.84,1103.0059117685337
0.85,1103.7757699065476
0.86,1104.5372568788573
0.87,1105.2905594783115
0.88,1106.035858241563
0.89,1106.7733277269647
0.9,1107.5031367771505
0.91,1108.225448767309
0.92,1108.9404218400746
0.93,1109.6482091278983
0.94,1110.348958963688
0.95,1111.0428150804564
0.96,1111.7299168006614
0.97,1112.4103992158693
0.98,1113.084393357331
0.99,1113.7520263580193
1.0,1114.4134216066345
1.01,1115.0686988940547
1.02,1115.717974552668
1.03,1116.3613615890063
1.04,1116.9989698100544
1.05,1117.630905943604
1.06,1118.2572737529763
1.07,1118.8781741464397
1.08,1119.493705281602
1.09,1120.1039626650615
1.1,1120.7090392475714
1.11,1121.3090255149539
1.12,1121.9040095749967
1.13,1122.4940772405394
1.14,1123.0793121089516
1.15,1123.6597956381854
1.16,1124.235607219584
1.17,1124.8068242476063
1.18,1125.3735221866282
1.19,1125.9357746349606
1.2,1126.4936533862285
1.21,1127.0472284882383
1.22,1127.5965682994547
1.23,1128.1417395432047
1.24,1128.682807359719
1.25,1129.2198353561091
1.26,1129.7528856543854
1.27,1130.282018937598
1.28,1130.8072944941985
1.29,1131.3287702606954
1.3,1131.8465028626886
1.31,1132.3605476543503
1.32,1132.8709587564285
1.33,1133.3777890928338
1.34,1133.8810904258767
1.35,1134.3809133902128
1.36,1134.877307525551
1.37,1135.370321308183
1.38,1135.8600021813795
1.39,1136.346396584707
1.4,1136.8295499823048
1.41,1137.309506890174
1.42,1137.786310902512
1.43,1138.2600047171372
1.44,1138.7306301600408
1.45,1139.1982282090994
1.46,1139.6628390169847
1.47,1140.1245019333028
1.48,1140.5832555259929
1.49,1141.0391376020143
1.5,1141.4921852273533
1.51,1141.9424347463735
1.52,1142.3899218005365
1.53,1142.8346813465168
1.54,1143.2767476737358
1.55,1143.7161544213354
1.56,1144.1529345946149
1.57,1144.5871205809465
1.58,1145.0187441651985
1.59,1145.447836544672
1.6,1145.874428343581
1.61,1146.298549627085
1.62,1146.7202299148946
1.63,1147.139498194463
1.64,1147.5563829337807
1.65,1147.9709120937864
1.66,1148.3831131404088
1.67,1148.7930130562495
1.68,1149.2006383519256
1.69,1149.606015077077
1.7,1150.0091688310558
1.71,1150.410124773306
1.72,1150.8089076334434
1.73,1151.2055417210502
1.74,1151.6000509351884
1.75,1151.9924587736466
1.76,1152.3827883419253
1.77,1152.7710623619723
1.78,1153.1573031806754
1.79,1153.54153277812
1.8,1153.92377277562
1.81,1154.30404444353
1.82,1154.6823687088452
1.83,1155.0587661625934
1.84,1155.4332570670335
1.85,1155.8058613626565
1.86,1156.1765986750038
1.87,1156.5454883213038
1.88,1156.9125493169336
1.89,1157.2778003817134
1.9,1157.6412599460357
1.91,1158.002946156836
1.92,1158.3628768834105
1.93,1158.721069723084
1.94,1159.0775420067337
