Strain,Stress
0.0,502.63243456453506
0.00011,656.4833370379487
0.0002,676.6771631778319
0.0003,691.0662008552656
0.0004,701.6827682047074
0.0005,710.1882662326332
0.0006,717.3364038567856
0.0007,723.5348233284691
0.0008,729.0295878468544
0.0009,733.9809208200312
0.001,738.4991251621959
0.002,770.7333728172257
0.003,792.077608881011
0.004,808.5482251458936
0.005,822.1137810246541
0.01,867.9412617254659
0.011,874.4954203048572
0.012,880.4793007455671
0.013,885.9673144259712
0.014,891.020398553567
0.015,895.6893100648734
0.016,900.0169112355215
0.017,904.0398064133532
0.018,907.7895466715745
0.019,911.29353799174
0.02,914.5757405427756
0.021,917.6572172139932
0.022,920.5565710135005
0.023,923.2902989317301
0.024,925.8730819022476
0.025,928.3180250912826
0.026,930.6368590135396
0.027,932.8401093430623
0.028,934.937241405865
0.029,936.9367839724421
0.03,938.8464359584912
0.031,940.673158886937
0.032,942.4232573922361
0.033,944.1024496093028
0.034,945.7159289492946
0.035,947.2684184979378
0.036,948.7642190610735
0.037,950.2072517134774
0.038,951.601095571041
0.039,952.9490213958525
0.04,954.2540215531151
0.041,955.5188367640451
0.042,956.7459800367114
0.043,957.9377581047627
0.044,959.0962906601884
0.045,960.2235276292158
0.046,961.3212647088922
0.047,962.3911573549633
0.048,963.4347333884923
0.049,964.4534043687187
0.05,965.448475862369
0.051,966.4211567246282
0.052,967.3725674939078
0.053,968.3037479911133
0.054,969.2156642041006
0.055,970.1092145292097
0.056,970.9852354340137
0.057,971.8445065985829
0.058,972.6877555865103
0.059,973.5156620915944
0.06,974.3288618013088
0.061,975.1279499139704
0.062,975.9134843427504
0.063,976.6859886363198
0.064,977.445954642929
0.065,978.1938449420452
0.066,978.930095065283
0.067,979.6551155262196
0.068,980.3692936767659
0.069,981.0729954060482
0.07,981.7665666962067
0.071,982.4503350481277
0.072,983.1246107888834
0.073,983.789688271526
0.074,984.4458469768726
0.075,985.0933525260125
0.076,985.7324576114372
0.077,986.3634028539655
0.078,986.9864175919593
0.079,987.6017206087284
0.08,988.2095208034748
