Strain,Stress
0.0,393.73835672407523
0.00011,777.7759387441471
0.0002,800.8668704211226
0.0003,816.9165177853847
0.0004,828.4986108120538
0.0005,837.5953444684442
0.0006,845.1020111979598
0.0007,851.5012701281366
0.0008,857.0837147445072
0.0009,862.0381506755504
0.001,866.4943076541311
0.002,896.3903536386215
0.003,914.354331152577
0.004,927.3178830854378
0.005,937.4996328163414
0.01,969.8455276832025
0.011,974.3796279324533
0.012,978.5374437422449
0.013,982.3779292157557
0.014,985.9470999904953
0.015,989.2815733291746
0.016,992.4109726528031
0.017,995.359607832189
0.018,998.1476784717061
0.019,1000.7921541634879
0.02,1003.3074306083762
0.021,1005.7058268582317
0.022,1007.9979677744436
0.023,1010.1930821376291
0.024,1012.2992378182636
0.025,1014.3235293292819
0.026,1016.2722288960675
0.027,1018.1509092523125
0.028,1019.9645442913472
0.029,1021.7175922047923
0.03,1023.4140646470817
0.031,1025.057584656621
0.032,1026.6514354608082
0.033,1028.1986018364867
0.034,1029.701805350076
0.035,1031.1635345344368
0.036,1032.5860708522953
0.037,1033.9715111339985
0.038,1035.321787049738
0.039,1036.638682075128
0.04,1037.9238463281813
0.041,1039.1788095907802
0.042,1040.404992775229
0.043,1041.6037180538253
0.044,1042.776217834524
0.045,1043.92364273714
0.046,1045.047068700925
0.047,1046.1475033347804
0.048,1047.225891605064
0.049,1048.2831209423348
0.05,1049.320025836949
0.051,1050.3373919837816
0.052,1051.3359600282167
0.053,1052.3164289586327
0.054,1053.2794591847326
0.055,1054.2256753360457
0.056,1055.1556688106248
0.057,1056.0700001002688
0.058,1056.9692009154119
0.059,1057.8537761300706
0.06,1058.7242055648614
0.061,1059.5809456240202
0.062,1060.424430800563
0.063,1061.2550750621492
0.064,1062.0732731288333
0.065,1062.8794016526856
0.066,1063.6738203082025
0.067,1064.4568728014935
0.068,1065.228887805409
0.069,1065.9901798270478
0.07,1066.741050013436
0.071,1067.4817869005985
0.072,1068.2126671107364
