Strain,Stress
2.49,1326.5731284677138
2.5,1326.8593754017809
2.51,1327.1445410278122
2.52,1327.4286337141612
2.53,1327.7116617315285
2.54,1327.9936332544826
2.55,1328.2745563629496
2.56,1328.554439043677
2.57,1328.8332891916646
2.58,1329.1111146115734
2.59,1329.387923019103
2.6,1329.6637220423454
2.61,1329.9385192231125
2.62,1330.212322018237
2.63,1330.4851378008518
2.64,1330.7569738616417
2.65,1331.0278374100753
2.66,1331.2977355756116
2.67,1331.566675408884
2.68,1331.8346638828657
2.69,1332.1017078940076
2.7,1332.367814263362
2.71,1332.6329897376813
2.72,1332.8972409904989
2.73,1333.1605746231878
2.74,1333.4229971660036
2.75,1333.6845150791069
2.76,1333.9451347535667
2.77,1334.2048625123462
2.78,1334.4637046112728
2.79,1334.7216672399884
2.8,1334.9787565228849
2.81,1335.2349785200197
2.82,1335.4903392280219
2.83,1335.7448445809744
2.84,1335.9985004512869
2.85,1336.251312650551
2.86,1336.5032869303795
2.87,1336.7544289832358
2.88,1337.0047444432416
2.89,1337.254238886979
2.9,1337.5029178342725
2.91,1337.75078674896
2.92,1337.997851039653
2.93,1338.2441160604785
2.94,1338.489587111815
2.95,1338.7342694410097
2.96,1338.9781682430894
2.97,1339.2212886614552
2.98,1339.4636357885674
2.99,1339.7052146666203
3.0,1339.946030288203
