
                  X             Displacement          Force      

                0.                 0.                 1.4853     
               33.3344E-06         6.66708E-03        1.03899E+03
               66.6702E-06        13.334E-03          2.16242E+03
              100.003E-06         19.9972E-03         3.27787E+03
              133.335E-06         26.6629E-03         4.43636E+03
              166.668E-06         33.3337E-03         5.66576E+03
              200.006E-06         40.0057E-03         6.85079E+03
              233.338E-06         46.6764E-03         8.05821E+03
              266.672E-06         53.3371E-03         9.13162E+03
              300.005E-06         59.9927E-03        10.1255E+03 
              333.339E-06         66.655E-03         11.0472E+03 
              366.672E-06         73.3205E-03        11.9121E+03 
              400.005E-06         79.9824E-03        12.79E+03   
              433.339E-06         86.6282E-03        13.6742E+03 
              466.672E-06         93.274E-03         14.2812E+03 
              500.002E-06         99.9298E-03        14.6545E+03 
              533.339E-06        106.607E-03         15.1299E+03 
              566.669E-06        113.283E-03         15.3522E+03 
              600.E-06           119.959E-03         15.6225E+03 
              633.337E-06        126.636E-03         15.8654E+03 
              666.668E-06        133.312E-03         16.04E+03   
              700.005E-06        139.99E-03          16.194E+03  
              733.335E-06        146.666E-03         16.3379E+03 
              766.672E-06        153.343E-03         16.4723E+03 
              800.003E-06        160.019E-03         16.5959E+03 
              833.333E-06        166.695E-03         16.7101E+03 
              866.67E-06         173.372E-03         16.8171E+03 
              900.001E-06        180.048E-03         16.9169E+03 
              933.338E-06        186.725E-03         17.0098E+03 
              966.668E-06        193.401E-03         17.0951E+03 
                1.00001E-03      200.079E-03         17.1745E+03 
                1.03334E-03      206.755E-03         17.2507E+03 
                1.06667E-03      213.431E-03         17.3245E+03 
                1.1E-03          220.108E-03         17.3952E+03 
                1.13333E-03      226.784E-03         17.4608E+03 
                1.16667E-03      233.461E-03         17.5225E+03 
                1.2E-03          240.137E-03         17.5815E+03 
                1.23334E-03      246.815E-03         17.6375E+03 
                1.26667E-03      253.463E-03         17.6904E+03 
                1.3E-03          260.1E-03           17.7409E+03 
                1.33334E-03      266.738E-03         17.789E+03  
                1.36667E-03      273.374E-03         17.8348E+03 
                1.4E-03          280.012E-03         17.8787E+03 
                1.43334E-03      286.648E-03         17.9205E+03 
                1.46667E-03      293.286E-03         17.9605E+03 
                1.5E-03          299.923E-03         17.9987E+03 
                1.53333E-03      306.559E-03         18.0354E+03 
                1.56667E-03      313.197E-03         18.0704E+03 
                1.6E-03          319.833E-03         18.1037E+03 
                1.63334E-03      326.471E-03         18.1356E+03 
                1.66667E-03      333.108E-03         18.166E+03  
                1.70001E-03      339.745E-03         18.1951E+03 




