
                  X             Displacement          Force      

                0.                 0.                 7.02493    
               50.0047E-06         7.50096E-03      873.709      
              100.004E-06         15.0035E-03         1.55905E+03
              150.003E-06         22.5019E-03         2.61904E+03
              200.003E-06         29.997E-03          3.22842E+03
              250.004E-06         37.4863E-03         4.25026E+03
              300.004E-06         44.9749E-03         4.99951E+03
              350.005E-06         52.4635E-03         5.83777E+03
              400.005E-06         59.9521E-03         6.64821E+03
              450.006E-06         67.451E-03          7.447E+03  
              500.006E-06         74.9528E-03         8.28914E+03
              550.007E-06         82.4545E-03         8.95187E+03
              600.E-06            89.9551E-03         9.85653E+03
              650.001E-06         97.4569E-03        10.3774E+03 
              700.001E-06        104.959E-03         10.9915E+03 
              750.002E-06        112.46E-03          11.6199E+03 




