PEEQ,C1,C2,R_squared
0.0,0.008772629549535997,0.9192243339240387,0.02027586495604794
0.00011,0.004123875797723902,1.0375541133088968,0.01960749138488016
0.0002,0.0017422481921373564,1.0732383667838346,0.008023348421582477
0.0003,0.00015972178837392673,1.1018924010312732,0.00013835523709837538
0.0004,-0.0008578421494340772,1.1247505060789142,0.006738371773229557
0.0005,-0.0015447232391915117,1.1441558637493574,0.029747740291426017
0.0006,-0.002017379713696227,1.1612443184977137,0.05706326408376361
0.0007,-0.0023420778894009085,1.1766535556058781,0.07672768309927747
0.0008,-0.002560012184924104,1.1907779930855802,0.0867160879450396
0.0009,-0.0026984525639340076,1.203879076364781,0.08984760170628947
0.001,-0.0027763212790341066,1.216139401296441,0.0889825556961088
0.002,-0.0020744399933985344,1.3110343138417104,0.04271186788372083
0.003,-0.0007117765644804389,1.378295538941268,0.006979307932436396
0.004,0.0005120715040836249,1.4300042979872674,0.005978587904810206
0.005,0.0014601324079736022,1.4710509723383862,0.08660812627986347
0.01,0.0029129958654645766,1.5883241183498686,0.7842176214256309
0.011,0.0028139317570404637,1.601707584946376,0.6754155518879829
0.012,0.0026526168829844234,1.6131661629635285,0.5782773945130868
0.013,0.0024474377098365305,1.6230617344644818,0.4950436272309837
0.014,0.0022127748580060697,1.6316821867681135,0.42282640283502926
0.015,0.0019597505441528856,1.6392576600253517,0.3582475339652649
0.016,0.0016968691074227965,1.6459728811980896,0.2984790964850863
0.017,0.00143055025374475,1.651976646786096,0.24142461168396356
0.018,0.0011655671465208156,1.6573892077094274,0.18583806682222603
0.019,0.0009054015271840465,1.6623080354092834,0.13164810582695385
0.02,0.0006525261086900713,1.6668123636391177,0.08058322581821331
0.021,0.0004086341794724696,1.670966794368001,0.03693959388822399
0.022,0.0001748184057637798,1.6748241428859256,0.007718238936184618
0.023,-4.8286477896092306e-05,1.6784277179514695,0.0006454946627769687
0.024,-0.0002603909862653464,1.681813141032297,0.019490751666902617
0.025,-0.0004614622593068326,1.685009804815484,0.05992613788264278
0.026,-0.0006516559081809759,1.688042043737791,0.1110073186977143
0.027,-0.0008312617687725709,1.6909300765623807,0.16142035016217704
0.028,-0.0010006637586278122,1.6936907619912325,0.2042023648104081
0.029,-0.0011603069720674403,1.6963382160460214,0.23711986882924518
0.03,-0.0013106732103821128,1.6988843115777401,0.26079934740282373
0.031,-0.0014522632651981088,1.7013390785009896,0.2769508496260822
0.032,-0.0015855833585888685,1.7037110262600157,0.2873840321158686
0.033,-0.0017111345982103732,1.7060074165367238,0.29363054989859216
0.034,-0.0018294052285112022,1.7082344800285063,0.29687053158710175
0.035,-0.001940867622248436,1.7103975856465186,0.29797365051106084
0.036,-0.0020459722295923938,1.712501393225489,0.29756751269656445
0.037,-0.002145147111918516,1.7145499685813386,0.29610115362838496
0.038,-0.0022387969534101676,1.7165468773206893,0.2938952159098762
0.039,-0.0023273014308353196,1.7184952721989246,0.2911790123719935
0.04,-0.0024110165116763282,1.7203979512339227,0.28811706438268037
0.041,-0.002490274413122325,1.7222574148151863,0.28482784768082825
0.042,-0.0025653846318626455,1.7240759107160248,0.2813969773175722
0.043,-0.0026366347950440763,1.725855469946412,0.27788648965257556
0.044,-0.002704292194091601,1.7275979356559599,0.2743414018200927
0.045,-0.0027686029919079046,1.7293050008698787,0.2707943725927222
0.046,-0.002829797519292368,1.7309782041099395,0.26726903497091636
0.047,-0.002888086651366416,1.73261897621549,0.2637823948172492
0.048,-0.0029436667122393623,1.7342286335112291,0.26034656875861806
0.049,-0.0029967185558964246,1.735808405825518,0.2569700514976364
0.05,-0.0030474092026832322,1.737359434474513,0.2536586456867469
0.051,-0.0030958930204680506,1.7388827898807016,0.25041614814525415
0.052,-0.0031423127264028072,1.7403794763162213,0.24724485901958748
0.053,-0.0031867997010520356,1.7418504379910635,0.24414596144061773
0.054,-0.003229475905219199,1.7432965656826165,0.24111980590074356
0.055,-0.003270453715040547,1.7447187009958869,0.23816612410206017
0.056,-0.0033098369560585483,1.7461176411836161,0.23528419036757897
0.057,-0.003347721767359174,1.7474941423440096,0.23247294381667705
0.058,-0.003384197035777378,1.7488489228181014,0.22973108113333618
0.059,-0.00341934517698414,1.7501826664156894,0.22705712706644632
0.06,-0.0034532422331986223,1.7514960241677842,0.2244494881716449
0.061,-0.003485958824875429,1.7527896173371134,0.2219064937369445
0.062,-0.0035175606135685045,1.7540640390113016,0.21942642697978088
0.063,-0.0035481082622186608,1.7553198561581296,0.21700754879068174
0.064,-0.003577658324949793,1.7565576108280947,0.2146481157732637
0.065,-0.0036062632798319616,1.7577778216566635,0.21234639388602328
0.066,-0.003633971715070128,1.7589809876807618,0.21010066869777166
0.067,-0.0036608291381898805,1.7601675858876527,0.20790925303421282
0.068,-0.0036868777742571643,1.7613380719673268,0.2057704926134133
0.069,-0.0037121574654019884,1.7624928851291002,0.20368277011430402
0.07,-0.003736704436449717,1.7636324491679072,0.20164450802202105
0.071,-0.0037605537002409067,1.7647571668958633,0.19965417054905388
0.072,-0.0037837363318417474,1.7658674340433678,0.1977102648172686
0.073,-0.003806283535770491,1.7669636187904083,0.19581134149393564
0.074,-0.0038282231624535423,1.7680460836396745,0.19395599495954519
0.075,-0.00384958096158991,1.7691151791177389,0.1921428631703478
0.076,-0.003870382666591246,1.77017123670129,0.19037062724597276
0.077,-0.0038906509479539443,1.771214580111512,0.18863801085769716
0.078,-0.003910408150590933,1.7722455178900014,0.18694377947398022
0.079,-0.0039296736308483664,1.7732643575289528,0.185286739498559
