PEEQ,C1,C2,R_squared
0.0,0.17463016409071885,2.3525820202148457,0.5766219856846376
0.00011,0.07116274391719546,1.432375582245946,0.41286409530495694
0.0002,0.044000185714650523,1.2564333144919304,0.48319545546510956
0.0003,0.03482349104239173,1.2163959272775735,0.5928003376970479
0.0004,0.03049400925719726,1.2039998651050294,0.683108371914192
0.0005,0.027685648308075163,1.1956028110756816,0.743927514095534
0.0006,0.025548289531016434,1.1873163389244559,0.7851603656920993
0.0007,0.023801647859262864,1.178957816617913,0.8153759860315268
0.0008,0.022325193794759016,1.1708423211995886,0.8389620502484076
0.0009,0.021052801800825707,1.1631963613114387,0.8580073930664401
0.001,0.019941680217204664,1.1561181745847802,0.8736441820653673
0.002,0.013501017096302876,1.1108577182084822,0.9428053964447046
0.003,0.010618071503999151,1.0894655217943816,0.9594293151544291
0.004,0.009015805545516852,1.0774866528383533,0.9635997887889014
0.005,0.008026175078947977,1.0701116600557883,0.9652843033253452
0.01,0.006287218351281385,1.0574629557362334,0.9891997685712616
0.011,0.006196990749805079,1.0568475274211409,0.9940745394605648
0.012,0.006144646147578429,1.0565027581290005,0.9976199109538876
0.013,0.006121569015583516,1.056363206909756,0.9995789961528176
0.014,0.006121481186703078,1.0563815535085932,0.9998622491151625
0.015,0.006139700169323041,1.0565228450769182,0.9985087381438791
0.016,0.006172662819884598,1.056760789788935,0.9956460575616156
0.017,0.0062176097355480745,1.0570752977166185,0.9914547727972794
0.018,0.006272370908425657,1.057450807199213,0.9861400257041458
0.019,0.006335216384587686,1.057875119012395,0.9799107887826684
0.02,0.005721921226096514,1.0536217524321525,0.9917677340523908
0.021,0.005531094963440564,1.0522797691841412,0.9916496775933726
0.022,0.005354769626270774,1.0510312714090186,0.9907132521334576
0.023,0.0051914395247498225,1.0498661761411812,0.9890184387533794
0.024,0.005039803223253578,1.0487758572071852,0.9866254831763082
0.025,0.004898728535169275,1.0477528850085243,0.9835940174479332
0.026,0.004767225017176538,1.0467908213979915,0.9799823073470839
0.027,0.004644421582231736,1.045884055623621,0.9758466345892272
0.028,0.004529548682745035,1.0450276727593086,0.9712408137467732
0.029,0.004421923346331642,1.0442173461653688,0.9662158370597508
0.03,0.004320937236800408,1.0434492503909112,0.9608196357131862
0.031,0.004226046451248503,1.0427199885123009,0.9550969433987481
0.032,0.004136763161970026,1.042026532727296,0.9490892467095909
0.033,0.004052648377007343,1.0413661741045213,0.94283480679184
0.034,0.003973306099410118,1.0407364808085617,0.9363687373759085
0.035,0.0038983780868058013,1.0401352626573974,0.9297231255590434
0.036,0.003827539505200643,1.0395605411926632,0.9229271832796755
0.037,0.0037604951341072123,1.0390105239830647,0.9160074191365392
0.038,0.0036969761240127075,1.0384835827953056,0.9089878219293672
0.039,0.003636737174479836,1.0379782350420947,0.9018900489403205
0.04,0.0035795539943338003,1.0374931267468386,0.8947336134785866
0.041,0.003525221265613618,1.0370270195522007,0.8875360675403368
0.042,0.0034735505870012104,1.0365787773690727,0.8803131765805012
0.043,0.0034243689302315868,1.0361473564662183,0.8730790843509544
0.044,0.003377517117850462,1.035731795815479,0.8658464665436139
0.045,0.0033328484891248632,1.035331208842082,0.8586266725996262
0.046,0.0032902277816899955,1.0349447762208472,0.8514298555296211
0.047,0.0032495300181299216,1.0345717393943084,0.8442650899515981
0.048,0.003210639699040344,1.034211395117005,0.8371404788133875
0.049,0.003173449825238645,1.033863090129282,0.8300632494443841
0.05,0.0031378612728038286,1.0335262168753985,0.8230398396914901
0.051,0.003103782082561868,1.0332002093846113,0.8160759749522052
0.052,0.003071126797464763,1.032884539730987,0.8091767369359507
0.053,0.0030398160327613916,1.0325787148182932,0.8023466249734711
0.054,0.003009775890603533,1.0322822734907124,0.7955896106610054
0.055,0.002980937503478576,1.0319947838165027,0.7889091865794198
0.056,0.002953236710297978,1.0317158410748624,0.7823084097728192
0.057,0.002926613637156728,1.0314450651081983,0.7757899406111675
0.058,0.0029010123655523624,1.0311820989236438,0.7693560775995456
0.059,0.0028763806309946623,1.0309266065955403,0.7630087886367387
0.06,0.0028526695138010767,1.0306782719095897,0.7567497391673441
0.061,0.00282983324635557,1.030436796679809,0.7505803176179422
0.062,0.002807828944865084,1.030201899652631,0.7445016584571977
0.063,0.0027866163852377016,1.0299733152797697,0.73851466317541
0.064,0.0027661578471811794,1.0297507924396327,0.7326200194376211
0.065,0.0027464178389917555,1.0295340935842159,0.72681821862925
0.066,0.002727363107777263,1.0293229939389843,0.7211095719811291
0.067,0.002708962286257133,1.0291172802670256,0.7154942254340095
0.068,0.002691185906162583,1.0289167505615011,0.7099721733785676
0.069,0.002674006204743583,1.0287212129277221,0.7045432713870546
0.07,0.002657397008263977,1.0285304851966992,0.6992072480353794
0.071,0.002641333628120187,1.0283443941484065,0.6939637159001196
0.072,0.0026257927987307188,1.0281627750891282,0.6888121818025316
0.073,0.0026107524967115235,1.027985471238817,0.6837520563616573
0.074,0.002596191943585154,1.0278123331934315,0.6787826629101652
0.075,0.0025820914683258363,1.0276432186358215,0.6739032458195783
0.076,0.002568432474073186,1.027477991782393,0.6691129782753901
0.077,0.0025551973636943424,1.0273165231064476,0.6644109695386925
0.078,0.0025423694437093462,1.0271586889512974,0.6597962717261555
0.079,0.0025299328760908617,1.027004371022675,0.6552678861374206
