PEEQ,C1,C2,R_squared
0.0,0.006289087156217295,0.7924149210219756,0.02463332278458652
0.00011,0.007519575614897929,0.9825267099418996,0.07771261365584181
0.0002,0.008195844981983152,1.0463838012903603,0.13998312950161895
0.0003,0.008836976041244504,1.0947349936345425,0.23944627002165897
0.0004,0.009354069799481838,1.1309151161177409,0.36689088833823813
0.0005,0.009759820373407613,1.1596181854118017,0.5074643009392885
0.0006,0.010072146483579354,1.1832059806514845,0.6411368744727138
0.0007,0.010308442109301243,1.2030721777665014,0.7525553318509993
0.0008,0.01048389382419667,1.2201221163249807,0.8361862116565065
0.0009,0.010611179612485477,1.2349816212761136,0.8943847857022106
0.001,0.010700642604363472,1.248102019045894,0.9328832775181092
0.002,0.010718001559144423,1.3304586425947473,0.9975917131472715
0.003,0.010441085676500199,1.3774028526438435,0.9957489307027638
0.004,0.010215440150923197,1.4111381503197415,0.9883542856355266
0.005,0.010036519389559531,1.4375275901408393,0.9774869155354656
0.01,0.009428629238075937,1.5182286268696619,0.9286028831317237
0.011,0.009334312150393681,1.528877340114105,0.9240588011539493
0.012,0.009245503959341317,1.5384620162719278,0.9212245304808535
0.013,0.009161588235634288,1.5471595074505937,0.9198760496385006
0.014,0.009082102092607722,1.5551091725785329,0.9197811133735645
0.015,0.009006676596081592,1.5624223980196505,0.9207175393709889
0.016,0.008935002834377093,1.569189275370729,0.9224822539127004
0.017,0.008866813017738298,1.575483436690325,0.9248949832519174
0.018,0.00880186721451362,1.5813655866718328,0.927798934288967
0.019,0.008739947121566824,1.586886187858966,0.9310598500343149
0.02,0.008680850782536165,1.5920874903497704,0.9345642481318143
0.021,0.0086243909837381,1.5970051051105354,0.9382173090780114
0.022,0.008570392819670225,1.6016692430513886,0.9419406795906476
0.023,0.00851869303594463,1.6061056831637093,0.9456703388165972
0.024,0.008469139126371886,1.6103365495398845,0.9493546057233251
0.025,0.008421589200716117,1.6143809378629947,0.9529523252773994
0.026,0.008375911243670861,1.6182554124722826,0.9564312469056708
0.027,0.008331981817820536,1.6219744155549318,0.9597665946616092
0.028,0.008289687020339106,1.625550603720029,0.9629398202895999
0.029,0.008248921325833214,1.6289951228552577,0.9659375259621513
0.03,0.008209586425811238,1.6323178269534937,0.9687505412196764
0.031,0.008171592036602615,1.635527474931675,0.971373137888237
0.032,0.008134854980645784,1.63863188289235,0.9738023669309869
0.033,0.008099297164889566,1.641638047159367,0.9760375018852188
0.034,0.0080648480321861,1.644552268213608,0.9780795746474339
0.035,0.008031441190345753,1.6473802273991143,0.9799309905736393
0.036,0.007999016707660197,1.6501270802942418,0.981595211265281
0.037,0.00796751812489882,1.6527975071229324,0.9830764946468197
0.038,0.007936893837503588,1.6553957803999988,0.9843796833144451
0.039,0.007907096104283667,1.6579258084120374,0.9855100332682775
0.04,0.007878080660344856,1.6603911774245947,0.9864730762626492
0.041,0.007849806593616865,1.6627951864707928,0.9872745100070164
0.042,0.007822236680496975,1.6651408826383118,0.9879201113009365
0.043,0.007795335030193182,1.6674310772325531,0.9884156679786702
0.044,0.007769069252588622,1.6696683803239434,0.9887669262036801
0.045,0.007743409441766531,1.6718552173148777,0.988979550218867
0.046,0.007718327070670064,1.6739938421762233,0.9890590921625532
0.047,0.007693796799306513,1.6760863645672934,0.9890109699689172
0.048,0.007669792993915163,1.6781347437392262,0.9888404517271395
0.049,0.007646293676916077,1.6801408245439304,0.9885526451709699
0.05,0.0076232768688909575,1.6821063283646003,0.9881524912018826
0.051,0.007600723401038502,1.684032879748858,0.9876447605812481
0.052,0.0075786139428664755,1.6859219988075453,0.9870340530559899
0.053,0.007556931046794307,1.6877751206089564,0.9863247983723471
0.054,0.0075356582840874825,1.6895935975153626,0.9855212586811714
0.055,0.007514780000415367,1.6913787061445729,0.9846275320033687
0.056,0.007494281565650996,1.6931316531189515,0.9836475564406152
0.057,0.0074741489858905635,1.6948535786455894,0.9825851149036473
0.058,0.007454369691378822,1.6965455689298834,0.9814438401937149
0.059,0.00743493086863814,1.6982086448352989,0.9802272202741148
0.06,0.007415820857763983,1.6998437812421714,0.9789386036397218
0.061,0.007397028693600844,1.7014519030099702,0.9775812046968811
0.062,0.00737854377416379,1.7030338894800134,0.9761581090894789
0.063,0.007360356217991161,1.7045905777338852,0.9746722789271995
0.064,0.0073424563877085335,1.7061227647673276,0.9731265578905623
0.065,0.007324835197461951,1.707631210798613,0.9715236761647531
0.066,0.007307484333524876,1.7091166408989737,0.969866255227009
0.067,0.007290395172722383,1.7105797465550245,0.9681568124300783
0.068,0.007273560460232906,1.7120211924378752,0.9663977654271226
0.069,0.007256971880118374,1.713441606206682,0.9645914363935277
0.07,0.007240623078854244,1.7148415969091853,0.9627400560764848
0.071,0.007224506624391586,1.7162217415330188,0.9608457676574063
0.072,0.00720861617452464,1.7175825950381545,0.9589106304506938
0.073,0.007192945591576544,1.718924690981991,0.9569366234198663
0.074,0.007177488952819611,1.7202485397512497,0.954925648540218
0.075,0.007162240056599378,1.7215546294095407,0.9528795340018492
0.076,0.007147193577800024,1.7228434301844153,0.9508000372689592
0.077,0.007132344319349296,1.7241153955299633,0.9486888479850865
0.078,0.007117686998962647,1.7253709581832553,0.9465475907600982
0.079,0.007103217299601228,1.7266105390438153,0.9443778278077645
