PEEQ,C1,C2,C3,C4,C5,C6,C7,R²
0.00011,3.7564198175902055e-15,0.00010000014771352413,0.646071174617521,0.5736063871905832,537.1259660813158,349.9999999926535,8.310204316282334,0.6845173788581738
0.0002,5.345262838782575e-27,0.00010000967363169716,0.9497201389008794,0.17598356547642272,505.0223622897855,100.00024781459052,-14.358871589252821,0.8043515918258859
0.0003,3.0963933697600872e-09,0.00999960263401682,0.9360412074063442,0.16657520684371527,498.10449093560754,100.00000000299212,-4.502769550822527,0.945626067227991
0.0004,9.211719284035561e-08,0.009999999979453911,0.9428434965706737,0.15363123877987664,511.18493334036935,100.00000000000115,-15.80188331727838,0.9860130366850822
0.0005,0.34832975782097014,0.009999999999999473,0.9419308786097724,0.14931785218659335,508.8158531736698,100.00000012070673,-9.49255468514745,0.9940432104453348
0.0006,0.6341110410513348,0.009999995751311675,0.9407302650390515,0.14516511918002017,507.3333589071471,100.00000000644847,-5.126714681303464,0.9980068520848449
0.0007,0.8485987239304452,0.009999999999999998,0.9394861098545748,0.14113211294688655,512.3495575481619,100.00000003094618,-8.150689078999807,0.999678500233804
0.0008,0.8521867494904457,0.009383932291080177,0.9374465103174768,0.13723239151720099,510.73050369082165,100.0004982580993,-4.726564402539328,0.9999949650245145
0.0009,0.706821595652502,0.008262454172504234,0.9340472388329975,0.1333457462020205,518.649585086589,100.15167337934689,-10.678395450569374,1.0
0.001,0.5914843124270837,0.007276194745848213,0.9302127744164409,0.1297418860101536,513.0776130596917,100.02390224131862,-3.240132632867319,0.9999979017312859
0.002,0.9742129073255354,0.007516873031734925,0.9030341169253054,0.12702237122796958,519.4375757002673,116.1178953988245,-2.571972586360195,0.9999999999999762
0.003,1.1267909952894235,0.007457944056451856,0.8834285291368508,0.13400636636189625,528.0328246656138,126.5646204222894,-6.338362879026321,0.9999999999999709
0.004,0.7653188272507586,0.0059225668662856844,0.8771310345012872,0.1267312734137474,529.8697445784204,118.97886420674175,-3.7385110006284976,0.9999999999999982
0.005,0.6162099199238534,0.0050156844184782385,0.8711718714234735,0.1223186166578334,532.4736788396326,113.34241873911448,-3.7340626969788806,0.9999999999999974
0.01,0.6969619741107423,0.004340976302868087,0.8158373595380695,0.14838094382187833,541.9431292404494,135.49114011148504,-0.6365237567571506,0.9999999999999996
0.011,0.7394271031539397,0.004257423241391898,0.7983435811045112,0.15896982238788207,545.3123369067432,141.36301357909076,-0.384315185783204,0.9999086085540299
0.012,0.7260345080980704,0.00414882487408789,0.7955511098265716,0.15916005837820693,545.5387520239626,141.37301099961252,-0.3651300247911778,0.9999566244777766
0.013,0.7872016205120619,0.003920182205604036,0.7572497509149732,0.180321597297491,550.2049286963473,153.83268255512672,0.655270157241333,0.9999999999999977
0.014,0.9584358232694411,0.003998114520136523,0.6989528569451872,0.22383053591637112,555.182620721689,174.62976054934117,2.90685402753515,1.0
0.015,0.7294858040187043,0.0033588353706550667,0.7362969399195408,0.17923703709652106,551.9280391783574,151.44985121584827,1.7737259413785422,0.9999999999999999
0.016,0.7567156007102583,0.003216150844175775,0.7126326787917332,0.18964876559823596,553.2849992797259,156.22048219303608,3.386835812744309,0.9999999999999867
