PEEQ,C1,C2,C3,C4,C5,C6,C7,R²
0.00011,2.7650802752041324e-13,0.005924814412952961,4.737687680933075e-10,1.533608772874477,524.6284120227429,268.5488121578218,-15.468103154713477,0.8700269406459651
0.0002,0.7981692956609362,0.0030787041185533705,1.821140079603187e-13,1.0749461355323302,526.4210902585706,288.2164268499191,4.383849349365275,0.9049459051432384
0.0003,1.4798124543020377,0.0017989970889044538,4.0148770205696294e-14,0.6170225158909293,563.3730241945948,203.21717888568838,7.060350833961811,0.9463234335780562
0.0004,0.5827219834092052,0.001492124206768314,0.6411214920354077,0.25731355586611016,550.4331997506822,105.42872424036241,1.0046579682023757,0.9945857437869857
0.0005,1.049818310983379,0.004447981901023422,0.7550226254339869,0.28936291396955505,552.1628572648425,124.21530345169087,5.89142113134962,0.9999999999999841
0.0006,2.4155469760841055,0.00688982734209577,0.7266560824135995,0.34012361834413796,558.6869498942211,146.52271290322108,1.9439437211785862,0.9999999999998901
0.0007,2.9742666914841216,0.007176964443959206,0.6776631265931478,0.37678208321894036,563.5534723482275,162.4446885419582,2.1117061084862483,0.998756339088417
0.0008,2.999999997649054,0.006858526628130565,0.6314608754844996,0.40588675005270947,560.9709485959283,172.19716202622703,10.354312356895152,0.9950470314070171
0.0009,2.999999990255991,0.006748868215888628,0.6119267977404202,0.41525536326507057,559.188649012663,177.96449133288007,15.403750396313765,0.9906443157339205
0.001,2.9999999999999996,0.006697146880590837,0.5995961182350462,0.41997237371536855,558.8991092131592,182.44502824238077,18.07673734534249,0.9866750465738969
0.002,2.9999994125161082,0.0068688115335579,0.5940595962202153,0.3950176848258293,567.5274719993846,198.7623495358166,16.031804180486432,0.9847326869829238
0.003,2.9999942403395234,0.007786246988299506,0.707560435817958,0.28779150827607985,563.18896566981,179.93944660172698,12.524239321792399,0.9993774257276435
0.004,2.350119139002265,0.008396047098106612,0.8306115595696351,0.172599142482497,557.1177760665188,138.27223223632078,7.117775609504635,0.9977278821366666
0.005,1.3428466884519756,0.007282004258160356,0.8735354444708644,0.1271290062121756,556.4104724967456,106.48729474212038,7.40743451093403,0.9999999999999801
0.01,0.7181644137552583,0.0010702389354162556,0.5063840472305816,0.12362319222141412,570.5078626159757,100.04500405784887,20.566122255150788,0.9994068643726033
0.011,1.1975090460141973,0.0005099134131807459,7.101983180984158e-10,0.1264878851996596,571.1531638240016,100.00000000000001,23.579597329517252,0.9994351817631667
0.012,1.1988141335078315,0.0005117596844043877,1.2774464093013033e-06,0.1260559780858031,574.7151934762709,100.00000000000001,19.906152299458412,0.9988616129481043
0.013,1.199466908538303,0.0005126069514139157,2.070949730230829e-17,0.1257119635202522,551.6219828519243,100.00000000000001,42.8069709110954,0.9985218278685215
0.014,1.193432110161038,0.0005163632868573037,0.00644006711778835,0.12548633373185256,571.0597392721191,100.00000000052705,23.13482847040561,0.9984658532228287
0.015,1.1997001735996091,0.0005130152903562082,1.8709715742132493e-05,0.1254601787165074,570.1230901287114,100.00000000003082,23.887861641291025,0.9986659718364279
0.016,1.193175575299956,0.000515580726461939,0.0062060971865012336,0.12538886497601112,571.8712508162033,100.00000000000001,21.847910909337596,0.9989986723977003
0.017,0.6711995030831468,0.001245577508734353,0.5668670602835199,0.12136849210922535,569.7657001051772,100.04151957591736,18.829523057258523,0.9977492005324653
0.018,1.1949372619136294,0.0005121731321337955,0.0030466992573443246,0.12561305622018973,572.3301988008693,100.00025916357552,20.899860006287597,0.9997260162757147
0.019,1.0894370004024916,0.0005758502222805636,0.11087040630098194,0.1254305123295807,571.8828616450957,100.00000000003611,20.659465420331674,0.9999142135863737
0.02,1.0043581666287473,0.0006405865555539544,0.19834758282012518,0.12532543300918922,572.166880807318,100.00075022446975,19.700759632012474,0.9999982784968984
0.021,0.6624004009504617,0.001262466593007197,0.5737308474448564,0.12256863088716036,570.4669559961359,100.01440606276569,17.104043645942077,0.9998919297300827
0.022,0.6589548061130538,0.0012750910226311265,0.577412924979964,0.12314406972352625,570.2500014966961,100.00030949598289,17.08947322592117,0.9999999977253631
0.023,0.6557881652748416,0.0032421391759041335,0.7823805410031206,0.13036855963261385,563.666148976054,107.46090569885995,14.928639264389812,0.9931196777334567
0.024,0.7148947433461667,0.004343127789870336,0.8358374316011766,0.11960957398967832,559.2781561307343,100.84215251853637,11.422092774919337,0.9922586029542697
0.025,0.5711320993888244,0.0027916913796689788,0.7797934386024602,0.12081693175541858,563.2044301465744,100.78060320169665,15.223687685252262,0.999472555351795
0.026,0.801003344117979,0.0011757642626110602,0.4634619006427808,0.14845871692801735,571.8502299248337,113.88952142815678,20.39085883903638,0.9999999999996223
0.027,0.5749377061649958,0.00295553698923023,0.7895801462051213,0.12120921283588815,564.2489187178871,100.00725085825232,12.780801834870358,0.9999873755928614
0.028,0.5916610388516836,0.0032375471259281354,0.8023459577602329,0.121685673947952,564.0952270746579,100.28982299547074,11.523706951898035,0.9999787871647766
0.029,0.8004851151816332,0.005019087280627765,0.8505812437554335,0.1203292046459518,557.436541361995,100.48630067421428,9.813341998255746,0.9964267417256558
0.03,0.8381103580315735,0.005279963270056981,0.8556492880073437,0.1199278906219753,557.5783029993416,100.35554361122297,7.57841484879487,0.9961415421896536
0.031,0.6462125484597343,0.003924195585516147,0.8267796986560801,0.12213343968171878,563.8384080112668,100.00561951034513,8.273770225632811,0.9999995678858977
0.032,0.8101179892796951,0.005141873374849347,0.8533330117727367,0.12101625576234798,558.0168401836154,100.3366267172568,8.01727091713697,0.99849367203342
0.033,0.9316958836662911,0.005746972296649565,0.8610294611378592,0.12180188522560642,557.1464966519097,100.29328394613955,7.146793004727621,0.9975290269646254
0.034,0.7335983806791154,0.004645106607968181,0.8434631114372877,0.12321919030402831,560.6121396103334,100.07723351390524,8.409608901596453,0.9999999999999398
0.035,0.7601739114325703,0.004792830804729021,0.8449135052158607,0.12445925942676826,560.0078247711829,100.75959957454349,8.65400048083762,0.9999999999999825
0.036,0.7978360131676224,0.005061524786050776,0.8505202928115542,0.12409414589536304,558.5673010720986,100.20512683886336,8.88581997127999,0.9999999999999852
0.037,1.2317549386945572,0.006887086844129789,0.8712806193346007,0.124126945830293,555.6756636173691,100.23681475255037,5.675561310043133,0.9965122419930224
0.038,0.8680432120875103,0.005461658895068014,0.8563987995788147,0.12476411481665182,558.9156485897443,100.17406729311449,7.10665654395306,0.9999999909435553
0.039,0.7761300709371362,0.003774786553069218,0.7743114642480646,0.15552841183041732,564.566220748527,118.80187975250055,14.317865775227919,0.9999999999999893
0.04,0.85834187090424,0.005042993165989642,0.8355941633656645,0.13570956800851028,559.7538877117805,107.62221912358928,10.22026291840336,0.9999999999999993
0.041,0.9809262171835756,0.006009467965916651,0.8629714112179814,0.12576538484759578,557.5860393626115,100.16430112515616,6.68174224776734,0.9999999999934549
0.042,0.8688517531569223,0.004798999543090062,0.818321409936154,0.14543403127501142,560.7705102803568,113.25437397575347,11.951958564105063,0.9999999999999958
0.043,1.0222204758133138,0.0060913290432056,0.8599747436007699,0.12920320043042363,556.6688820926979,102.4378451372694,8.138947324528822,1.0
0.044,1.0517842032269071,0.006194233156996653,0.8602316113647673,0.13010161946227852,556.6006455516757,102.91557656168268,8.075893234544802,0.9999999999998821
0.045,1.1520962168365776,0.006641069219311059,0.8671611319134803,0.1282938787073548,554.2235580356949,101.4313538129687,8.718696104798823,0.9999772199441105
0.046,0.9236356001872603,0.004761820008068391,0.8020620303232731,0.15773511788867225,562.1580617474449,119.48404145250773,12.745033663848158,0.9999999999999996
0.047,1.1605450904755343,0.00661617283065551,0.8644049325923212,0.13081380502676232,555.8443471537641,102.84450901593878,7.697376233951512,0.9999994616604301
0.048,1.0647599061391038,0.005895910353899266,0.8419786142143407,0.14245859512806242,559.6542034697309,110.76305201479738,8.536257875295698,1.0
0.049,1.1201020546789815,0.006192711868060895,0.8487451690525322,0.1401534795237529,558.554459301192,109.16599201018444,8.25366436136294,0.9999999999999265
0.05,1.1157027610923633,0.006076800115874592,0.8430779821152633,0.1437844669261445,559.3812351422066,111.33909174672488,8.483467371193392,0.9999999999999957
0.051,1.2716066191078512,0.0069116428777781,0.8634734766202259,0.13444005198338604,556.2247287838834,104.9202527688323,7.319597304789539,0.9999999999999633
0.052,1.2878556342921716,0.006929590393709759,0.8621640325719927,0.13581115884304326,556.5284194173967,105.77305199631677,7.276243693830432,0.9999999999999997
0.053,1.2963771766028105,0.006910635515254144,0.8600292785758801,0.1375985782662201,556.5824165280351,106.90479753446736,7.663777396439589,0.9999999999999529
0.054,1.364235270967172,0.007175204957957169,0.8645080295419837,0.1359169020447712,556.0273936377511,105.56905257139117,7.1765194879731435,0.9999999999999994
0.055,1.3908854681570026,0.007240996311110159,0.8644488554324293,0.13656567889110205,556.1015699822976,105.90688035078435,7.089785718978592,0.999999999999998
0.056,1.4180720792963304,0.007308554176873515,0.8644736894394579,0.13714752727516508,556.0781073234162,106.19861700491141,7.084884408954251,0.9999999999999988
0.057,1.4476925079637624,0.007385639131952447,0.8647459877622512,0.1375737168598018,555.9964706725732,106.3817436345854,7.085040797784688,0.9999999999999999
0.058,1.4233433522747583,0.007276841906190908,0.8620795026649269,0.13941083904903034,556.8776528609754,107.28817975492176,6.878701923264768,0.9999874044236671
0.059,1.35753127016562,0.006879288353109316,0.8498624786639418,0.14682217111533014,556.9751693023105,112.25724670170175,9.235550505536233,0.9999999999999938
0.06,1.386629906904658,0.006970719517378772,0.8508249521235176,0.14687913439432676,556.6985590397317,112.20092836428499,9.301858745803266,0.999999999999999
0.061,1.3932674186097982,0.006954727893255597,0.8490304687407323,0.14843209490172876,557.0278278100928,113.05366401783027,9.312414930119612,0.9999999999969593
0.062,1.5061310078672847,0.007408537893377951,0.8588445503917066,0.14348666095879622,555.7182491431628,109.88326484388861,8.604652341144124,0.9999999999999986
0.063,1.5384363640925236,0.007498966338836196,0.859703675494111,0.1434906435119115,555.4251647469156,109.79633670442541,8.708987765236524,0.9999999999999748
0.064,1.5563168849219673,0.007531686423081894,0.8593032800991564,0.14419229612492274,555.4643028893458,110.1642213435494,8.752405036756562,0.9999999999999818
0.065,1.5468651768612953,0.00745812577959763,0.8565335804080473,0.14624380832200234,555.9960418603641,111.38361226153438,8.800015040438137,0.9999999999999882
0.066,1.4548319516956276,0.007027733042272115,0.8446401284284549,0.15351573898414955,557.6938300951534,115.62493152141589,9.443183975819625,0.999999999999999
0.067,1.6077377527571526,0.0076243905424769175,0.8581908435552416,0.1461787051344114,555.6706801550671,111.18752599761454,8.78406381251604,0.9999999999996282
0.068,1.601734290075536,0.00756946583874933,0.8559537193945663,0.1479114756200517,555.9677726749544,112.18796000996258,8.953297480984672,0.9999999999999967
0.069,1.5606003002603401,0.0073759424857000435,0.8503641883540517,0.1516035834441481,557.5974006300444,114.32186593314029,8.443105000773999,1.0
0.07,1.5842414150423267,0.007438693163803527,0.8509115084774459,0.15170813916231504,557.4756810735273,114.3166797859869,8.462958009104115,0.9999999999999902
0.071,1.5698763408443233,0.007350252046204363,0.8477542522265248,0.15397904902951062,557.8105885683856,115.55598469463219,8.742682747980453,1.0
0.072,1.5873204977601625,0.007390439438986761,0.8478223163678881,0.15434923233001166,557.7992518623533,115.70382250713875,8.748110407207822,0.9999999999999967
0.073,1.5875720042365304,0.007362313242433309,0.8461902474273695,0.15571545910016482,557.9162755578027,116.40865880802548,8.9472190600544,0.9999999999999999
0.074,1.6071077553958317,0.00741213027569379,0.8465653171694592,0.15588553869806315,557.9127383596847,116.44553946819754,8.889950974358161,0.9999999999999967
0.075,1.679999545884018,0.007661922841026114,0.8518057938024203,0.15312382908488925,557.094518731648,114.83148627077854,8.720082039376335,0.999999999999995
0.076,1.6586769735164129,0.00755832777685999,0.8485207775674417,0.15546437663503998,557.707409688917,116.10055190197285,8.75093714648764,0.999999999999969
0.077,1.5962952471508727,0.00728851261167566,0.8407690212720098,0.1604804923621934,558.8972802567813,118.76705101514575,9.000460699956884,0.9999999999998427
0.078,1.6260669603383326,0.007383377273046952,0.8424864570731476,0.1598172048627263,558.5804372177274,118.3654472876909,9.021176218365639,0.9999999999993102
0.079,1.6725201809292847,0.0075389534802227445,0.845713247882502,0.15821939088648512,558.1533738598714,117.45904427474339,8.87400971472503,0.9999999999999989
0.08,1.625307824118376,0.007332700537315543,0.8395804316266017,0.1622753824640681,558.560962423324,119.55759999976048,9.588621148420824,0.9999999999999962
0.081,1.6526052557885877,0.007418113997680675,0.8411262481657322,0.16168327408808195,558.1583603536349,119.20314547124603,9.732606479612958,0.9999999999999997
0.082,1.6437551741547936,0.007361507356036455,0.8388871579415713,0.16337764504149516,558.3464248713829,120.03356618201965,9.95662432993959,0.9999999999999697
0.083,1.6558475913653437,0.007388007278577437,0.8389012790530931,0.16369949624632602,558.3326788320563,120.15401035363848,9.984885346432531,0.9999999999999991
0.084,1.4994503029002693,0.0066683263893499035,0.8158114423374571,0.1778583583951531,560.89872048017,126.89415205810693,11.208160034846369,0.9999999999999992
0.085,1.698078805684679,0.00751046168222731,0.8408298434869246,0.16315492304669418,558.4408977356039,119.7892333945886,9.574820020135586,0.9999999999999986
0.086,1.5233770509094864,0.006740612835390152,0.8168235909166723,0.17797023483796187,560.7464071145488,126.8645604323974,11.232086745907726,0.999999999999996
0.087,1.5355066797245993,0.006777755857751659,0.8173880786757933,0.17797631984467946,560.6966903785546,126.82847078586755,11.209775492959258,0.9999999999999987
0.088,1.562010957919802,0.006883272496460219,0.8202815440574154,0.17657950454578317,560.7950982166384,126.15740349592375,10.678956132162414,0.9999999999999609
0.089,1.7050320628353588,0.007465414427269257,0.83719057644001,0.16659419814132237,558.818509236786,121.36951100825806,9.911859950348436,0.9999999999999936
0.09,1.5277715102934,0.006674542123103842,0.8116299063696528,0.18239056259769762,561.4865600991126,128.67292610125563,11.338211359529504,1.0
0.091,2.346224999224871,0.008201438029527016,0.8155289430144368,0.18800752949049587,558.6168641023796,137.66799796602095,8.61686416251039,0.9936777137073965
0.092,2.348602872922236,0.008197951393556552,0.8149807771630418,0.1886167235315643,558.5558838740935,137.71858559686967,8.555882791858293,0.9935637533754982
0.093,1.704920116607893,0.007401432337116839,0.8332066236433504,0.17018646840261714,559.1868151780907,122.9832733367579,10.30315121286354,0.9999999999999996
0.094,1.7301847059699,0.00748293082434462,0.8349617819124879,0.1693642711608078,559.1946480181895,122.55199926237174,10.024870075145262,0.9999999999999939
0.095,1.7448403057654793,0.0075235728714999756,0.8355785723644401,0.16924155791641682,559.1668886513759,122.45923259453691,9.972525156556035,0.999999999999999
0.096,1.7404893410402755,0.007494008003229789,0.8342859737467614,0.1703081711340213,559.2901304892231,122.9422620026569,10.089434449669346,0.9999999999999997
0.097,2.3615158855800016,0.008218105197537297,0.8147128604459265,0.1898476069532795,558.7085070776291,137.67663947679267,8.708507065457386,0.9940732891545954
0.098,2.363984375199052,0.008229470635080824,0.8150634101073684,0.18968644382515848,558.7121690321809,137.6769155671558,8.712167375502952,0.9940944059105642
0.099,2.3660741605132416,0.008225023588333187,0.814607137384886,0.1903167326037606,558.7727139201075,137.65873744384436,8.772713998863148,0.9942690035410414
0.1,2.368673608594852,0.008241421263917343,0.8152159093363174,0.1898956623005401,558.7663576508513,137.68002630400449,8.76635746906581,0.9942488555278318
0.11,2.3872828400845276,0.008279342801069272,0.8152941523529766,0.1915666218618573,559.0964714451609,137.6051754539146,9.096471390281689,0.9951358579008462
0.12,2.4000735796694266,0.008322668284280962,0.8159813528584542,0.19261801199110953,559.2449104730881,137.6122391186251,9.244910969137981,0.9954402416347672
0.13,2.408403352925904,0.008346562438313348,0.8161048073365372,0.19395205933043605,559.4032558084092,137.57478020379008,9.403257333287208,0.9957406160272931
0.14,2.4155486590056885,0.00837773939730841,0.8167899006610391,0.19470725669301098,559.5797551858645,137.55417055550038,9.579754965683598,0.9960449657857033
0.15,2.4214105403648003,0.008430287972853555,0.8187762879430376,0.19414686714312498,559.7449442620534,137.52362684931805,9.744944082700249,0.9962714096116093
0.16,2.4218413636592655,0.008432392746828778,0.8183876860418519,0.1957494495569582,559.8202573930588,137.51802556696344,9.820257313575201,0.996326099227912
0.17,2.4228414903719804,0.008457972785135007,0.8193098241077181,0.19603733421846462,559.9320105127788,137.5004629531935,9.932010428994282,0.9964366878594915
0.18,2.422433522034359,0.008481002961962731,0.820204933166187,0.1962943331371339,560.0297001093467,137.50079195585656,10.029698980233434,0.9965002665636702
0.19,2.4212951004464345,0.008508300305428458,0.8213826228490051,0.1962506914826538,560.0991925213613,137.48315571371745,10.099191605124837,0.996502039242234
0.2,2.419447139519468,0.008524894326440368,0.8220826591444225,0.19665353548118727,560.1938863308803,137.47125197594812,10.19388632803459,0.9965630484694914
0.21,2.41701154048905,0.00854221852536376,0.8228844380178082,0.19680823485922458,560.2623795109341,137.47719001461482,10.26237946191394,0.9965510617279278
0.22,2.4139327696020816,0.00857169758299881,0.8243538879562031,0.19631469825864414,560.3144324153235,137.46887856051399,10.31443047845612,0.996502723955537
0.23,1.6112430337962382,0.006843050979948668,0.8022757307564601,0.207182310001491,563.7240268371484,136.85869688686236,13.803271926353613,0.9999999999999989
0.24,2.4055208047393077,0.008602656632548847,0.8260436830021232,0.19651700297068303,560.4410864194954,137.45106861453564,10.441086627710796,0.9964654785866635
0.25,2.4009089528098637,0.00862529297602013,0.8272909880459631,0.19608574097776676,560.472948413931,137.44892154893168,10.472949674933933,0.996362575730552
0.26,2.396697525490891,0.00863943096147193,0.8281014000652964,0.19618002431376905,560.558864229039,137.4523353204508,10.55886480899662,0.996385032363129
0.27,1.7364840377696902,0.0075826408786127154,0.830270810774687,0.19109166722842527,562.4814628528155,130.6676861052995,12.187464679949048,0.9999999999999992
0.28,1.8132021216528638,0.007906354389243534,0.8396538220846149,0.18529103552341733,561.7825294512346,128.3154141038437,11.752863669800776,0.9999999999999971
0.29,1.7486698896917228,0.0077338473511637225,0.8365888605116233,0.18770956100872543,562.1303508418438,129.3152426465674,12.096812733433557,1.0
0.3,1.584850364130877,0.007140324226862976,0.8214735119700239,0.19784663084405768,561.8596718319992,133.31159796454043,14.73678121291124,0.9999999999999996
0.31,1.5526309087672145,0.0070591329268605086,0.8204358888847206,0.19878744399118867,561.6309845835948,133.67419636459147,15.329628844694222,0.9999999999999575
0.32,1.5821048703433958,0.007254378097055419,0.8277178400933202,0.19441666286642573,561.8501014640339,132.0061060176503,14.330110400963633,0.9999999999999923
0.33,1.4883767278252853,0.006888320444358072,0.8181223367664768,0.2007132883561504,561.402943604036,134.412272858787,16.30382897297167,0.9999999999999973
0.34,1.4660339054406963,0.006847459273298842,0.8184179594359766,0.20072416190479117,563.2896676995152,134.42472843426208,14.590158490877824,0.9999999999999712
0.35,1.4924750819319255,0.007046964904080723,0.8261848752598077,0.1960550758919585,560.6506729830734,132.67137615823907,16.389950750118814,0.9999999999999994
0.36,1.7315597358203874,0.00805847124488936,0.8526851336386881,0.17909787744022132,561.6973461366274,125.85350896371125,11.695467521495312,0.9999999999999878
0.37,1.6856295196437663,0.007955108076449795,0.8517793325774646,0.17993626932526358,561.8753586615585,126.23285969658471,11.875182253539396,0.9999999999999986
0.38,1.5192848767021538,0.007366901514787641,0.8394920930011075,0.18814288299386675,558.2922086768513,129.62585204847858,17.502708728696163,1.0
0.39,1.4380151122976024,0.007062870430468896,0.8329002461504205,0.19246317185334735,561.2246656152663,131.34730117563942,15.71264714535054,0.9999999999999999
0.4,1.6510463438807215,0.0080031317663866,0.8565935055481924,0.17736017809684265,561.911006041348,125.21391164016767,11.730690844641048,1.0
0.41,1.6394606330260868,0.008018909806462655,0.8581756533153128,0.17649525864047874,561.8011703256061,124.870242554505,11.800687626947107,0.9999999999999972
0.42,1.5031779780910437,0.0075525227547704665,0.8496497595705447,0.18222901992235313,562.5579337980384,127.31220929154703,12.558262826895135,0.9999999999999828
0.43,1.3881990686916388,0.007098600093239803,0.8400739664981977,0.18841207070568008,561.0303880764535,129.83612964747732,15.686641743938738,0.9999999999978005
0.44,1.634364356251074,0.008171074242059621,0.8647806860856534,0.17261067753107157,561.5814103932546,123.26836089747292,11.581237974336569,0.9999999999999838
0.45,1.2152844597530228,0.006258888492837111,0.8181513531533892,0.2016685843799128,564.9807207769755,134.91960061125775,15.08544786928227,0.9999999999999898
0.46,1.2963827439391657,0.006837405894013346,0.8377936172110114,0.19000548850248214,562.1450739098391,130.52771882171055,15.466217146710475,0.9999999999990478
0.47,1.3797869450074742,0.0073294695384058875,0.8516457428353011,0.1814874559570138,558.8150483172852,127.13293986538973,16.97739942615536,0.9999999999999972
