strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,346.0651971401362,,,484.3485924041245,0.6087930202537064,0.9763605248836532,0.7571334706248127
0.00011,513.7254790476584,,,538.4324292656447,0.6097933860563042,0.9767438271580976,0.7573329918084519
0.0002,567.4510594420673,,,542.3283311448632,0.6106077846366152,0.9770573517969556,0.7574964309180954
0.0003,605.1199061650058,,,553.6820088295265,0.6115083841037021,0.9774056214602918,0.757678235472718
0.0004,631.8762380184901,,,560.9094892634062,0.6124044918122079,0.9777537953477946,0.7578602566257288
0.0005,652.4831729096519,,,569.6560750793611,0.6132961301648719,0.9781018735241104,0.758042494620697
0.0006,669.1703313717081,,,579.6027820389547,0.6141833214526995,0.9784498560537752,0.7582249497001965
0.0007,683.1537067154383,,,585.6743321468459,0.6150660878555189,0.9787977430012152,0.7584076221058003
0.0008,695.1663186114355,,,596.0757246122743,0.6159444514425362,0.979145534430744,0.7585905120780712
0.0009,705.6826246337373,,,602.6522417998173,0.6168184341728868,0.9794932304065646,0.7587736198565556
0.001,715.0265453518687,,,610.981993683219,0.6176880578961846,0.9798408309927658,0.7589569456797748
0.002,775.1733405263194,,,688.5623986201368,0.6261492794337513,0.9833116044432384,0.7608022480994363
0.003,809.6340891549053,,,747.8837150726451,0.6341978423275041,0.986772908564078,0.7626696094661628
0.004,833.9907548358358,,,796.5603885426549,0.6418538721769862,0.990224805467351,0.7645592501968734
0.005,852.9069062347618,,,828.6997832699067,0.6491365130446693,0.9936673559729652,0.7664713787625657
0.01,911.7743688289506,13164.150612781954,1095.4234808995602,891.7534201861926,0.680556056822107,1.0107419410630152,0.7763756986172716
0.011,919.7908725647854,54882.12490508945,1074.7076998944406,901.2405589415316,0.6859511698715679,1.0141296082846365,0.7784263619807608
0.012,927.0579419117016,64019.567354587874,1061.7472520395152,909.9411113575345,0.6910831601527231,1.0175083121320738,0.7805005702532167
0.013,933.6864071623772,70116.17132154806,1053.560642003942,917.9553230298677,0.6959648603144095,1.020878100268909,0.7825984071306876
0.014,939.763559976936,74855.41437400064,1048.527374028247,925.36199045204,0.7006084771497956,1.0242390183564407,0.7847199370113384
0.015,945.3596430597544,78819.62127642866,1045.684161091318,932.2268762823463,0.7050256221197216,1.0275911099752306,0.7868652041850195
0.016,950.53220982834,82281.21330825627,1044.4199623737072,938.6045300203117,0.7092273403874008,1.0309344165477197,0.7890342320343644
0.017,955.3291444551202,85389.74554843474,1044.3276156666273,944.5433077340481,0.7132241384370791,1.034268977262237,0.7912270222506324
0.018,959.7908105302248,88236.20887960336,1045.1251505871958,950.083364798497,0.7170260103457204,1.0375948289987191,0.7934435540676246
0.019,963.9516160960092,90880.14355220138,1046.6111636285389,955.2587963859322,0.7206424627734026,1.040912006256471,0.7956837835171127
0.02,967.8411775995974,93362.70212861775,1048.6381139918085,966.1691907737824,0.7240825387349209,1.0442205410843113,0.797947642709314
0.021,971.4852018496626,95713.57366152474,1051.095623703749,970.3751121712605,0.7273548402120349,1.047520463013459,0.8002350391420278
0.022,974.9061656122032,97954.92985109879,1053.8996424211537,974.32398536302,0.7304675496629027,1.0508117989935069,0.8025458550421083
0.023,978.1238472896014,100103.8065137831,1056.985194317283,978.0356672326558,0.7334284504824895,1.0540945733318527,0.8048799467430028
0.024,981.1557486539796,102173.60927884518,1060.3013908038013,981.5284184901451,0.7362449464651091,1.0573688076369483,0.8072371441021018
0.025,984.0174335993116,104175.10316514563,1063.807920461676,984.8183844411595,0.7389240803177647,1.0606345207657335,0.8096172499616627
0.026,986.7228033783708,106117.08463204945,1067.4725277464483,987.9209840735106,0.7414725512705866,1.063891728775618,0.8120200396570506
0.027,989.2843225910984,108006.85102844854,1071.269169052215,990.8492456383738,0.7438967318283963,1.0671404448813724,0.8144452605759959
0.028,991.7132065266532,109850.53664888945,1075.1766424304988,993.615078999254,0.7462026837052874,1.0703806794172837,0.8168926317725143
0.029,994.0195778403591,111653.35853219627,1079.1775546474075,996.231504024598,0.7483961729820687,1.0736124398049216,0.8193618436390383
0.03,996.2125986459544,113419.79970462697,1083.2575324763475,998.9714706815043,0.7504826845244702,1.0768357305268528,0.8218525576402
0.031,998.3005827074352,115153.74813377921,1087.4046134608293,1001.3043475359875,0.7524674356981627,1.080050553106622,0.8243644061115601
0.032,1000.2910913771236,116858.60372284579,1091.6087703363378,1003.515244122686,0.7543553894148914,1.083256906095312,0.82689699212641
0.033,1002.1910161467345,118537.3618440784,1095.8615362159787,1005.6143566738062,0.7561512665423391,1.0864547850649635,0.8294498894335814
0.034,1004.0066500860332,120192.67938113732,1100.1557065885909,1007.6077864053906,0.7578595577087552,1.0896441826091303,0.8320226424689667
