strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,635.2037835667368,555.4027888285211,493.3145652713677,559.8309816237867,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,832.8728566702091,444.70995097571586,427.01335042817186,537.3265272624532,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,853.7387270417549,565.3429838668279,547.0747069792543,632.8748504386663,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,868.1934235522588,622.6795031191089,605.6822963486788,679.8086815347889,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,878.5993953505932,652.8246393825069,637.0810195825583,705.3324234245414,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,886.75756507487,673.404758487373,658.760323989777,723.0818515098483,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,893.4799190351021,689.9547229898795,676.3556625415615,737.4362568891056,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,899.2035904572059,704.3214755662093,691.7695671382139,749.9040271819596,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,904.1914542053444,717.2043127519477,705.7131126439566,761.0782980882991,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,908.6141339063436,728.9291376341705,718.5055196868943,771.2444822153948,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,912.5887622505472,739.6882230588857,730.3280538170654,780.5733155463461,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,939.1755192772,814.3571030378087,814.1974094063862,845.5217836898009,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,955.0862003309884,858.209729830724,864.3914771542594,883.974284286674,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,966.538431989606,888.0691793779918,898.6631519048309,910.3349856626052,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,975.5160496380602,910.1513137471002,923.9416284681572,929.9400764001045,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,1003.9387389575074,971.2153348709447,992.8534773134462,984.8057215032107,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,1007.9112184578016,978.6469035291552,1001.0766848343001,991.570427587603,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,1011.5515366545144,985.2236416636013,1008.3133707547593,997.5780476841192,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,1014.911917959412,991.0991433242158,1014.7435048343533,1002.9634273605492,0.6724039631919982,0.8802700585818997,0.788477320623322
0.014,1018.0330995959024,996.3907308014903,1020.5043319326539,1007.8297232828843,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,1020.9474796784788,1001.1898110023054,1025.7025760940767,1012.2574194442916,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,1023.6812542219318,1005.5688248894869,1030.4226389221371,1016.3103857307607,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,1026.2559096734396,1009.5860419583319,1034.7322585798074,1020.0400630424776,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,1028.689291196932,1013.288948640851,1038.686509384217,1023.4884244657128,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,1030.9963837987175,1016.7166941116233,1042.330687910496,1026.6901149831149,0.6941242559032579,0.926548042142457,0.8131840911607355
0.02,1033.189894300849,1019.9018889858664,1045.7024342731959,1029.6740266364443,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,1035.2806922052064,1022.8719503030142,1048.833317069221,1032.464477470114,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,1037.2781486533192,1025.6501223487062,1051.7500351708893,1035.0821071304053,0.701608264919044,0.9439558823851542,0.8218523399020299
0.023,1039.1904005310157,1028.256261927498,1054.475341200751,1037.5445663966907,0.7037729942034006,0.949028509684851,0.824354781114998
0.024,1041.0245587385657,1030.7074498420643,1057.028759764199,1039.8670545467235,0.7057956385566319,0.9537537869590692,0.8266832697876367
0.025,1042.786874232777,1033.0184723536242,1059.4271522388933,1042.0627427947297,0.7076869943736828,0.9581434835772028,0.8288473867818169
0.026,1044.4828717268906,1035.2022041347627,1061.6851654014881,1044.143111349476,0.7094565246301044,0.9622104580097356,0.8308559703659668
0.027,1046.1174583332215,1037.269915719549,1063.8155910991638,1046.1182202178709,0.711112646300806,0.9659685913803884,0.8327173808356676
0.028,1047.6950125868086,1039.2315224641247,1065.8296570775951,1047.9969286481632,0.7126629408779293,0.9694326194049694,0.8344396603984663
0.029,1049.2194579582465,1041.0957877501464,1067.7372640078263,1049.7870743665915,0.71411430923086,0.9726179144612814,0.8360306214451825
0.03,1050.694323993289,1042.870490065057,1069.5471800862483,1051.4956210524128,0.7154730862123001,0.9755402520162876,0.8374978872618613
0.031,1052.122797499868,1044.5625613231725,1071.2672018953158,1053.128780510382,0.7167451261700456,0.9782155831633048,0.8388489024362258
0.032,1053.507765667678,1046.178202109952,1072.904288223278,1054.6921145277151,0.7179358674405573,0.98065982625954,0.8400909251509958
0.033,1054.8518526012765,1047.7229782729225,1074.4646720526662,1056.1906202999469,0.7190503816614805,0.9828886846057115,0.8412310098155302
0.034,1056.1574504396488,1049.2019023312055,1075.9539548028806,1057.628802476235,0.7200934121157979,0.9849174930312756,0.8422759857484721
0.035,1057.426745998293,1050.6195024497551,1077.3771860550382,1059.0107342382103,0.7210694041427032,0.9867610935804976,0.8432324356388605
0.036,1058.6617436861895,1051.9798811660887,1078.7389313283647,1060.3401093366829,0.7219825297975573,0.9884337388307358,0.844106676091684
0.037,1059.864285306419,1053.2867656243263,1080.0433299668507,1061.6202866304807,0.7228367083266202,0.9899490204124106,0.8449047415645055
0.038,1061.0360672361037,1054.5435507331003,1081.2941447963212,1062.8543283746565,0.723635623576995,0.9913198198186848,0.8456323723086641
0.039,1062.178655391666,1055.7533363977593,1082.4948048987524,1064.0450332714843,0.7243827391413609,0.99255827843524,0.8462950064660149
0.04,1063.293498313806,1056.9189597664881,1083.6484426026768,1065.1949651123646,0.7250813118063766,0.9936757837727016,0.8468977761712821
0.041,1064.3819386490818,1058.0430232619367,1084.7579255910528,1066.3064776910019,0.7257344037082334,0.9946829690635894,0.8474455073277554
0.042,1065.4452232585077,1059.127919035211,1085.8258848697456,1067.3817365496689,0.7263448934806501,0.9955897236384744,0.8479427226244951
0.043,1066.4845121458368,1060.1758503704464,1086.8547392123255,1068.4227380247637,0.7269154865965013,0.9964052117829992,0.8483936473203499
0.044,1067.5008863673254,1061.1888504800652,1087.8467165936092,1069.4313259802661,0.7274487250446937,0.9971378980708892,0.8488022173158782
0.045,1068.4953550594769,1062.1687990590603,1088.8038730403339,1070.4092065544828,0.7279469964419885,0.997795577455733,0.8491720890543704
0.046,1069.4688617003528,1063.117436907836,1089.7281092585638,1071.357961193647,0.7284125426501533,0.9983854086718368,0.8495066508286087
0.047,1070.4222897027444,1064.036378884791,1090.62118534091,1072.279058203309,0.7288474679485315,0.9989139497388636,0.8498090351129903
0.048,1071.3564674230695,1064.9271254098517,1091.4847338099867,1073.17386301319,0.729253746798209,0.9993871945827806,0.8500821315875768
0.049,1072.2721726578343,1065.7910727069943,1092.3202712158134,1074.043647321909,0.7296332312245479,0.9998106099773024,0.8503286005670532
0.05,1073.17013668938,1066.6295219461597,1093.1292084726863,1074.8895972635964,0.729987657838616,1.0001891721751974,0.8505508865922877
0.051,1074.0510479341383,1067.4436874218607,1093.9128600941383,1075.7128207179994,0.7303186545139715,1.0005274027405164,0.8507512319841339
0.052,1074.9155552394056,1068.234703886335,1094.672452461987,1076.5143538685156,0.7306277467326915,1.0008294032119809,0.8509316901961839
0.053,1075.7642708685585,1069.003633138792,1095.4091312465275,1077.2951670981674,0.730916363612978,1.0010988883276184,0.8510941388373183
0.054,1076.5977732094325,1069.7514699584347,1096.1239680788349,1078.056170301284,0.7311858436297581,1.0013392176235527,0.8512402922635829
0.055,1077.4166092361422,1070.4791474572207,1096.817966562549,1078.798217678283,0.7314374400392247,1.0015534252865166,0.851371713664733
0.056,1078.2212967508394,1071.1875419183693,1097.4920677009688,1079.5221120721367,0.7316723260180246,1.0017442481947685,0.8514898265921786
0.057,1079.012326428618,1071.877477178052,1098.1471548053985,1080.2286088975302,0.7318915995277189,1.0019141521250958,0.8515959258928589
0.058,1079.7901636859888,1072.5497286004656,1098.7840579422766,1080.918419707299,0.7320962879151114,1.0020653561369812,0.851691188029335
0.059,1080.555250390894,1073.2050266901908,1099.4035579693762,1081.5922154351629,0.732287352259039,1.0021998551722078,0.8517766807778173
0.06,1081.3080064301437,1073.844060380367,1100.0063902051513,1082.2506293490073,0.7324656914741986,1.0023194409268257,0.851853372306536
0.061,1082.048831148326,1074.467480030554,1100.5932477699478,1082.8942597448454,0.7326321461825323,1.002425721066558,0.851922139644266
0.062,1082.7781046706418,1075.0759001641406,1101.1647846331443,1083.5236724080169,0.7327875023626077,1.0025201368672754,0.8519837765552936
0.063,1083.4961891207454,1075.6699019716464,1101.721618396295,1084.1394028650834,0.7329324947872975,1.00260397936772,0.8520390008413443
0.064,1084.2034297434386,1076.25003560326,1102.2643328388472,1084.7419584472013,0.7330678102598954,1.0026784041247794,0.8520884610946879
0.065,1084.9001559410224,1076.8168222712895,1102.7934802499674,1085.3318201833922,0.73319409065859,1.0027444446640033,0.8521327429288519
0.066,1085.586682231153,1077.3707561808872,1103.3095835673644,1085.9094445400729,0.733311935798982,1.002803024715945,0.8521723747149537
0.067,1086.2633091332498,1077.9123063054246,1103.8131383416853,1086.475265021446,0.7334219061240579,1.002854969328098,0.8522078328520237
0.068,1086.9303239897563,1078.4419180210737,1104.3046145430128,1087.0296936437292,0.7335245252307371,1.0029010149388569,0.852239546600579
0.069,1087.5880017279292,1078.9600146136306,1104.784458224243,1087.5731222948584,0.7336202822418009,1.0029418184957848,0.8522679025078546
0.07,1088.236605567254,1079.4669986692234,1105.2530930545124,1088.1059239900533,0.7337096340316838,1.0029779656978803,0.8522932484529591
0.071,1088.8763876770854,1079.9632533593551,1105.7109217345023,1088.6284540325746,0.7337930073142758,1.003009978435088,0.8523158973388831
0.072,1089.507589788661,1080.4491436296369,1106.158327304194,1089.1410510880323,0.7338708006005398,1.00303832149568,0.852336130457914
0.073,1090.1304437652432,1080.9250173006508,1106.5956743526015,1089.6440381797865,0.7339433860334132,1.0030634086056691,0.8523542005552045
0.074,1090.7451721337782,1081.391206088515,1107.0233101380145,1090.1377236122057,0.7340111111071141,1.0030856078615216,0.8523703346142497
0.075,1091.351988581162,1081.8480265519972,1107.4415656264807,1090.6224018279092,0.7340743002776403,1.003105246611952,0.8523847363868029
0.076,1091.9510984178962,1082.295780972347,1107.8507564554552,1091.0983542045115,0.7341332564709159,1.0031226158398283,0.8523975886880848
0.077,1092.5426990116823,1082.7347581714273,1108.251183828908,1091.5658497958614,0.7341882624947118,1.00313797409288,0.8524090554771391
0.078,1093.1269801932638,1083.1652342732043,1108.643135349567,1092.0251460223099,0.7342395823601562,1.003151551005672,0.8524192837406659
0.079,1093.704124636623,1083.5874734131755,1109.0268857934302,1092.476489314101,0.7342874625183321,1.0031635504532377,0.8524284051972799
0.08,1094.2743082154575,1084.0017283998948,1109.4026978312295,1092.920115711619,0.7343321330171788,1.0031741533729388,0.8524365378382228
0.081,1094.83770033769,1084.408241332373,1109.7708227010576,1093.3562514258733,0.7343738085836096,1.0031835202867398,0.852443787318947
0.082,1095.3944642596196,1084.8072441768004,1110.1315008360318,1093.785113362313,0.734412689635495,1.0031917935557289,0.852450248215213
0.083,1095.9447573811865,1085.198959305716,1110.4849624504825,1094.2069096107753,0.7344489632278947,1.0031990993918924,0.8524560051559646
0.084,1096.4887315236945,1085.5836000024856,1110.831428087865,1094.6218399041327,0.7344828039376637,1.0032055496543109,0.8524611338445212
0.085,1097.0265331912349,1085.9613709337077,1111.1711091333157,1095.0300960479915,0.734514374690327,1.003211243450366,0.852465701978339
0.086,1097.5583038169395,1086.3324685919108,1111.5042082934979,1095.4318623235647,0.7345438275328783,1.0032162685628947,0.8524697700771213
0.087,1098.084179995118,1086.6970817107488,1111.8309200461829,1095.8273158656996,0.7345713043559488,1.0032207027217055,0.8524733922277719
0.088,1098.604293700232,1087.055391654683,1112.1514310617908,1096.2166270178473,0.7345969375685786,1.003224614735572,0.8524766167543234
0.089,1099.1187724936003,1087.4075727849836,1112.4659205989253,1096.5999596656231,0.7346208507286327,1.0032280654995134,0.852479486820009
0.09,1099.6277397186464,1087.753792803737,1112.7745608757764,1096.977471550474,0.7346431591317133,1.0032311088907733,0.8524820409680274
0.091,1100.1313146854432,1088.0942130774051,1113.0775174191122,1097.3493145648413,0.7346639703612496,1.0032337925656236,0.8524843136072278
