strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,643.9279975015197,,852.2040586259478,901.2337032931173,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,665.1985349922516,,859.4297724514947,697.1903823103916,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,679.5665166593662,,864.9498188513242,649.4801071376414,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,693.2159068486503,,870.8139760822522,634.2894556039959,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,705.010504627513,,876.4516965315358,625.8299620761857,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,715.3646863574827,,881.8893705014884,624.5553240301098,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,724.5724145116831,,887.1409217067267,627.5893708239944,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,732.8493484623953,,892.2159137945575,628.2788902494364,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,740.3580694415862,,897.1225419987453,634.8257401141564,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,747.2239353163266,,901.8686612019643,638.1284787599645,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,753.5454490880438,776.6413001599201,906.4620625765689,643.8959557622617,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,798.7845136611588,895.8490384831098,945.5793724567698,709.535470264889,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,828.1403175287653,967.2536826660751,976.0864102516667,764.9784829605338,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,850.619134923604,1024.6373934793164,1001.22728968126,812.4424697608752,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,869.1937991738209,1071.8692003569204,1022.6305935086611,844.5244231574203,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,933.0313052948682,1216.569058059483,1096.615005243226,912.5435920140197,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,942.3185058725078,1234.551013904321,1107.1724681816086,923.3138556434964,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,950.8461752928852,1250.427229564887,1116.795173101382,933.2901282220794,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,958.718146558154,1264.6105889118758,1125.61699830187,942.5653186844941,0.6724039631919982,0.8802700585818997,0.788477320623322
0.014,966.0199370932272,1277.4309295874675,1133.7495684237024,951.2159971672897,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,972.822633701649,1289.151167493571,1141.2863943667444,959.3083559789007,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,979.1857681182066,1299.9804644918684,1148.306143275491,966.8985313534457,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,985.159520233172,1310.084938644853,1154.8752637188375,974.0368932400373,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,990.78644290052,1319.5963362338416,1161.0501106621648,980.7655034200981,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,996.1028303478186,1328.6190232253314,1166.8786728569316,987.1200741883554,0.6941242559032579,0.926548042142457,0.8131840911607355
0.02,1001.1398132086804,1337.2356003990499,1172.401980581453,999.4103015726541,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,1005.9242401058186,1345.5113984174975,1177.655255190242,1004.7747978764672,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,1010.4793907969412,1353.4980664308653,1182.6688497926912,1009.8759674478241,0.701608264919044,0.9439558823851542,0.8218523399020299
0.023,1014.8255555291998,1361.236430484448,1187.469020892764,1014.7340667310028,0.7037729942034006,0.949028509684851,0.824354781114998
0.024,1018.9805076495768,1368.7587659710666,1192.0785631846034,1019.3675443655749,0.7057956385566319,0.9537537869590692,0.8266832697876367
0.025,1022.9598907556864,1376.0906013439749,1196.5173334906478,1023.7925392004203,0.7076869943736828,0.9581434835772028,0.8288473867818169
0.026,1026.7775372128538,1383.2521478107494,1200.8026847834262,1028.0243565009855,0.7094565246301044,0.9622104580097356,0.8308559703659668
0.027,1030.4457313767582,1390.2594312024676,1204.9498271387336,1032.0757665821827,0.711112646300806,0.9659685913803884,0.8327173808356676
0.028,1033.9754281196977,1397.1251870912924,1208.9721291677822,1035.9583495844363,0.7126629408779293,0.9694326194049694,0.8344396603984663
0.029,1037.3764350979154,1403.8595679673751,1212.8813708200844,1039.6848404360585,0.71411430923086,0.9726179144612814,0.8360306214451825
0.03,1040.6575654920368,1410.4707013959467,1216.6879563235018,1043.5395216727977,0.7154730862123001,0.9755402520162876,0.8374978872618613
0.031,1043.8267666055176,1416.9651301330648,1220.4010943256333,1046.9675141748799,0.7167451261700456,0.9782155831633048,0.8388489024362258
0.032,1046.8912286406514,1423.3481588193702,1224.0289509438244,1050.2655836241393,0.7179358674405573,0.98065982625954,0.8400909251509958
0.033,1049.8574771281951,1429.62412679403,1227.5787803450166,1053.4436394377724,0.7190503816614805,0.9828886846057115,0.8412310098155302
0.034,1052.7314518175774,1435.7966225259488,1231.0570366104312,1056.5073525701723,0.7200934121157979,0.9849174930312756,0.8422759857484721
0.035,1055.518574302882,1441.8686519400705,1234.469469946387,1059.4624343205217,0.7210694041427032,0.9867610935804976,0.8432324356388605
0.036,1058.223806235957,1447.842770360807,1237.8212097458193,1062.3157809443028,0.7219825297975573,0.9884337388307358,0.844106676091684
0.037,1060.851699639292,1453.7211857642355,1241.1168365577237,1065.0734693972292,0.7228367083266202,0.9899490204124106,0.8449047415645055
0.038,1063.4064405596775,1459.5058394222287,1244.3604446616107,1067.7408304108567,0.723635623576995,0.9913198198186848,0.8456323723086641
0.039,1065.8918870851278,1465.1984687463255,1247.5556966518614,1070.321464886484,0.7243827391413609,0.99255827843524,0.8462950064660149
0.04,1068.311602571012,1470.8006561292545,1250.7058711999327,1072.8204463819357,0.7250813118063766,0.9936757837727016,0.8468977761712821
0.041,1070.668884778249,1476.3138667832513,1253.8139049705915,1075.242282279466,0.7257344037082334,0.9946829690635894,0.8474455073277554
0.042,1072.9667915099265,1481.739477941237,1256.8824295080797,1077.5899027741934,0.7263448934806501,0.9955897236384744,0.8479427226244951
0.043,1075.2081632375057,1487.0788012876437,1259.9138037814848,1079.8689165824828,0.7269154865965013,0.9964052117829992,0.8483936473203499
0.044,1077.3956431296856,1492.3331000900532,1262.9101429697864,1082.080279573068,0.7274487250446937,0.9971378980708892,0.8488022173158782
0.045,1079.5316948326292,1497.5036021905228,1265.873343979511,1084.2298043966844,0.7279469964419885,0.997795577455733,0.8491720890543704
0.046,1081.6186182970614,1502.5915097689062,1268.8051081138333,1086.3830086880484,0.7284125426501533,0.9983854086718368,0.8495066508286087
0.047,1083.6585639035436,1507.5980065955896,1271.7069612520954,1088.633721589181,0.7288474679485315,0.9989139497388636,0.8498090351129903
0.048,1085.6535451004086,1512.5242633377188,1274.580271846456,1090.831904238891,0.729253746798209,0.9993871945827806,0.8500821315875768
0.049,1087.6054497380244,1517.3714413610533,1277.426266998682,1092.980975637779,0.7296332312245479,0.9998106099773024,0.8503286005670532
0.05,1089.516050257189,1522.1406953751327,1280.246046846443,1095.0830218096155,0.729987657838616,1.0001891721751974,0.8505508865922877
0.051,1091.387012867647,1526.8331751927815,1283.0405974549533,1097.1388144584585,0.7303186545139715,1.0005274027405164,0.8507512319841339
0.052,1093.2199058342962,1531.4500268169047,1285.810802384971,1099.1510037504688,0.7306277467326915,1.0008294032119809,0.8509316901961839
0.053,1095.0162069730122,1535.9923930201712,1288.5574530869765,1101.1198967988398,0.730916363612978,1.0010988883276184,0.8510941388373183
0.054,1096.7773104447008,1540.4614135464415,1291.2812582500662,1103.0487748250118,0.7311858436297581,1.0013392176235527,0.8512402922635829
0.055,1098.50453292484,1544.8582250345792,1293.982852220556,1104.9386063871596,0.7314374400392247,1.0015534252865166,0.851371713664733
0.056,1100.1991192160265,1549.183960741858,1296.6628025892749,1106.7912440419025,0.7316723260180246,1.0017442481947685,0.8514898265921786
0.057,1101.8622473627129,1553.439750127147,1299.32161703544,1108.6062457126457,0.7318915995277189,1.0019141521250958,0.8515959258928589
0.058,1103.4950333200818,1557.6267183396103,1301.9597495044316,1110.3872653141204,0.7320962879151114,1.0020653561369812,0.851691188029335
0.059,1105.098535222843,1561.7459856482105,1304.577605788555,1112.1335540189637,0.732287352259039,1.0021998551722078,0.8517766807778173
0.06,1106.673757294309,1565.798666838555,1307.1755485697417,1113.848491748276,0.7324656914741986,1.0023194409268257,0.851853372306536
0.061,1108.2216534314723,1569.7858705971055,1309.7539019798783,1115.5310633641136,0.7326321461825323,1.002425721066558,0.851922139644266
0.062,1109.7431304977265,1573.7086988976807,1312.312955724705,1117.1822645615316,0.7327875023626077,1.0025201368672754,0.8519837765552936
0.063,1111.2390513513255,1577.568246401303,1314.8529688153333,1118.8051201966434,0.7329324947872975,1.00260397936772,0.8520390008413443
0.064,1112.7102376345963,1581.3655998768477,1317.3741729444405,1120.3993454515737,0.7330678102598954,1.0026784041247794,0.8520884610946879
0.065,1114.157472346184,1585.1018376483098,1319.8767755416118,1121.9666905784823,0.73319409065859,1.0027444446640033,0.8521327429288519
0.066,1115.5815022162428,1588.778029072371,1322.360962537924,1123.5066784590358,0.733311935798982,1.002803024715945,0.8521723747149537
0.067,1116.9830399023851,1592.3952340480296,1324.8269008674097,1125.020885866896,0.7334219061240579,1.002854969328098,0.8522078328520237
0.068,1118.3627660223435,1595.9545025603034,1327.2747407297616,1126.5097317447846,0.7335245252307371,1.0029010149388569,0.852239546600579
0.069,1119.7213310376849,1599.4568742576564,1329.7046176364802,1127.9746396414396,0.7336202822418009,1.0029418184957848,0.8522679025078546
0.07,1121.0593570014569,1602.903378063558,1332.1166542600286,1129.4169554537355,0.7337096340316838,1.0029779656978803,0.8522932484529591
0.071,1122.3774391813745,1606.2950318213161,1334.5109621046508,1130.7605089880867,0.7337930073142758,1.003009978435088,0.8523158973388831
0.072,1123.676147569021,1609.6328419714287,1336.887643014454,1132.1585220780962,0.7338708006005398,1.00303832149568,0.852336130457914
0.073,1124.9560282845018,1612.9178032602586,1339.2467905335157,1133.5353958565104,0.7339433860334132,1.0030634086056691,0.8523542005552045
0.074,1126.2176048851322,1616.1508984789443,1341.5884911318556,1134.8911594377037,0.7340111111071141,1.0030856078615216,0.8523703346142497
