strain,RD,DD,TD,biaxial,r_RD,r_DD,r_TD
0.0,554.467,484.80901102981073,430.61243358224067,488.67436391046556,0.3961640965328839,0.3447016950309489,0.4823122157890935
0.00011,587.2956,313.58471511297074,301.1060569921124,378.8927718045135,0.4041761399821709,0.361064414671759,0.4907677336336533
0.0002,609.3986,403.54175343789655,390.50185960729226,451.74599162077135,0.4105437054017922,0.3740600158899383,0.4975082483193347
0.0003,627.298,449.9062033313124,437.6251683413769,491.1838937510004,0.4174267125146089,0.3880977561691594,0.5048150270396121
0.0004,640.2747,475.7425310615548,464.26945072748083,514.0073032126477,0.4241135659597878,0.4017244597672089,0.5119342998974759
0.0005,650.35956,493.88382989975065,483.14341070129564,530.3176576251992,0.430610304442602,0.4149521440879766,0.5188709080656153
0.0006,658.9816,508.872619962671,498.8427016379177,543.892385390815,0.4369227782361066,0.4277925038723396,0.5256295771329818
0.0007,666.8002,522.2862828350709,512.9784740818681,556.0878099380025,0.4430566550683731,0.440256918903259,0.5322149195382977
0.0008,672.68494,533.5734349704646,525.0244078598672,566.2140544501991,0.4490174258258407,0.4523564615566755,0.5386314369623761
0.0009,678.1966,544.0783324149598,536.2980635552303,575.6628320962875,0.454810410078529,0.4641019042004046,0.5448835226794344
0.001,719.57556,583.2436134983574,575.8631270158509,615.4814785031414,0.4604407614326736,0.4755037264430939,0.5509754638680135
0.002,746.43365,647.2310365284608,647.1041159499983,671.99995975173,0.5088245065964774,0.5727328036558106,0.603958675980806
0.003,766.1715,688.4570584216684,693.416064863027,709.1254204265911,0.5455620669072633,0.645209033982141,0.6449380374915066
0.004,782.4672,718.9419284278058,727.5183447870488,736.9673504106652,0.5737472873513023,0.6995652320718335,0.6767702506439832
0.005,831.5261,775.8094524542154,787.5642632766798,792.6773170462776,0.5956347324100125,0.7407474097395834,0.7016605789194443
0.01,838.4342,811.1054198046228,829.176401572996,822.4553602955604,0.6548854397620119,0.8475370153527138,0.7688607117165347
0.011,844.7346,820.20805548614,839.0065488374493,831.0393149524323,0.6615403275640226,0.8596616240459127,0.7763139010910436
0.012,850.5277,828.3908111109558,847.8050015559386,838.7785809444626,0.6673178326745575,0.8704626675565947,0.7827786501812284
0.013,855.932,835.8493549365415,855.7899677897097,845.8551694156982,0.6724039631919982,0.8802700585818997,0.788477320623322
0.014,861.0298,842.7251648344286,863.1199134604674,852.4000107823313,0.6769365125134453,0.8893054404251757,0.7935725970877385
0.015,865.3556,848.6089900399503,869.3860221261936,857.9899005515235,0.6810181377305249,0.8977151248975446,0.7981830205393194
0.016,869.16144,853.7829956887856,874.8852447580327,862.9031690339009,0.6847258718302163,0.9055939724637624,0.8023947491778145
0.017,872.7466,858.5702427837579,879.955040525132,867.460531523162,0.6881180408974532,0.9130025088941238,0.8062703998003258
0.018,876.16254,863.0456509973878,884.6774415887143,871.7328208958726,0.6912392933523575,0.9199790323843616,0.8098556442897475
0.019,879.4152,867.2349670142696,889.0830896977261,875.7420559315663,0.6941242559032579,0.926548042142457,0.8131840911607355
0.02,882.432,871.0829138631817,893.118772812804,879.4291501347918,0.6968001908379713,0.9327259912098214,0.8162808655654104
0.021,885.29846,874.687385941284,896.88770146022,882.890233335697,0.6992889272965802,0.9385251135651628,0.8191652081919969
0.022,888.03564,878.080642109839,900.4253264330196,886.1555626631744,0.701608264919044,0.9439558823851542,0.8218523399020299
0.023,890.6547,881.2834221930667,903.7549020801621,889.2441116165738,0.7037729942034006,0.949028509684851,0.824354781114998
0.024,893.1654,884.3136542683209,906.8964868324385,892.17229884227,0.7057956385566319,0.9537537869590692,0.8266832697876367
0.025,895.5762,887.1868076407596,909.8673627600085,894.9542945103819,0.7076869943736828,0.9581434835772028,0.8288473867818169
0.026,897.89465,889.9164801276471,912.6826832710605,897.6025733815886,0.7094565246301044,0.9622104580097356,0.8308559703659668
0.027,900.1277,892.5148663549274,915.3559895328833,900.1283555606847,0.711112646300806,0.9659685913803884,0.8327173808356676
0.028,902.28577,894.9969248585323,917.9035132091095,902.5457832315435,0.7126629408779293,0.9694326194049694,0.8344396603984663
0.029,904.3721,897.3699226861104,920.3334768286766,904.8613555502243,0.71411430923086,0.9726179144612814,0.8360306214451825
0.03,906.3887,899.6394157397841,922.6522462428687,907.0799444306093,0.7154730862123001,0.9755402520162876,0.8374978872618613
0.031,908.3372,901.8101636346663,924.8652846737198,909.2057029857631,0.7167451261700456,0.9782155831633048,0.8388489024362258
0.032,910.225,903.8922968090529,926.9834903676353,911.2482709964354,0.7179358674405573,0.98065982625954,0.8400909251509958
0.033,912.05566,905.8918274536856,929.0134753985188,913.2131975764725,0.7190503816614805,0.9828886846057115,0.8412310098155302
0.034,913.8324,907.8141635915854,930.9611785607458,915.1054764359792,0.7200934121157979,0.9849174930312756,0.8422759857484721
0.035,915.5585,909.6645411834485,932.8323159327049,916.9299745749004,0.7210694041427032,0.9867610935804976,0.8432324356388605
0.036,917.1615,911.3727321633622,934.555179939319,918.6155360665109,0.7219825297975573,0.9884337388307358,0.844106676091684
0.037,918.77686,913.0749291359422,936.2697027610436,920.299105258232,0.7228367083266202,0.9899490204124106,0.8449047415645055
0.038,920.3744,914.7425971184,937.9468620070712,921.9516140609678,0.723635623576995,0.9913198198186848,0.8456323723086641
0.039,921.9309,916.3539661266158,939.5645493908324,923.550845411016,0.7243827391413609,0.99255827843524,0.8462950064660149
0.04,923.4485,917.9123445837882,941.1263498137623,925.0998847453347,0.7250813118063766,0.9936757837727016,0.8468977761712821
0.041,924.92883,919.4204261276622,942.6351974964762,926.6012199379502,0.7257344037082334,0.9946829690635894,0.8474455073277554
0.042,926.3407,920.8481829859163,944.0604625286426,928.0243821251188,0.7263448934806501,0.9955897236384744,0.8479427226244951
0.043,927.6957,922.2080268691371,945.4150122285314,929.3816914917014,0.7269154865965013,0.9964052117829992,0.8483936473203499
0.044,929.01465,923.5214706635917,946.7210281285953,930.6946548639446,0.7274487250446937,0.9971378980708892,0.8488022173158782
0.045,930.3042,924.7958731824305,947.9861669677601,931.9705283331552,0.7279469964419885,0.997795577455733,0.8491720890543704
0.046,931.5655,926.033063830567,949.2124056342441,933.2110083238446,0.7284125426501533,0.9983854086718368,0.8495066508286087
0.047,932.7999,927.235014973129,950.4018576690835,934.4179469038354,0.7288474679485315,0.9989139497388636,0.8498090351129903
0.048,934.00854,928.4034398027051,951.5563621044346,935.5929454274612,0.729253746798209,0.9993871945827806,0.8500821315875768
0.049,935.1923,929.5397474819837,952.6774384556502,936.7373083549044,0.7296332312245479,0.9998106099773024,0.8503286005670532
0.05,936.3524,930.6456438176275,953.7669031874666,937.8526477056804,0.729987657838616,1.0001891721751974,0.8505508865922877
0.051,937.48956,931.7223001371369,954.8260186147892,938.9400447222657,0.7303186545139715,1.0005274027405164,0.8507512319841339
0.052,938.60474,932.7710922156111,955.8562508655932,940.0007938242038,0.7306277467326915,1.0008294032119809,0.8509316901961839
0.053,939.6988,933.7932653638973,956.8589271981643,941.0360644814898,0.730916363612978,1.0010988883276184,0.8510941388373183
0.054,940.77246,934.7898974203407,957.8351986001045,942.0468633601964,0.7311858436297581,1.0013392176235527,0.8512402922635829
0.055,941.8265,935.7620999433148,958.7862464057415,943.0342365730928,0.7314374400392247,1.0015534252865166,0.851371713664733
0.056,942.8616,936.7108614129073,959.7131220261609,943.9991112129939,0.7316723260180246,1.0017442481947685,0.8514898265921786
0.057,943.885,937.643665197866,960.6235274848501,944.9489644701455,0.7318915995277189,1.0019141521250958,0.8515959258928589
0.058,944.8955,938.5595888568582,961.5165489906458,945.8828066760906,0.7320962879151114,1.0020653561369812,0.851691188029335
0.059,945.8888,939.454613248814,962.3880979590742,946.7965311141754,0.732287352259039,1.0021998551722078,0.8517766807778173
0.06,946.86536,940.3294313641113,963.238911087439,947.6907834539154,0.7324656914741986,1.0023194409268257,0.851853372306536
0.061,947.8258,941.1848795706909,964.0698695964419,948.5663571844559,0.7326321461825323,1.002425721066558,0.851922139644266
0.062,948.7706,942.0216408555235,964.8816954356965,949.4238942866859,0.7327875023626077,1.0025201368672754,0.8519837765552936
0.063,949.7004,942.8405438134769,965.6752577308862,950.2641863394599,0.7329324947872975,1.00260397936772,0.8520390008413443
0.064,950.61554,943.6421069172548,966.4511061658369,951.0877150000865,0.7330678102598954,1.0026784041247794,0.8520884610946879
0.065,951.5165,944.4269763054577,967.2099195525525,951.895093040867,0.73319409065859,1.0027444446640033,0.8521327429288519
0.066,952.4037,945.1957280367501,967.9523034267216,952.6868648750554,0.733311935798982,1.002803024715945,0.8521723747149537
0.067,953.27747,945.948839104767,968.6787605030352,953.4634771781423,0.7334219061240579,1.002854969328098,0.8522078328520237
0.068,954.1384,946.6870354453889,969.3900471605732,954.2256295128377,0.7335245252307371,1.0029010149388569,0.852239546600579
0.069,954.9868,947.4107566898178,970.0866254253106,954.9737347012366,0.7336202822418009,1.0029418184957848,0.8522679025078546
0.07,955.8229,948.1203553013072,970.7688670210293,955.708119405911,0.7337096340316838,1.0029779656978803,0.8522932484529591
0.071,956.6471,948.8163451104048,971.437307931899,956.4292745381771,0.7337930073142758,1.003009978435088,0.8523158973388831
0.072,957.45984,949.4992727755437,972.0925168412844,957.1377255980929,0.7338708006005398,1.00303832149568,0.852336130457914
0.073,958.26526,950.1733472982178,972.7388109039251,957.8376913750902,0.7339433860334132,1.0030634086056691,0.8523542005552045
0.074,959.0621,950.8374160427479,973.3750170930842,958.5279872946451,0.7340111111071141,1.0030856078615216,0.8523703346142497
0.075,959.848,951.4892312056813,973.9988408921972,959.20632582589,0.7340743002776403,1.003105246611952,0.8523847363868029
0.076,960.6238,952.1297129038029,974.6112303390235,959.8736140366573,0.7341332564709159,1.0031226158398283,0.8523975886880848
0.077,961.3893,952.758745434596,975.212072543494,960.5297158531715,0.7341882624947118,1.00313797409288,0.8524090554771391
0.078,962.1482,953.380073259456,975.8052051101643,961.1783879072691,0.7342395823601562,1.003151551005672,0.8524192837406659
0.079,962.904,953.9972365433852,976.3942554325067,961.8231821298193,0.7342874625183321,1.0031635504532377,0.8524284051972799
0.08,963.65027,954.6039328626443,976.9727766406598,962.4577280914872,0.7343321330171788,1.0031741533729388,0.8524365378382228
0.081,964.3872,955.2004166397357,977.5410328090306,963.0822665221256,0.7343738085836096,1.0031835202867398,0.852443787318947
0.082,965.1152,955.7871566685228,978.0995069934307,963.697255082619,0.734412689635495,1.0031917935557289,0.852450248215213
0.083,965.8342,956.36414303072,978.6481919793922,964.302669510208,0.7344489632278947,1.0031990993918924,0.8524560051559646
0.084,966.5446,956.9318281756445,979.1875533792596,964.8989524326371,0.7344828039376637,1.0032055496543109,0.8524611338445212
0.085,967.2466,957.49046352725,979.7178507623864,965.4863444542216,0.734514374690327,1.003211243450366,0.852465701978339
0.086,967.9403,958.0401987683143,980.2392393054263,966.0649842105138,0.7345438275328783,1.0032162685628947,0.8524697700771213
0.087,968.626,958.5813789556969,980.7520738213732,966.6352079331919,0.7345713043559488,1.0032207027217055,0.8524733922277719
0.088,969.30383,959.1141784127653,981.256534176922,967.1971802506131,0.7345969375685786,1.003224614735572,0.8524766167543234
0.089,969.97394,959.6387889610252,981.7528179151809,967.7510839593078,0.7346208507286327,1.0032280654995134,0.852479486820009
0.09,970.6366,960.1555189525021,982.2412415780943,968.2972198707746,0.7346431591317133,1.0032311088907733,0.8524820409680274
0.091,971.2919,960.6644965843384,982.7219371993011,968.8357075919945,0.7346639703612496,1.0032337925656236,0.8524843136072278
0.092,971.9399,961.1658184754828,983.1950043371443,969.3666353220275,0.734683384802274,1.0032361586671357,0.8524863354478143
0.093,972.58093,961.6598464231723,983.6608136392049,969.8903591213873,0.7347014961212451,1.0032382444541952,0.8524881338922583
0.094,973.2151,962.1467228783118,984.1195112096136,970.4070142415594,0.734718391714123,1.003240082859847,0.8524897333858164
0.095,973.8425,962.62656889112,984.5712211228779,970.9167147262795,0.7347341531247671,1.003241702987168,0.8524911557306751
0.096,974.46326,963.0995435110883,985.0161061896952,971.419613302968,0.7347488564355968,1.003243130548924,0.8524924203674331
0.097,975.07764,963.565932775526,985.4544589683927,971.9159911298611,0.7347625726323295,1.0032443882579116,0.8524935446271868
0.098,975.6856,964.0257248293486,985.8862672331671,972.4058292229661,0.7347753679444939,1.0032454961726105,0.852494543957171
0.099,976.2874,964.4792029553199,986.3118204957476,972.8894066015969,0.7347873041633143,1.0032464720040508,0.8524954321227654
0.1,981.98987,969.9707167731348,991.8894568724484,978.4551901046796,0.7347984389384487,1.003247331387513,0.8524962213881935
0.11,987.177,973.6695657506204,995.3013877184958,982.4543798049342,0.7348759320820941,1.0032518849862413,0.8525005770729592
0.12,991.884,976.8954493960385,998.2494083933968,985.9810767963686,0.734914597865427,1.0032531485136644,0.8525018997652651
0.13,996.23694,979.7843701546459,1000.8713796553769,989.1692649911672,0.7349338885682781,1.0032534958653514,0.8525022977297425
0.14,1000.28503,982.3920043876353,1003.2229134082974,992.072988045892,0.7349435124037007,1.0032535906250928,0.8525024165576411
0.15,1004.06506,984.758988005107,1005.3442588949548,994.7318237262922,0.7349483134710251,1.0032536163109,0.8525024518126187
0.16,1007.5955,986.9061638900669,1007.2555184501649,997.1658365575746,0.7349507085627629,1.0032536232356506,0.8525024622159165
0.17,1010.92114,988.8789562025648,1009.0019671320958,999.4202548843064,0.7349519033866294,1.003253625093862,0.8525024652715985
0.18,1014.06433,990.6999460844169,1010.6056439662783,1001.517466533778,0.7349524994388614,1.003253625590503,0.8525024661655038
0.19,1017.0444,992.3882101181159,1012.0850994381599,1003.476479918598,0.7349527967862275,1.003253625722763,0.8525024664261025
0.2,1019.8761,993.9579822758626,1013.4540272537727,1005.3115229513744,0.7349529451211976,1.0032536257578926,0.8525024665018321
0.21,1022.53204,995.382227963264,1014.6841285014839,1006.995156107003,0.7349530191196842,1.0032536257671725,0.8525024665238021
0.22,1024.9967,996.6454681089849,1015.758983823762,1008.5116550104328,0.7349530560346138,1.0032536257696592,0.8525024665301402
0.23,1027.3549,997.8296816318122,1016.7615619821457,1009.9439563114425,0.7349530744500163,1.0032536257702986,0.8525024665319592
0.24,1029.6152,998.9424666432548,1017.6990491830417,1011.2997956173878,0.734953083636734,1.0032536257704692,0.8525024665324992
0.25,1031.7858,999.991036684816,1018.5782900554698,1012.5865408562754,0.7349530882196247,1.0032536257705118,0.8525024665326484
0.26,1033.873,1000.9807473469878,1019.4042813426261,1013.8096940091505,0.7349530905058479,1.003253625770526,0.852502466532691
0.27,1035.8833,1001.9171473370554,1020.1822566094212,1014.974962820883,0.7349530916463545,1.003253625770526,0.8525024665326981
0.28,1037.822,1002.8046314530139,1020.9163099391358,1016.0868932112909,0.734953092215308,1.003253625770526,0.8525024665326981
0.29,1039.6938,1003.6470296550423,1021.609992347902,1017.1494629144967,0.7349530924991365,1.003253625770526,0.8525024665327052
0.3,1041.5035,1004.448287223423,1022.267000793462,1018.166768810077,0.7349530926407275,1.003253625770526,0.8525024665327052
0.31,1043.2549,1005.211405479366,1022.8900969646022,1019.1419519808335,0.7349530927113614,1.003253625770526,0.8525024665327052
0.32,1044.9514,1005.9390240041699,1023.4816975565153,1020.0777863912137,0.7349530927465979,1.003253625770526,0.8525024665327052
0.33,1046.5966,1006.6339989816353,1024.0444603911799,1020.9772645886126,0.7349530927641761,1.003253625770526,0.8525024665327052
0.34,1048.1934,1007.2985366203369,1024.5804006310927,1021.8427184679417,0.7349530927729453,1.003253625770526,0.8525024665327052
0.35,1049.7444,1007.9345790369982,1025.0912817564326,1022.6762099576073,0.7349530927773196,1.003253625770526,0.8525024665327052
0.36,1051.2524,1008.5442838666751,1025.5791017413517,1023.4800173686755,0.734953092779502,1.003253625770526,0.8525024665327052
0.37,1052.7195,1009.1291593761988,1026.0452120161765,1024.2557576921436,0.7349530927805905,1.003253625770526,0.8525024665327052
0.38,1054.148,1009.6909278436165,1026.491194282804,1025.0052624925092,0.7349530927811336,1.003253625770526,0.8525024665327052
0.39,1055.5398,1010.2309491344267,1026.9182732382437,1025.7299928767743,0.7349530927814047,1.003253625770526,0.8525024665327052
0.4,1056.8966,1010.75041209323,1027.3275102572684,1026.431233610932,0.7349530927815398,1.003253625770526,0.8525024665327052
0.41,1058.2202,1011.2506206047091,1027.7200932548635,1027.1103836160705,0.7349530927816073,1.003253625770526,0.8525024665327052
0.42,1059.5122,1011.7327054628694,1028.0970429734812,1027.768663474805,0.734953092781641,1.003253625770526,0.8525024665327052
0.43,1060.7742,1012.1978146921042,1028.4594056924152,1028.4073087691559,0.7349530927816577,1.003253625770526,0.8525024665327052
0.44,1062.0073,1012.6466356174374,1028.8077669726583,1029.0270845518833,0.7349530927816659,1.003253625770526,0.8525024665327052
0.45,1063.2129,1013.0801577313157,1029.143026240325,1029.6290604257392,0.7349530927816703,1.003253625770526,0.8525024665327052
0.46,1064.3921,1013.4990993081564,1029.4658136475894,1030.2140280659755,0.7349530927816721,1.003253625770526,0.8525024665327052
0.47,1065.5461,1013.9042880193272,1029.7768762759922,1030.7828880786617,0.7349530927816732,1.003253625770526,0.8525024665327052
0.48,1066.676,1014.2964694928988,1030.0768832029871,1031.3364555471962,0.7349530927816739,1.003253625770526,0.8525024665327052
0.49,1067.783,1014.676496815317,1030.3666175571798,1031.8756527969535,0.7349530927816741,1.003253625770526,0.8525024665327052
0.5,1068.8673,1015.044284795879,1030.6459142811157,1032.4004459682183,0.7349530927816743,1.003253625770526,0.8525024665327052
0.51,1069.9304,1015.4009950474026,1030.9158786835212,1032.9120671945816,0.7349530927816743,1.003253625770526,0.8525024665327052
0.52,1070.9741,1015.7480828556021,1031.177917947158,1033.4120459145904,0.7349530927816743,1.003253625770526,0.8525024665327052
0.53,1072.0007,1016.0874852412466,1031.433931626563,1033.902400527264,0.7349530927816743,1.003253625770526,0.8525024665327052
