Strain;298.15;373.15;473.15;573.15;673.15;77.15;233.15
0.066;1048.38;1025.689417;1065.886545;1102.572683;952.6744451;1505.364324;1122.362865
0.067;1049.052;1026.371861;1066.55638;1103.816678;953.6572204;1507.141199;1123.767235
0.068;1049.711;1027.041861;1067.210431;1105.041167;954.6258918;1508.896947;1125.152969
0.069;1050.357;1027.699959;1067.849445;1106.24678;955.5808647;1510.632094;1126.520581
0.070;1050.99;1028.346667;1068.474127;1107.43412;956.5225273;1512.347145;1127.870567
0.071;1051.612;1028.982462;1069.085142;1108.603763;957.4512512;1514.042588;1129.2034
0.072;1052.223;1029.607794;1069.683115;1109.756257;958.3673928;1515.718891;1130.519536
0.073;1052.823;1030.223084;1070.268635;1110.89213;959.2712938;1517.376507;1131.819412
0.074;1053.413;1030.828729;1070.842258;1112.011885;960.1632821;1519.015871;1133.103446
0.075;1053.993;1031.425102;1071.404508;1113.116003;961.0436725;1520.637405;1134.372043
0.076;1054.563;1032.012553;1071.955881;1114.204947;961.9127675;1522.241515;1135.62559
0.077;1055.125;1032.591415;1072.496842;1115.279158;962.7708578;1523.828592;1136.864459
0.078;1055.677;1033.161997;1073.027834;1116.339061;963.618223;1525.399016;1138.089011
0.079;1056.222;1033.724595;1073.549272;1117.385061;964.4551321;1526.953152;1139.299591
0.080;1056.758;1034.279486;1074.061549;1118.417548;965.281844;1528.491355;1140.496533
0.081;1057.286;1034.826933;1074.565037;1119.436897;966.0986082;1530.013967;1141.680157
0.082;1057.807;1035.367184;1075.060088;1120.443467;966.9056649;1531.521319;1142.850774
0.083;1058.32;1035.900473;1075.547034;1121.437602;967.7032459;1533.013731;1144.008682
0.084;1058.827;1036.427024;1076.026189;1122.419634;968.4915745;1534.491514;1145.154171
0.085;1059.327;1036.947046;1076.497852;1123.389881;969.2708664;1535.954969;1146.287518
0.086;1059.82;1037.46074;1076.962303;1124.348649;970.0413297;1537.404387;1147.408993
0.087;1060.307;1037.968296;1077.419811;1125.296234;970.8031652;1538.84005;1148.518857
0.088;1060.787;1038.469894;1077.870628;1126.232918;971.5565672;1540.262232;1149.617361
0.089;1061.262;1038.965706;1078.314993;1127.158974;972.3017233;1541.671198;1150.704748
0.090;1061.731;1039.455894;1078.753136;1128.074666;973.0388148;1543.067207;1151.781255
0.091;1062.194;1039.940615;1079.18527;1128.980245;973.7680172;1544.450507;1152.847108
0.092;1062.652;1040.420016;1079.611602;1129.875955;974.4895002;1545.821342;1153.902529
0.093;1063.105;1040.894238;1080.032326;1130.762033;975.2034282;1547.179948;1154.947731
0.094;1063.553;1041.363417;1080.447627;1131.638704;975.9099602;1548.526553;1155.982923
0.095;1063.995;1041.827681;1080.85768;1132.506187;976.6092504;1549.86138;1157.008304
0.096;1064.433;1042.287154;1081.262654;1133.364693;977.301448;1551.184645;1158.024069
0.097;1064.866;1042.741953;1081.662706;1134.214426;977.9866977;1552.496559;1159.030408
0.098;1065.294;1043.192191;1082.057988;1135.055582;978.6651398;1553.797325;1160.027504
0.099;1065.718;1043.637976;1082.448645;1135.888351;979.3369105;1555.087143;1161.015534
0.100;1066.138;1044.079412;1082.834814;1136.712917;980.0021416;1556.366206;1161.994672
0.110;1070.115;1048.274666;1086.475717;1144.543704;986.3212185;1568.604407;1171.331632
0.120;1073.753;1052.123987;1089.78067;1151.717535;992.1067076;1579.946547;1179.937551
0.130;1077.111;1055.685474;1092.818075;1158.345017;997.4428924;1590.521214;1187.923932
0.140;1080.233;1059.002335;1095.634979;1164.509794;1002.395462;1600.430771;1195.37822
0.150;1083.154;1062.108003;1098.265393;1170.276754;1007.01662;1609.758081;1202.370306
0.160;1085.899;1065.029123;1100.734998;1175.697372;1011.348544;1618.571201;1208.956958
0.170;1088.489;1067.787393;1103.063903;1180.813283;1015.425808;1626.926735;1215.184938
0.180;1090.942;1070.40079;1105.26831;1185.658723;1019.277107;1634.872284;1221.093239
0.190;1093.271;1072.884401;1107.361567;1190.262253;1022.926524;1642.448276;1226.714728
0.200;1095.49;1075.251032;1109.354867;1194.647991;1026.394469;1649.689345;1232.077374
0.210;1097.609;1077.511652;1111.257723;1198.836517;1029.698393;1656.6254;1237.205181
0.220;1099.636;1079.675737;1113.078307;1202.845556;1032.853331;1663.282449;1242.118913
0.230;1101.579;1081.751527;1114.823706;1206.690496;1035.872333;1669.683259;1246.836651
0.240;1103.446;1083.746238;1116.500111;1210.384789;1038.7668;1675.847873;1251.374245
0.250;1105.243;1085.666224;1118.112966;1213.94027;1041.546749;1681.794034;1255.745664
0.260;1106.974;1087.517112;1119.667086;1217.367411;1044.221027;1687.537525;1259.963288
0.270;1108.645;1089.303908;1121.166751;1220.675524;1046.797492;1693.092451;1264.038142
0.280;1110.259;1091.031084;1122.615784;1223.872928;1049.283153;1698.471468;1267.980087
0.290;1111.821;1092.702656;1124.017614;1226.96709;1051.684285;1703.685981;1271.797979
0.300;1113.334;1094.322243;1125.375331;1229.964733;1054.006535;1708.746301;1275.499805
0.310;1114.801;1095.893114;1126.691725;1232.871938;1056.254997;1713.661782;1279.092789
0.320;1116.225;1097.418237;1127.969328;1235.694221;1058.434285;1718.440939;1282.583493
0.330;1117.608;1098.900314;1129.210443;1238.436601;1060.548593;1723.091544;1285.977893
0.340;1118.953;1100.341811;1130.417172;1241.103661;1062.601742;1727.620712;1289.281445
0.350;1120.262;1101.744983;1131.591438;1243.699593;1064.597223;1732.034974;1292.499148
0.360;1121.537;1103.111903;1132.735005;1246.228246;1066.538236;1736.340338;1295.635594
0.370;1122.779;1104.444476;1133.849497;1248.693161;1068.42772;1740.542345;1298.695007
0.380;1123.991;1105.744459;1134.936408;1251.097602;1070.268381;1744.646117;1301.681287
0.390;1125.174;1107.013476;1135.997121;1253.444586;1072.062719;1748.656397;1304.59804
0.400;1126.329;1108.25303;1137.032915;1255.736907;1073.813041;1752.577588;1307.448605
0.410;1127.457;1109.464518;1138.044977;1257.977157;1075.521489;1756.413783;1310.236085
0.420;1128.561;1110.649236;1139.034411;1260.167745;1077.19005;1760.168794;1312.963363
0.430;1129.64;1111.808393;1140.002242;1262.310917;1078.820573;1763.846179;1315.63313
0.440;1130.696;1112.943116;1140.949431;1264.408764;1080.414778;1767.449261;1318.247892
0.450;1131.731;1114.054458;1141.87687;1266.463244;1081.974275;1770.981153;1320.809995
0.460;1132.744;1115.143404;1142.785397;1268.476187;1083.500564;1774.444772;1323.321637
0.470;1133.737;1116.210878;1143.675797;1270.449308;1084.995053;1777.842855;1325.784875
0.480;1134.711;1117.257748;1144.548805;1272.384217;1086.45906;1781.177976;1328.201643
0.490;1135.666;1118.284828;1145.405114;1274.282426;1087.893822;1784.452558;1330.573759
0.500;1136.604;1119.292884;1146.245373;1276.145361;1089.300503;1787.668883;1332.902934
0.510;1137.524;1120.282639;1147.070197;1277.974362;1090.680198;1790.829106;1335.190783
0.520;1138.428;1121.254775;1147.880162;1279.770694;1092.033939;1793.93526;1337.438826
0.530;1139.315;1122.209936;1148.675814;1281.535553;1093.362699;1796.989269;1339.648503
0.540;1140.188;1123.148728;1149.457671;1283.270068;1094.667398;1799.992956;1341.821174
0.550;1141.045;1124.07173;1150.226219;1284.975308;1095.948906;1802.948044;1343.958127
0.560;1141.889;1124.979485;1150.981921;1286.652286;1097.208044;1805.856172;1346.060583
0.570;1142.718;1125.872512;1151.725216;1288.301963;1098.445593;1808.718893;1348.1297
0.580;1143.534;1126.751302;1152.456519;1289.92525;1099.662292;1811.537684;1350.166578
0.590;1144.337;1127.616322;1153.176227;1291.523013;1100.858842;1814.31395;1352.172263
0.600;1145.128;1128.468014;1153.884714;1293.096077;1102.035912;1817.049028;1354.147748
0.610;1145.907;1129.306802;1154.582339;1294.645224;1103.194134;1819.744193;1356.093981
0.620;1146.674;1130.133088;1155.269441;1296.171203;1104.334112;1822.400657;1358.011863
0.630;1147.429;1130.947255;1155.946346;1297.674724;1105.456421;1825.019582;1359.902256
0.640;1148.174;1131.74967;1156.613364;1299.156467;1106.561608;1827.602073;1361.765981
0.650;1148.908;1132.540681;1157.270789;1300.617079;1107.650197;1830.149189;1363.603821
0.660;1149.631;1133.320623;1157.918905;1302.057182;1108.722687;1832.661941;1365.416526
0.670;1150.345;1134.089814;1158.55798;1303.477365;1109.779554;1835.141297;1367.204813
0.680;1151.048;1134.848561;1159.188274;1304.878197;1110.821253;1837.588184;1368.969368
0.690;1151.742;1135.597155;1159.810034;1306.26022;1111.848221;1840.003491;1370.710848
0.700;1152.427;1136.335876;1160.423496;1307.623953;1112.860876;1842.388068;1372.429884
0.710;1153.103;1137.064993;1161.028887;1308.969894;1113.859616;1844.742733;1374.127077
0.720;1153.77;1137.784764;1161.626425;1310.298522;1114.844826;1847.06827;1375.803009
0.730;1154.429;1138.495435;1162.216319;1311.610294;1115.816872;1849.365432;1377.458235
0.740;1155.079;1139.197244;1162.798769;1312.905651;1116.776107;1851.634944;1379.09329
0.750;1155.722;1139.890419;1163.373968;1314.185016;1117.72287;1853.8775;1380.708686
0.760;1156.356;1140.575179;1163.942101;1315.448796;1118.657486;1856.093772;1382.304919
0.770;1156.983;1141.251735;1164.503346;1316.697382;1119.580268;1858.284403;1383.882462
0.780;1157.602;1141.920291;1165.057875;1317.931151;1120.491515;1860.450015;1385.441773
0.790;1158.214;1142.581041;1165.605852;1319.150463;1121.391519;1862.591204;1386.983293
0.800;1158.819;1143.234173;1166.147437;1320.35567;1122.280557;1864.708548;1388.507445
0.810;1159.417;1143.87987;1166.682782;1321.547107;1123.158897;1866.802602;1390.01464
0.820;1160.008;1144.518305;1167.212035;1322.725099;1124.026797;1868.873904;1391.505272
0.830;1160.592;1145.149648;1167.735338;1323.889958;1124.884508;1870.92297;1392.979721
0.840;1161.17;1145.774062;1168.252829;1325.041987;1125.732269;1872.9503;1394.438354
0.850;1161.742;1146.391704;1168.764641;1326.181477;1126.570311;1874.956378;1395.881528
0.860;1162.307;1147.002725;1169.270901;1327.308709;1127.39886;1876.941669;1397.309584
0.870;1162.867;1147.607272;1169.771733;1328.423957;1128.21813;1878.906627;1398.722855
0.880;1163.42;1148.205487;1170.267257;1329.527481;1129.028331;1880.851685;1400.12166
0.890;1163.968;1148.797508;1170.757588;1330.619538;1129.829664;1882.777268;1401.506309
0.900;1164.51;1149.383467;1171.242839;1331.700373;1130.622325;1884.683784;1402.877103
0.910;1165.047;1149.963491;1171.723117;1332.770224;1131.406502;1886.571629;1404.234332
0.920;1165.578;1150.537707;1172.198527;1333.829321;1132.182377;1888.441185;1405.578276
0.930;1166.104;1151.106234;1172.669171;1334.877888;1132.950128;1890.292825;1406.909209
0.940;1166.624;1151.669188;1173.135147;1335.916141;1133.709926;1892.126908;1408.227393
0.950;1167.14;1152.226683;1173.59655;1336.94429;1134.461935;1893.943784;1409.533085
0.960;1167.65;1152.778828;1174.053473;1337.962537;1135.206318;1895.743791;1410.826534
0.970;1168.156;1153.32573;1174.506005;1338.97108;1135.943228;1897.527257;1412.107978
0.980;1168.657;1153.867492;1174.954232;1339.970109;1136.672818;1899.294503;1413.377653
0.990;1169.153;1154.404213;1175.39824;1340.95981;1137.395233;1901.045836;1414.635784
1.000;1169.644;1154.935991;1175.838109;1341.940364;1138.110616;1902.781558;1415.882591
1.010;1170.131;1155.46292;1176.27392;1342.911945;1138.819104;1904.501961;1417.118288
1.020;1170.614;1155.985091;1176.705749;1343.874722;1139.520831;1906.207329;1418.343083
1.030;1171.092;1156.502595;1177.133671;1344.82886;1140.215927;1907.897937;1419.557177
1.040;1171.566;1157.015516;1177.557759;1345.774521;1140.904518;1909.574053;1420.760767
1.050;1172.036;1157.523939;1177.978083;1346.711858;1141.586727;1911.235939;1421.954042
1.060;1172.501;1158.027946;1178.394713;1347.641025;1142.262672;1912.883847;1423.137189
1.070;1172.963;1158.527617;1178.807716;1348.562168;1142.932469;1914.518025;1424.310387
1.080;1173.42;1159.023028;1179.217155;1349.475431;1143.596232;1916.138714;1425.473812
1.090;1173.874;1159.514255;1179.623096;1350.380952;1144.254069;1917.746146;1426.627635
1.100;1174.324;1160.001371;1180.025598;1351.278868;1144.906087;1919.34055;1427.772022
1.110;1174.77;1160.484448;1180.424723;1352.169311;1145.55239;1920.922147;1428.907135
1.120;1175.212;1160.963554;1180.820529;1353.05241;1146.193079;1922.491153;1430.033132
1.130;1175.651;1161.438758;1181.213072;1353.928289;1146.828252;1924.04778;1431.150166
1.140;1176.086;1161.910125;1181.602408;1354.797071;1147.458004;1925.592231;1432.258387
1.150;1176.518;1162.37772;1181.98859;1355.658875;1148.082429;1927.124708;1433.357942
1.160;1176.946;1162.841605;1182.371673;1356.513818;1148.701617;1928.645406;1434.448971
1.170;1177.371;1163.301842;1182.751706;1357.362011;1149.315658;1930.154514;1435.531614
1.180;1177.792;1163.758489;1183.12874;1358.203565;1149.924637;1931.652218;1436.606007
1.190;1178.21;1164.211605;1183.502823;1359.038588;1150.528638;1933.1387;1437.672281
1.200;1178.625;1164.661247;1183.874004;1359.867185;1151.127744;1934.614136;1438.730565
1.210;1179.037;1165.107469;1184.242329;1360.689458;1151.722034;1936.078698;1439.780985
1.220;1179.446;1165.550326;1184.607842;1361.505508;1152.311587;1937.532556;1440.823663
1.230;1179.851;1165.989871;1184.970589;1362.315431;1152.896478;1938.975873;1441.858719
1.240;1180.254;1166.426154;1185.330612;1363.119322;1153.476782;1940.40881;1442.886271
1.250;1180.653;1166.859226;1185.687954;1363.917276;1154.052572;1941.831525;1443.906433
1.260;1181.05;1167.289136;1186.042655;1364.709382;1154.623918;1943.24417;1444.919316
1.270;1181.443;1167.715932;1186.394756;1365.495729;1155.190889;1944.646895;1445.925029
1.280;1181.834;1168.13966;1186.744297;1366.276405;1155.753553;1946.039848;1446.923679
1.290;1182.222;1168.560368;1187.091315;1367.051494;1156.311976;1947.42317;1447.915371
1.300;1182.607;1168.978098;1187.435849;1367.821078;1156.866223;1948.797003;1448.900205
1.310;1182.99;1169.392895;1187.777934;1368.585239;1157.416356;1950.161483;1449.878282
1.320;1183.37;1169.804802;1188.117608;1369.344056;1157.962437;1951.516743;1450.849699
1.330;1183.747;1170.213861;1188.454904;1370.097606;1158.504526;1952.862916;1451.814552
1.340;1184.121;1170.620111;1188.789857;1370.845965;1159.042682;1954.200129;1452.772933
1.350;1184.493;1171.023595;1189.122502;1371.589207;1159.576963;1955.528507;1453.724933
1.360;1184.862;1171.424349;1189.45287;1372.327405;1160.107425;1956.848174;1454.670643
1.370;1185.229;1171.822414;1189.780993;1373.060629;1160.634123;1958.15925;1455.61015
1.380;1185.594;1172.217826;1190.106904;1373.78895;1161.157111;1959.461852;1456.543538
1.390;1185.956;1172.610622;1190.430634;1374.512434;1161.676442;1960.756096;1457.470892
1.400;1186.315;1173.000837;1190.752211;1375.231149;1162.192166;1962.042094;1458.392294
1.410;1186.673;1173.388508;1191.071666;1375.945159;1162.704336;1963.319957;1459.307823
1.420;1187.028;1173.773669;1191.389028;1376.654529;1163.213;1964.589793;1460.21756
1.430;1187.38;1174.156353;1191.704324;1377.359321;1163.718206;1965.851709;1461.12158
1.440;1187.73;1174.536594;1192.017584;1378.059596;1164.220003;1967.105808;1462.01996
1.450;1188.079;1174.914423;1192.328833;1378.755415;1164.718436;1968.352192;1462.912773
1.460;1188.424;1175.289873;1192.638099;1379.446835;1165.213552;1969.590962;1463.800091
1.470;1188.768;1175.662975;1192.945407;1380.133916;1165.705394;1970.822215;1464.681987
1.480;1189.11;1176.03376;1193.250783;1380.816712;1166.194006;1972.046047;1465.558529
1.490;1189.449;1176.402256;1193.554253;1381.49528;1166.679432;1973.262552;1466.429786
1.500;1189.786;1176.768494;1193.855841;1382.169674;1167.161712;1974.471823;1467.295825
1.510;1190.121;1177.132502;1194.15557;1382.839947;1167.640889;1975.67395;1468.156712
1.520;1190.455;1177.494309;1194.453465;1383.506152;1168.117003;1976.869023;1469.012511
1.530;1190.786;1177.853942;1194.749549;1384.168339;1168.590093;1978.057127;1469.863286
1.540;1191.115;1178.211428;1195.043844;1384.826559;1169.060197;1979.23835;1470.709098
1.550;1191.442;1178.566794;1195.336373;1385.480861;1169.527355;1980.412774;1471.550008
1.560;1191.767;1178.920066;1195.627158;1386.131293;1169.991603;1981.580482;1472.386077
1.570;1192.091;1179.27127;1195.91622;1386.777903;1170.452978;1982.741556;1473.217362
1.580;1192.412;1179.620431;1196.203581;1387.420738;1170.911516;1983.896074;1474.043921
1.590;1192.732;1179.967574;1196.48926;1388.059843;1171.367251;1985.044114;1474.865812
1.600;1193.049;1180.312722;1196.773279;1388.695263;1171.82022;1986.185753;1475.683089
1.610;1193.365;1180.6559;1197.055656;1389.327043;1172.270454;1987.321067;1476.495806
1.620;1193.679;1180.997131;1197.336413;1389.955224;1172.717989;1988.450128;1477.304018
1.630;1193.992;1181.336438;1197.615568;1390.579851;1173.162857;1989.57301;1478.107777
1.640;1194.302;1181.673843;1197.893139;1391.200965;1173.605089;1990.689783;1478.907135
1.650;1194.611;1182.009369;1198.169146;1391.818606;1174.044717;1991.800518;1479.702142
1.660;1194.918;1182.343038;1198.443607;1392.432815;1174.481773;1992.905284;1480.492848
1.670;1195.223;1182.67487;1198.716539;1393.043632;1174.916286;1994.004148;1481.279302
1.680;1195.527;1183.004888;1198.987961;1393.651096;1175.348287;1995.097176;1482.061552
1.690;1195.829;1183.333111;1199.257889;1394.255244;1175.777804;1996.184435;1482.839645
1.700;1196.129;1183.659559;1199.52634;1394.856114;1176.204867;1997.265987;1483.613629
1.710;1196.428;1183.984254;1199.793332;1395.453743;1176.629505;1998.341896;1484.383548
1.720;1196.725;1184.307213;1200.05888;1396.048168;1177.051744;1999.412225;1485.149448
1.730;1197.02;1184.628457;1200.323001;1396.639424;1177.471613;2000.477033;1485.911373
1.740;1197.314;1184.948005;1200.58571;1397.227546;1177.889137;2001.536382;1486.669366
1.750;1197.607;1185.265875;1200.847024;1397.812568;1178.304345;2002.59033;1487.42347
1.760;1197.897;1185.582086;1201.106957;1398.394525;1178.717261;2003.638934;1488.173727
1.770;1198.187;1185.896655;1201.365524;1398.97345;1179.127911;2004.682254;1488.920178
1.780;1198.474;1186.2096;1201.622741;1399.549376;1179.53632;2005.720343;1489.662863
1.790;1198.761;1186.520939;1201.878621;1400.122334;1179.942514;2006.753258;1490.401824
1.800;1199.046;1186.830689;1202.13318;1400.692357;1180.346515;2007.781054;1491.137099
1.810;1199.329;1187.138867;1202.386432;1401.259476;1180.748349;2008.803782;1491.868727
1.820;1199.611;1187.445488;1202.638389;1401.823721;1181.148039;2009.821497;1492.596746
1.830;1199.891;1187.750571;1202.889067;1402.385123;1181.545608;2010.83425;1493.321193
1.840;1200.17;1188.05413;1203.138478;1402.943712;1181.941078;2011.842091;1494.042106
1.850;1200.448;1188.356182;1203.386636;1403.499517;1182.334472;2012.845072;1494.75952
1.860;1200.724;1188.656742;1203.633553;1404.052566;1182.725812;2013.843242;1495.473472
1.870;1200.999;1188.955825;1203.879243;1404.602888;1183.11512;2014.836648;1496.183997
1.880;1201.273;1189.253447;1204.123718;1405.150511;1183.502417;2015.82534;1496.891129
1.890;1201.545;1189.549622;1204.36699;1405.695463;1183.887724;2016.809364;1497.594902
1.900;1201.816;1189.844365;1204.609072;1406.237769;1184.271062;2017.788767;1498.29535
1.910;1202.086;1190.137691;1204.849976;1406.777458;1184.65245;2018.763594;1498.992507
1.920;1202.354;1190.429613;1205.089713;1407.314556;1185.03191;2019.733891;1499.686404
1.930;1202.621;1190.720146;1205.328296;1407.849087;1185.409461;2020.699702;1500.377073
1.940;1202.887;1191.009304;1205.565736;1408.381079;1185.785122;2021.661071;1501.064548
1.950;1203.151;1191.297099;1205.802043;1408.910554;1186.158912;2022.61804;1501.748857
1.960;1203.414;1191.583545;1206.03723;1409.43754;1186.530851;2023.570653;1502.430033
1.970;1203.676;1191.868656;1206.271308;1409.962059;1186.900957;2024.518951;1503.108106
1.980;1203.937;1192.152444;1206.504286;1410.484136;1187.269247;2025.462975;1503.783104
1.990;1204.196;1192.434923;1206.736176;1411.003794;1187.63574;2026.402766;1504.455059
2.000;1204.455;1192.716104;1206.966989;1411.521056;1188.000455;2027.338364;1505.123997
2.010;1204.712;1192.996;1207.196734;1412.035947;1188.363407;2028.269808;1505.789949
2.020;1204.968;1193.274623;1207.425422;1412.548487;1188.724615;2029.197138;1506.452942
2.030;1205.222;1193.551986;1207.653063;1413.0587;1189.084096;2030.120391;1507.113004
2.040;1205.476;1193.8281;1207.879667;1413.566607;1189.441865;2031.039606;1507.770161
2.050;1205.729;1194.102978;1208.105244;1414.072231;1189.79794;2031.954819;1508.424442
2.060;1205.98;1194.376629;1208.329802;1414.575591;1190.152337;2032.866068;1509.075873
2.070;1206.23;1194.649067;1208.553353;1415.07671;1190.505072;2033.773388;1509.724479
2.080;1206.479;1194.920301;1208.775905;1415.575609;1190.856161;2034.676816;1510.370287
2.090;1206.727;1195.190344;1208.997467;1416.072306;1191.205618;2035.576386;1511.013321
2.100;1206.974;1195.459206;1209.218048;1416.566824;1191.55346;2036.472134;1511.653608
2.110;1207.22;1195.726897;1209.437658;1417.059181;1191.899702;2037.364093;1512.291172
2.120;1207.465;1195.993429;1209.656305;1417.549397;1192.244358;2038.252297;1512.926036
2.130;1207.708;1196.258812;1209.873998;1418.037492;1192.587443;2039.136781;1513.558226
2.140;1207.951;1196.523056;1210.090746;1418.523485;1192.928972;2040.017576;1514.187766
2.150;1208.192;1196.786172;1210.306557;1419.007394;1193.268959;2040.894715;1514.814677
2.160;1208.433;1197.048168;1210.52144;1419.489238;1193.607418;2041.76823;1515.438984
2.170;1208.672;1197.309056;1210.735402;1419.969036;1193.944362;2042.638153;1516.06071
2.180;1208.911;1197.568845;1210.948452;1420.446804;1194.279807;2043.504514;1516.679876
2.190;1209.148;1197.827545;1211.160599;1420.922563;1194.613764;2044.367345;1517.296506
2.200;1209.385;1198.085165;1211.371849;1421.396327;1194.946248;2045.226676;1517.91062
2.210;1209.62;1198.341715;1211.582211;1421.868116;1195.277272;2046.082537;1518.522242
2.220;1209.855;1198.597203;1211.791692;1422.337947;1195.606848;2046.934958;1519.131391
2.230;1210.088;1198.851639;1212.0003;1422.805835;1195.93499;2047.783967;1519.738089
