
                  X             Displacement          Force      

                0.                 0.                 6.67671    
               33.334E-06          6.6675E-03        96.7728     
               66.6678E-06        13.3321E-03       152.195      
              100.002E-06         20.0014E-03       345.622      
              133.334E-06         26.665E-03        577.713      
              166.667E-06         33.3557E-03       557.812      
              200.002E-06         40.0487E-03       912.943      
              233.334E-06         46.7413E-03       975.633      
              266.667E-06         53.4048E-03       959.691      
              300.002E-06         60.0545E-03         1.11241E+03
              333.334E-06         66.7035E-03         1.27907E+03
              366.668E-06         73.4053E-03         1.21934E+03
              400.E-06            80.1288E-03         1.56447E+03
              433.334E-06         86.8468E-03         1.63962E+03
              466.668E-06         93.5672E-03         1.74568E+03
              500.001E-06        100.288E-03          1.83552E+03
              533.334E-06        106.96E-03           1.94876E+03
              566.667E-06        113.689E-03          1.89142E+03
              600.001E-06        120.417E-03          2.08939E+03
              633.334E-06        127.145E-03          2.10546E+03
              666.668E-06        133.873E-03          2.27656E+03
              700.E-06           140.601E-03          2.33564E+03
              733.334E-06        147.329E-03          2.38877E+03
              766.667E-06        154.058E-03          2.37977E+03
              800.001E-06        160.786E-03          2.4667E+03 
              833.334E-06        167.514E-03          2.50262E+03
              866.667E-06        174.242E-03          2.61302E+03
              900.001E-06        180.971E-03          2.60349E+03
              933.334E-06        187.699E-03          2.63516E+03
              966.668E-06        194.427E-03          2.66822E+03
                1.E-03           201.155E-03          2.73249E+03
                1.03333E-03      207.884E-03          2.72319E+03
                1.06667E-03      214.611E-03          2.75617E+03
                1.1E-03          221.34E-03           2.76019E+03
                1.13333E-03      228.068E-03          2.8083E+03 
                1.16667E-03      234.796E-03          2.79526E+03
                1.2E-03          241.525E-03          2.82502E+03
                1.23333E-03      248.253E-03          2.83726E+03
                1.26667E-03      254.907E-03          2.85475E+03
                1.3E-03          261.471E-03          2.85696E+03
                1.33333E-03      268.035E-03          2.88404E+03
                1.36667E-03      274.599E-03          2.87751E+03
                1.4E-03          281.163E-03          2.89519E+03
                1.43333E-03      287.727E-03          2.90908E+03
                1.46667E-03      294.291E-03          2.90798E+03
                1.5E-03          300.855E-03          2.91953E+03
