
                  X             Displacement          Force      

                0.                 0.                 7.02608    
               50.0055E-06         7.50065E-03      873.798      
              100.004E-06         15.E-03             1.55839E+03
              150.004E-06         22.4981E-03         2.61912E+03
              200.004E-06         29.9933E-03         3.22808E+03
              250.005E-06         37.4826E-03         4.25053E+03
              300.005E-06         44.9712E-03         5.00025E+03
              350.006E-06         52.4597E-03         5.83682E+03
              400.006E-06         59.9484E-03         6.66455E+03
              450.007E-06         67.4473E-03         7.45539E+03
              500.E-06            74.9479E-03         8.36994E+03
              550.E-06            82.4497E-03         9.04976E+03
              600.001E-06         89.9513E-03        10.0341E+03 
              650.001E-06         97.4531E-03        10.6789E+03 
              700.002E-06        104.955E-03         11.5003E+03 
              750.002E-06        112.457E-03         12.1969E+03 
              800.003E-06        119.958E-03         12.7515E+03 
              850.003E-06        127.46E-03          13.5488E+03 
              900.004E-06        134.962E-03         14.0165E+03 
              950.004E-06        142.463E-03         14.427E+03  
                1.E-03           149.965E-03         14.8594E+03 
                1.05001E-03      157.467E-03         15.0979E+03 
                1.10001E-03      164.968E-03         15.252E+03  
                1.15001E-03      172.47E-03          15.4156E+03 
                1.20001E-03      179.972E-03         15.5589E+03 
                1.25E-03         187.472E-03         15.7015E+03 
                1.3E-03          194.974E-03         15.8089E+03 
                1.35E-03         202.476E-03         15.9189E+03 
                1.4E-03          209.978E-03         15.9939E+03 
                1.45E-03         217.479E-03         16.0653E+03 
                1.5E-03          224.981E-03         16.138E+03  
                1.55E-03         232.483E-03         16.1937E+03 
                1.6E-03          239.985E-03         16.2569E+03 
                1.65E-03         247.486E-03         16.2975E+03 
                1.7E-03          254.947E-03         16.3463E+03 
                1.75001E-03      262.396E-03         16.3876E+03 
                1.80001E-03      269.845E-03         16.4243E+03 
                1.85001E-03      277.294E-03         16.4603E+03 
                1.90001E-03      284.743E-03         16.4903E+03 
                1.95E-03         292.192E-03         16.5157E+03 
                2.E-03           299.757E-03         16.5417E+03 
                2.05001E-03      307.331E-03         16.565E+03  
                2.1E-03          314.904E-03         16.5854E+03 
                2.15E-03         322.477E-03         16.6039E+03 
                2.20001E-03      330.051E-03         16.6211E+03 
                2.25E-03         337.625E-03         16.6349E+03 
                2.3E-03          345.198E-03         16.6469E+03 
                2.35E-03         352.726E-03         16.6577E+03 
                2.40001E-03      360.193E-03         16.6673E+03 
                2.45E-03         367.659E-03         16.6757E+03 
                2.5E-03          375.126E-03         16.6819E+03 
                2.55E-03         382.592E-03         16.6864E+03 
                2.60001E-03      390.059E-03         16.6899E+03 
                2.65E-03         397.51E-03          16.6927E+03 
                2.7E-03          404.87E-03          16.6943E+03 
                2.75E-03         412.26E-03          16.6947E+03 
                2.8E-03          419.873E-03         16.6937E+03 
                2.85E-03         427.487E-03         16.6916E+03 
                2.9E-03          435.101E-03         16.6887E+03 
                2.95E-03         442.622E-03         16.6844E+03 
                3.E-03           450.125E-03         16.6791E+03 
                3.05E-03         457.628E-03         16.673E+03  
                3.10001E-03      465.133E-03         16.6659E+03 
                3.15001E-03      472.616E-03         16.6579E+03 
                3.2E-03          480.009E-03         16.6489E+03 
                3.25E-03         487.402E-03         16.6391E+03 
                3.3E-03          494.844E-03         16.6285E+03 
                3.35E-03         502.457E-03         16.6165E+03 
                3.4E-03          510.E-03            16.6038E+03 
                3.45001E-03      517.544E-03         16.5902E+03 
                3.5E-03          525.086E-03         16.5757E+03 
                3.55E-03         532.629E-03         16.5605E+03 
                3.6E-03          540.172E-03         16.5445E+03 
                3.65E-03         547.598E-03         16.5276E+03 
                3.70001E-03      554.913E-03         16.5101E+03 
                3.75E-03         562.232E-03         16.4917E+03 
                3.8E-03          569.817E-03         16.4719E+03 
                3.85E-03         577.402E-03         16.4514E+03 
                3.9E-03          584.988E-03         16.4298E+03 
                3.95E-03         592.336E-03         16.4083E+03 
                4.E-03           599.65E-03          16.3861E+03 
                4.05E-03         606.964E-03         16.363E+03  
                4.10001E-03      614.279E-03         16.3392E+03 
                4.15E-03         621.593E-03         16.3146E+03 
                4.2E-03          628.908E-03         16.2892E+03 
                4.25E-03         636.486E-03         16.2622E+03 
                4.3E-03          644.364E-03         16.2331E+03 
                4.35E-03         652.016E-03         16.2032E+03 
                4.4E-03          659.647E-03         16.1725E+03 
                4.45E-03         667.276E-03         16.1407E+03 
                4.5E-03          674.908E-03         16.1082E+03 
                4.55E-03         682.539E-03         16.075E+03  
                4.6E-03          690.17E-03          16.0407E+03 
                4.65001E-03      697.8E-03           16.0056E+03 
                4.7E-03          705.431E-03         15.9698E+03 
                4.75E-03         713.062E-03         15.9332E+03 
                4.8E-03          720.473E-03         15.8956E+03 
                4.85E-03         727.858E-03         15.857E+03  
                4.9E-03          735.242E-03         15.8181E+03 
                4.95E-03         742.628E-03         15.7784E+03 
                5.E-03           750.011E-03         15.7375E+03 
                5.05E-03         757.397E-03         15.6957E+03 
                5.10001E-03      764.782E-03         15.6532E+03 
                5.15E-03         772.165E-03         15.6101E+03 
                5.2E-03          779.551E-03         15.5662E+03 
                5.25E-03         786.863E-03         15.5211E+03 
                5.3E-03          794.002E-03         15.475E+03  
                5.35E-03         801.14E-03          15.4281E+03 
                5.4E-03          808.87E-03          15.3762E+03 
                5.45E-03         816.603E-03         15.3237E+03 
                5.5E-03          824.337E-03         15.2691E+03 
                5.55E-03         832.07E-03          15.2142E+03 
                5.6E-03          839.804E-03         15.1574E+03 
                5.65E-03         847.538E-03         15.0996E+03 
                5.7E-03          855.27E-03          15.0406E+03 
                5.75E-03         862.965E-03         14.9802E+03 
                5.8E-03          870.432E-03         14.9195E+03 
                5.85E-03         877.895E-03         14.8582E+03 
                5.9E-03          885.218E-03         14.7958E+03 
                5.95E-03         892.521E-03         14.7321E+03 
                6.E-03           900.341E-03         14.6631E+03 
                6.05E-03         907.905E-03         14.5932E+03 
                6.1E-03          915.469E-03         14.5229E+03 
                6.15E-03         922.785E-03         14.4521E+03 
                6.2E-03          930.058E-03         14.3805E+03 
                6.25E-03         937.744E-03         14.3023E+03 
                6.3E-03          945.424E-03         14.2225E+03 
                6.35E-03         952.928E-03         14.1422E+03 
                6.4E-03          960.289E-03         14.0611E+03 
                6.45E-03         967.514E-03         13.9799E+03 
                6.5E-03          975.262E-03         13.8898E+03 
                6.55E-03         982.96E-03          13.7984E+03 
                6.6E-03          990.426E-03         13.7065E+03 
                6.65E-03         997.826E-03         13.6142E+03 
                6.7E-03            1.00494           13.5217E+03 
                6.75E-03           1.01281           13.4189E+03 
                6.8E-03            1.02082           13.3141E+03 
                6.85E-03           1.02813           13.2092E+03 
                6.9E-03            1.03533           13.1042E+03 
                6.95E-03           1.04253           12.999E+03  
                7.E-03             1.05009           12.8888E+03 
                7.05E-03           1.05832           12.769E+03  
                7.1E-03            1.06568           12.6494E+03 
                7.15E-03           1.073             12.5297E+03 
                7.2E-03            1.08031           12.4106E+03 
                7.25E-03           1.08762           12.292E+03  
                7.3E-03            1.09494           12.1735E+03 
                7.35E-03           1.1031            12.0383E+03 
                7.4E-03            1.11057           11.9017E+03 
                7.45E-03           1.11803           11.7662E+03 
                7.5E-03            1.1255            11.6317E+03 
                7.55E-03           1.13297           11.4981E+03 
                7.6E-03            1.14043           11.3655E+03 
