
                  X             Displacement          Force      

                0.                 0.                 6.60388    
               33.3351E-06         6.66595E-03       98.8812     
               66.6671E-06        13.332E-03        150.963      
              100.002E-06         20.0076E-03       347.339      
              133.334E-06         26.6826E-03       576.107      
              166.667E-06         33.354E-03        553.613      
              200.001E-06         40.0158E-03       903.964      
              233.334E-06         46.6771E-03       960.723      
              266.669E-06         53.3101E-03       930.947      
              300.001E-06         59.9286E-03         1.06601E+03
              333.335E-06         66.5476E-03         1.23061E+03
              366.669E-06         73.1665E-03         1.23868E+03
              400.001E-06         79.785E-03          1.48302E+03
              433.335E-06         86.404E-03          1.60065E+03
              466.667E-06         93.0225E-03         1.64274E+03
              500.001E-06         99.6414E-03         1.66043E+03
              533.335E-06        106.26E-03           1.73457E+03
              566.667E-06        112.879E-03          1.85208E+03
              600.001E-06        119.498E-03          1.91892E+03
              633.335E-06        126.123E-03          2.02407E+03
              666.667E-06        132.796E-03          2.08385E+03
              700.001E-06        139.47E-03           2.10973E+03
              733.335E-06        146.144E-03          2.14901E+03
              766.667E-06        152.817E-03          2.32498E+03
              800.001E-06        159.491E-03          2.29203E+03
              833.335E-06        166.148E-03          2.35449E+03
              866.667E-06        172.712E-03          2.36896E+03
              900.001E-06        179.276E-03          2.46203E+03
              933.335E-06        185.841E-03          2.45953E+03
              966.667E-06        192.405E-03          2.47881E+03
                1.E-03           199.09E-03           2.55204E+03
                1.03334E-03      205.827E-03          2.5728E+03 
                1.06667E-03      212.564E-03          2.60216E+03
                1.1E-03          219.301E-03          2.60905E+03
                1.13333E-03      226.038E-03          2.64592E+03
                1.16667E-03      232.775E-03          2.67378E+03
                1.2E-03          239.511E-03          2.67513E+03
                1.23333E-03      246.248E-03          2.69656E+03
                1.26667E-03      252.985E-03          2.7211E+03 
                1.3E-03          259.722E-03          2.72632E+03
                1.33333E-03      266.459E-03          2.7502E+03 
                1.36667E-03      273.195E-03          2.75714E+03
                1.4E-03          279.932E-03          2.76946E+03
                1.43333E-03      286.669E-03          2.78707E+03
                1.46667E-03      293.406E-03          2.78983E+03
                1.5E-03          300.143E-03          2.79999E+03
                1.53333E-03      306.88E-03           2.81435E+03
                1.56667E-03      313.617E-03          2.81791E+03
                1.6E-03          320.354E-03          2.82881E+03
                1.63333E-03      327.091E-03          2.83801E+03
                1.66667E-03      333.827E-03          2.84343E+03
                1.7E-03          340.564E-03          2.84923E+03
                1.73333E-03      347.301E-03          2.8617E+03 
                1.76667E-03      354.038E-03          2.86123E+03
                1.8E-03          360.775E-03          2.86792E+03
                1.83333E-03      367.512E-03          2.87767E+03
                1.86667E-03      374.248E-03          2.88345E+03
                1.9E-03          380.985E-03          2.885E+03  
                1.93333E-03      387.722E-03          2.89235E+03
                1.96667E-03      394.527E-03          2.89922E+03
                2.E-03           401.402E-03          2.90063E+03
                2.03333E-03      408.276E-03          2.90892E+03
                2.06667E-03      415.15E-03           2.9115E+03 
                2.1E-03          422.024E-03          2.91675E+03
                2.13333E-03      428.898E-03          2.9204E+03 
                2.16667E-03      435.772E-03          2.92649E+03
                2.2E-03          442.646E-03          2.92965E+03
                2.23333E-03      449.52E-03           2.9336E+03 
                2.26667E-03      456.394E-03          2.93885E+03
                2.3E-03          463.268E-03          2.94134E+03
                2.33334E-03      470.142E-03          2.94641E+03
                2.36667E-03      477.016E-03          2.94886E+03
                2.4E-03          483.89E-03           2.95289E+03
                2.43333E-03      490.764E-03          2.95636E+03
                2.46667E-03      497.639E-03          2.95945E+03
                2.5E-03          504.388E-03          2.96254E+03
                2.53333E-03      511.025E-03          2.96688E+03
                2.56667E-03      517.662E-03          2.96948E+03
                2.6E-03          524.299E-03          2.97292E+03
                2.63333E-03      530.936E-03          2.97562E+03
                2.66667E-03      537.573E-03          2.97897E+03
                2.7E-03          544.21E-03           2.98154E+03
                2.73333E-03      550.847E-03          2.98455E+03
                2.76667E-03      557.484E-03          2.98761E+03
                2.8E-03          564.121E-03          2.99055E+03
                2.83333E-03      570.759E-03          2.99333E+03
                2.86667E-03      577.395E-03          2.99578E+03
                2.9E-03          584.032E-03          2.99863E+03
                2.93333E-03      590.669E-03          3.00121E+03
                2.96667E-03      597.307E-03          3.00392E+03
                3.E-03           603.943E-03          3.00642E+03
                3.03333E-03      610.485E-03          3.00879E+03
                3.06667E-03      616.648E-03          3.01157E+03
                3.1E-03          622.811E-03          3.01392E+03
                3.13333E-03      628.975E-03          3.01656E+03
                3.16667E-03      635.137E-03          3.01877E+03
                3.2E-03          641.913E-03          3.02151E+03
                3.23333E-03      648.846E-03          3.02411E+03
                3.26667E-03      655.78E-03           3.02678E+03
                3.3E-03          662.713E-03          3.02944E+03
                3.33333E-03      669.647E-03          3.03191E+03
                3.36667E-03      676.58E-03           3.03441E+03
                3.4E-03          683.513E-03          3.03704E+03
                3.43333E-03      690.446E-03          3.03951E+03
                3.46667E-03      697.38E-03           3.04192E+03
                3.5E-03          704.313E-03          3.04438E+03
                3.53333E-03      711.246E-03          3.04676E+03
                3.56667E-03      718.179E-03          3.04905E+03
                3.6E-03          725.113E-03          3.05143E+03
                3.63333E-03      732.047E-03          3.05378E+03
                3.66667E-03      738.56E-03           3.05602E+03
                3.7E-03          744.961E-03          3.05831E+03
