
                  X             Displacement          Force      

                0.                 0.                 6.67671    
               33.334E-06          6.6675E-03        96.7731     
               66.6678E-06        13.3321E-03       152.195      
              100.002E-06         20.0014E-03       345.622      
              133.334E-06         26.665E-03        577.427      
              166.667E-06         33.3557E-03       557.102      
              200.002E-06         40.0487E-03       908.008      
              233.334E-06         46.7413E-03       956.317      
              266.667E-06         53.4048E-03       920.214      
              300.002E-06         60.0544E-03         1.04025E+03
              333.335E-06         66.7036E-03         1.22644E+03
              366.667E-06         73.365E-03          1.20448E+03
              400.001E-06         80.0457E-03         1.46591E+03
              433.334E-06         86.7263E-03         1.54168E+03
              466.667E-06         93.407E-03          1.60444E+03
              500.E-06           100.088E-03          1.61392E+03
              533.334E-06        106.769E-03          1.7341E+03 
              566.668E-06        113.457E-03          1.76036E+03
              600.001E-06        120.145E-03          1.90847E+03
              633.334E-06        126.834E-03          1.9827E+03 
              666.667E-06        133.522E-03          2.05299E+03
              700.002E-06        140.219E-03          2.06938E+03
              733.334E-06        146.875E-03          2.15217E+03
              766.668E-06        153.512E-03          2.21504E+03
              800.E-06           160.15E-03           2.288E+03  
              833.335E-06        166.787E-03          2.34701E+03
              866.668E-06        173.424E-03          2.33557E+03
              900.001E-06        180.061E-03          2.45125E+03
              933.333E-06        186.699E-03          2.43967E+03
              966.668E-06        193.336E-03          2.52642E+03
                1.E-03           199.973E-03          2.53593E+03
                1.03333E-03      206.61E-03           2.5902E+03 
                1.06667E-03      213.247E-03          2.61272E+03
                1.1E-03          219.868E-03          2.64469E+03
                1.13333E-03      226.401E-03          2.69164E+03
                1.16667E-03      233.145E-03          2.70597E+03
                1.2E-03          239.922E-03          2.73598E+03
                1.23333E-03      246.78E-03           2.76354E+03
                1.26667E-03      253.648E-03          2.77171E+03
                1.3E-03          260.425E-03          2.80555E+03
                1.33333E-03      267.201E-03          2.81932E+03
                1.36667E-03      273.977E-03          2.83941E+03
                1.4E-03          280.708E-03          2.84848E+03
                1.43333E-03      287.344E-03          2.87528E+03
                1.46667E-03      294.081E-03          2.88044E+03
                1.5E-03          300.818E-03          2.90098E+03
