Strain,Stress
0.0,433.88499697848056
0.00011,611.8840759670629
0.0002,634.7107625930605
0.0003,650.9331362122637
0.0004,662.8599590348362
0.0005,672.3789665880315
0.0006,680.3481925480772
0.0007,687.2323935143444
0.0008,693.312448379364
0.0009,698.7714365756268
0.001,703.7355051344504
0.002,738.61081006648
0.003,761.1531243776603
0.004,778.26852956325
0.005,792.2106246567495
0.01,838.7168811559183
0.011,845.3550976393614
0.012,851.427672846193
0.013,857.0117955809859
0.014,862.1698824956098
0.015,866.953318989313
0.016,871.405038296069
0.017,875.5613546036533
0.018,879.453300948067
0.019,883.1076286126016
0.02,886.5475691191983
0.021,889.793425842061
0.022,892.8630408001673
0.023,895.7721682850122
0.024,898.5347777667978
0.025,901.1633022841761
0.026,903.6688442161392
0.027,906.0613473084089
0.028,908.349741665065
0.029,910.542066848649
0.03,912.645577079251
0.031,914.6668316642044
0.032,916.611773142224
0.033,918.4857951315685
0.034,920.2938014906592
0.035,922.0402581026049
0.036,923.7292383615047
0.037,925.3644632529953
0.038,926.9493367730813
0.039,928.4869773095273
0.04,929.9802455126896
0.041,931.4317691029134
0.042,932.8439649958643
0.043,934.2190590725859
0.044,935.5591038755504
0.045,936.8659944737254
0.046,938.1414827074307
0.047,939.3871899964088
0.048,940.6046188712291
0.049,941.7951633682188
0.05,942.9601184109866
0.051,944.1006882868506
0.052,945.2179943137055
0.053,946.3130817817819
0.054,947.3869262450969
0.055,948.4404392289749
0.056,949.4744734126294
0.057,950.4898273393367
0.058,951.4872497010307
0.059,952.4674432391305
0.06,953.431068298986
0.061,954.3787460713961
0.062,955.3110615511896
0.063,956.2285662397632
0.064,957.1317806157347
0.065,958.021196395424
0.066,958.8972786026968
0.067,959.7604674657645
0.068,960.6111801567916
0.069,961.4498123886168
0.07,962.2767398814897
0.071,963.0923197114896
0.072,963.8968915511643
0.073,964.6907788119253
0.074,965.4742896968313
0.075,966.2477181715789
0.076,967.011344860786
0.077,967.7654378759964
0.078,968.5102535812362
0.079,969.2460373014208
0.08,969.973023978422
0.081,970.6914387791728
0.082,971.4014976597839
0.083,972.1034078893011
0.084,972.7973685363955
0.085,973.483570921995
0.086,974.1621990405963
0.087,974.8334299527567
0.088,975.4974341510492
0.089,976.1543759015605
0.09,976.8044135628382
0.091,977.447699884031
0.092,978.0843822838053
0.093,978.7146031115079
0.094,979.3384998918995
0.095,979.956205554689
0.096,980.5678486499869
0.097,981.1735535507098
0.098,981.7734406428799
0.099,982.3676265046865
0.1,982.9562240751106
0.11,988.5573813323717
0.12,993.7020587307469
0.13,998.4615715121546
0.14,1002.8914241827171
0.15,1007.0357563233779
0.16,1010.9302911007702
0.17,1014.6043689836711
0.18,1018.0823945852682
0.19,1021.3848920042722
0.2,1024.5292906915881
0.21,1027.5305210402332
0.22,1030.4014727264225
0.23,1033.153352230047
0.24,1035.7959651050683
0.25,1038.337941285003
0.26,1040.7869167136282
0.27,1043.1496811018274
0.28,1045.4322991337085
0.29,1047.6402106595383
0.3,1049.7783141089403
0.31,1051.8510363937182
0.32,1053.8623918488495
0.33,1055.816032215666
0.34,1057.7152892558597
0.35,1059.5632112652506
0.36,1061.3625945080944
0.37,1063.1160103985594
0.38,1064.825829102995
0.39,1066.4942401151488
0.4,1068.1232702594812
0.41,1069.7147994997133
0.42,1071.2705748666813
0.43,1072.7922227682823
0.44,1074.2812599023694
0.45,1075.7391029590206
0.46,1077.1670772701648
0.47,1078.566424540982
0.48,1079.9383097778539
0.49,1081.283827511217
0.5,1082.6040073979002
0.51,1083.8998192758854
0.52,1085.1721777346227
0.53,1086.4219462556787
0.54,1087.6499409713958
0.55,1088.8569340831725
0.56,1090.04365697577
0.57,1091.2108030595832
0.58,1092.359030368962
0.59,1093.4889639413357
0.6,1094.6011979990046
0.61,1095.6962979529683
0.62,1096.7748022459582
0.63,1097.8372240499505
0.64,1098.8840528317603
0.65,1099.9157557988565
0.66,1100.9327792362512
0.67,1101.9355497441868
0.68,1102.9244753853427
0.69,1103.8999467494011
0.7,1104.8623379420296
0.71,1105.8120075046452
0.72,1106.7492992707018
0.73,1107.6745431637012
0.74,1108.5880559416303
0.75,1109.4901418920956
0.76,1110.3810934820262
0.77,1111.2611919654737
0.78,1112.130707952716
0.79,1112.9899019435911
0.8,1113.8390248277292
0.81,1114.678318354127
0.82,1115.5080155722928
0.83,1116.3283412470105
0.84,1117.1395122485942
0.85,1117.9417379203587
0.86,1118.7352204248834
0.87,1119.5201550705272
0.88,1120.2967306195312
0.89,1121.0651295789478
0.9,1121.82552847553
0.91,1122.5780981156365
0.92,1123.323003831122
0.93,1124.0604057121136
0.94,1124.7904588275046
0.95,1125.5133134339358
0.96,1126.2291151739819
0.97,1126.9380052642068
0.98,1127.6401206737016
0.99,1128.3355942936805
1.0,1129.0245550986695
1.01,1129.7071282997804
1.02,1130.383435490538
1.03,1131.0535947856843
1.04,1131.7177209533706
1.05,1132.3759255411073
1.06,1133.0283169958238
1.07,1133.6750007783683
1.08,1134.3160794727505
1.09,1134.951652890422
1.1,1135.5818181698537
1.11,1136.2066698716703
1.12,1136.826300069575
1.13,1137.440798437288
1.14,1138.0502523317052
1.15,1138.6547468724739
1.16,1139.254365018171
1.17,1139.8491876392557
1.18,1140.4392935879564
1.19,1141.0247597652524
1.2,1141.6056611850877
1.21,1142.182071035957
1.22,1142.7540607399917
1.23,1143.321700009664
1.24,1143.8850569022318
1.25,1144.4441978720183
1.26,1144.9991878206442
1.27,1145.5500901452967
1.28,1146.0969667851316
1.29,1146.6398782658957
1.3,1147.178883742848
1.31,1147.7140410420589
1.32,1148.2454067001593
1.33,1148.7730360026126
