Strain,Stress
0.0,450.44274621777004
0.00011,542.8857664046227
0.0002,573.3587431582273
0.0003,595.7895874231472
0.0004,612.4224198284792
0.0005,625.6984465490677
0.0006,636.7800286402926
0.0007,646.3125248994329
0.0008,654.6917119426071
0.0009,662.1779371662997
0.001,668.9516541605117
0.002,715.4303935839562
0.003,744.2083921037847
0.004,765.2535196717945
0.005,781.8203651373624
0.01,832.9851110476884
0.011,839.783153120603
0.012,845.9055678938166
0.013,851.4617723509436
0.014,856.5384888463304
0.015,861.2054681847221
0.016,865.5194951314479
0.017,869.5272739008069
0.018,873.2675573893939
0.019,876.7727502993075
0.02,880.0701367588481
0.021,883.1828339491622
0.022,886.1305419757264
0.023,888.9301397087402
0.024,891.5961625247728
0.025,894.1411883782712
0.026,896.5761519595399
0.027,898.9106019058963
0.028,901.1529125542729
0.029,903.3104591402807
0.03,905.3897634195746
0.031,907.3966152180219
0.032,909.3361742929555
0.033,911.213056014909
0.034,913.0314036954078
0.035,914.7949498550151
0.036,916.5070682896185
0.037,918.1708184654708
0.038,919.7889834883972
0.039,921.36410268076
0.04,922.8984996160143
0.041,924.3943063175539
0.042,925.8534842106747
0.043,927.2778423148557
0.044,928.6690530887572
0.045,930.028666269267
0.046,931.3581209953409
0.047,932.6587564590154
0.048,933.931821288541
0.049,935.1784818391316
0.05,936.3998295380152
0.051,937.5968874096288
0.052,938.7706158882938
0.053,939.921918009466
0.054,941.051644058316
0.055,942.1605957427528
0.056,943.2495299486327
0.057,944.3191621275037
0.058,945.3701693593175
0.059,946.4031931283535
0.06,947.4188418440754
0.061,948.4176931350958
0.062,949.4002959420322
0.063,950.3671724291635
0.064,951.3188197349664
0.065,952.2557115774835
0.066,953.1782997296541
0.067,954.0870153767755
0.068,954.9822703679674
0.069,955.8644583718269
0.07,956.7339559451793
0.071,957.59112352191
0.072,958.4363063304336
0.073,959.269835246203
0.074,960.0920275831013
0.075,960.9031878306414
0.076,961.7036083412822
0.077,962.4935699708294
0.078,963.2733426773921
0.079,964.0431860811659
0.08,964.803349987953
0.081,965.5540748798521
0.082,966.2955923755071
0.083,967.0281256620656
0.084,967.7518899006536
0.085,968.4670926072868
0.086,969.1739340130007
0.087,969.872607400117
0.088,970.5632994220941
0.089,971.2461904028314
