Strain,Stress
0.0,476.5499752
0.00011,560.8473534298996
0.0002,598.2465803654856
0.0003,629.1225210740698
0.0004,654.5288022226854
0.0005,676.5438772178602
0.0006,696.138327201608
0.0007,713.8578361933571
0.0008,730.0479639329121
0.0009,744.9466370589279
0.001,758.7281446035162
0.002,855.4844364555305
0.003,909.1868388759445
0.004,941.4959206811675
0.005,962.336061289804
0.01,1009.0625706637809
0.011,1014.4430483543913
0.012,1019.307053103782
0.013,1023.7652288162673
0.014,1027.8925349696135
0.015,1031.742255166595
0.016,1035.3539824758577
0.017,1038.758287749386
0.018,1041.9795327308163
0.019,1045.037625463343
0.02,1047.9491583566428
0.021,1050.728175711824
0.022,1053.386711587967
0.023,1055.9351802483839
0.024,1058.3826684747319
0.025,1060.7371601893235
0.026,1063.0057128096537
0.027,1065.1945981557055
0.028,1067.3094166580318
0.029,1069.3551910245137
0.03,1071.3364438233993
0.031,1073.2572622887155
0.032,1075.1213528511666
0.033,1076.9320873226511
0.034,1078.6925422412207
0.035,1080.405532568369
0.036,1082.0736406911797
0.037,1083.6992414973388
0.038,1085.2845241470552
0.039,1086.8315110524725
0.04,1088.3420744849382
0.041,1089.817951158192
0.042,1091.2607550771963
0.043,1092.671988894952
0.044,1094.0530539809563
0.045,1095.4052593731776
0.046,1096.7298297592145
0.047,1098.027912610563
0.048,1099.300584575818
0.049,1100.5488572235006
0.05,1101.7736822124825
0.051,1102.9759559572879
0.052,1104.1565238464732
0.053,1105.316184064607
0.054,1106.4556910618207
0.055,1107.5757587093037
0.056,1108.6770631743204
0.057,1109.7602455442118
0.058,1110.8259142252787
0.059,1111.8746471393893
0.06,1112.9069937384759
0.061,1113.9234768547867
0.062,1114.9245944027364
0.063,1115.9108209464434
0.064,1116.882609145508
0.065,1117.8403910902255
0.066,1118.7845795362557
0.067,1119.7155690477152
0.068,1120.6337370567437
0.069,1121.5394448467785
0.07,1122.4330384660486
0.071,1123.3148495771634
0.072,1124.1851962480955
0.073,1125.044383689355
0.074,1125.8927049416995
0.075,1126.730441518316
0.076,1127.5578640050542
0.077,1128.3752326219646
0.078,1129.1827977491014
0.079,1129.9808004192926
0.08,1130.7694727803414
0.081,1131.549038528912
0.082,1132.3197133181602
0.083,1133.081705140997
0.084,1133.8352146907177
0.085,1134.5804357005825
0.086,1135.3175552638118
0.087,1136.0467541353376
0.088,1136.7682070165486
0.089,1137.48208282417
0.09,1138.188544944325
0.091,1138.887751472757
0.092,1139.5798554421003
0.093,1140.2650050370398
0.094,1140.943343798119
0.095,1141.6150108149136
0.096,1142.2801409092335
0.097,1142.9388648089587
0.098,1143.5913093130864
0.099,1144.237597448514
0.1,1144.8778486190527
0.11,1150.972269892742
0.12,1156.5721257710027
0.13,1161.7540984300251
0.14,1166.5781520055202
0.15,1171.0920850082512
0.16,1175.3346278395782
0.17,1179.3376108245657
0.18,1183.1275191004943
0.19,1186.7266316779892
0.2,1190.153871587192
0.21,1193.4254509611828
0.22,1196.5553677897274
0.23,1199.5557935479476
0.24,1202.4373793097038
0.25,1205.2095001246805
0.26,1207.88045204929
0.27,1210.4576124493922
0.28,1212.9475715110964
0.29,1215.356240962053
0.3,1217.6889445927748
0.31,1219.9504941227283
0.32,1222.1452531747038
0.33,1224.2771915306805
0.34,1226.3499313921152
0.35,1228.366787020952
0.36,1230.3307988685813
0.37,1232.244763089458
0.38,1234.1112571701426
0.39,1235.932662272823
0.4,1237.7111827871418
0.41,1239.4488634995457
0.42,1241.1476047209696
0.43,1242.8091756580216
0.44,1244.4352262673629
0.45,1246.027297795608
0.46,1247.586832176222
0.47,1249.1151804293095
0.48,1250.6136101888935
0.49,1252.0833124644478
0.5,1253.525407728498
0.51,1254.9409514094928
0.52,1256.3309388584769
0.53,1257.6963098490473
0.54,1259.0379526623638
0.55,1260.356707802392
0.56,1261.6533713809188
0.57,1262.9286982070191
0.58,1264.1834046114782
0.59,1265.4181710330492
0.6,1266.6336443903022
0.61,1267.830440260087
0.62,1269.0091448812748
0.63,1270.1703170003595
0.64,1271.3144895736993
0.65,1272.442171339583
0.66,1273.5538482719146
0.67,1274.649984926079
0.68,1275.7310256864628
0.69,1276.79739592415
0.7,1277.8495030724612
0.71,1278.8877376272492
0.72,1279.9124740781924
0.73,1280.924071776738
0.74,1281.9228757458006
0.75,1282.909217435863
0.76,1283.8834154316833
0.77,1284.845776113443
0.78,1285.7965942758215
0.79,1286.736153708179
0.8,1287.6647277387465
0.81,1288.5825797454784
0.82,1289.4899636359917
0.83,1290.3871242988175
0.84,1291.2742980280007
0.85,1292.1517129229178
0.86,1293.0195892650374
0.87,1293.878139873198
0.88,1294.727570438864
0.89,1295.5680798427004
0.9,1296.399860453705
0.91,1297.2230984120401
0.92,1298.0379738966208
0.93,1298.8446613784397
0.94,1299.6433298605298
0.95,1300.434143105405
0.96,1301.2172598507577
0.97,1301.9928340141348
0.98,1302.7610148872589
0.99,1303.5219473206255
1.0,1304.2757718989485
1.01,1305.0226251079991
1.02,1305.7626394933388
1.03,1306.4959438114156
1.04,1307.2226631734634
1.05,1307.9429191826089
1.06,1308.6568300645713
1.07,1309.3645107923119
1.08,1310.066073204963
1.09,1310.761626121356
1.1,1311.4512754484326
1.11,1312.1351242848234
1.12,1312.813273019841
1.13,1313.4858194281378
1.14,1314.152858760249
1.15,1314.8144838292403
1.16,1315.470785093651
1.17,1316.1218507369322
1.18,1316.7677667435462
1.19,1317.4086169719048
1.2,1318.0444832242936
1.21,1318.6754453139367
1.22,1319.301581129342
1.23,1319.9229666960512
1.24,1320.5396762359305
1.25,1321.1517822241096
1.26,1321.7593554436844
1.27,1322.362465038287
1.28,1322.9611785626244
1.29,1323.5555620310768
1.3,1324.1456799644452
1.31,1324.7315954349338
1.32,1325.3133701094453
1.33,1325.8910642912651
1.34,1326.4647369602055
1.35,1327.0344458112797
1.36,1327.6002472919672
1.37,1328.1621966381329
1.38,1328.7203479086609
1.39,1329.2747540188507
1.4,1329.8254667726376
1.41,1330.3725368936803
1.42,1330.9160140553647
1.43,1331.455946909771
1.44,1331.9923831156448
1.45,1332.5253693654142
1.46,1333.0549514112906
1.47,1333.581174090492
1.48,1334.104081349622
1.49,1334.623716268242
1.5,1335.140121081663
1.51,1335.6533372029908
1.52,1336.163405244457
1.53,1336.6703650380575
1.54,1337.1742556555287
1.55,1337.675115427686
1.56,1338.1729819631512
1.57,1338.6678921664857
1.58,1339.1598822557612
1.59,1339.6489877795796
1.6,1340.1352436335696
1.61,1340.6186840763746
1.62,1341.0993427451538
1.63,1341.577252670612
1.64,1342.052446291579
1.65,1342.5249554691457
1.66,1342.9948115003867
1.67,1343.4620451316725
1.68,1343.9266865715886
1.69,1344.3887655034807
1.7,1344.8483110976301
1.71,1345.3053520230828
1.72,1345.7599164591325
1.73,1346.2120321064801
1.74,1346.6617261980737
1.75,1347.1090255096426
1.76,1347.5539563699363
1.77,1347.9965446706767
1.78,1348.4368158762331
1.79,1348.8747950330333
1.8,1349.310506778711
1.81,1349.7439753510082
1.82,1350.1752245964333
1.83,1350.6042779786849
1.84,1351.031158586852
1.85,1351.4558891433915
1.86,1351.878492011896
1.87,1352.2989892046567
1.88,1352.7174023900243
1.89,1353.1337528995819
1.9,1353.5480617351268
1.91,1353.9603495754757
1.92,1354.370636783091
1.93,1354.7789434105398
1.94,1355.1852892067882
1.95,1355.5896936233341
1.96,1355.9921758201888
1.97,1356.3927546717043
1.98,1356.7914487722592
1.99,1357.1882764417996
2.0,1357.5832557312474
2.01,1357.9764044277701
2.02,1358.3677400599283
2.03,1358.7572799026907
2.04,1359.1450409823346
2.05,1359.5310400812225
2.06,1359.9152937424676
2.07,1360.2978182744864
2.08,1360.6786297554443
2.09,1361.057744037594
2.1,1361.4351767515147
2.11,1361.810943310249
2.12,1362.185058913347
2.13,1362.5575385508112
2.14,1362.9283970069566
2.15,1363.297648864177
2.16,1363.6653085066287
2.17,1364.0313901238271
2.18,1364.395907714165
2.19,1364.7588750883492
2.2,1365.1203058727604
2.21,1365.4802135127386
2.22,1365.8386112757955
2.23,1366.1955122547547
2.24,1366.550929370823
2.25,1366.9048753765949
2.26,1367.257362858991
2.27,1367.6084042421323
2.28,1367.9580117901517
2.29,1368.3061976099466
2.3,1368.6529736538703
2.31,1368.9983517223673
2.32,1369.3423434665517
2.33,1369.6849603907312
2.34,1370.0262138548785
2.35,1370.3661150770479
2.36,1370.7046751357466
2.37,1371.0419049722504
2.38,1371.3778153928768
2.39,1371.7124170712068
2.4,1372.0457205502637
2.41,1372.3777362446467
2.42,1372.70847444262
2.43,1373.0379453081596
2.44,1373.3661588829605
2.45,1373.693125088401
2.46,1374.018853727469
2.47,1374.3433544866484
