Strain,Stress
0.0,377.306
0.00011,451.27575832901823
0.0002,532.6380048656391
0.0003,584.6394731072651
0.0004,619.7916684140366
0.0005,646.0491274804259
0.0006,666.860133597009
0.0007,684.0171512293238
0.0008,698.5651556863156
0.0009,711.1638757716596
0.001,722.2550514797215
0.002,791.5037339640205
0.003,829.6209708060078
0.004,855.9241670425223
0.005,876.012118640399
0.01,936.9471697119661
0.011,945.1057853304566
0.012,952.4830715861295
0.013,959.1996127832124
0.014,965.3494742013168
0.015,971.0076573096449
0.016,976.2350824706992
0.017,981.0820227699105
0.018,985.5905341938471
0.019,989.796216095882
0.02,993.7295131350991
0.021,997.4166960474531
0.022,1000.8806128380818
0.023,1004.1412728340545
0.024,1007.2163070212562
0.025,1010.121335413786
0.026,1012.8702635888226
0.027,1015.4755245591747
0.028,1017.9482779643754
0.029,1020.2985755698085
0.03,1022.5354998989374
0.031,1024.6672812376771
0.032,1026.7013970739283
0.033,1028.644657153684
0.034,1030.5032766673985
0.035,1032.2829395696613
0.036,1033.9888536411663
0.037,1035.6257985952693
0.038,1037.1981682907647
0.039,1038.710007922255
0.04,1040.1650469079295
0.041,1041.5667280730424
0.042,1042.918233629275
0.043,1044.2225083704527
0.044,1045.482280439965
0.045,1046.7000799716816
0.046,1047.8782558619077
0.047,1049.0189908931623
0.048,1050.1243153998298
0.049,1051.1961196399996
0.05,1052.236165016056
0.051,1053.2460942681996
0.052,1054.2274407494237
0.053,1055.1816368771163
0.054,1056.1100218449933
0.055,1057.0138486692163
0.056,1057.894290634029
0.057,1058.752447194862
0.058,1059.5893493904553
0.059,1060.4059648099208
0.06,1061.203202155797
0.061,1061.981915439834
0.062,1062.7429078444625
0.063,1063.4869352795781
0.064,1064.2147096613025
0.065,1064.9269019367805
0.066,1065.6241448767369
0.067,1066.3070356554576
0.068,1066.9761382359898
0.069,1067.6319855767347
0.07,1068.2750816740945
0.071,1068.9059034545303
0.072,1069.5249025281769
0.073,1070.132506815098
0.074,1070.7291220542857
0.075,1071.3151332046368
0.076,1071.8909057463486
0.077,1072.4567868904503
0.078,1073.0131067035518
0.079,1073.560179154284
0.08,1074.0983030873776
0.081,1074.6277631308417
0.082,1075.1488305412515
0.083,1075.661763991754
0.084,1076.1668103070301
0.085,1076.6642051491144
0.086,1077.1541736576619
0.087,1077.6369310479745
0.088,1078.1126831698357
0.089,1078.5816270299717
0.09,1079.0439512807322
0.091,1079.4998366773912
0.092,1079.949456506284
0.093,1080.3929769858264
0.094,1080.8305576423131
0.095,1081.2623516622382
0.096,1081.6885062227718
0.097,1082.109162801881
0.098,1082.5244574694912
0.099,1082.9345211609768
0.1,1083.339479934171
0.11,1087.1329862002003
0.12,1090.526186530891
0.13,1093.592172528538
0.14,1096.3854475365026
0.15,1098.9478829398292
0.16,1101.3124241192809
0.17,1103.5055000055215
0.18,1105.5486525511494
0.19,1107.4596767507026
0.2,1109.2534414802785
0.21,1110.94249492285
0.22,1112.5375202192017
0.23,1114.0476843048225
0.24,1115.4809089109879
0.25,1116.8440837959806
0.26,1118.1432364177085
0.27,1119.3836683090826
0.28,1120.5700656901483
0.29,1121.7065899295162
0.3,1122.7969520901936
0.31,1123.8444747922938
0.32,1124.8521438854862
0.33,1125.8226518718452
0.34,1126.7584346030044
0.35,1127.6617024579348
0.36,1128.53446696336
0.37,1129.378563629406
0.38,1130.1956716250043
0.39,1130.9873308009837
0.4,1131.754956476379
0.41,1132.499852329745
0.42,1133.2232216780633
0.43,1133.9261773780588
0.44,1134.6097505459222
0.45,1135.274898259795
0.46,1135.9225103833942
0.47,1136.553415627776
0.48,1137.168386950519
0.49,1137.7681463768981
0.5,1138.3533693153402
0.51,1138.9246884291551
0.52,1139.4826971178838
0.53,1140.0279526543036
0.54,1140.5609790169367
0.55,1141.082269452657
0.56,1141.5922887995087
0.57,1142.0914755960082
0.58,1142.580243999931
0.59,1143.0589855367446
0.6,1143.5280706954159
0.61,1143.9878503872212
0.62,1144.438657281346
0.63,1144.880807029488
0.64,1145.3145993902883
0.65,1145.740319263204
0.66,1146.158237640392
0.67,1146.5686124842346
0.68,1146.9716895373313
0.69,1147.3677030710626
0.7,1147.7568765782012
0.71,1148.1394234144852
0.72,1148.5155473935747
0.73,1148.8854433393753
0.74,1149.24929759932
0.75,1149.607288521857
0.76,1149.9595869010789
0.77,1150.3063563911548
0.78,1150.6477538929792
0.79,1150.9839299152268
0.8,1151.3150289118146
0.81,1151.6411895975777
0.82,1151.9625452438233
0.83,1152.2792239552673
0.84,1152.5913489297398
0.85,1152.8990387019182
0.86,1153.2024073722503
0.87,1153.5015648221215
0.88,1153.7966169162482
0.89,1154.0876656931844
