Strain,Stress
0.0,377.306
0.00011,470.9662536371053
0.0002,600.6512941195246
0.0003,663.8275387008804
0.0004,697.3208385329432
0.0005,719.5317053573287
0.0006,736.5247070420343
0.0007,750.5445357668789
0.0008,762.5737524375535
0.0009,773.1309940226985
0.001,782.5365081512831
0.002,843.0588058506496
0.003,876.8885804248899
0.004,900.0238417585072
0.005,917.441677222143
0.01,968.5210623046
0.011,975.1859369455436
0.012,981.1955097172704
0.013,986.6609136535915
0.014,991.6676687911638
0.015,996.282932608372
0.016,1000.5603651981021
0.017,1004.5434902661231
0.018,1008.2680760040864
0.019,1011.7638589529423
0.02,1015.0558164053269
0.021,1018.1651217364044
0.022,1021.1098726817119
0.023,1023.9056541740031
0.024,1026.5659787319955
0.025,1029.1026349292954
0.026,1031.5259659663993
0.027,1033.8450944634262
0.028,1036.068105425858
0.029,1038.202196354589
0.03,1040.2538013095798
0.031,1042.228694149019
0.032,1044.1320749870265
0.033,1045.9686430281747
0.034,1047.7426582665082
0.035,1049.457994023779
0.036,1051.1181819058559
0.037,1052.7264504484524
0.038,1054.2857584821047
0.039,1055.7988240559332
0.04,1057.2681496084545
0.041,1058.6960439527318
0.042,1060.084641545846
0.043,1061.4359194339381
0.044,1062.7517122000315
0.045,1064.0337251894916
0.046,1065.2835462449548
0.047,1066.50265614706
0.048,1067.6924379278735
0.049,1068.8541851993937
0.05,1069.989109619024
0.051,1071.0983475967219
0.052,1072.1829663340352
0.053,1073.2439692730047
0.054,1074.2823010225209
0.055,1075.2988518208913
0.056,1076.2944615858285
0.057,1077.2699235966134
0.058,1078.2259878476343
0.059,1079.163364107741
0.06,1080.0827247157113
0.061,1080.9847071385693
0.062,1081.8699163163976
0.063,1082.7389268145757
0.064,1083.5922848020446
0.065,1084.4305098721288
0.066,1085.2540967206558
0.067,1086.063516694527
0.068,1086.8592192225096
0.069,1087.6416331387932
0.07,1088.4111679087682
0.071,1089.1682147655354
0.072,1089.9131477648
0.073,1090.6463247650543
0.074,1091.3680883392824
0.075,1092.0787666238257
0.076,1092.7786741095106
0.077,1093.4681123796702
0.078,1094.1473707992611
0.079,1094.8167271588977
0.08,1095.476448277281
0.081,1096.126790565192
0.082,1096.768000553945
0.083,1097.4003153909389
0.084,1098.0239633047286
0.085,1098.6391640418244
0.086,1099.2461292772523
0.087,1099.8450630007328
0.088,1100.4361618801886
0.089,1101.0196156041548
0.09,1101.595607204533
0.091,1102.16431336103
0.092,1102.725904688497
0.093,1103.2805460083177
0.094,1103.82839660488
0.095,1104.369610468107
0.096,1104.90433652294
0.097,1105.4327188466034
