Strain,Stress
0.0,356.0924468056102
0.00011,747.4414504186766
0.0002,771.6425875891457
0.0003,788.5007067994836
0.0004,800.684623956115
0.0005,810.2647060446787
0.0006,818.1772298100532
0.0007,824.9274258611326
0.0008,830.8197106047995
0.0009,836.0519989296962
0.001,840.7603560066112
0.002,872.4037624283037
0.003,891.4632238459778
0.004,905.2381219878207
0.005,916.0691745872748
0.01,950.5469549662565
0.011,955.388173549343
0.012,959.8293865319582
0.013,963.9331355829083
0.014,967.748254539058
0.015,971.3136164552654
0.016,974.6606795890473
0.017,977.8152671069222
0.018,980.798841939479
0.019,983.6294396522245
0.02,986.3223639672219
0.021,988.8907139949641
0.022,991.3457898540073
0.023,993.6974089035715
0.024,995.954155263237
0.025,998.1235788490351
0.026,1000.2123557238624
0.027,1002.2264184607459
0.028,1004.1710630156953
0.029,1006.0510370202986
0.03,1007.87061324585
0.031,1009.63365113482
0.032,1011.34364865581
0.033,1013.0037862551428
0.034,1014.6169643099987
0.035,1016.1858352047241
0.036,1017.7128309321513
0.037,1019.2001869499112
0.038,1020.649962886317
0.039,1022.064060582989
0.04,1023.4442398756166
0.041,1024.7921324453202
0.042,1026.1092540173686
0.043,1027.3970151387264
0.044,1028.656730728895
0.045,1029.8896285681335
0.046,1031.0968568620624
0.047,1032.2794910008756
0.048,1033.4385396140697
0.049,1034.5749500071465
0.05,1035.6896130545942
0.051,1036.7833676132184
0.052,1037.8570045112606
0.053,1038.91127016138
0.054,1039.9468698393443
0.055,1040.9644706649312
0.056,1041.964704316964
0.057,1042.9481695104894
0.058,1043.9154342607123
0.059,1044.8670379553735
0.06,1045.803493254733
0.061,1046.7252878361103
0.062,1047.6328859980265
0.063,1048.526730137307
0.064,1049.4072421110554
0.065,1050.2748244941167
0.066,1051.1298617415232
0.067,1051.9727212644232
0.068,1052.803754427124
0.069,1053.6232974720933
0.07,1054.4316723790944
0.071,1055.229187664007
0.072,1056.0161391223571
0.073,1056.792810522091
0.074,1057.5594742497035
0.075,1058.3163919134429
0.076,1059.0638149069785
0.077,1059.801984936603
0.078,1060.5311345147702
0.079,1061.2514874225178
0.08,1061.9632591431066
0.081,1062.6666572690008
0.082,1063.361881884136
0.083,1064.0491259232579
0.084,1064.7285755099647
0.085,1065.4004102749507
0.086,1066.0648036558334
0.087,1066.721923179826
0.088,1067.3719307304225
0.089,1068.0149827991734
0.09,1068.651230723539
0.091,1069.2808209117363
0.092,1069.9038950554284
0.093,1070.5205903310332
0.094,1071.131039590379
0.095,1071.7353715413776
0.096,1072.333710919333
0.097,1072.9261786494694
0.098,1073.5128920012073
0.099,1074.093964734691
0.1,1074.6695072400291
0.11,1080.1428928594557
0.12,1085.16404008457
0.13,1089.8036572855792
0.14,1094.1169550296966
0.15,1098.147882421525
0.16,1101.9320055428507
0.17,1105.498519553348
0.18,1108.8716900164402
0.19,1112.0719075845818
0.2,1115.1164743422273
0.21,1118.0201998837301
0.22,1120.7958598988562
0.23,1123.4545536990865
0.24,1126.0059863196375
0.25,1128.458693545716
0.26,1130.820223201517
