Strain,Stress
0.16,836.8463
0.17,840.21924
0.18,843.1888
0.19,845.8784
0.2,848.428
0.21,850.851
0.22,853.1594
0.23,855.3638
0.24,857.47266
0.25,859.49414
0.26,861.43494
0.27,863.3014
0.28,865.0989
0.29,866.8322
0.3,868.50586
0.31,870.1237
0.32,871.6894
0.33,873.2061
0.34,874.67676
0.35,876.1041
0.36,877.49066
0.37,878.8385
0.38,880.14984
0.39,881.42664
0.4,882.67053
0.41,883.8832
0.42,885.06616
0.43,886.2208
0.44,887.34863
0.45,888.45056
0.46,889.52795
0.47,890.58167
0.48,891.61304
0.49,892.62256
0.5,893.61145
0.51,894.5809
0.52,895.5464
0.53,896.4933
0.54,897.4231
0.55,898.33704
0.56,899.23413
0.57,900.1151
0.58,900.9806
0.59,901.83093
0.6,902.66675
0.61,903.4886
0.62,904.29675
0.63,905.0919
0.64,905.8742
0.65,906.6442
0.66,907.40234
0.67,908.1488
0.68,908.88403
0.69,909.6084
0.7,910.3269
0.71,911.0364
0.72,911.7359
0.73,912.42554
0.74,913.1056
0.75,913.77637
0.76,914.43823
0.77,915.0911
0.78,915.7356
0.79,916.37164
0.8,916.99963
0.81,917.6195
0.82,918.2318
0.83,918.83655
0.84,919.43396
0.85,920.02405
0.86,920.60724
0.87,921.1836
0.88,921.7532
0.89,922.3154
0.9,922.869
0.91,923.41626
0.92,923.9575
0.93,924.49274
0.94,925.02216
0.95,925.5459
0.96,926.0641
0.97,926.5767
0.98,927.0841
0.99,927.5863
1.0,928.0832
1.01,928.5752
1.02,929.06226
1.03,929.54443
1.04,930.0219
1.05,930.49475
1.06,930.963
1.07,931.4268
1.08,931.8862
1.09,932.3413
1.1,932.79224
1.11,933.239
1.12,933.6816
1.13,934.1208
1.14,934.555
1.15,934.97546
1.16,935.39233
1.17,935.8055
1.18,936.2151
1.19,936.6212
1.2,937.02386
1.21,937.4232
1.22,937.8191
1.23,938.2117
1.24,938.601
1.25,938.9873
1.26,939.37036
1.27,939.75037
1.28,940.1273
1.29,940.50134
1.3,940.8724
1.31,941.24054
1.32,941.60583
1.33,941.9684
1.34,942.3281
1.35,942.6852
1.36,943.0395
1.37,943.39124
1.38,943.7403
1.39,944.0869
1.4,944.4309
1.41,944.77246
1.42,945.1115
1.43,945.4482
1.44,945.7825
1.45,946.1144
1.46,946.444
1.47,946.7713
1.48,947.0963
1.49,947.4192
1.5,947.7398
1.51,948.0582
1.52,948.37463
1.53,948.68884
1.54,949.001
1.55,949.31104
1.56,949.61914
1.57,949.9252
1.58,950.22925
1.59,950.5314
1.6,950.8316
1.61,951.12994
1.62,951.4264
1.63,951.72095
1.64,952.0137
1.65,952.30457
1.66,952.5939
1.67,952.8811
1.68,953.16675
1.69,953.4507
1.7,953.7329
1.71,954.01337
1.72,954.29224
1.73,954.56946
1.74,954.8451
1.75,955.119
1.76,955.3914
1.77,955.6623
1.78,955.9316
1.79,956.19934
1.8,956.4655
1.81,956.7303
1.82,956.99347
1.83,957.25525
1.84,957.5156
1.85,957.77454
1.86,958.032
1.87,958.2881
1.88,958.5427
1.89,958.796
1.9,959.048
1.91,959.2986
1.92,959.54785
1.93,959.7958
1.94,960.0425
1.95,960.28784
1.96,960.532
1.97,960.7747
1.98,961.0163
1.99,961.2567
2.0,961.4957
2.01,961.73364
2.02,961.97034
2.03,962.2059
2.04,962.4402
2.05,962.67334
2.06,962.90533
2.07,963.1363
2.08,963.36597
2.09,963.5946
2.1,963.82214
2.11,964.0485
2.12,964.2738
2.13,964.49805
2.14,964.72125
2.15,964.9434
2.16,965.1644
2.17,965.3845
2.18,965.6035
2.19,965.82153
2.2,966.0386
2.21,966.2545
2.22,966.4694
2.23,966.6834
2.24,966.8965
2.25,967.1085
2.26,967.3196
2.27,967.5298
2.28,967.739
2.29,967.94727
2.3,968.15466
2.31,968.36115
2.32,968.56665
2.33,968.77124
2.34,968.97504
2.35,969.178
2.36,969.37994
2.37,969.581
2.38,969.78125
2.39,969.9807
2.4,970.17926
2.41,970.377
2.42,970.57385
2.43,970.7699
2.44,970.9652
2.45,971.15967
2.46,971.3533
2.47,971.5461
2.48,971.7381
2.49,971.9293
2.5,972.1199
2.51,972.3096
2.52,972.49854
2.53,972.68665
2.54,972.8741
2.55,973.0608
2.56,973.2467
2.57,973.4319
2.58,973.61633
2.59,973.80005
2.6,973.98303
2.61,974.1653
2.62,974.3469
2.63,974.52783
2.64,974.708
2.65,974.8875
2.66,975.06635
2.67,975.24445
2.68,975.4219
2.69,975.59766
2.7,975.75616
2.71,975.91345
2.72,976.07007
2.73,976.2262
2.74,976.3817
2.75,976.5366
2.76,976.69104
2.77,976.84485
2.78,976.99805
2.79,977.1507
2.8,977.30286
2.81,977.4544
2.82,977.6054
2.83,977.75586
2.84,977.9059
2.85,978.0552
2.86,978.2041
2.87,978.3524
2.88,978.50024
2.89,978.64746
2.9,978.7943
2.91,978.94055
2.92,979.0863
2.93,979.2315
2.94,979.3762
2.95,979.5205
2.96,979.66425
2.97,979.8075
2.98,979.95026
2.99,980.0925
3.0,980.2343
