Strain,Stress
0.0,668.6095700071284
0.00011,700.019434431093
0.0002,716.1123804235483
0.0003,729.5100843896498
0.0004,740.1459107984755
0.0005,748.9893864435708
0.0006,756.572264100652
0.0007,763.2185664879742
0.0008,769.1407240436464
0.0009,774.4857359248456
0.001,779.3596437601508
0.002,813.428754812796
0.003,834.8662571649257
0.004,850.7580901655771
0.005,863.50910695833
0.01,906.0509127111699
0.011,912.3299354153759
0.012,918.1706065164963
0.013,923.6393176032326
0.014,928.7876720597694
0.015,933.6565619406098
0.016,938.278939966446
0.017,942.6817562898696
0.018,946.8873437161024
0.019,950.9144287799097
0.02,955.3133053720057
0.021,958.7377154805288
0.022,962.0142228951817
0.023,965.1555200000588
0.024,968.1727149341255
0.025,971.075586086275
0.026,973.8727873056899
0.027,976.5720148762617
0.028,979.1801445141393
0.029,981.7033446355802
0.03,984.1471706722307
0.031,986.5166441238171
0.032,988.8163192252107
0.033,991.0503394905209
0.034,993.2224859281754
0.035,995.3362183601544
0.036,997.3947109984355
0.037,999.4008832125469
0.038,1001.3574262493553
0.039,1003.2668265290756
0.04,1005.1313860319157
0.041,1006.9532402016604
0.042,1008.7343737212593
0.043,1010.4766344575341
0.044,1012.181745824751
0.045,1013.8513177778868
0.046,1015.4868566142775
0.047,1017.0897737356977
0.048,1018.661393500714
0.049,1020.2029602785985
0.05,1021.7156448004966
0.051,1023.2005498904016
0.052,1024.6587156473804
0.053,1026.0911241410558
0.054,1027.4987036743114
0.055,1028.88233266033
0.056,1030.2428431551807
0.057,1031.5810240821213
0.058,1032.8976241794144
0.059,1034.193354699694
0.06,1035.468891885649
0.061,1036.7248792439523
0.062,1037.961929636894
0.063,1039.180627209019
0.064,1040.3815291641788
0.065,1041.5651674067512
0.066,1042.7320500593316
0.067,1043.8826628679064
0.068,1045.017470504401
0.069,1046.1369177754827
0.07,1047.2414307456208
0.071,1048.3314177816162
0.072,1049.4072705251122
0.073,1050.4693647989802
0.074,1051.5180614529152
0.075,1052.5537071530755
0.076,1053.5766351201712
0.077,1054.5871658199865
0.078,1055.5856076099844
0.079,1056.5722573453063
0.08,1057.5474009471961
0.081,1058.5113139366213
0.082,1059.4642619356134
0.083,1060.4065011386608
0.084,1061.3382787562682
0.085,1062.2598334326467
0.086,1063.1713956393196
0.087,1064.073188046301
0.088,1064.9654258723667
0.089,1065.8483172158114
0.09,1066.7220633669965
0.091,1067.5868591038707
0.092,1068.4428929715734
0.093,1069.290347547139
0.094,1070.1293996902461
0.095,1070.9602207808907
0.096,1071.7829769447897
0.097,1072.5978292672742
0.098,1073.4049339963694
0.099,1074.2044427357116
0.1,1074.996502627911
0.11,1082.5369219451184
0.12,1089.4669598354087
0.13,1095.8811465003496
0.14,1101.8534180108552
0.15,1107.4427212461223
0.16,1112.6968282877374
0.17,1117.6550066874804
0.18,1122.349934868094
0.19,1126.8091055000682
0.2,1131.05587307307
0.21,1135.1102488922652
0.22,1138.9895133531193
0.23,1142.708693772317
0.24,1146.2809417784867
0.25,1149.7178346250012
0.26,1153.0296181515107
0.27,1156.225404475524
0.28,1159.3133341924758
0.29,1162.3007104807007
0.3,1165.1941107672656
0.31,1167.9994803234488
0.32,1170.7222111961005
0.33,1173.3672091537696
0.34,1175.9389507715914
