Strain,Stress
0.0,374.38610628626975
0.00011,523.147831319131
0.0002,591.408688602347
0.0003,637.8434890905264
0.0004,667.3784273934662
0.0005,687.693316375231
0.0006,702.804451242665
0.0007,714.8412152554783
0.0008,724.9543574351146
0.0009,733.7825469618529
0.001,741.6932399288917
0.002,796.4272513145133
0.003,830.7799449151562
0.004,855.8900191650919
0.005,875.6727652860982
0.01,938.1910603305278
0.011,946.865013427956
0.012,954.7930414126686
0.013,962.092562609485
0.014,968.8553349792246
0.015,975.1544213889047
0.016,981.048942210432
0.017,986.5874083043227
0.018,991.8101145110204
0.019,996.7508944382616
0.02,1001.4384306773427
0.021,1005.8972490636306
0.022,1010.1484841867759
0.023,1014.2104765131198
0.024,1018.0992436846154
0.025,1021.8288565152698
0.026,1025.411741905582
0.027,1028.8589290781665
0.028,1032.1802513980592
0.029,1035.384513053823
0.03,1038.4796276918614
0.031,1041.472734480888
0.032,1044.3702958753292
0.033,1047.1781804334669
0.034,1049.9017333496658
0.035,1052.5458368240188
0.036,1055.1149619766447
0.037,1057.6132136885262
0.038,1060.0443694942924
0.039,1062.4119134489165
0.04,1064.7190657278152
0.041,1066.968808589263
0.042,1069.1639092225141
0.043,1071.3069399192063
0.044,1073.400295935623
0.045,1075.446211355761
0.046,1077.4467732177445
0.047,1079.403934126729
0.048,1081.3195235447583
0.049,1083.1952579205854
0.05,1085.0327497995668
0.051,1086.8335160343804
0.052,1088.5989852009543
0.053,1090.3305043101345
0.054,1092.029344893821
0.055,1093.6967085342258
0.056,1095.333731896263
0.057,1096.9414913156897
0.058,1098.5210069892137
0.059,1100.0732468072883
0.06,1101.59912986552
0.061,1103.0995296864885
0.062,1104.57527718015
0.063,1106.027163367874
0.064,1107.4559418923727
0.065,1108.8623313334238
0.066,1110.2470173471065
0.067,1111.610654644468
0.068,1112.953868823839
0.069,1114.277258069612
0.07,1115.581394728978
0.071,1116.8668267769917
0.072,1118.1340791793118
0.073,1119.3836551610857
0.074,1120.6160373896137
0.075,1121.8316890777287
0.076,1123.0310550141803
0.077,1124.2145625267513
0.078,1125.3826223832912
0.079,1126.5356296354075
0.08,1127.6739644091522
0.081,1128.7979926466269
0.082,1129.9080668021315
0.083,1131.0045264961554
0.084,1132.0876991302184
0.085,1133.1579004653795
0.086,1134.215435166906
0.087,1135.260597317505
0.088,1136.2936709012129
0.089,1137.3149302599832
0.09,1138.3246405247683
0.091,1139.32305802279
0.092,1140.3104306625673
0.093,1141.2869982981383
0.094,1142.2529930738092
0.095,1143.20863975067
0.096,1144.1541560160085
0.097,1145.0897527767138
0.098,1146.0156344376146
0.099,1146.9319991657067
0.1,1147.8390391410903
0.11,1156.4350208389405
0.12,1164.2733462847373
0.13,1171.4760202702
0.14,1178.1378172038167
0.15,1184.3338191937546
0.16,1190.1245150176755
0.17,1195.559349457776
0.18,1200.6792557181188
0.19,1205.5185015646775
0.2,1210.1060608572607
0.21,1214.466649704039
0.22,1218.6215210421042
0.23,1222.5890822045894
0.24,1226.3853807660453
0.25,1230.0244909924413
0.26,1233.5188243316152
0.27,1236.8793811779387
0.28,1240.1159567503137
0.29,1243.2373107634512
0.3,1246.2513082714077
0.31,1249.1650373658467
0.32,1251.9849081465163
0.33,1254.7167364283396
0.34,1257.3658149243201
0.35,1259.936974086806
0.36,1262.434634358472
0.37,1264.8628512479781
0.38,1267.2253543806783
0.39,1269.5255814652228
0.4,1271.7667079498842
0.41,1273.951673008467
0.42,1276.0832023875482
0.43,1278.1638285590461
0.44,1280.1959085505605
0.45,1282.181639767251
0.46,1284.1230740706196
0.47,1286.0221303396129
0.48,1287.8806057061056
0.49,1289.7001856291472
0.5,1291.482452948976
0.51,1293.2288960423002
0.52,1294.9409161837502
0.53,1296.6198342044372
0.54,1298.2668965265875
0.55,1299.883280643112
0.56,1301.4701001022213
0.57,1303.0284090497807
0.58,1304.559206375634
0.59,1306.0634395046127
0.6,1307.5420078681318
0.61,1308.995766088121
0.62,1310.4255269014102
0.63,1311.8320638495488
0.64,1313.216113756259
0.65,1314.5783790123278
0.66,1315.9195296856242
0.67,1317.2402054720205
0.68,1318.5410175014458
0.69,1319.8225500117214
