Strain,Stress
0.0,329.5842394393652
0.00011,624.8876073488925
0.0002,645.7484022098527
0.0003,660.6605359950742
0.0004,671.6909093984123
0.0005,680.5454143568572
0.0006,687.998912203056
0.0007,694.4709539651517
0.0008,700.2150422644384
0.0009,705.3963908142242
0.001,710.1288288580082
0.002,744.0028133772132
0.003,766.5260364432046
0.004,783.9473792265626
0.005,798.318485645982
0.01,846.9873325076919
0.011,853.9609960416454
0.012,860.3306168041049
0.013,866.1747354205471
0.014,871.557723578577
0.015,876.5332374205866
0.016,881.1466158846866
0.017,885.4365995995092
0.018,889.4365970341776
0.019,893.175639790368
0.02,896.6791187070903
0.021,899.96936169528
0.022,903.0660948150955
0.023,905.9868155358567
0.024,908.7470987749691
0.025,911.3608506540878
0.026,913.840520997232
0.027,916.197282839128
0.028,918.4411852377342
0.029,920.5812842486196
0.03,922.6257558586557
0.031,924.5819938832119
0.032,926.4566952298276
0.033,928.2559344702121
0.034,929.9852293047004
0.035,931.6495982228195
0.036,933.2536114414963
0.037,934.801436024851
0.038,936.2968759462569
0.039,937.7434077368263
0.04,939.1442122689349
0.041,940.5022031444998
0.042,941.8200520920929
0.043,943.1002117220545
0.044,944.344935942521
0.045,945.5562983001191
0.046,946.7362084757547
0.047,947.8864271374175
0.048,949.0085793274416
0.049,950.1041665405428
0.05,951.1745776306705
0.051,952.2210986688297
0.052,953.2449218601757
0.053,954.2471536165895
0.054,955.2288218703238
0.055,956.1908827049897
0.056,957.1342263719376
0.057,958.0596827528378
0.058,958.9680263228527
0.059,959.8599806631092
0.06,960.7362225661379
0.061,961.5973857734606
0.062,962.4440643805186
0.063,963.2768159405728
0.064,964.096164296034
0.065,964.9026021628431
0.066,965.6965934909817
0.067,966.4785756219212
0.068,967.2489612617833
0.069,968.0081402871547
0.07,968.7564813988595
0.071,969.494333637521
0.072,970.2220277734157
0.073,970.939877581933
0.074,971.6481810148796
0.075,972.3472212769021
0.076,973.0372678154264
0.077,973.7185772317307
0.078,974.3913941200576
0.079,975.055951841028
0.08,975.7124732350486
0.081,976.3611712808711
0.082,977.0022497040009
0.083,977.6359035392145
0.084,978.2623196510673
0.085,978.8816772159159
0.086,979.4941481686682
0.087,980.0998976171819
0.088,980.6990842269762
0.089,981.2918605786822
0.09,981.8783735004461
0.091,982.4587643773004
0.092,983.0331694393492
0.093,983.601720030446
0.094,984.1645428589011
0.095,984.7217602316249
0.096,985.2734902729862
0.097,985.8198471295646
0.098,986.3609411618692
0.099,986.8968791240095
0.1,987.4277643322192
0.11,992.4792766793383
0.12,997.1186970158742
0.13,1001.410647016976
0.14,1005.4052890290635
0.15,1009.1424636663253
0.16,1012.654395699986
0.17,1015.9675451128259
0.18,1019.1039179801431
0.19,1022.0820203147629
0.2,1024.917567464422
0.21,1027.624021409929
0.22,1030.2130041204125
0.23,1032.6946199362274
0.24,1035.0777100802266
0.25,1037.3700558001408
0.26,1039.578542130498
0.27,1041.7092911127177
0.28,1043.7677710766582
0.29,1045.7588869764863
0.3,1047.687055597823
0.31,1049.556268583825
0.32,1051.3701455779787
0.33,1053.1319792904183
0.34,1054.844773920093
0.35,1056.511278076855
0.36,1058.1340131238048
0.37,1059.7152976851987
0.38,1061.2572689272451
0.39,1062.76190110964
0.4,1064.231021818195
0.41,1065.6663262185991
0.42,1067.0693896144844
0.43,1068.4416785467254
0.44,1069.7845606331105
0.45,1071.09931331646
0.46,1072.3871316636425
0.47,1073.6491353366757
0.48,1074.8863748394024
0.49,1076.0998371284188
0.5,1077.2904506645134
0.51,1078.4590899703846
0.52,1079.6065797515566
0.53,1080.733698629884
0.54,1081.8411825326355
0.55,1082.92972777467
0.56,1083.9999938665346
0.57,1085.0526060772784
0.58,1086.0881577773046
0.59,1087.1072125835813
0.6,1088.1103063269281
0.61,1089.097948858832
0.62,1090.070625713286
0.63,1091.028799637413
0.64,1091.9729120031427
0.65,1092.9033841108896
0.66,1093.8206183950135
0.67,1094.7249995398313
0.68,1095.616895514047
0.69,1096.4966585306645
0.7,1097.3646259387506
0.71,1098.2211210527814
0.72,1099.066453924758
0.73,1099.900922063771
0.74,1100.7248111072618
0.75,1101.538395447825
0.76,1102.3419388190496
0.77,1103.1356948435734
0.78,1103.9199075462484
0.79,1104.6948118350497
0.8,1105.460633952141
0.81,1106.2175918972914
0.82,1106.9658958256628
0.83,1107.7057484218046
0.84,1108.4373452515536
0.85,1109.1608750933847
0.86,1109.8765202506434
0.87,1110.5844568459684
0.88,1111.2848550991139
0.89,1111.9778795892835
0.9,1112.6636895030044
0.91,1113.3424388684884
0.92,1114.0142767773564
0.93,1114.6793475945365
0.94,1115.3377911570892
0.95,1115.9897429626506
0.96,1116.635334348142
0.97,1117.2746926593425
0.98,1117.9079414118826
0.99,1118.5352004441738
1.0,1119.1565860627554
1.01,1119.7722111805067
1.02,1120.3821854481437
1.03,1120.9866153793823
1.04,1121.585604470142
1.05,1122.179253312116
