Strain,Stress
0.0,512.3386669734318
0.00011,598.8076827052573
0.0002,626.5290819869842
0.0003,646.9415937476733
0.0004,662.127938611753
0.0005,674.2997890099068
0.0006,684.5039035141235
0.0007,693.3193746505422
0.0008,701.1005085057404
0.0009,708.0800009090162
0.001,714.4189629335888
0.002,758.570658968325
0.003,786.4477364994236
0.004,807.0029750856629
0.005,823.2110328657436
0.01,872.6389524564147
0.011,879.0532832805766
0.012,884.787272634916
0.013,889.9542763725331
0.014,894.6443169407721
0.015,898.9297777285101
0.016,902.8694569343643
0.017,906.5115325522493
0.018,909.8957789263804
0.019,913.0552536110044
0.02,916.0176000411739
0.021,918.8060657729802
0.022,921.440306493314
0.023,923.937026323023
0.024,926.3104914895957
0.025,928.5729450324143
0.026,930.7349434769421
0.027,932.8056315205467
0.028,934.7929671509773
0.029,936.7039069041784
0.03,938.5445589044539
0.031,940.3203097484948
0.032,942.0359300677374
0.033,943.6956626451865
0.034,945.3032962105935
0.035,946.8622274388617
0.036,948.3755132041115
0.037,949.8459147595859
0.038,951.2759352097637
0.039,952.6678513937513
0.04,954.0237411005655
0.041,955.3455063738802
0.042,956.6348935330461
0.043,957.8935104290722
0.044,959.1228413654899
0.045,960.3242600433005
0.046,961.4990408270969
0.047,962.648368583672
0.048,963.7733473007975
0.049,964.8750076621654
0.05,965.9543137267174
0.051,967.0121688356157
0.052,968.0494208536693
0.053,969.0668668333965
0.054,970.0652571779501
0.055,971.0452993677172
0.056,972.0076613053097
0.057,972.952974326181
0.058,973.8818359159341
0.059,974.7948121685768
0.06,975.6924400159623
0.061,976.5752292547841
0.062,977.4436643930676
0.063,978.2982063364761
0.064,979.1392939309299
0.065,979.9673453771393
0.066,980.7827595296258
0.067,981.5859170918411
0.068,982.3771817182424
0.069,983.1569010310923
0.07,983.9254075612407
0.071,984.6830196187075
0.072,985.4300421006919
0.073,986.1667672412877
0.074,986.8934753089561
0.075,987.6104352556576
0.076,988.3179053219792
0.077,989.0161336017482
0.078,989.7053585693357
0.079,990.3858095731412
0.08,991.0577072970627
0.081,991.7212641930964
0.082,992.3766848870728
0.083,993.0241665595095
0.084,993.6638993032684
0.085,994.2960664601414
0.086,994.9208449371508
0.087,995.5384055049217
0.088,996.1489130786795
0.089,996.7525269830658
0.09,997.3494012025476
0.091,997.9396846175077
0.092,998.5235212276457
0.093,999.1010503631551
0.094,999.6724068846379
0.095,1000.2377213722502
0.096,1000.7971203051857
0.097,1001.3507262317289
0.098,1001.8986579303164
0.099,1002.4410305629135
0.1,1002.97795582033
0.11,1008.0699502578645
0.12,1012.718854836945
0.13,1016.9956591953232
0.14,1020.955549783248
0.15,1024.642278357147
0.16,1028.0911180326075
0.17,1031.3309218020004
0.18,1034.3855919014895
0.19,1037.2751514609263
0.2,1040.0165410108748
0.21,1042.6242204942973
0.22,1045.1106311307813
0.23,1047.486554549192
0.24,1049.7613954458502
0.25,1051.9434065143287
0.26,1054.0398692413
0.27,1056.0572405692947
0.28,1058.0012728786387
0.29,1059.8771129090746
0.3,1061.6893839074473
0.31,1063.4422543028195
0.32,1065.1394954765274
0.33,1066.7845306413074
0.34,1068.3804764228407
0.35,1069.930178413022
0.36,1071.4362417144876
0.37,1072.901057299663
0.38,1074.3268248547975
0.39,1075.7155726562778
0.4,1077.0691749307443
0.41,1078.3893670712714
0.42,1079.6777590202983
0.43,1080.9358470776933
0.44,1082.1650243512413
0.45,1083.3665900331107
0.46,1084.5417576564942
0.47,1085.6916624644655
0.48,1086.8173680031032
0.49,1087.919872034894
0.5,1089.0001118545479
0.51,1090.058969078731
0.52,1091.0972739707213
0.53,1092.1158093527774
0.54,1093.1153141534887
0.55,1094.0964866291033
0.56,1095.059987294837
0.57,1096.0064415969537
0.58,1096.936442352191
0.59,1097.850551978685
0.6,1098.749304539815
0.61,1099.6332076185208
0.62,1100.502744039899
0.63,1101.358373455325
0.64,1102.2005338023882
0.65,1103.0296426513814
0.66,1103.8460984489648
0.67,1104.6502816685825
0.68,1105.4425558752846
0.69,1106.2232687132782
0.7,1106.9927528219123
0.71,1107.7513266872556
0.72,1108.4992954335758
0.73,1109.2369515607425
0.74,1109.9645756310492
0.75,1110.6824369102542
0.76,1111.3907939659257
0.77,1112.0898952268763
0.78,1112.779979506362
0.79,1113.4612764920457
0.8,1114.1340072051098
0.81,1114.7983844308765
0.82,1115.4546131229436
0.83,1116.1028907829314
0.84,1116.743407817441
0.85,1117.3763478738256
0.86,1118.001888156461
0.87,1118.6201997246244
0.88,1119.2314477733744
0.89,1119.8357918986876
0.9,1120.4333863475476
0.91,1121.0243802543555
0.92,1121.6089178645634
0.93,1122.1871387458523
0.94,1122.7591779884242
0.95,1123.3251663944393
0.96,1123.8852306575282
0.97,1124.4394935331948
0.98,1124.9880740003136
0.99,1125.5310874145362
1.0,1126.0686456537805
1.01,1126.6008572569117
1.02,1127.1278275549994
1.03,1127.6496587967267
1.04,1128.1664502674248
1.05,1128.678298402403
1.06,1129.1852968952735
1.07,1129.687536800513
1.08,1130.1851066320087
1.09,1130.6780924565683
1.1,1131.1665779832692
1.11,1131.6506446488202
1.12,1132.1303716991388
1.13,1132.6058362672047
1.14,1133.077113447449
1.15,1133.5442763670871
1.16,1134.0073962541355
1.17,1134.4665425026324
1.18,1134.921782735124
1.19,1135.373182862444
1.2,1135.8208071409026
1.21,1136.2647182273213
1.22,1136.7049772316823
1.23,1137.1416437675362
1.24,1137.574776000547
1.25,1138.0044306949712
1.26,1138.4306632583903
1.27,1138.853527784464
1.28,1139.273077094229
1.29,1139.6893627758254
1.3,1140.1024352223321
1.31,1140.5123436685826
1.32,1140.9191362263518
1.33,1141.3228599181748
1.34,1141.7235607100883
1.35,1142.1212835430051
1.36,1142.5160723629524
1.37,1142.907970150205
1.38,1143.2970189475163
1.39,1143.6832598870096
1.4,1144.066733216372
1.41,1144.4474783240585
1.42,1144.8255337634764
1.43,1145.2009372766188
1.44,1145.5737258164154
1.45,1145.9439355688228
1.46,1146.3116019736626
1.47,1146.6767597453145
1.48,1147.0394428920117
1.49,1147.3996847351664
1.5,1147.7575179276173
1.51,1148.1129744713253
1.52,1148.466085734719
1.53,1148.8168824691675
1.54,1149.1653948251624
1.55,1149.5116523677716
1.56,1149.85568409189
1.57,1150.197518436471
1.58,1150.5371832990204
1.59,1150.8747060490132
1.6,1151.210113541194
1.61,1151.5434321284702
1.62,1151.8746876742225
1.63,1152.2039055645
1.64,1152.531110719603
1.65,1152.8563276053173
1.66,1153.1795802441484
1.67,1153.500892225682
1.68,1153.8202867172076
1.69,1154.1377864734386
1.7,1154.4534138465824
1.71,1154.767190795421
1.72,1155.0791388948564
1.73,1155.3892793444393
1.74,1155.6976329773606
1.75,1156.0042202686018
1.76,1156.309061343316
1.77,1156.6121759844245
1.78,1156.9135836407368
1.79,1157.2133034341387
1.8,1157.5113541669562
1.81,1157.807754329173
1.82,1158.1025221050077
1.83,1158.3956753800157
1.84,1158.6872317472007
1.85,1158.97720851365
1.86,1159.265622706589
1.87,1159.5524910792592
1.88,1159.8378301170596
1.89,1160.1216560429893
1.9,1160.4039848231769
1.91,1160.6848321724974
