Strain,Stress
0.0,653.5527160777773
0.00011,777.8040434842924
0.0002,800.4557109259508
0.0003,816.3326340222881
0.0004,827.8334212073958
0.0005,836.8849135956418
0.0006,844.3639908343584
0.0007,850.7454861219601
0.0008,856.3161266459325
0.0009,861.2626012485962
0.001,865.71339058514
0.002,895.6062492441182
0.003,913.5870570929324
0.004,926.5683278216164
0.005,936.7664696181278
0.01,969.1747852828206
0.011,973.7185953905149
0.012,977.8854812648098
0.013,981.7344774465564
0.014,985.3116661111062
0.015,988.6537200401531
0.016,991.790309382294
0.017,994.7457836644868
0.018,997.5403764097845
0.019,1000.1910864334227
0.02,1002.7123347841817
0.021,1005.1164626382316
0.022,1007.4141142794448
0.023,1009.6145356304536
0.024,1011.72580976621
0.025,1013.7550447477868
0.026,1015.7085249245808
0.027,1017.591833923223
0.028,1019.4099554604094
0.029,1021.1673566174657
0.03,1022.8680571198911
0.031,1024.5156873563672
0.032,1026.1135372674382
0.033,1027.66459777783
0.034,1029.1715960985825
0.035,1030.6370259576397
0.036,1032.0631736100058
0.037,1033.4521403163074
0.038,1034.8058618507719
0.039,1036.126125498249
0.04,1037.4145849189213
0.041,1038.672773194314
0.042,1039.9021143156278
0.043,1041.1039333326914
0.044,1042.2794653469198
0.045,1043.4298635029875
0.046,1044.5562061102828
0.047,1045.6595030055896
0.048,1046.7407012521326
0.049,1047.8006902564662
0.05,1048.8403063732471
0.051,1049.8603370582796
0.052,1050.8615246220604
0.053,1051.8445696291406
0.054,1052.8101339827258
0.055,1053.7588437288994
0.056,1054.6912916105564
0.057,1055.6080393974203
0.058,1056.5096200153314
0.059,1057.3965394952388
0.06,1058.2692787599358
0.061,1059.1282952645058
0.062,1059.9740245046487
0.063,1060.806881405462
0.064,1061.6272616018975
0.065,1062.4355426208833
0.066,1063.2320849740545
0.067,1064.0172331690958
0.068,1064.7913166468704
0.069,1065.5546506507894
0.07,1066.3075370342262
0.071,1067.0502650112032
0.072,1067.7831118550812
0.073,1068.506343549513
0.074,1069.2202153955375
0.075,1069.9249725783095
0.076,1070.6208506966534
0.077,1071.3080762583336
0.078,1071.9868671436736
0.079,1072.6574330399242
0.08,1073.3199758485732
0.081,1073.9746900675927
0.082,1074.6217631504626
0.083,1075.2613758436378
0.084,1075.893702504
0.085,1076.5189113977062
0.086,1077.1371649817238
0.087,1077.7486201692486
0.088,1078.3534285800988
0.089,1078.9517367770968
0.09,1079.543686489375
0.091,1080.1294148234554
0.092,1080.7090544629089
0.093,1081.2827338573243
0.094,1081.8505774012685
0.095,1082.4127056038665
0.096,1082.969235249589
0.097,1083.52027955079
0.098,1084.065948292492
0.099,1084.6063479698978
0.1,1085.1415819190531
0.11,1090.2305131302035
0.12,1094.8971919893613
0.13,1099.2077680589941
0.14,1103.2138742952418
0.15,1106.956598711128
0.16,1110.469182106053
0.17,1113.7789032807937
0.18,1116.9084290944604
0.19,1119.8768021057354
0.2,1122.7001767486179
0.21,1125.3923772520777
0.22,1127.9653267745846
0.23,1130.4293818997053
0.24,1132.7935965135168
0.25,1135.0659322535564
0.26,1137.2534280230461
0.27,1139.3623377802612
0.28,1141.398243480496
0.29,1143.3661483676372
0.3,1145.2705545857063
0.31,1147.1155281743843
0.32,1148.9047538353702
0.33,1150.6415813451754
0.34,1152.3290651002324
0.35,1153.969997980425
0.36,1155.566940484607
0.37,1157.1222459098485
0.38,1158.6380822029448
0.39,1160.1164509990972
0.4,1161.5592042719834
0.41,1162.9680589465343
0.42,1164.344609766842
0.43,1165.6903406637448
0.44,1167.0066348275222
0.45,1168.2947836590151
0.46,1169.5559947459858
0.47,1170.7913989895662
0.48,1172.0020569873598
0.49,1173.1889647644716
0.5,1174.3530589309255
