Strain,Stress
2.02,1204.1482663173053
2.03,1204.2716037084656
2.04,1204.3942117469849
2.05,1204.5160982895104
2.06,1204.6372710702562
2.07,1204.7577377034938
2.08,1204.877505685981
2.09,1204.9965823993314
2.1,1205.1149751123216
2.11,1205.2326909831456
2.12,1205.3497370616112
2.13,1205.4661202912826
2.14,1205.5818475115718
2.15,1205.6969254597802
2.16,1205.811360773087
2.17,1205.925159990495
2.18,1206.0383295547258
2.19,1206.1508758140717
2.2,1206.262805024204
2.21,1206.3741233499372
2.22,1206.4848368669536
2.23,1206.594951563486
2.24,1206.7044733419611
2.25,1206.813408020608
2.26,1206.9217613350243
2.27,1207.029538939711
2.28,1207.13674640957
2.29,1207.243389241367
2.3,1207.3494728551639
2.31,1207.4550025957155
2.32,1207.5599837338375
2.33,1207.6644214677422
2.34,1207.7683209243457
2.35,1207.8716871605452
2.36,1207.974525164468
2.37,1208.0768398566943
2.38,1208.1786360914512
2.39,1208.2799186577831
2.4,1208.3806922806943
2.41,1208.4809616222688
2.42,1208.580731282764
2.43,1208.6800058016834
2.44,1208.778789658824
2.45,1208.8770872753034
2.46,1208.9749030145633
2.47,1209.0722411833538
2.48,1209.1691060326946
2.49,1209.2655017588183
2.5,1209.3614325040937
2.51,1209.4569023579281
2.52,1209.5519153576533
2.53,1209.6464754893912
2.54,1209.7405866889037
2.55,1209.8342528424243
2.56,1209.9274777874718
2.57,1210.020265313649
2.58,1210.1126191634246
2.59,1210.2045430328994
2.6,1210.2960405725576
2.61,1210.3871153880018
2.62,1210.477771040675
2.63,1210.5680110485669
2.64,1210.657838886908
2.65,1210.7472579888474
2.66,1210.8362717461207
2.67,1210.9248835097014
2.68,1211.0130965904418
2.69,1211.1009142597015
2.7,1211.1883397499628
2.71,1211.2753762554346
2.72,1211.3620269326443
2.73,1211.4482949010207
2.74,1211.534183243462
2.75,1211.6196950068959
2.76,1211.7048332028287
2.77,1211.7896008078828
2.78,1211.8740007643264
2.79,1211.9580359805893
2.8,1212.041709331775
2.81,1212.125023660157
2.82,1212.2079817756712
2.83,1212.290586456395
2.84,1212.3728404490214
2.85,1212.4547464693212
2.86,1212.536307202599
2.87,1212.6175253041392
2.88,1212.6984033996462
2.89,1212.7789440856739
2.9,1212.8591499300496
2.91,1212.9390234722894
2.92,1213.0185672240066
2.93,1213.0977836693119
2.94,1213.176675265208
2.95,1213.2552444419757
2.96,1213.3334936035549
2.97,1213.4114251279173
2.98,1213.4890413674327
2.99,1213.5663446492308
3.0,1213.643337275554
