Strain,Stress
0.0,537.8084003329277
0.00011,598.8582180400845
0.0002,625.5944931628765
0.0003,646.8434006677708
0.0004,663.3574658443104
0.0005,676.9706537912716
0.0006,688.6157581792213
0.0007,698.8327903544996
0.0008,707.9627883658395
0.0009,716.2351046717376
0.001,723.8115197707084
0.002,777.8658269636799
0.003,812.5585848598275
0.004,837.9935658661416
0.005,857.76526161324
0.01,915.3696368936799
0.011,922.513463958283
0.012,928.848487965588
0.013,934.5242794752121
0.014,939.656937955413
0.015,944.3375306348316
0.016,948.6381563981413
0.017,952.6163863502443
0.018,956.3185641021701
0.019,959.7822877655854
0.02,963.0382947064354
0.021,966.1119044613442
0.022,969.0241311813588
0.023,971.7925466536544
0.024,974.431953639898
0.025,976.9549140176387
0.026,979.3721651441301
0.027,981.6929497243837
0.028,983.9252784355776
0.029,986.0761400404153
0.03,988.1516703247908
0.031,990.1572886127396
0.032,992.0978086474352
0.033,993.9775291254628
0.034,995.8003080120543
0.035,997.5696238739765
0.036,999.2886267785216
0.037,1000.9601807662402
0.038,1002.5868994918419
0.039,1004.1711762971245
0.04,1005.7152097267681
0.041,1007.2210252957302
0.042,1008.6904941566172
0.043,1010.1253491927637
0.044,1011.5271989621106
0.045,1012.8975398362381
0.046,1014.2377666183165
0.047,1015.5491818715818
0.048,1016.8330041492009
0.049,1018.0903752840823
0.05,1019.3223668699502
0.051,1020.529986044683
0.052,1021.7141806675936
0.053,1022.8758439688245
0.054,1024.015818736807
0.055,1025.1349011006532
0.056,1026.233843954804
0.057,1027.3133600682486
0.058,1028.3741249120212
0.059,1029.4167792389053
0.06,1030.4419314384577
0.061,1031.450159693777
0.062,1032.4420139588183
0.063,1033.4180177747621
0.064,1034.3786699409247
0.065,1035.3244460545247
0.066,1036.2557999318233
0.067,1037.1731649212306
0.068,1038.0769551181584
0.069,1038.967566490639
0.07,1039.845377923979
0.071,1040.71075219044
0.072,1041.564036851225
0.073,1042.405565095367
0.074,1043.2356565226219
0.075,1044.0546178725199
0.076,1044.8627437056275
0.077,1045.6603170403396
0.078,1046.4476099482854
0.079,1047.2248841115506
0.08,1047.9923913455568
0.081,1048.7503740888787
0.082,1049.4990658633178
0.083,1050.2386917054537
0.084,1050.9694685736322
0.085,1051.6916057295166
0.086,1052.4053050980438
0.087,1053.1107616067166
0.088,1053.8081635048147
0.089,1054.4976926655509
0.09,1055.1795248702401
0.091,1055.8538300779765
0.092,1056.520772679476
0.093,1057.1805117378826
0.094,1057.8332012167666
0.095,1058.4789901953773
0.096,1059.1180230734753
0.097,1059.750439764699
0.098,1060.3763758813147
0.099,1060.9959629075602
0.1,1061.6093283666414
0.11,1067.4263129687752
0.12,1072.737204981444
0.13,1077.6230690831435
0.14,1082.1469283396727
0.15,1086.3587502400042
0.16,1090.298821033095
0.17,1094.000095749856
0.18,1097.489875778032
0.19,1100.7910324477707
0.2,1103.9229165193392
0.21,1106.9020456226426
0.22,1109.7426316869096
0.23,1112.4569910719292
0.24,1115.0558673765045
0.25,1117.5486883273697
0.26,1119.943772269704
0.27,1122.248495677777
0.28,1124.469430195284
0.29,1126.6124556245632
0.3,1128.6828537574038
0.31,1130.685386819241
0.32,1132.6243634579005
0.33,1134.5036945777247
0.34,1136.3269408383057
0.35,1138.0973532673088
0.36,1139.8179081528797
0.37,1141.491337154701
0.38,1143.1201533998246
0.39,1144.7066741891904
0.4,1146.2530408290913
0.41,1147.7612360144267
0.42,1149.233099117002
0.43,1150.6703396752127
0.44,1152.074549333367
0.45,1153.4472124384483
0.46,1154.789715473773
0.47,1156.1033554766327
0.48,1157.3893475710647
0.49,1158.648831723549
0.5,1159.882878815988
0.51,1161.0924961179262
0.52,1162.2786322271568
0.53,1163.44218153978
0.54,1164.5839883027365
0.55,1165.7048502941034
0.56,1166.8055221723043
0.57,1167.8867185286945
0.58,1168.9491166746593
0.59,1169.9933591905865
0.6,1171.0200562606333
0.61,1172.0297878145939
0.62,1173.0231054953765
0.63,1174.000534469611
0.64,1174.962575094949
0.65,1175.9097044588416
0.66,1176.8423777994467
0.67,1177.7610298196669
0.68,1178.6660759043298
0.69,1179.5579132476705
0.7,1180.4369219007203
0.71,1181.3034657435492
0.72,1182.1578933901037
0.73,1183.0005390302395
0.74,1183.8317232148838
0.75,1184.651753588114
0.76,1185.4609255707473
0.77,1186.2595229999279
0.78,1187.0478187264525
0.79,1187.8260751747875
0.8,1188.594544867694
0.81,1189.3534709179075
0.82,1190.10308749025
0.83,1190.8436202353914
0.84,1191.5752866974217
0.85,1192.2982966979034
0.86,1193.012852696993
0.87,1193.719150133722
0.88,1194.4173777471296
0.89,1195.107717878942
0.9,1195.7903467596043
0.91,1196.4654347780743
0.92,1197.1331467374694
0.93,1197.7936420965707
0.94,1198.4470751981135
0.95,1199.0935954859597
0.96,1199.7333477094653
0.97,1200.366472118767
0.98,1200.9931046488928
0.99,1201.6133770952583
1.0,1202.2274172798498
1.01,1202.8353492096649
1.02,1203.4372932264814
1.03,1204.0333661506302
1.04,1204.6236814165022
1.05,1205.2083492024103
1.06,1205.7874765538145
1.07,1206.3611675012507
1.08,1206.929523172439
1.09,1207.4926418990362
1.1,1208.0506193191395
1.11,1208.6035484744352
1.12,1209.1515199037385
1.13,1209.694621731469
1.14,1210.2329397532158
1.15,1210.7665575167048
1.16,1211.2955564001459
1.17,1211.8200156858657
1.18,1212.3400126327178
1.19,1212.8556225433713
1.2,1213.3669188306085
1.21,1213.8739730794332
1.22,1214.3768551077228
1.23,1214.8756330235046
1.24,1215.3703732806025
1.25,1215.8611407317803
1.26,1216.3479986796156
1.27,1216.8310089256265
1.28,1217.310231817246
1.29,1217.785726293223
1.3,1218.2575499272207
1.31,1218.7257589692017
1.32,1219.1904083861737
1.33,1219.6515519006643
1.34,1220.1092420282657
1.35,1220.5635301130824
1.36,1221.0144663627143
1.37,1221.4620998812607
1.38,1221.9064787017996
1.39,1222.3476498168893
1.4,1222.7856592087774
1.41,1223.22055187769
1.42,1223.6523718701792
1.43,1224.0811623054324
1.44,1224.506965401466
1.45,1224.9298224995146
1.46,1225.3497740889434
1.47,1225.7668598297169
1.48,1226.1811185754486
1.49,1226.5925883948803
1.5,1227.001306592836
1.51,1227.4073097305372
1.52,1227.8106336454512
1.53,1228.2113134701503
1.54,1228.609383650415
1.55,1229.0048779633944
1.56,1229.3978295346024
1.57,1229.7882708548568
1.58,1230.176233795646
1.59,1230.5617496257764
1.6,1230.9448490258073
1.61,1231.3255621027783
1.62,1231.7039184047026
1.63,1232.0799469340127
1.64,1232.4536761610652
1.65,1232.8251340370625
1.66,1233.1943480066257
1.67,1233.5613450199598
1.68,1233.9261515444377
1.69,1234.2887935764738
1.7,1234.6492966522346
1.71,1235.0076858588145
1.72,1235.3639858443057
1.73,1235.7182208282757
1.74,1236.0704146115459
1.75,1236.4205905857962
1.76,1236.7687717428198
1.77,1237.1149806838366
1.78,1237.459239627875
1.79,1237.8015704207355
1.8,1238.1419945431408
1.81,1238.4805331186508
1.82,1238.817206921929
1.83,1239.1520363860764
1.84,1239.485041610198
1.85,1239.816242366447
1.86,1240.1456581075909
1.87,1240.4733079731232
1.88,1240.7992107967148
1.89,1241.123385111976
1.9,1241.4458491592668
1.91,1241.7666208919254
1.92,1242.0857179817394
1.93,1242.403157825407
1.94,1242.7189575496595
1.95,1243.0331340173143
1.96,1243.3457038322813
1.97,1243.6566833450925
1.98,1243.966088658024
1.99,1244.2739356298698
2.0,1244.5802398809465
2.01,1244.8850167980418
2.02,1245.1882815387798
2.03,1245.4900490362197
2.04,1245.790334003279
2.05,1246.089150937274
2.06,1246.3865141235292
2.07,1246.6824376402074
2.08,1246.976935361803
2.09,1247.2700209631585
2.1,1247.5617079233634
2.11,1247.8520095294225
2.12,1248.140938879922
2.13,1248.4285088884644
2.14,1248.714732287277
2.15,1248.9996216303553
2.16,1249.2831892973627
2.17,1249.5654474960756
2.18,1249.8464082659339
2.19,1250.1260834811837
2.2,1250.4044848537887
2.21,1250.6816239364562
2.22,1250.95751212514
2.23,1251.232160662592
2.24,1251.5055806402233
2.25,1251.7777830016566
2.26,1252.0487785445875
2.27,1252.3185779238702
2.28,1252.58719165402
2.29,1252.8546301111346
2.3,1253.120903536037
2.31,1253.3860220361967
2.32,1253.6499955879408
2.33,1253.9128340391326
2.34,1254.174547110917
2.35,1254.4351444001659
2.36,1254.6946353815147
2.37,1254.9530294095166
2.38,1255.2103357203305
2.39,1255.4665634342236
2.4,1255.721721556969
2.41,1255.9758189822896
2.42,1256.2288644931978
2.43,1256.4808667642064
2.44,1256.731834362843
2.45,1256.9817757517449
2.46,1257.2306992897647
2.47,1257.4786132344743
2.48,1257.7255257430952
2.49,1257.9714448743616
2.5,1258.2163785902667
2.51,1258.460334757343
2.52,1258.7033211483504
2.53,1258.9453454437898
2.54,1259.186415233009
2.55,1259.4265380162979
2.56,1259.6657212054706
2.57,1259.9039721259614
2.58,1260.1412980176974
2.59,1260.3777060367865
2.6,1260.6132032563328
2.61,1260.8477966682403
2.62,1261.081493184145
2.63,1261.3142996365204
2.64,1261.5462227803073
2.65,1261.7772692937288
2.66,1262.007445779629
2.67,1262.2367587662884
2.68,1262.4652147091692
2.69,1262.6928199912654
2.7,1262.9195809246157
2.71,1263.1455037513515
2.72,1263.370594644628
2.73,1263.5948597095557
2.74,1263.8183049844229
2.75,1264.0409364413354
2.76,1264.2627599874395
2.77,1264.4837814660277
2.78,1264.7040066567715
2.79,1264.923441277584
2.8,1265.1420909846784
2.81,1265.3599613739061
2.82,1265.577057981398
2.83,1265.7933862846694
2.84,1266.0089517030865
2.85,1266.2237595989718
2.86,1266.4378152783029
2.87,1266.6511239915271
2.88,1266.863690934144
2.89,1267.0755212479853
2.9,1267.2866200212156
2.91,1267.4969922896707
2.92,1267.7066430373234
2.93,1267.91557719704
2.94,1268.123799651221
2.95,1268.3313152326155
2.96,1268.5381287247874
2.97,1268.7442448631045
2.98,1268.9496683350299
2.99,1269.1544037809363
3.0,1269.3584557948052
