
                  X             Displacement          Force      

                0.                 0.                 1.32203    
              100.005E-06         28.0042E-03         1.97527E+03
              200.001E-06         56.0038E-03         3.68701E+03
              300.E-06            84.0113E-03         5.49668E+03
              400.005E-06        112.042E-03          7.27708E+03
              500.003E-06        140.105E-03          8.90473E+03
              600.001E-06        168.194E-03         10.1036E+03 
              700.006E-06        196.284E-03         11.029E+03  
              800.004E-06        224.372E-03         11.8628E+03 
              900.002E-06        252.442E-03         12.5285E+03 
                1.E-03           280.412E-03         13.1013E+03 
                1.1E-03          308.384E-03         13.4913E+03 
                1.2E-03          336.353E-03         13.8394E+03 
                1.3E-03          364.323E-03         14.1399E+03 
                1.40001E-03      392.295E-03         14.3997E+03 
                1.5E-03          420.265E-03         14.6033E+03 
                1.6E-03          448.235E-03         14.7706E+03 
                1.7E-03          476.205E-03         14.9201E+03 
                1.8E-03          504.176E-03         15.0361E+03 
                1.9E-03          532.146E-03         15.1399E+03 
                2.E-03           560.116E-03         15.2225E+03 
                2.10001E-03      588.088E-03         15.291E+03  
                2.2E-03          616.057E-03         15.349E+03  
                2.3E-03          644.027E-03         15.3968E+03 
                2.4E-03          671.997E-03         15.4355E+03 
                2.5E-03          699.969E-03         15.466E+03  
                2.6E-03          727.939E-03         15.4891E+03 
                2.7E-03          755.909E-03         15.5047E+03 
                2.80001E-03      783.88E-03          15.5135E+03 
                2.9E-03          811.7E-03           15.5168E+03 
                3.E-03           839.196E-03         15.5139E+03 
                3.1E-03          866.692E-03         15.5054E+03 
                3.2E-03          894.19E-03          15.4915E+03 
                3.3E-03          921.685E-03         15.4723E+03 
                3.4E-03          949.181E-03         15.4481E+03 
                3.50001E-03      976.679E-03         15.419E+03  
                3.6E-03            1.00482           15.3844E+03 
                3.7E-03            1.03338           15.3444E+03 
                3.8E-03            1.06193           15.2996E+03 
                3.9E-03            1.09049           15.25E+03   
                4.E-03             1.11904           15.1957E+03 
                4.10001E-03        1.14759           15.1367E+03 
                4.20001E-03        1.17615           15.0731E+03 
                4.3E-03            1.2047            15.005E+03  
                4.4E-03            1.23326           14.9319E+03 
                4.5E-03            1.26181           14.8543E+03 
                4.6E-03            1.29036           14.7716E+03 
                4.7E-03            1.31892           14.6835E+03 
                4.8E-03            1.34747           14.5893E+03 
                4.9E-03            1.37602           14.4876E+03 
                5.E-03             1.40458           14.378E+03  
                5.10001E-03        1.43313           14.2594E+03 
                5.2E-03            1.46169           14.1311E+03 
                5.3E-03            1.49024           13.9923E+03 
                5.4E-03            1.51879           13.8425E+03 
                5.5E-03            1.54735           13.6811E+03 
                5.6E-03            1.5759            13.5073E+03 
                5.7E-03            1.60445           13.3203E+03 
                5.8E-03            1.63301           13.1196E+03 
                5.9E-03            1.66156           12.9046E+03 
                6.E-03             1.69012           12.6748E+03 
                6.10001E-03        1.71867           12.4295E+03 
                6.2E-03            1.74722           12.1679E+03 
                6.3E-03            1.77578           11.8891E+03 
                6.4E-03            1.80433           11.5919E+03 
                6.5E-03            1.83289           11.2756E+03 
                6.6E-03            1.86144           10.9393E+03 
                6.7E-03            1.88999           10.5835E+03 
                6.76501E-03        1.90856           10.3419E+03 




