
                  X             Displacement          Force      

                0.                 0.                 6.77752    
               50.0029E-06         7.50124E-03      874.876      
              100.004E-06         15.0005E-03         1.5471E+03 
              150.004E-06         22.5E-03            2.59677E+03
              200.005E-06         30.0027E-03         3.14132E+03
              250.002E-06         37.5031E-03         4.00707E+03
              300.006E-06         44.9915E-03         4.75635E+03
              350.003E-06         52.4787E-03         5.41423E+03
              400.007E-06         59.967E-03          6.01897E+03
              450.003E-06         67.4543E-03         6.62149E+03
              500.005E-06         74.9493E-03         7.10423E+03
              550.002E-06         82.4663E-03         7.50973E+03
              600.006E-06         89.9844E-03         7.86774E+03
              650.003E-06         97.5013E-03         8.20699E+03
              700.E-06           105.018E-03          8.48782E+03
              750.005E-06        112.536E-03          8.74369E+03
              800.002E-06        120.053E-03          8.95107E+03
              850.006E-06        127.572E-03          9.13557E+03
              900.003E-06        135.089E-03          9.29906E+03
              950.E-06           142.606E-03          9.46011E+03
                1.E-03           150.124E-03          9.58952E+03
                1.05E-03         157.641E-03          9.70346E+03
                1.10001E-03      165.159E-03          9.7795E+03 
                1.15E-03         172.676E-03          9.848E+03  
                1.20001E-03      180.194E-03          9.91759E+03
                1.25E-03         187.711E-03          9.98133E+03
                1.3E-03          195.228E-03         10.0361E+03 
                1.35001E-03      202.746E-03         10.0886E+03 
                1.4E-03          210.263E-03         10.1376E+03 
                1.45001E-03      217.781E-03         10.1815E+03 
                1.5E-03          225.298E-03         10.22E+03   
                1.55E-03         232.815E-03         10.2522E+03 
                1.60001E-03      240.333E-03         10.2831E+03 
                1.65E-03         247.85E-03          10.3133E+03 
                1.70001E-03      255.368E-03         10.3403E+03 
                1.75E-03         262.885E-03         10.3633E+03 
                1.8E-03          270.403E-03         10.3827E+03 
                1.85E-03         277.921E-03         10.4014E+03 
                1.9E-03          285.438E-03         10.4192E+03 
                1.95001E-03      292.956E-03         10.4323E+03 
                2.E-03           300.586E-03         10.4434E+03 
                2.05001E-03      308.179E-03         10.4501E+03 
                2.1E-03          315.714E-03         10.4488E+03 
                2.15E-03         323.249E-03         10.4462E+03 
                2.20001E-03      330.785E-03         10.4454E+03 
                2.25E-03         338.32E-03          10.4471E+03 
                2.3E-03          345.823E-03         10.4507E+03 
                2.35001E-03      353.256E-03         10.456E+03  
                2.4E-03          360.688E-03         10.4618E+03 
                2.45E-03         368.12E-03          10.4682E+03 
                2.5E-03          375.553E-03         10.4748E+03 
                2.55E-03         382.984E-03         10.4815E+03 
                2.60001E-03      390.417E-03         10.488E+03  
                2.65001E-03      397.95E-03          10.4946E+03 
                2.7E-03          405.523E-03         10.5007E+03 
                2.75E-03         413.096E-03         10.5065E+03 
                2.80001E-03      420.67E-03          10.5116E+03 
                2.85E-03         428.244E-03         10.5162E+03 
                2.9E-03          435.817E-03         10.5199E+03 
                2.95E-03         443.373E-03         10.5228E+03 
                3.00001E-03      450.841E-03         10.5247E+03 
                3.05E-03         458.307E-03         10.5254E+03 
                3.1E-03          465.773E-03         10.5249E+03 
                3.15001E-03      473.241E-03         10.523E+03  
                3.2E-03          480.707E-03         10.5196E+03 
                3.25E-03         488.085E-03         10.5145E+03 
                3.3E-03          495.522E-03         10.5076E+03 
                3.35E-03         503.082E-03         10.4985E+03 
                3.4E-03          510.586E-03         10.4871E+03 
                3.45001E-03      518.091E-03         10.4735E+03 
                3.50001E-03      525.594E-03         10.4576E+03 
                3.55E-03         533.097E-03         10.4396E+03 
                3.6E-03          540.6E-03           10.4197E+03 
                3.65E-03         548.103E-03         10.3982E+03 
                3.7E-03          555.607E-03         10.3753E+03 
                3.75E-03         563.11E-03          10.3515E+03 
                3.8E-03          570.614E-03         10.3271E+03 
                3.85E-03         578.117E-03         10.3024E+03 
                3.90001E-03      585.621E-03         10.2776E+03 
                3.95E-03         593.359E-03         10.2521E+03 
                4.00001E-03      600.955E-03         10.2268E+03 
                4.05E-03         608.497E-03         10.2016E+03 
                4.1E-03          616.04E-03          10.1768E+03 
                4.15E-03         623.583E-03         10.1523E+03 
                4.2E-03          631.126E-03         10.128E+03  
                4.25001E-03      638.669E-03         10.1042E+03 
                4.3E-03          646.211E-03         10.0805E+03 
                4.35E-03         653.755E-03         10.0572E+03 
                4.4E-03          661.297E-03         10.034E+03  
                4.45E-03         668.815E-03         10.0111E+03 
                4.5E-03          676.128E-03          9.9885E+03 
                4.55E-03         683.443E-03          9.96594E+03
                4.60001E-03      690.758E-03          9.94351E+03
                4.65E-03         698.072E-03          9.92119E+03
                4.7E-03          705.387E-03          9.8988E+03 
                4.75E-03         712.7E-03            9.87651E+03
                4.8E-03          720.015E-03          9.85418E+03
                4.85001E-03      727.329E-03          9.83167E+03
                4.9E-03          734.644E-03          9.80897E+03
                4.95E-03         741.958E-03          9.78616E+03
                5.E-03           749.272E-03          9.76314E+03
                5.05E-03         756.586E-03          9.7399E+03 
                5.1E-03          764.024E-03          9.71603E+03
                5.15E-03         771.857E-03          9.69027E+03
                5.2E-03          779.487E-03          9.66432E+03
                5.25E-03         787.118E-03          9.63789E+03
                5.3E-03          794.748E-03          9.61094E+03
                5.35E-03         802.38E-03           9.58366E+03
                5.4E-03          810.009E-03          9.55572E+03
                5.45E-03         817.641E-03          9.52723E+03
                5.50001E-03      825.272E-03          9.49829E+03
                5.55E-03         832.776E-03          9.46861E+03
                5.60001E-03      840.161E-03          9.43865E+03
                5.65E-03         847.546E-03          9.40843E+03
                5.7E-03          854.892E-03          9.37756E+03
                5.75001E-03      862.322E-03          9.34493E+03
                5.8E-03          870.055E-03          9.31071E+03
                5.85E-03         877.754E-03          9.27575E+03
                5.9E-03          885.221E-03          9.24055E+03
                5.95E-03         892.688E-03          9.20469E+03
                6.E-03           900.089E-03          9.16845E+03
                6.05E-03         907.29E-03           9.13185E+03
                6.10001E-03      914.944E-03          9.09244E+03
                6.15E-03         922.644E-03          9.05149E+03
                6.2E-03          930.208E-03          9.01023E+03
                6.25E-03         937.771E-03          8.96836E+03
                6.3E-03          945.049E-03          8.92627E+03
                6.35E-03         952.322E-03          8.88378E+03
                6.4E-03          959.966E-03          8.83778E+03
                6.45E-03         967.646E-03          8.79043E+03
                6.5E-03          975.283E-03          8.74254E+03
                6.55E-03         982.643E-03          8.69439E+03
                6.6E-03          990.003E-03          8.64596E+03
                6.65E-03         997.26E-03           8.59636E+03
                6.7E-03            1.00508            8.54192E+03
                6.75E-03           1.0129             8.48738E+03
                6.8E-03            1.02053            8.43245E+03
                6.85E-03           1.02765            8.37749E+03
                6.9E-03            1.03476            8.32229E+03
                6.95E-03           1.0424             8.26266E+03
                7.E-03             1.0504             8.20017E+03
                7.05E-03           1.05809            8.1375E+03 
                7.1E-03            1.06529            8.07484E+03
                7.15E-03           1.07249            8.01187E+03
                7.2E-03            1.07969            7.94902E+03
                7.25E-03           1.08746            7.88128E+03
                7.3E-03            1.09566            7.80935E+03
                7.35E-03           1.10297            7.73777E+03
                7.4E-03            1.11029            7.66611E+03
                7.45E-03           1.1176             7.59441E+03
                7.5E-03            1.12492            7.5233E+03 
                7.55E-03           1.13223            7.4525E+03 
                7.6E-03            1.14023            7.3752E+03 
                7.65E-03           1.14787            7.29256E+03
                7.7E-03            1.15533            7.21124E+03
                7.75E-03           1.1628             7.12999E+03
                7.8E-03            1.17027            7.04927E+03
                7.85E-03           1.17773            6.96929E+03
                7.9E-03            1.1852             6.89025E+03
                7.95E-03           1.19267            6.81135E+03
                8.E-03             1.19978            6.73357E+03
