Strain,Tmp298.15K,Tmp373.15K_StrRt0.1,Tmp473.15K,Tmp573.15K_StrRt0.1,Tmp673.15K,Tmp298.15K_ref,Tmp373.15K_StrRt0.1_ref,Tmp473.15K_ref,Tmp573.15K_StrRt0.1_ref,Tmp673.15K_ref
0.004,855.9241670425223,833.9907548358358,869.6702114131095,855.8900191650919,777.7191206984571,1.011260414,0.985346446,1.027501141,1.011220069,0.91886243
0.005,876.0121186,852.9069062347618,887.7179398980227,875.6727652860982,793.8107796004042,1.011246818,0.98457473,1.02475973,1.010855077,0.916355616
0.01,936.9471697,911.7743688289506,943.9941846630148,938.1910603305278,842.6902769752778,1.012799091,0.985588389,1.020416607,1.014143683,0.910911494
0.011,945.1057853304566,919.7908725647854,951.6585731471112,946.8650134,849.1272584793041,1.013215151,0.986075911,1.020240168,1.015101159,0.9103199
0.012,952.4830715861297,927.0579419117016,958.6258646656032,954.7930414126686,854.9266636,1.013618132,0.986561093,1.0201552,1.016076368,0.909800073
0.013,959.1996127832124,933.6864071623772,965.0072850231572,962.0925626,860.1964940635953,1.01399875,0.987027973,1.020138215,1.017056974,0.909339577
0.014,965.3494742013168,939.76356,970.8897483662928,968.8553349792246,865.0212526853429,1.014350999,0.987466334,1.0201725,1.018034819,0.908930077
0.015,971.0076573096449,945.3596430597544,976.3424187717133,975.1544213889048,869.4680209825747,1.014671245,0.987869909,1.020245896,1.019004478,0.908565646
0.016,976.2350824706992,950.5322098,981.4212055,981.0489422,873.5907123511424,1.014957556,0.988235176,1.020349388,1.019962358,0.908241786
0.017,981.0820227699104,955.3291444551202,986.1719248025388,986.5874083043228,877.4331268620444,1.015209224,0.988560525,1.02047618,1.020906116,0.907954874
0.018,985.5905341938472,959.7908105302248,990.6325756121968,991.8101145110204,881.0311928708106,1.015426407,0.988845672,1.020621081,1.021834267,0.907701837
0.019,989.7962161,963.9516160960092,994.8350102134408,996.7508944382616,884.4146413117996,1.01560987,0.989091249,1.020780075,1.022745925,0.907479968
0.02,993.7295131350992,967.8411775995974,998.8061831117918,1001.4384306773428,887.6082749578054,1.015760799,0.989298511,1.02095002,1.023640625,0.90728682
0.021,997.4166960474532,971.4852018496626,1002.5690992298807,1005.8972490636306,890.6329428247409,1.015880657,0.989469124,1.02112844,1.0245182,0.907120146
0.022,1000.8806128380818,974.9061656122032,1006.143544,1010.148484186776,893.5062963581295,1.015971083,0.989605014,1.021313365,1.025378688,0.906977863
0.023,1004.1412728340543,978.1238472896014,1009.5466537798188,1014.2104765131198,896.2433818,1.016033817,0.989708254,1.021503217,1.026222275,0.906858038
0.024,1007.2163070212562,981.1557486539796,1012.7933637504768,1018.0992436846154,898.8571083879797,1.016070641,0.989780987,1.021696725,1.027049248,0.906758868
0.025,1010.121335413786,984.0174335993116,1015.8967679641116,1021.8288565152698,901.3586204444872,1.016083339,0.989825365,1.02189286,1.027859961,0.906678678
0.026,1012.8702635888226,986.7228033783708,1018.8684071695563,1025.411741905582,903.7575963070268,1.016073672,0.989843515,1.022090786,1.028654815,0.906615914
0.027,1015.4755245591748,989.2843225910984,1021.7185034307024,1028.8589290781665,906.0624889,1.01604335,0.989837503,1.02228982,1.029434238,0.906569134
0.028,1017.9482779643754,991.7132065266532,1024.456152144669,1032.1802513980592,908.2807210067986,1.015994023,0.989809317,1.022489403,1.030198674,0.906537005
0.029,1020.2985755698083,994.0195778403591,1027.0894804902905,1035.384513053823,910.4188448083588,1.015927267,0.989760858,1.022689077,1.030948571,0.906518299
0.03,1022.5354998989374,996.2125986459544,1029.6257790917207,1038.4796276918614,912.4826724086888,1.015844584,0.989693925,1.022888468,1.031684382,0.906511882
0.031,1024.6672812376771,998.3005827074352,1032.0716121373823,1041.472734480888,914.4773836963576,1.01574739,0.989610218,1.023087265,1.032406549,0.906516713
0.032,1026.7013970739283,1000.2910913771236,1034.4329100385182,1044.3702958753292,916.4076156288502,1.015637024,0.989511332,1.023285217,1.033115512,0.906531837
0.033,1028.644657153684,1002.1910161467345,1036.7150478377807,1047.1781804334669,918.2775365990236,1.015514738,0.989398759,1.023482116,1.033811694,0.906556375
0.034,1030.5032766673985,1004.0066500860332,1038.9229119114618,1049.9017333496658,920.0909086578758,1.015381707,0.989273891,1.023677792,1.034495511,0.906589526
0.035,1032.2829395696613,1005.7437499895556,1041.0609569956491,1052.5458368240188,921.8511398264671,1.015239025,0.989138021,1.023872109,1.035167363,0.906630553
0.036,1033.9888536411663,1007.407591,1043.133255168167,1055.1149619766447,923.5613283,1.015087711,0.98899235,1.024064955,1.035827638,0.906678783
0.037,1035.625798595269,1009.0030128059644,1045.1435381065253,1057.6132136885262,925.2242998225264,1.014928715,0.988837988,1.024256241,1.036476709,0.906733601
0.038,1037.198168290765,1010.5344646837086,1047.0952336965738,1060.0443694942924,926.8426398595328,1.01476291,0.988675959,1.024445896,1.037114933,0.906794442
0.039,1038.710007922255,1012.006039705354,1048.991497871771,1062.4119134489165,928.4187207230134,1.014591111,0.988507211,1.024633865,1.037742658,0.906860793
0.04,1040.1650469079295,1013.4215092689036,1050.835242,1064.7190657278152,929.9547252,1.01441407,0.988332612,1.024820107,1.038360214,0.906932184
0.041,1041.5667280730424,1014.784352219312,1052.6291592697812,1066.968808589263,931.4526668060572,1.014232475,0.98815296,1.025004591,1.038967919,0.907008181
0.042,1042.918233629275,1016.0977811284477,1054.375742,1069.163909222514,932.9144074312644,1.014046966,0.987968988,1.025187294,1.039566078,0.907088393
0.043,1044.2225083704527,1017.3647658323736,1056.077304672896,1071.3069399192063,934.3416726083378,1.013858127,0.987781366,1.025368204,1.040154985,0.907172456
0.044,1045.482280439965,1018.588054564123,1057.735998413953,1073.400295935623,935.7360649206676,1.013666495,0.987590706,1.025547312,1.040734919,0.907260042
0.045,1046.7000799716816,1019.7701929707764,1059.353826377313,1075.446211355761,937.0990757,1.013472566,0.987397569,1.025724619,1.041306151,0.907350848
0.046,1047.8782558619075,1020.913541262629,1060.9326568267643,1077.4467732177443,938.4320955344592,1.013276789,0.987202463,1.025900127,1.041868939,0.907444596
0.047,1049.0189908931625,1022.0202897080362,1062.4742348957102,1079.403934126729,939.7364230450476,1.013079576,0.987005851,1.026073843,1.04242353,0.907541031
0.048,1050.1243153998298,1023.092472658775,1063.9801930853002,1081.3195235447583,941.0132733253412,1.012881302,0.986808153,1.026245776,1.042970162,0.90763992
0.049,1051.1961196399996,1024.1319812665602,1065.4520606725416,1083.1952579205854,942.263785,1.012682311,0.98660975,1.026415941,1.043509062,0.907741048
0.05,1052.236165016056,1025.140575,1066.891272161008,1085.0327497995668,943.4890264727292,1.012482913,0.986410988,1.026584353,1.04404045,0.907844217
0.051,1053.2460942681996,1026.119892300313,1068.2991748883485,1086.8335160343804,944.6900021,1.012283391,0.986212177,1.026751029,1.044564535,0.907949247
0.052,1054.2274407494235,1027.071459836479,1069.6770358892577,1088.5989852009543,945.8676567869844,1.012084002,0.986013599,1.026915989,1.045081521,0.908055972
0.053,1055.1816368771165,1027.9967015330758,1071.026048099386,1090.3305043101343,947.0228811168928,1.011884975,0.985815504,1.027079252,1.045591599,0.908164235
0.054,1056.1100218449933,1028.8969463762724,1072.3473359744553,1092.029344893821,948.1565151914256,1.011686521,0.985618118,1.027240839,1.046094958,0.908273898
0.055,1057.0138486692165,1029.7734357192844,1073.6419605892982,1093.6967085342258,949.2693525545184,1.011488825,0.985421642,1.027400773,1.046591774,0.908384827
0.056,1057.894290634029,1030.627329937594,1074.9109242733375,1095.333731896263,950.3621435838868,1.011292057,0.985226258,1.027559076,1.047082221,0.908496904
0.057,1058.752447194862,1031.4597145235052,1076.1551748320107,1096.9414913156895,951.4355985983276,1.011096367,0.985032123,1.027715771,1.047566464,0.908610016
0.058,1059.5893493904553,1032.271605672487,1077.3756093975994,1098.5210069892137,952.4903906852704,1.010901889,0.984839379,1.027870882,1.048044662,0.90872406
0.059,1060.4059648099208,1033.0639554081995,1078.5730779476958,1100.0732468072883,953.5271582794376,1.010708743,0.98464815,1.028024432,1.048516969,0.908838942
0.06,1061.203202155797,1033.837656288252,1079.7483865250388,1101.59913,954.5465075186804,1.010517033,0.984458546,1.028176445,1.048983533,0.908954574
0.061,1061.981915439834,1034.593545728449,1080.9023001885228,1103.0995296864885,955.5490144,1.010326852,0.984270659,1.028326944,1.049444495,0.909070873
0.062,1062.7429078444625,1035.332409979469,1082.035545721782,1104.575277,956.5352267569396,1.01013828,0.984084572,1.028475953,1.049899992,0.909187765
0.063,1063.486935279578,1036.054987786594,1083.148814122783,1106.027163367874,957.5056660755072,1.00995139,0.983900356,1.028623497,1.050350158,0.909305179
0.064,1064.2147096613023,1036.761973760091,1084.2427628952628,1107.4559418923727,958.4608291644254,1.009766241,0.983718071,1.028769598,1.05079512,0.909423051
0.065,1064.9269019367805,1037.4540214812127,1085.3180181605794,1108.8623313334238,959.4011896938318,1.009582886,0.983537765,1.02891428,1.051235,0.909541321
0.066,1065.6241448767369,1038.1317463664045,1086.375176606548,1110.2470173471063,960.3271996151308,1.009401366,0.983359478,1.029057565,1.051669917,0.909659932
0.067,1066.3070356554576,1038.7957283101878,1087.4148072880812,1111.610654644468,961.2392904729932,1.009221721,0.983183246,1.029199477,1.052099987,0.909778833
0.068,1066.9761382359898,1039.4465141253047,1088.4374532929082,1112.953868823839,962.1378746186384,1.009043978,0.983009093,1.029340037,1.052525318,0.909897976
0.069,1067.631985576735,1040.0846197969838,1089.443633284288,1114.277258069612,963.0233463339972,1.008868162,0.982837039,1.029479269,1.05294602,0.910017316
0.07,1068.2750816740945,1040.7105325666885,1090.4338429314153,1115.581394728978,963.8960829,1.008694291,0.982667096,1.029617194,1.053362194,0.910136811
0.071,1068.9059034545303,1041.324712859306,1091.4085562371615,1116.8668267769915,964.7564454369711,1.008522378,0.982499275,1.029753834,1.053773942,0.910256423
0.072,1069.5249025281769,1041.9275960665177,1092.3682267718375,1118.1340791793118,965.6047800597152,1.00835243,0.982333577,1.029889209,1.05418136,0.910376116
0.073,1070.132506815098,1042.5195941979537,1093.3132888208177,1119.3836551610857,966.4414184603957,1.008184453,0.982170002,1.030023341,1.05458454,0.910495856
0.074,1070.7291220542857,1043.1010974107385,1094.2441584531225,1120.6160373896137,967.2666788157658,1.008018446,0.982008545,1.030156249,1.054983574,0.910615612
0.075,1071.3151332046368,1043.6724754271074,1095.161234517382,1121.8316890777287,968.0808665,1.007854407,0.981849198,1.030287954,1.05537855,0.910735355
0.076,1071.8909057463486,1044.2340788489505,1096.0648995709976,1123.0310550141803,968.8842747148592,1.007692332,0.98169195,1.030418477,1.055769553,0.910855059
0.077,1072.4567868904503,1044.786240377388,1096.955520747794,1124.2145625267513,969.6771852217498,1.00753221,0.981536788,1.030547835,1.056156665,0.910974698
0.078,1073.0131067035518,1045.3292759447982,1097.8334505689668,1125.3826223832912,970.4598688389524,1.007374032,0.981383695,1.030676049,1.056539965,0.911094249
0.079,1073.560179154284,1045.8634857660886,1098.6990277016969,1126.5356296354075,971.2325860454584,1.007217784,0.981232652,1.030803136,1.05691953,0.91121369
0.08,1074.0983030873776,1046.389155315457,1099.552577669422,1127.6739644091522,971.9955875,1.007063451,0.981083641,1.030929115,1.057295436,0.911333002
0.081,1074.6277631308417,1046.906556234352,1100.394413517403,1128.7979926466269,972.7491144914528,1.006911018,0.980936639,1.031054005,1.057667757,0.911452165
0.082,1075.1488305412515,1047.4159471758871,1101.224836436905,1129.9080668021315,973.4933994734891,1.006760465,0.980791623,1.031177821,1.058036561,0.911571161
0.083,1075.661763991754,1047.9175745905327,1102.0441363510351,1131.0045264961554,974.2286664189888,1.006611774,0.980648568,1.031300582,1.058401917,0.911689974
0.084,1076.16681,1048.411673457515,1102.8525924650207,1132.0876991302184,974.9551312627736,1.006464924,0.980507451,1.031422304,1.058763892,0.911808591
0.085,1076.6642051491144,1048.898467966002,1103.6504737834746,1133.1579004653795,975.6730022752308,1.006319895,0.980368244,1.031543005,1.059122551,0.911926995
0.086,1077.154173657662,1049.378172,1104.4380395969897,1134.215435166906,976.3824804,1.006176664,0.980230921,1.031662699,1.059477956,0.912045175
0.087,1077.6369310479745,1049.8509904791604,1105.2155399402136,1135.260597317505,977.0837596951168,1.006035207,0.980095455,1.031781403,1.059830168,0.912163118
0.088,1078.1126831698357,1050.3171184124476,1105.983216023375,1136.2936709012129,977.7770274,1.005895502,0.979961818,1.031899132,1.060179247,0.912280812
0.089,1078.5816270299715,1050.7767429112978,1106.741300639084,1137.3149302599832,978.4624646671582,1.005757525,0.979829982,1.032015902,1.060525249,0.912398248
0.09,1079.0439512807322,1051.2300429212698,1107.490018546081,1138.3246405247685,979.1402463,1.005621251,0.979699918,1.032131728,1.060868232,0.912515415
0.091,1079.4998366773912,1051.6771898208942,1108.2295868314782,1139.323058,979.8105414585444,1.005486656,0.979571598,1.032246623,1.061208249,0.912632305
0.092,1079.949456506284,1052.1183478412777,1108.960215252917,1140.3104306625671,980.4735137521056,1.005353715,0.979444994,1.032360603,1.061545354,0.91274891
0.093,1080.3929769858264,1052.5536744583994,1109.6821065619615,1141.2869982981383,981.1293214603792,1.005222403,0.979320078,1.032473681,1.061879597,0.912865222
0.094,1080.8305576423131,1052.983320760056,1110.3954568099457,1142.2529930738092,981.7781177918076,1.005092695,0.979196819,1.032585871,1.06221103,0.912981232
0.095,1081.2623516622382,1053.4074317892616,1111.1004556373932,1143.20864,982.4200510926312,1.004964566,0.979075191,1.032697186,1.0625397,0.913096936
0.096,1081.6885062227718,1053.8261468657724,1111.797286548067,1144.1541560160083,983.0552650493336,1.004837992,0.978955164,1.03280764,1.062865657,0.913212328
0.097,1082.109162801881,1054.2395998872769,1112.4861271686002,1145.0897527767138,983.6838988836388,1.004712946,0.978836711,1.032917244,1.063188944,0.9133274
0.098,1082.5244574694912,1054.6479196116777,1113.167149494615,1146.0156344376146,984.3060875337104,1.004589404,0.978719804,1.033026012,1.06350961,0.913442148
0.099,1082.9345211609768,1055.051229921789,1113.840520124159,1146.9319991657069,984.9219618,1.004467342,0.978604416,1.033133957,1.063827697,0.913556569
0.1,1083.339479934171,1055.4496500736602,1114.506400479234,1147.8390391410903,985.5316487,1.004346735,0.978490519,1.03324109,1.064143247,0.913670657
0.11,1087.1329862002003,1059.1882482345686,1120.7854424209931,1156.4350208389403,991.3135938348714,1.003215486,0.977427846,1.034270256,1.067167987,0.914792542
0.12,1090.526186530891,1062.542090761291,1126.4615182516543,1164.2733462847373,996.592267,1.002204918,0.976487243,1.035229862,1.069979325,0.915878668
0.13,1093.592172528538,1065.580446674861,1131.635782374672,1171.47602,1001.4483121896628,1.001295805,0.975648197,1.036128632,1.072606456,0.91692865
0.14,1096.3854475365026,1068.3551068564627,1136.3862245873706,1178.137817203817,1005.9444192243392,1.000472324,0.974894111,1.036973785,1.075072897,0.917943186
0.15,1098.9478829398292,1070.905979450636,1140.7741999896043,1184.3338191937546,1010.1302871174994,0.999721616,0.974211673,1.037771348,1.07739788,0.918923543
0.16,1101.3124241192809,1073.2645577365731,1144.8488169213483,1190.1245150176755,1014.0459827135784,0.999033245,0.973590191,1.038526401,1.079597333,0.919871261
0.17,1103.5055000055215,1075.4561737213344,1148.649972,1195.559349457776,1017.7242794549676,0.998398707,0.973021025,1.039243254,1.081684603,0.920787984
0.18,1105.5486525511494,1077.5015246974085,1152.2105058126465,1200.6792557181188,1021.1923267525272,0.997811025,0.972497138,1.0399256,1.083670986,0.921675369
0.19,1107.4596767507026,1079.4177442520966,1155.5577590661878,1205.5185015646775,1024.4728674715152,0.99726443,0.972012746,1.040576623,1.085566136,0.922535034
0.2,1109.2534414802783,1081.219176,1158.7147312357329,1210.106060857261,1027.5851428119931,0.996754108,0.971563049,1.041199085,1.08737836,0.923368524
0.21,1110.942495,1082.9179451757864,1161.7009453851392,1214.466649704039,1030.5455762157217,0.996276009,0.971144027,1.041795401,1.089114866,0.924177299
0.22,1112.5375202192015,1084.5243920312182,1164.533110607125,1218.6215210421042,1033.368298049783,0.9958267,0.970752291,1.042367689,1.090781952,0.92496273
0.23,1114.0476843048225,1086.0474018561392,1167.2256341877885,1222.5890822045894,1036.065554,0.995403247,0.970384953,1.042917824,1.092385146,0.925726099
0.24,1115.480908910988,1087.494663772124,1169.7910227950802,1226.3853807660453,1038.648024055583,0.995003127,0.970039543,1.043447464,1.093929335,0.926468597
0.25,1116.8440837959806,1088.8728740096965,1172.240200273466,1230.024490992441,1041.1250822335714,0.994624155,0.969713927,1.043958092,1.095418858,0.927191334
0.26,1118.1432364177083,1090.187898039262,1174.5827619613387,1233.5188243316152,1043.5049977367162,0.994264429,0.969406255,1.044451034,1.096857584,0.927895342
0.27,1119.3836683090826,1091.4449010747303,1176.8271801208057,1236.8793811779387,1045.7951036578745,0.99392228,0.969114912,1.044927479,1.098248983,0.928581579
0.28,1120.5700656901483,1092.648454064135,1178.980971308839,1240.1159567503137,1048.0019328461494,0.993596242,0.968838479,1.045388502,1.099596171,0.929250936
0.29,1121.7065899295162,1093.8026204785904,1181.0508338251332,1243.2373107634512,1050.1313302714843,0.993285017,0.968575708,1.045835077,1.100901969,0.929904242
0.3,1122.7969520901936,1094.9110279147635,1183.042761416849,1246.2513082714077,1052.1885463333456,0.992987453,0.968325494,1.046268086,1.102168927,0.93054227
0.31,1123.8444747922938,1095.976927580371,1184.9621379836635,1249.1650373658467,1054.1783148665563,0.99270252,0.96808685,1.046688333,1.103399365,0.931165738
0.32,1124.8521438854862,1097.0032440331554,1186.8138169587696,1251.9849081465163,1056.1049187588503,0.992429298,0.9678589,1.047096553,1.104595399,0.931775317
0.33,1125.8226518718452,1097.9926170210467,1188.6021882394068,1254.7167364283396,1057.9722454699804,0.99216696,0.967640858,1.04749342,1.105758964,0.932371635
0.34,1126.7584346030044,1098.947436876054,1190.331234932154,1257.365815,1059.7838342604227,0.991914758,0.967432013,1.047879548,1.106891832,0.932955275
0.35,1127.6617024579348,1099.8698746129446,1192.0045817125135,1259.936974086806,1061.5429165734677,0.99167202,0.967231731,1.048255508,1.107995635,0.933526789
0.36,1128.534467,1100.7619076515775,1193.6255362387456,1262.434634358472,1063.2524507275666,0.991438132,0.967039431,1.048621824,1.109071873,0.934086688
0.37,1129.378563629406,1101.6253419015106,1195.197124780069,1264.862851247978,1064.9151518546278,0.991212536,0.966854591,1.04897898,1.110121934,0.934635456
0.38,1130.1956716250045,1102.461830806503,1196.7221229998595,1267.2253543806785,1066.5335178459063,0.990994727,0.966676735,1.049327425,1.111147101,0.935173545
0.39,1130.9873308009835,1103.272891835379,1198.2030826611483,1269.5255814652228,1068.1098519266234,0.990784238,0.966505426,1.049667575,1.112148564,0.93570138
0.4,1131.754956476379,1104.0599208175552,1199.6423548839025,1271.7667079498842,1069.6462823729962,0.990580645,0.966340269,1.049999818,1.11312743,0.936219363
0.41,1132.499852329745,1104.824204451118,1201.0421104732688,1273.951673008467,1071.144779794151,0.990383556,0.966180898,1.050324513,1.114084726,0.936727871
0.42,1133.2232216780633,1105.5669312547702,1202.404357749209,1276.0832023875482,1072.607172331307,0.990192611,0.96602698,1.050641999,1.115021413,0.937227261
0.43,1133.9261773780588,1106.2892011892482,1203.7309582360667,1278.163828559046,1074.035159068706,0.990007478,0.965878207,1.050952588,1.115938387,0.93771787
0.44,1134.6097505459222,1106.9920341366858,1205.0236405121284,1280.1959085505605,1075.4303219026187,0.989827851,0.965734293,1.051256575,1.116836484,0.938200014
0.45,1135.274898259795,1107.6763773960672,1206.284012471372,1282.181639767251,1076.794136076467,0.989653444,0.965594979,1.051554235,1.117716491,0.938673996
0.46,1135.9225103833942,1108.343112328022,1207.5135722102718,1284.1230740706196,1078.1279795580194,0.989483995,0.965460021,1.051845828,1.118579144,0.9391401
0.47,1136.553415627776,1108.9930602616969,1208.7137177200184,1286.0221303396129,1079.433141,0.989319258,0.965329193,1.052131596,1.119425134,0.939598597
0.48,1137.168386950519,1109.6269877594434,1209.8857555375796,1287.8806057061056,1080.7108292696066,0.989159006,0.965202288,1.052411767,1.120255113,0.940049743
0.49,1137.768146376898,1110.245611,1211.0309084865614,1289.7001856291472,1081.9621760799782,0.989003027,0.96507911,1.052686559,1.121069694,0.940493782
0.5,1138.3533693153402,1110.849601596408,1212.150322620047,1291.482452948976,1083.1882461118512,0.988851122,0.96495948,1.052956172,1.121869454,0.940930946
0.51,1138.9246884291551,1111.4395871692327,1213.245073461831,1293.2288960423002,1084.3900404107408,0.988703105,0.964843226,1.0532208,1.122654938,0.941361454
0.52,1139.4826971178838,1112.0161579588628,1214.3161716291663,1294.9409161837502,1085.5685017065844,0.988558804,0.964730193,1.053480623,1.123426662,0.941785516
0.53,1140.0279526543036,1112.579868289218,1215.3645679089066,1296.6198342044372,1086.7245188570814,0.988418056,0.964620234,1.053735814,1.124185115,0.942203332
0.54,1140.5609790169367,1113.1312396607536,1216.391157849383,1298.2668965265875,1087.858930876071,0.988280708,0.964513208,1.053986535,1.124930758,0.942615094
0.55,1141.082269452657,1113.6707632598282,1217.3967859222428,1299.883280643112,1088.9725305917673,0.988146616,0.964408988,1.054232939,1.125664029,0.943020981
0.56,1141.5922887995089,1114.1989022345297,1218.3822493015214,1301.4701001022213,1090.0660679758876,0.988015647,0.964307451,1.054475173,1.126385344,0.943421169
0.57,1142.0914755960082,1114.7160937624365,1219.3483013013015,1303.0284090497807,1091.1402531777858,0.987887674,0.964208483,1.054713377,1.127095098,0.943815823
0.58,1142.580243999931,1115.222750932626,1220.2956545081863,1304.559206375634,1092.195759294962,0.987762575,0.964111976,1.054947681,1.127793665,0.944205102
0.59,1143.0589855367446,1115.7192644614956,1221.2249836404312,1306.0634395046127,1093.233224906493,0.98764024,0.96401783,1.055178212,1.128481404,0.944589158
0.6,1143.528070695416,1116.2060042596197,1222.1369281617624,1307.5420078681318,1094.2532563938876,0.987520562,0.963925949,1.05540509,1.129158655,0.944968137
0.61,1143.9878503872212,1116.6833208648184,1223.0320946746417,1308.995766088121,1095.2564300698575,0.987403438,0.963836242,1.055628427,1.129825741,0.945342177
0.62,1144.438657281346,1117.1515467548516,1223.911059114855,1310.4255269014102,1096.2432941342704,0.987288774,0.963748624,1.055848334,1.13048297,0.945711412
0.63,1144.880807029488,1117.6109975516074,1224.774368766833,1311.8320638495488,1097.214370472997,0.98717648,0.963663015,1.056064913,1.131130639,0.94607597
0.64,1145.3145993902883,1118.0619731273237,1225.6225441169345,1313.216113756259,1098.1701563159586,0.98706647,0.96357934,1.056278266,1.131769031,0.946435975
0.65,1145.740319263204,1118.504758622203,1226.4560805600236,1314.5783790123278,1099.1111257661832,0.986958662,0.963497524,1.056488484,1.132398412,0.946791544
0.66,1146.158237640392,1118.9396253817667,1227.2754499730197,1315.9195296856242,1100.0377312120982,0.98685298,0.9634175,1.05669566,1.133019043,0.947142792
0.67,1146.5686124842346,1119.3668318213786,1228.0811021676234,1317.2402054720203,1100.950404633535,0.98674935,0.963339203,1.05689988,1.133631168,0.947489826
0.68,1146.9716895373313,1119.786624224604,1228.8734662331517,1318.5410175014458,1101.8495588115184,0.986647702,0.963262572,1.057101228,1.134235027,0.947832754
0.69,1147.3677030710626,1120.1992374813483,1229.652951779268,1319.8225500117214,1102.7355884489953,0.986547969,0.963187547,1.057299782,1.134830842,0.948171674
0.7,1147.7568765782012,1120.604895771124,1230.419950087413,1321.0853619016823,1103.6088712118217,0.98645009,0.963114073,1.05749562,1.135418833,0.948506685
0.71,1148.1394234144852,1121.003813,1231.1748351788258,1322.3299881738285,1104.4697686948348,0.986354002,0.963042097,1.057688815,1.135999208,0.94883788
0.72,1148.5155473935747,1121.3961943692375,1231.9179648062898,1323.5569412758375,1105.3186273214524,0.986259649,0.962971567,1.057879436,1.136572166,0.94916535
0.73,1148.8854433393751,1121.7822349584592,1232.649681376022,1324.766712349293,1106.155779180408,0.986166975,0.962902437,1.058067551,1.137137901,0.949489181
0.74,1149.249298,1122.1621221952637,1233.3703128055083,1325.959772393242,1106.981542806025,0.986075929,0.96283466,1.058253226,1.137696596,0.949809459
0.75,1149.607288521857,1122.5360353460642,1234.0801733225337,1327.136573349455,1107.7962239059852,0.98598646,0.962768193,1.058436523,1.138248431,0.950126263
0.76,1149.9595869010789,1122.9041461520585,1234.7795642101626,1328.297549115604,1108.6001160407322,0.98589852,0.962702993,1.058617502,1.138793574,0.950439673
0.77,1150.3063563911548,1123.2666192392585,1235.4687745019871,1329.4431164920534,1109.393501258863,0.985812064,0.96263902,1.05879622,1.139332192,0.950749764
0.78,1150.6477538929792,1123.6236125011822,1236.1480816315557,1330.5736760673965,1110.1766506911372,0.985727046,0.962576237,1.058972733,1.139864442,0.951056609
0.79,1150.9839299152268,1123.9752774563517,1236.8177520395482,1331.6896130474252,1110.9498251068871,0.985643426,0.962514605,1.059147096,1.140390477,0.951360278
0.8,1151.3150289118146,1124.3217595825563,1237.4780417419452,1332.7912980318388,1111.713275435206,0.985561163,0.962454092,1.059319358,1.140910444,0.951660841
0.81,1151.6411895975775,1124.6631986296584,1238.129196862147,1333.879087742558,1112.4672432540683,0.985480218,0.962394662,1.059489571,1.141424487,0.951958362
0.82,1151.9625452438231,1124.9997289125645,1238.7714541297437,1334.953325707249,1113.2119612492388,0.985400554,0.962336285,1.059657783,1.141932741,0.952252907
0.83,1152.2792239552673,1125.3314795858466,1239.4050413484074,1336.0143429012987,1113.9476536453003,0.985322135,0.962278928,1.05982404,1.142435339,0.952544538
0.84,1152.5913489297398,1125.658574901366,1240.0301778351602,1337.062458351248,1114.6745366111863,0.985244927,0.962222562,1.059988385,1.142932407,0.952833313
