PEEQ_fit,CT1,CT2,CT3,CT4,CT5,CT6,CT7,CT8,CT9
0.017205714285714286,1.0722516415331895,0.007320033019031932,0.814399488637308,0.053266719327276585,328.16711494560195,83.08886007312265,0.2411241822790502,532.4261929941771,124.3952344821366
0.018019795918367346,1.0722514109349148,0.007271601313440575,0.8132555760476333,0.05105368206510824,328.3286233096754,83.12344239337006,0.23738489156204012,533.0971785700465,122.58224609924432
0.01883387755102041,1.0722512961029869,0.0072261622565675705,0.8119344224335814,0.04895276256368,328.5323859851844,83.11779462673388,0.2341859940377521,533.7403835202764,120.91660050390783
0.01964795918367347,1.0722512388214636,0.007183205447470312,0.8104505089151222,0.04696641131109164,328.7787557071785,83.07351301820071,0.23154101962236107,534.3580429620109,119.40118782235191
0.02046204081632653,1.0722512102001203,0.007142201549825311,0.8088165994132654,0.04509712962644574,329.06808774794047,82.9920807721744,0.22946382149383138,534.9521319024718,118.03895581334953
0.02127612244897959,1.0722511958759482,0.0071026020095091985,0.8070440038216562,0.04334747065914196,329.40073993223996,82.87487936582849,0.22796858345013304,535.524404068726,116.83291097868187
0.022090204081632654,1.0722511886957617,0.007063838760469808,0.8051427924075725,0.041720040405815395,329.7770726531464,82.72319841913298,0.2270698274242925,536.076423789508,115.78611969424907
0.022904285714285714,1.0722511850910266,0.007025323918940007,0.8031219719304441,0.04021749874627631,330.19744888743253,82.53824434310212,0.2267824211659254,536.6095923497099,114.90170936228742
0.023718367346938777,1.0722511832785642,0.006986449466025425,0.8009896314205566,0.03884256049907467,330.66223421076376,82.32114794848732,0.2271215860850322,537.1251699199039,114.18286958498882
0.024532448979591837,1.0722511823658993,0.00694658691867641,0.7987530636986182,0.0375979964959908,331.17179681403,82.0729711651849,0.22810290526493127,537.6242939194647,113.632853359975
0.0253465306122449,1.0722511819056535,0.006905086989035192,0.7964188673381868,0.036486634676825225,331.7265075182021,81.79471299774221,0.2297423316518471,538.1079944856855,113.25497829797331
0.02616061224489796,1.072251181673221,0.0068612792321317215,0.7939930327409248,0.035511361204537184,332.3267397911077,81.48731482217082,0.23205619641423192,538.5772075788387,113.05262786312113
0.02697469387755102,1.07225118155567,0.0068144716818848705,0.7914810152139284,0.03467512160005071,332.97286976244243,81.1516651112068,0.2350612174881792,539.0327861437034,113.0292526362893
0.027788775510204082,1.0722511814961353,0.006763950475349403,0.7888877973421877,0.03398092189885474,333.6652762404088,80.78860366337867,0.23877450830156355,539.4755096635045,113.18837160183301
0.02860285714285714,1.0722511814659408,0.006708979465135288,0.7862179424897997,0.033431829828579396,334.4043407273666,80.39892539827466,0.24321358668818183,539.9060923764343,113.53357345822309
0.029416938775510205,1.0722511814506055,0.0066487998199107265,0.783475640906571,0.03303097600850752,335.19044743585283,79.98338377226705,0.2483963839898954,540.3251903734208,114.06851795292715
0.030231020408163264,1.0722511814428062,0.006582629612888011,0.7806647496370464,0.03278155517006681,336.02398330516326,79.54269386030327,0.25434125435819344,540.7334077552017,114.7969372420481
0.031045102040816328,1.0722511814388336,0.006509663398177226,0.7777888272084166,0.03268682740119233,336.9053380175285,79.07753514343003,0.26106698424810315,541.131301994557,115.72263727507664
0.03185918367346939,1.0722511814368079,0.006429071774882181,0.7748511638984582,0.03275011941258393,337.8349040142725,78.58855403625833,0.26859280212123493,541.5193886238139,116.84949920530397
0.03267326530612245,1.0722511814357734,0.006340000938799835,0.7718548082445769,0.03297482582654798,338.81307651204884,78.07636618343861,0.2769383883510481,541.8981453470819,118.18148082625311
0.03348734693877551,1.0722511814352442,0.006241572221573823,0.7688025903422018,0.03336441049132882,339.84025352022377,77.54155855113919,0.28612388534147315,542.268015659971,119.72261803468507
0.03430142857142857,1.072251181434973,0.0061328816171415945,0.7656971423895127,0.03392240781735384,340.9168358563031,76.98469133539726,0.2961699078608373,542.6294120459734,121.47702632057349
0.035115510204081636,1.072251181434834,0.006012999295304328,0.7625409168611867,0.03465242413919639,342.04322716357075,76.40629970688326,0.3070975535942724,542.9827188076109,123.44890228460491
0.03592959183673469,1.0722511814347626,0.005880969102237704,0.7593362026331396,0.035558139101609876,343.21983392735507,75.80689540958872,0.3189284139196136,543.328294581345,125.64252518361405
0.036743673469387755,1.072251181434726,0.005735808047752311,0.7560851393301433,0.036643307071239584,344.4470654918591,75.18696822718306,0.33168458491535646,543.666474577745,128.06225850454007
0.03755775510204082,1.072251181434707,0.005576505779102001,0.7527897301270372,0.03791175857414891,345.72533407736375,74.54698733173097,0.3453886785971496,543.9975725821879,130.71255156731667
0.03837183673469388,1.0722511814346973,0.005402024041129452,0.7494518531998955,0.03936740175841846,347.05505479673457,73.88740252513622,0.3600638343979481,544.3218827461893,133.59794115731222
0.03918591836734694,1.0722511814346922,0.0052112961225270205,0.7460732719950322,0.04101422388492115,348.4366456729822,73.20864538436098,0.37573373088208983,544.6396811951372,136.72305318773596
0.04,1.0722511814346896,0.005003226287984483,0.742655644459723,0.04285629284333292,349.87052765622354,72.51113031911063,0.39242259771731347,544.951227474575,140.09260439265512
