PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9
0.00011,2.8725013161077643e-10,0.00998970369404163,0.7585680860847042,0.7705306576958146,508.2910295540115,199.99999999998022,0.22072400442733958,664.9178023820673,10.713665870019259
0.0002,2.308296988621691,0.008664682607232932,0.752226007217202,0.4387775865852628,523.1278033652802,168.2819796701406,0.08758731551027266,670.671874445751,17.775331683918406
0.0003,5e-324,0.009999415906417166,0.974488789385493,0.9886161405515635,522.1227475990461,34.01910246918153,0.43655571696102835,318.5554068879122,12.108811894583525
0.0004,1.999464530689735,0.006876775203519858,0.7354274251291125,0.2710760770915253,505.02522979169737,108.71356764813521,0.41131770879818297,630.2696220617122,45.58549353797491
0.0005,2.072473808370038,0.009603611358634329,0.881674722288288,0.1616564346126821,507.2663437211104,55.88540731271142,0.09680786215924915,591.9140705507403,103.38269264305532
0.0006,2.0502653189204576,0.00908428022064559,0.8633171315050726,0.13108369969833936,583.8478307318916,102.67822038969804,0.10632046559021184,490.2981885063316,51.19224584702926
0.0007,2.025348454592762,0.00886309353416008,0.8558125342676093,0.1374971171620061,586.8064616472585,97.48709436189455,0.11609313410366147,479.9810741275796,15.331509874197296
0.0008,1.8589551069631778,0.008343031709631216,0.8454835974613176,0.14370596462413837,597.891953053301,86.27013939264953,0.12639807274967624,489.59467598290536,43.386942313275384
0.0009,0.07488788328005519,0.009965822771539342,0.889037700713307,0.12525546956234224,515.5010288855084,126.8510060446283,0.28065511433027396,311.44183733837394,13.114634876839613
0.001,1.6576254635227685,0.007516582919525953,0.82370315704226,0.14783202961729808,594.9124176384437,98.56493001289347,0.09290088877053779,473.63178220241383,14.162107878507365
0.002,1.7161244785361944,0.007439574671827862,0.8131522270256999,0.13349308407651425,590.1844945974725,109.46587180416897,0.062135380784120654,482.65673600906865,37.889746498872455
0.003,1.6281382197518706,0.0069784778717866805,0.721923388954759,0.21233284619355647,567.0473449120109,199.66684303746646,0.06083303420097693,317.0619962677238,29.36641473348699
0.004,1.7982961658485865,0.007993101763345405,0.8335888971478459,0.1117998311450948,573.2458423821869,118.2763054092538,0.20782108171674668,493.0799275832134,12.45906647599046
0.005,1.534452558187056,0.007064209622729568,0.8115321711881369,0.06417459549092835,547.62527779039,118.08388477387547,0.06739046230110741,598.308153161467,146.019600452651
0.01,1.2171740472193995,0.006860750813046646,0.8361112031568892,0.09077686918959295,581.5092606599878,102.36826049980633,0.02359252576597224,516.7323226744727,191.96252108219883
0.011,1.1724857170670704,0.006787261240037548,0.8392028402770593,0.08506480737361102,579.2128014700439,97.83612958087107,0.02553745757044913,539.5788026273308,198.30793434661246
0.012,1.1770604997868985,0.006762180987502581,0.8355871611051523,0.08699325177081052,581.9433106669885,98.36505597261353,0.0286660026670244,527.9941424569761,199.80155344945655
0.013,1.1286662291758909,0.006545512386805789,0.8312454177577097,0.09825177960746069,585.7563227033546,103.19516266149974,0.02418962273674,488.9633108222421,185.33682554499458
0.014,1.0225480006492726,0.0062427076621496035,0.8363967201542873,0.09920954150960953,583.3827494547113,102.70881519088017,0.015573017508609708,482.8789921277199,166.94044093915105
0.015,1.1958549798225917,0.007716125967931201,0.8801680335474446,0.08155388580814893,563.8945191344777,84.75428383063219,0.23063812897456884,531.0179037608158,15.899179303722303
0.016,1.263643759275092,0.00797623645881832,0.8828148650787522,0.06622479313262807,560.2101604504749,89.89686307765778,0.03992832325401274,552.8150063173632,20.551660494103896
0.017,1.3505233005402075,0.007565055714523254,0.855989747924323,0.06593340587077072,564.5083955763849,146.79028576877903,0.0705673264063745,558.0447187681441,18.702045310233714
0.018,1.2255169147695668,0.007778807890628452,0.8794140128207674,0.06135751042257197,559.4255892045493,99.2361940720603,0.06308725517104553,561.51089338209,11.501011361074314
0.019,1.2040408059611243,0.007822344801948922,0.8831093356952001,0.08185945814929346,560.6628061675422,83.11490647466563,0.041563814352802986,543.2928741789003,10.036693928271767
0.02,1.0739955206590208,0.006889213068265626,0.861921562196641,0.07089788520094636,565.2629674802722,116.58444299339686,0.3238370377826685,542.3636009389442,19.054869132336158
0.021,1.0400929419569043,0.006409095560293633,0.8449174905899268,0.0794401121920692,570.2102248365892,132.8592112565618,0.2622052594118626,544.3947686696525,18.99671920909684
0.022,0.9230699249763245,0.006356267294025579,0.8612216565306874,0.09155040295130068,568.0046652052182,97.14985946081974,0.13124581910813662,539.4081252147424,14.924217521305215
0.023,1.1247006346824064,0.006841406525453047,0.8516989592477081,0.08711519348496714,582.7542911073797,95.5857863032776,0.024366051812560546,499.44191878134825,127.44756096060978
0.024,1.1398696808319606,0.006764836209283297,0.8402241020238274,0.09250865599929348,578.6453661069413,101.93436377402325,0.02528544444167821,500.27629382342803,188.9756518655077
0.025,1.1907160985529532,0.0068602956851735826,0.837162605009785,0.07962117444327371,575.7399027644345,95.87825757900619,0.03899821955118097,540.6766435713141,198.95970369658988
0.026,1.1800153381292036,0.006846321717749196,0.8383840609277521,0.07832979778188454,574.0925825974326,94.95792899880638,0.03895587825014364,545.1544106211363,199.0460774084087
0.027,1.1744683075093774,0.006803891863182992,0.8382105402828671,0.06897885490633969,568.9629457729503,88.21677005343638,0.047667203831986665,564.5727032622469,194.6055672351443
0.028,1.2395508746654293,0.0069775904822677055,0.8350403015066103,0.08750538523782683,580.5225872328417,101.37597515701694,0.037510099706266876,512.3531036834822,187.15762012834244
0.029,1.1353193078500967,0.006747878465261733,0.8396983717933999,0.09335526480021465,577.2672127234754,103.39336860065228,0.025854275880215584,498.1903877117149,188.69884445732959
0.03,1.1261663333598688,0.006812647018354446,0.8505294690834921,0.08612404790920308,586.5473189623963,93.89397534043079,0.032090430707672306,498.12733959077195,117.06543858483636
0.031,1.1423417077328082,0.006749611480917387,0.8374178324923054,0.0958851047867338,577.4963490426674,105.20951959662797,0.02661059892657589,489.9413403931659,191.9381934547719
0.032,1.2906160386089125,0.007202192810039365,0.8252813052524601,0.11453661231747007,581.5223253745095,114.02732102425861,0.0349777818601373,420.72829219189936,196.93190960156028
0.033,1.0845791670703504,0.006803936218876446,0.8559950024416362,0.08485108053990563,579.4247715243274,95.25332994900383,0.024934568327088298,499.76968093261667,118.02020186646915
0.034,1.1581608044388951,0.006800179726150818,0.8457084097900119,0.1074965657559962,577.5793382610348,101.84597115279757,0.020094773401935828,444.5243875657432,93.5952024914956
0.035,1.109241159360245,0.006710556184337772,0.847392417492235,0.09267828210412576,581.4698205163982,99.79894352929132,0.02652301119368098,487.98674187542895,124.27446419884532
0.036,1.1115747284934967,0.006618650420435324,0.8363986021809008,0.08811612560925633,574.8581769120343,102.54600840532093,0.032676470414105895,521.2678619339875,196.54216463979503
0.037,1.1104391673009535,0.006619578922186674,0.837644648529208,0.09214217783648951,575.9799455380517,104.93017095154309,0.028918742428541096,506.3512837197886,183.43690311391873
0.038,1.1449191382257948,0.00673706737574157,0.8371554047302581,0.08902381151388593,575.0908672238224,103.71501858756615,0.0329924900948426,514.0113086315502,190.69676335273076
0.039,1.1508831321424422,0.0067515680980448235,0.8369099849014966,0.09115717259019873,575.9783485128625,104.99069824514149,0.032240120264114165,506.3587227304935,186.41889302749522
0.04,1.1673878122435168,0.006840535106399147,0.8390749829860743,0.08933897201223455,575.2049043775436,103.98726292242478,0.03281008909759233,508.3696694273764,184.69534766379294
0.041,1.1718407630473817,0.006860291107097653,0.8366682816632225,0.09742229079086585,575.7721244727421,107.80304016529435,0.029550904345838604,483.1007820507868,191.70493848904857
0.042,1.1678962949001277,0.006865105585453984,0.8392651821703876,0.08951536783457742,573.7895996109753,104.15485325910102,0.032828627769097646,508.28789224569584,191.34009654364942
0.043,1.168400356986561,0.006864081523916471,0.8390821738307513,0.08895057762154114,573.5287293440268,104.09035550342996,0.033623569486855444,509.9608195238452,191.54746355724626
0.044,1.174090315226872,0.006863005584445094,0.837369639595489,0.09105804070472631,574.2123014654819,105.53780145108774,0.033868048658940636,504.2725490763133,192.89846379292504
0.045,1.1949139542905058,0.006873579317185552,0.8294996157394569,0.10706246804370896,577.5368029453854,113.28296590676139,0.031584596615493926,455.0484448668157,193.17794679222726
0.046,1.1451919021890073,0.006758805242745501,0.8397723357327799,0.0747255306125898,569.955060221248,97.34915929195571,0.04471144856006038,541.0372851380843,182.0547401013573
0.047,1.1079416093674497,0.006717376554902563,0.8432126623008678,0.08971451451264231,572.3167922045208,104.4198485853316,0.028960844353685983,507.38086992917874,177.08228072743555
0.048,1.1633476131566454,0.006871702333919822,0.8391733962078122,0.08806765039938648,571.3516775247625,104.07738061055977,0.03510527197506794,513.1417494209674,197.96528142434335
0.049,1.0699027799477379,0.0064731684416196094,0.8361770463313423,0.07853841315769555,566.298536578159,98.32951048704993,0.04210951444317386,550.0668559837407,198.98637067497663
0.05,1.1342685795932106,0.006592797758795162,0.8338249457440767,0.10494081837704967,579.653591157334,110.55674762967809,0.02946291415425845,470.82923143666636,145.05780069385648
0.051,1.0784752289107977,0.006381592470392334,0.8301719800186099,0.08661309186913556,574.5669987416542,106.5730158360736,0.04051888826728892,524.9024828673327,183.82939179200486
0.052,1.0739580405531244,0.006400573502565187,0.8339250410216665,0.08241718968822703,576.1302436982116,105.018527625988,0.042186444283742776,525.4455024205278,167.58194003157595
0.053,1.143096708568375,0.006124679711875728,0.794958752044397,0.11635875845118947,587.0131152214013,122.9880759627649,0.04875079426619405,479.68580194398123,194.95319827457345
0.054,1.0422580351134234,0.0063580792159269005,0.8335879211779883,0.09575557908675367,572.1512510601887,109.56007906766266,0.029847507551461747,504.4472470391686,194.2412384906258
0.055,1.17074639791948,0.0068618513520344905,0.8407984341076623,0.08941405631998017,576.0488426854109,106.21704970192846,0.036552168215342226,500.85307816048055,162.86391414568362
0.056,1.0608678156585076,0.006318391541922429,0.8353535400193909,0.0988514479238398,560.021713198927,142.57328268476778,0.04931068263461259,544.4670835746438,31.498262008110988
0.057,1.176570138055913,0.00676116211036382,0.8387570074217031,0.09575147761266259,557.2836664505363,148.26825604100057,0.04834225739905296,543.3192771409296,37.41259472776966
0.058,0.9789909434328768,0.006017300393732329,0.831771000196617,0.08384898428058173,574.8575565095279,107.28788073395233,0.03967406598939892,529.1487966469515,163.04290298878132
0.059,1.0769272931862728,0.006361891762913078,0.834654249791459,0.10086636849254906,559.0618689280517,143.82777092702392,0.021808068177282043,575.0181960205271,10.427354231086044
0.06,0.9478184287689547,0.0060147263567984785,0.8343852958088761,0.10066011879345207,570.1351334291268,111.79285025208688,0.022139526406813128,495.76375183500113,191.30043672677323
