Strain,Tmp298.15K,Tmp373.15K_StrRt0.1,Tmp473.15K,Tmp573.15K_StrRt0.1,Tmp673.15K,Tmp298.15K_ref,Tmp373.15K_StrRt0.1_ref,Tmp473.15K_ref,Tmp573.15K_StrRt0.1_ref,Tmp673.15K_ref
0.018,1008.2680760040864,956.3185641,946.8873437161024,984.5292559693478,909.8957789263804,1.0,0.948476488405772,0.9391226066273517,0.9764558448296617,0.9024343828601915
0.019,1011.7638589529424,959.7822877655854,950.9144287799096,988.2379119191824,913.0552536110044,1.0,0.9486228226800353,0.9398580709969173,0.9767475910257294,0.9024390874723576
0.02,1015.0558164053268,963.0382947064354,955.3133053720056,991.7186629174048,916.017600041174,1.0,0.9487540282433887,0.9411436198209369,0.9770089948643739,0.9024307680784666
0.021,1018.1651217364044,966.1119044613442,958.7377154805288,994.9980444294454,918.8060657729802,1.0,0.9488754661068263,0.9416328403053852,0.977246247379355,0.9024136126427363
0.022,1021.109872681712,969.0241311813588,962.0142228951815,998.0985909508142,921.440306493314,1.0,0.9489910509203463,0.9421260616829321,0.9774644410493615,0.9023909484621487
0.023,1023.9056541740032,971.7925466536544,965.1555200000588,1001.0395274491328,923.937026323023,1.0,0.9491036041183023,0.9426215355541339,0.977667740546548,0.9023653913390819
0.024,1026.5659787319955,974.4319536,968.1727149341256,1003.8373283269368,926.3104914895956,1.0,0.9492151247829282,0.9431178657703065,0.977859532776322,0.902338973510271
0.025,1029.1026349292954,976.9549140176388,971.0755861,1006.5061720561674,928.5729450324144,1.0,0.9493269969955529,0.9436139342571189,0.9780425565865154,0.9023132518713375
0.026,1031.525965966399,979.3721651,973.8727873,1009.0583129312964,930.734943476942,1.0,0.9494401473281983,0.9441088440150065,0.9782190136008321,0.9022893986046879
0.027,1033.8450944634262,981.6929497243837,976.5720148762616,1011.5043864843976,932.8056315205469,1.0,0.9495551654514451,0.9446018751804498,0.9783906621033748,0.9022682764719993
0.028,1036.068105425858,983.9252784355776,979.1801445141392,1013.853661459808,934.7929671509772,1.0,0.9496723943945288,0.9450924503767675,0.9785588960323036,0.9022505009617554
0.029,1038.202196354589,986.0761400404152,981.7033446355802,1016.1142484965932,936.7039069041784,1.0,0.9497919995765732,0.9455801076925172,0.9787248110863639,0.9022364913050669
0.03,1040.2538013095798,988.1516703247908,984.1471706722308,1018.2932735673542,938.544558904454,1.0,0.9499140200985592,0.9460644791043146,0.9788892597993111,0.9022265121482049
0.031,1042.228694149019,990.1572886127396,986.5166441238172,1020.397023,940.3203097484948,1.0,0.9500384072818148,0.9465452732802653,0.9790528976302608,0.902220707439136
0.032,1044.1320749870265,992.0978086474352,988.8163192252108,1022.4310624509434,942.0359300677374,1.0,0.9501650532666206,0.9470222617550533,0.9792162188520521,0.9022191278621934
0.033,1045.9686430281747,993.9775291254628,991.0503394905209,1024.4003423850547,943.6956626451864,1.0,0.950293812104928,0.9474952677561534,0.9793795915519248,0.9022217529515046
0.034,1047.7426582665082,995.8003080120544,993.2224859281754,1026.3092794701893,945.3032962105935,1.0,0.9504245151758997,0.947964157125628,0.979543279423422,0.9022285088349836
0.035,1049.457994023779,997.5696238739764,995.3362183601544,1028.161830618052,946.8622274388616,1.0,0.9505569823229848,0.9484288309090736,0.9797074646846279,0.902239282401814
0.036,1051.118181905856,999.2886267785216,997.3947109984356,1029.9615535397625,948.3755132041116,1.0,0.9506910297818665,0.9488892192788344,0.9798722648601387,0.9022539325545158
0.037,1052.7264504484524,1000.9601807662402,999.4008832125468,1031.7116584600612,949.845914759586,1.0,0.9508264757096583,0.9493452765310595,0.9800377467675111,0.9022722990905755
0.038,1054.2857584821047,1002.586899491842,1001.3574262493552,1033.415052112104,951.2759352097636,1.0,0.9509631439348137,0.9497969769515312,0.9802039378772894,0.9022942096641348
0.039,1055.7988240559332,1004.1711762971244,1003.2668265290756,1035.074375268052,952.6678513937512,1.0,0.9511008663937726,0.9502443113877965,0.9803708355079744,0.9023194851970034
0.04,1057.2681496084545,1005.715209726768,1005.1313860319156,1036.692034843772,954.0237411005656,1.0,0.9512394846087263,0.9506872843981472,0.980538414240226,0.9023479440422716
0.041,1058.6960439527318,1007.2210252957302,1006.9532402016604,1038.2702314386108,955.3455063738802,1.0,0.951378850472686,0.9511259118737374,0.9807066318696541,0.9023794051473135
0.042,1060.084641545846,1008.6904941566172,1008.7343737212592,1039.8109830257736,956.634893533046,1.0,0.9515188265398467,0.9515602190503333,0.9808754341629659,0.9024136904182043
0.043,1061.435919433938,1010.1253491927636,1010.476634457534,1041.3161453892574,957.8935104290722,1.0,0.9516592859712736,0.9519902388421334,0.9810447586365738,0.9024506264494189
0.044,1062.7517122000315,1011.5271989621106,1012.181745824751,1042.787429804709,959.12284136549,1.0,0.9518001122464628,0.9524160104427456,0.9812145375385998,0.9024900457511222
0.045,1064.0337251894916,1012.897539836238,1013.8513177778868,1044.2264183801783,960.3242600433005,1.0,0.9519411987207954,0.9528375781485047,0.981384700183459,0.9025317875824643
0.046,1065.2835462449548,1014.2377666183164,1015.4868566142776,1045.634577405315,961.4990408270968,1.0,0.9520824480894585,0.9532549903673939,0.9815551747617797,0.9025756984760624
0.047,1066.502656,1015.5491818715818,1017.0897737356976,1047.013269001655,962.648368583672,1.0,0.9522237719317803,0.9536682989148577,0.9817258898618769,0.9026216326494287
0.048,1067.6924379278737,1016.8330041492007,1018.661393500714,1048.3637613201936,963.7733473007976,1.0,0.9523650894471272,0.9540775576510434,0.9818967748378997,0.9026694514866498
0.049,1068.8541851993937,1018.0903752840824,1020.2029602785984,1049.6872374937234,964.8750076621654,1.0,0.9525063281612717,0.9544828232003233,0.9820677619350906,0.9027190247490765
0.05,1069.989109619024,1019.3223668699502,1021.7156448004966,1050.984803519199,965.9543137267174,1.0,0.9526474220217868,0.9548841531333759,0.9822387854895162,0.9027702291948103
0.051,1071.098347596722,1020.529986044683,1023.2005498904016,1052.2574952183916,967.0121688356156,1.0,0.9527883114883877,0.9552816062000364,0.9824097829852836,0.9028229489900251
0.052,1072.1829663340352,1021.7141806675936,1024.6587156473804,1053.5062844025642,968.0494208536692,1.0,0.9529289428659714,0.955675241839415,0.9825806951631311,0.9028770753219338
0.053,1073.2439692730047,1022.8758439688244,1026.0911241410558,1054.7320843479802,969.0668668333964,1.0,0.9530692678028289,0.9560651198777391,0.9827514661577236,0.9029325061009419
0.054,1074.2823010225209,1024.015818736807,1027.4987036743114,1055.9357546731644,970.06525717795,1.0,0.953209242823912,0.9564513002739783,0.9829220435523383,0.9029891456413502
0.055,1075.2988518208913,1025.1349011006532,1028.882333,1057.1181056955072,971.0452993677172,1.0,0.9533488288997135,0.9568338432220118,0.9830923783703506,0.9030469043311699
0.056,1076.2944615858285,1026.233843954804,1030.2428431551807,1058.2799023335149,972.0076613053096,1.0,0.9534879910491554,0.9572128073921382,0.9832624250191061,0.9031056982985297
0.057,1077.2699235966134,1027.3133600682486,1031.5810240821213,1059.421867611532,972.952974326181,1.0,0.9536266979759558,0.957588252940402,0.9834321411986578,0.9031654490806205
0.058,1078.2259878476343,1028.3741249120212,1032.8976241794144,1060.5446858157309,973.881835915934,1.0,0.953764921734888,0.9579602382254717,0.9836014877853213,0.9032260833000387
0.059,1079.163364107741,1029.4167792389053,1034.193354699694,1061.6490053433463,974.7948121685768,1.0,0.9539026374287951,0.9583288212853404,0.9837704286979055,0.9032875323510849
0.06,1080.0827247157113,1030.4419314384577,1035.468891885649,1062.735441281382,975.6924400159623,1.0,0.9540398229308598,0.9586940594371556,0.9839389307528317,0.903349732098321
0.061,1080.984707138569,1031.450159693777,1036.7248792439525,1063.8045777460993,976.575229254784,1.0,0.9541764586328766,0.959056009208701,0.9841069635129746,0.9034126225891176
0.062,1081.8699163163976,1032.4420139588185,1037.961929636894,1064.8569700104188,977.4436643930676,1.0,0.954312527215958,0.9594147262833561,0.9842744991339575,0.9034761477804231
0.063,1082.7389268145755,1033.418017774762,1039.180627209019,1065.8931464428165,978.298206336476,1.0,0.9544480134422468,0.9597702654565996,0.9844415122107788,0.903540255280777
0.064,1083.5922848020446,1034.3786699409247,1040.3815291641788,1066.9136102782309,979.13929393093,1.0,0.9545829039654796,0.9601226806023636,0.9846079796268938,0.9036048961070293
0.065,1084.4305098721288,1035.3244460545247,1041.5651674067512,1067.918841238903,979.9673453771392,1.0,0.9547171871590053,0.9604720246478199,0.9847738804073553,0.9036700244561475
0.066,1085.2540967206558,1036.2557999318233,1042.7320500593316,1068.9092970208208,980.7827595296258,1.0,0.9548508529597888,0.9608183495553583,0.9849391955771237,0.9037355974912105
0.067,1086.063516694527,1037.1731649212306,1043.8826628679064,1069.8854146595172,981.5859170918412,1.0,0.9549838927265545,0.9611617063106959,0.9851039080253351,0.9038015751411418
0.068,1086.8592192225096,1038.0769551181584,1045.017470504401,1070.847612,982.3771817182424,1.0,0.9551162991107092,0.9615021449162107,0.9852680025717006,0.9038679199142194
0.069,1087.6416331387932,1038.967566490639,1046.1369177754827,1071.7962877926925,983.1569010310924,1.0,0.9552480659390657,0.9618397143887062,0.9854314648655247,0.9039345967235813
0.07,1088.4111679087682,1039.845377923979,1047.2414307456208,1072.7318248910933,983.9254075612408,1.0,0.9553791881076508,0.962174462760935,0.9855942832268061,0.9040015727252392
0.071,1089.1682147655354,1040.710752,1048.3314177816162,1073.6545891156843,984.6830196187076,1.0,0.9555096613097851,0.9625064370862951,0.9857564465804847,0.9040688171667586
0.072,1089.913148,1041.564036851225,1049.4072705251122,1074.5649312352905,985.430042100692,1.0,0.9556394826161184,0.9628356832384153,0.9859179451198715,0.9041363010520284
0.073,1090.6463247650545,1042.405565095367,1050.4693647989802,1075.463187606192,986.1667672412876,1.0,0.9557686496765305,0.9631622469596374,0.9860787710790359,0.904203997985989
0.074,1091.3680883392824,1043.235656522622,1051.5180614529152,1076.3496809636335,986.893475308956,1.0,0.9558971603339597,0.9634861717947,0.9862389165157814,0.9042718821023036
0.075,1092.0787666238257,1044.054618,1052.5537071530755,1077.2247211582796,987.6104352556576,1.0,0.956025013862056,0.9638075011814923,0.9863983753557745,0.9043399299016378
0.076,1092.7786741095106,1044.8627437056275,1053.5766351201712,1078.0886058423375,988.3179053219792,1.0,0.956152209464621,0.9641262774264107,0.9865571422510201,0.9044081191713821
0.077,1093.4681123796702,1045.6603170403396,1054.5871658199865,1078.9416211095586,989.0161336017482,1.0,0.956278747593939,0.9644425419273831,0.9867152127202885,0.9044764290834166
0.078,1094.1473707992611,1046.4476099482854,1055.5856076099844,1079.7840420929156,989.7053585693355,1.0,0.9564046287328446,0.9647563351899225,0.9868725830818811,0.9045448401035484
0.079,1094.8167271588975,1047.2248841115506,1056.5722573453063,1080.6161335233826,990.3858095731412,1.0,0.9565298539319453,0.9650676968438019,0.98702925039119,0.9046133339077129
0.08,1095.476448277281,1047.9923913455568,1057.547400947196,1081.438150252909,991.0577072970628,1.0,0.956654424651122,0.9653766656601962,0.9871852123827507,0.9046818933036631
0.081,1096.126790565192,1048.7503740888787,1058.5113139366213,1082.2503377443793,991.7212641930964,1.0,0.9567783427208408,0.965683279569168,0.9873404674164951,0.9047505021583667
0.082,1096.768000553945,1049.4990658633178,1059.4642619356134,1083.0529325311045,992.3766848870728,1.0,0.9569016103070539,0.9659875756773624,0.9874950144279251,0.9048191453305099
0.083,1097.4003153909389,1050.2386917054537,1060.4065011386608,1083.846162648143,993.0241665595096,1.0,0.9570242298785159,0.9662895902858389,0.9876488528819428,0.9048878086077037
0.084,1098.0239633047286,1050.9694685736322,1061.3382787562682,1084.630248037547,993.6638993032684,1.0,0.9571462041780252,0.9665893589079356,0.987801982730076,0.9049564786479094
0.085,1098.6391640418244,1051.6916057295166,1062.2598334326467,1085.405400929451,994.2960664601414,1.0,0.957267536194877,0.9668869162871089,0.9879544043708698,0.90502514292517
0.086,1099.2461292772523,1052.4053050980438,1063.1713956393196,1086.171826200737,994.9208449371508,1.0,0.957388229140269,0.9671822964146787,0.9881061186132067,0.9050937896786639
0.087,1099.8450630007328,1053.1107616067166,1064.073188046301,1086.929721712881,995.5384055049216,1.0,0.9575082864248988,0.9674755325474349,0.9882571266423522,0.9051624078656779
0.088,1100.4361618801886,1053.8081635048147,1064.9654258723667,1087.6792786304286,996.1489130786796,1.0,0.9576277116378056,0.9677666572250615,0.9884074299885204,0.9052309871175758
0.089,1101.0196156041548,1054.4976926655509,1065.8483172158114,1088.4206817214545,996.7525269830658,1.0,0.9577465085278465,0.9680557022873348,0.9885570304977837,0.9052995176985332
0.09,1101.595607204533,1055.179525,1066.7220633669965,1089.1541096412166,997.3494012025476,1.0,0.9578646811035123,0.9683426988910808,0.9887059303051429,0.9053679904674583
0.091,1102.164313,1055.8538300779765,1067.586859103871,1089.8797352001486,997.9396846175076,1.0,0.9579822333423497,0.9686276778441391,0.9888541321335167,0.905436397138643
0.092,1102.725904688497,1056.520772679476,1068.4428929715734,1090.597725617227,998.5235212276456,1.0,0.9580991687847642,0.9689106680353102,0.9890016376511116,0.9055047287654978
0.093,1103.2805460083175,1057.1805117378826,1069.290347547139,1091.3082427596703,999.1010503631552,1.0,0.9582154924808333,0.9691916996233139,0.9891484506892076,0.9055729786752019
0.094,1103.828397,1057.8332012167666,1070.129399690246,1092.0114433698525,999.672406884638,1.0,0.9583312080861122,0.9694708005326356,0.9892945736291404,0.9056411391494923
0.095,1104.369610468107,1058.4789901953773,1070.9602207808907,1092.7074792802584,1000.2377213722502,1.0,0.9584463210163142,0.9697479997905274,0.9894400107741959,0.905709204501092
0.096,1104.904337,1059.1180230734751,1071.7829769447897,1093.3964976172265,1000.7971203051856,1.0,0.9585608342792442,0.9700233233357194,0.9895847640402796,0.9057771671188449
0.097,1105.4327188466034,1059.750439764699,1072.5978292672742,1094.0786409941838,1001.3507262317288,1.0,0.9586747539646114,0.9702967995975469,0.9897288386178164,0.9058450226410227
0.098,1105.954896874423,1060.3763758813147,1073.4049339963694,1094.7540476950214,1001.8986579303164,1.0,0.958788083382135,0.9705684535869916,0.9898722369139495,0.9059127644009864
0.099,1106.471005594905,1060.9959629075602,1074.2044427357116,1095.4228518482132,1002.4410305629136,1.0,0.9589008275342067,0.9708383114459969,0.9900149631659335,0.905980387641465
0.1,1106.9811757347447,1061.6093283666414,1074.996502627911,1096.0851835922358,1002.97795582033,1.0,0.9590129910402602,0.9711063983670686,0.9901570212923658,0.9060478875393848
0.11,1111.7822943602473,1067.4263129687752,1082.5369219451184,1102.3785892848878,1008.0699502578644,1.0,0.9601037166930276,0.9736950547211605,0.9915417747493714,0.906715240359119
0.12,1116.1074832765728,1072.737204981444,1089.4669598354087,1108.1434777989375,1012.718854836945,1.0,0.9611414859724745,0.9761308620895945,0.9928644816050733,0.9073667814356836
0.13,1120.038066161209,1077.6230690831435,1095.8811465003496,1113.4630511094629,1016.9956591953232,1.0,0.9621307539810343,0.9784320547750184,0.9941296503660084,0.908000977753327
0.14,1123.636492491205,1082.1469283396727,1101.8534180108552,1118.4022037095078,1020.955549783248,1.0,0.9630756348438398,0.980613770889503,0.9953416529129521,0.9086172944772344
0.15,1126.9517152967496,1086.3587502400042,1107.4427212461223,1123.012539649127,1024.642278357147,1.0,0.9639798542335449,0.982688704595041,0.9965045746023063,0.9092157760169322
0.16,1130.0227889061432,1090.298821033095,1112.6968282877374,1127.335778570697,1028.0911180326077,1.0,0.9648467550716382,0.9846676006992945,0.9976221627016502,0.9097968006714229
0.17,1132.881347979401,1094.000095749856,1117.6550066874804,1131.406134718533,1031.3309218020004,1.0,0.965679325289543,0.9865596328167304,0.9986978219179801,0.910360933774287
0.18,1135.5533596979617,1097.489875778032,1122.349934868094,1135.2520197832132,1034.3855919014895,1.0,0.9664802330996987,0.9883726953761295,0.9997346316558575,0.9109088384685144
0.19,1138.060389955657,1100.7910324477707,1126.8091055000682,1138.897288024577,1037.2751514609265,1.0,0.9672518630497821,0.9901136314426802,1.000735372284552,0.9114412210597563
0.2,1140.4205363370968,1103.9229165193392,1131.055873,1142.3621639299113,1040.0165410108748,1.0,0.9679963498947644,0.9917884122227622,1.0017025540412055,0.9119587975426079
0.21,1142.649127531723,1106.9020456226426,1135.1102488922652,1145.6639449227346,1042.624220494297,1.0,0.9687156091509045,0.9934022803170184,1.0026384454495878,0.9124622733021349
0.22,1144.759255786154,1109.7426316869096,1138.9895133531193,1148.8175416175588,1045.1106311307813,1.0,0.969411364073054,0.9949598639156034,1.0035450998198026,0.9129523311109288
0.23,1146.762187891537,1112.4569910719292,1142.708693772317,1151.8358987416516,1047.486554549192,1.0,0.9700851691991327,0.9964652705137821,1.0044243792685938,0.9134296243889282
0.24,1148.667686398098,1115.0558673765045,1146.2809417784867,1154.730327047445,1049.7613954458502,1.0,0.9707384307754047,0.9979221626516755,1.0052779761467459,0.9138947738119191
0.25,1150.4842635252412,1117.5486883273695,1149.7178346250012,1157.5107679082817,1051.943406514329,1.0,0.9713724244285162,0.9993338206140329,1.006107431979565,0.9143483660445997
0.26,1152.219383952459,1119.943772269704,1153.0296181515107,1160.1860063585898,1054.0398692413,1.0,0.9719883104448043,1.0007031943832365,1.0069141541247144,0.9147909538074478
0.27,1153.8796283208517,1122.248495677777,1156.225404475524,1162.763844192947,1056.057240569295,1.0,0.9725871469894093,1.0020329470224603,1.0076994303860134,0.9152230567638066
0.28,1155.470826207285,1124.469430195284,1159.3133341924758,1165.2512417941766,1058.0012728786387,1.0,0.9731699015597306,1.0033254911314409,1.0084644418232478,0.9156451628912344
0.29,1156.998165140642,1126.6124556245632,1162.300710480701,1167.6544352399649,1059.8771129090746,1.0,0.9737374609298666,1.0045830196622778,1.0092102739834747,0.9160577301176951
0.3,1158.4662806413517,1128.6828537574038,1165.1941107672656,1169.9790336899546,1061.689383907447,1.0,0.9742906398039837,1.0058075321123625,1.0099379267579798,0.9164611880802204
0.31,1159.879331100557,1130.685386819241,1167.9994803234488,1172.2301009122004,1063.4422543028195,1.0,0.9748301883665648,1.0070008569039566,1.0106483230457468,0.9168559399138247
0.32,1161.2410604511233,1132.6243634579005,1170.7222111961005,1174.4122239540595,1065.1394954765274,1.0,0.9753567988871271,1.0081646705993104,1.0113423163815956,0.9172423640124626
0.33,1162.554851,1134.503694577725,1173.3672091537696,1176.5295713181952,1066.7845306413074,1.0,0.9758711114592603,1.0093005144182823,1.0120206976093853,0.9176208156747928
0.34,1163.8237677789473,1136.3269408383055,1175.9389507715914,1178.5859425132753,1068.3804764228407,1.0,0.9763737193706595,1.0104098088800548,1.0126842011162054,0.9179916289746759
0.35,1165.050597222083,1138.0973532673088,1178.441532,1180.5848104713125,1069.930178413022,1.0,0.9768651730499595,1.011493865425112,1.0133335095370697,0.9183551177641008
0.36,1166.2378790367447,1139.8179081528797,1180.8787120446354,1182.529358030728,1071.4362417144876,1.0,0.977345984589622,1.0125538993982799,1.0139692590052376,0.9187115776066554
0.37,1167.387934475567,1141.491337154701,1183.2539462765958,1184.4225094553112,1072.901057299663,1.0,0.9778166309963622,1.0135910363063299,1.0145920430361455,0.9190612868391939
0.38,1168.5028903888574,1143.1201533998246,1185.5704213850845,1186.2669577789711,1074.3268248547977,1.0,0.9782775573789245,1.0146063233019025,1.0152024163022841,0.9194045078461727
0.39,1169.5847001240095,1144.7066741891904,1187.8310812003313,1188.0651886232215,1075.7155726562778,1.0,0.9787291797403118,1.0156007350937364,1.0158008979574138,0.9197414881899713
0.4,1170.6351617066443,1146.253040829091,1190.038651,1189.8195010202191,1077.0691749307443,1.0,0.9791718874717491,1.0165751806609566,1.0163879746150852,0.9200724616544986
0.41,1171.655933715335,1147.761236014427,1192.1956596182254,1191.532025682519,1078.3893670712714,1.0,0.9796060455861494,1.0175305098637264,1.016964103023109,0.9203976492072086
0.42,1172.6485491909557,1149.233099117002,1194.3044562996297,1193.2047410866344,1079.6777590202985,1.0,0.9800319967221989,1.0184675170779984,1.017529712469999,0.9207172598859219
0.43,1173.6144278644392,1150.6703396752127,1196.3672290330428,1194.8394876773243,1080.935847077693,1.0,0.9804500629470135,1.019386947389532,1.0180852069546444,0.921031491615702
0.44,1174.554886940179,1152.074549333367,1198.3860182776702,1196.4379804503533,1082.1650243512413,1.0,0.9808605473811657,1.0202894999650238,1.018630967146356,0.9213405319613275
0.45,1175.4711506342646,1153.4472124384483,1200.362730161084,1198.0018201311427,1083.3665900331107,1.0,0.9812637356655393,1.0211758319320625,1.0191673521589373,0.9216445588209835
0.46,1176.3643586355092,1154.789715473773,1202.2991480840171,1199.5325031334178,1084.5417576564942,1.0,0.9816598972900189,1.0220465617290464,1.019694701159411,0.921943741065462
0.47,1177.2355736314391,1156.1033554766327,1204.1969430943418,1201.0314304543874,1085.6916624644657,1.0,0.9820492867968477,1.02290227212531,1.0202133348294469,0.9222382391278015
0.48,1178.0857880200697,1157.3893475710647,1206.0576831839685,1202.499915640026,1086.8173680031032,1.0,0.9824321448747904,1.0237435129498584,1.020723556695296,0.9225282055474455
0.49,1178.9159299105038,1158.648831723549,1207.8828416404203,1203.9391919348488,1087.919872034894,1.0,0.9828086993544202,1.0245708035619772,1.021225654340123,0.9228137854727966
0.5,1179.7268685005367,1159.882878815988,1209.6738045663822,1205.3504187144645,1089.000111854548,1.0,0.9831791661151442,1.02538463509262,1.0217199005109512,0.923095117125454
0.51,1180.5194189069912,1161.0924961179262,1211.4318776649652,1206.7346872856383,1090.058969078731,1.0,0.9835437499138712,1.0261854724817614,1.0222065541309935,0.9233723322298122
0.52,1181.2943465140088,1162.2786322271568,1213.1582923752712,1208.0930261271335,1091.0972739707213,1.0,0.9839026451426207,1.0269737563337138,1.0226858612268885,0.9236455564106791
0.53,1182.0523708956591,1163.442182,1214.8542114316697,1209.4264056348743,1092.1158093527774,1.0,0.984256036911835,1.0277499046096885,1.0231580557792659,0.9239149095612952
0.54,1182.7941693617086,1164.5839883027363,1216.5207339106862,1210.7357424267095,1093.1153141534887,1.0,0.9846040997405328,1.0285143141745263,1.0236233605041185,0.9241805061851001
0.55,1183.5203801689931,1165.7048502941034,1218.1588998212728,1212.0219032549785,1094.0964866291033,1.0,0.984947002034434,1.0292673622124984,1.0240819875716172,0.9244424557124051
0.56,1184.2316054353826,1166.8055221723043,1219.7696942872617,1213.2857085690373,1095.059987294837,1.0,0.9852849027309387,1.030009407525324,1.0245341392682836,0.9247008627946881
0.57,1184.9284137886496,1167.8867185286945,1221.3540513648184,1214.5279357647066,1096.0064415969537,1.0,0.9856179537416386,1.0307407917240357,1.0249800086077914,0.9249558275783262
0.58,1185.6113427785476,1168.9491166746593,1222.9128575325522,1215.7493221531213,1096.936442352191,1.0,0.9859463000203427,1.0314618403249975,1.0254197798951077,0.9252074459590258
0.59,1186.2809010769454,1169.9933591905865,1224.446954887463,1216.9505676775952,1097.850551978685,1.0,0.986270079985632,1.0321728637592238,1.0258536292481881,0.9254558098187534
0.6,1186.9375704878871,1171.0200562606333,1225.957144076062,1218.132337403766,1098.749304539815,1.0,0.986589425911667,1.0328741583031498,1.0262817250810052,0.9257010072468912
0.61,1187.5818077868655,1172.029787814594,1227.4441869866191,1219.295263805376,1099.6332076185208,1.0,0.9869044642901245,1.0335660069381154,1.0267042285513033,0.925943122746009
0.62,1188.214046406359,1173.0231054953765,1228.9088092255809,1220.4399488655097,1100.502744039899,1.0,0.9872153161655292,1.0342486801450457,1.0271212939761272,0.9261822374245325
0.63,1188.8346979827325,1174.000534469611,1230.351702398638,1221.5669660109054,1101.358373455325,1.0,0.9875220974469431,1.034922436640143,1.0275330692178775,0.9264184291761998
0.64,1189.4441537779066,1174.962575094949,1231.7735262146891,1222.676861895021,1102.2005338023882,1.0,0.9878249191969531,1.0355875240567924,1.0279396960433667,0.9266517728483379
