
                  X             Displacement          Force      

                0.                 0.                 1.47616    
               33.3366E-06         6.66787E-03        1.03921E+03
               66.6714E-06        13.3349E-03         2.16313E+03
              100.006E-06         20.0035E-03         3.27853E+03
              133.334E-06         26.6716E-03         4.43458E+03
              166.669E-06         33.339E-03          5.65988E+03
              200.004E-06         40.0035E-03         6.83901E+03
              233.339E-06         46.668E-03          8.04828E+03
              266.667E-06         53.3312E-03         9.08689E+03
              300.002E-06         59.9957E-03         9.9917E+03 
              333.336E-06         66.6668E-03        10.8373E+03 
              366.671E-06         73.341E-03         11.7837E+03 
              400.006E-06         80.0153E-03        12.7856E+03 
              433.334E-06         86.6884E-03        13.6026E+03 
              466.669E-06         93.3626E-03        14.3098E+03 
              500.004E-06        100.037E-03         15.1206E+03 
              533.338E-06        106.711E-03         15.7354E+03 
              566.667E-06        113.384E-03         16.2653E+03 
              600.001E-06        120.045E-03         16.7734E+03 
              633.336E-06        126.7E-03           17.1825E+03 
              666.671E-06        133.355E-03         17.5117E+03 
              700.006E-06        140.009E-03         17.8713E+03 
              733.334E-06        146.663E-03         18.1469E+03 
              766.669E-06        153.318E-03         18.3723E+03 
              800.003E-06        159.972E-03         18.5878E+03 
              833.338E-06        166.627E-03         18.7877E+03 
              866.673E-06        173.282E-03         18.9666E+03 
              900.001E-06        179.935E-03         19.1265E+03 
              933.336E-06        186.59E-03          19.2692E+03 
              966.671E-06        193.245E-03         19.3988E+03 
                1.E-03           199.942E-03         19.5183E+03 
                1.03333E-03      206.658E-03         19.6284E+03 
                1.06667E-03      213.375E-03         19.7317E+03 
                1.1E-03          220.09E-03          19.8303E+03 
                1.13334E-03      226.807E-03         19.9235E+03 
                1.16667E-03      233.522E-03         20.0098E+03 
                1.2E-03          240.238E-03         20.0888E+03 
                1.23334E-03      246.955E-03         20.1628E+03 
                1.26667E-03      253.67E-03          20.2337E+03 
                1.3E-03          260.387E-03         20.3006E+03 
                1.33334E-03      267.103E-03         20.3626E+03 
                1.36667E-03      273.819E-03         20.4199E+03 
                1.4E-03          280.535E-03         20.4742E+03 
                1.43333E-03      287.25E-03          20.5258E+03 
                1.46667E-03      293.967E-03         20.5739E+03 
                1.5E-03          300.683E-03         20.6189E+03 
                1.53334E-03      307.399E-03         20.6616E+03 
                1.56667E-03      314.115E-03         20.7021E+03 
                1.60001E-03      320.832E-03         20.7402E+03 
                1.63334E-03      327.547E-03         20.7764E+03 
                1.66667E-03      334.263E-03         20.8107E+03 
                1.7E-03          340.979E-03         20.843E+03  
                1.73333E-03      347.695E-03         20.8736E+03 
                1.76667E-03      354.412E-03         20.9024E+03 
                1.8E-03          361.127E-03         20.9296E+03 
                1.83334E-03      367.844E-03         20.9552E+03 
                1.86667E-03      374.559E-03         20.9794E+03 
                1.9E-03          381.275E-03         21.0022E+03 
                1.93334E-03      387.992E-03         21.0238E+03 
                1.96667E-03      394.707E-03         21.0441E+03 
                2.E-03           401.424E-03         21.0632E+03 
                2.03334E-03      408.14E-03          21.0812E+03 
                2.06667E-03      414.856E-03         21.0982E+03 
                2.1E-03          421.572E-03         21.1141E+03 
                2.13333E-03      428.287E-03         21.1289E+03 
                2.16667E-03      435.004E-03         21.1427E+03 
                2.2E-03          441.72E-03          21.1556E+03 
                2.23334E-03      448.436E-03         21.1675E+03 
                2.26667E-03      455.152E-03         21.1785E+03 
                2.30001E-03      461.869E-03         21.1886E+03 
                2.33334E-03      468.584E-03         21.1979E+03 
                2.36667E-03      475.3E-03           21.2064E+03 
                2.4E-03          482.017E-03         21.214E+03  
                2.43333E-03      488.732E-03         21.2208E+03 
                2.46667E-03      495.449E-03         21.2268E+03 
                2.5E-03          502.113E-03         21.2321E+03 
                2.53334E-03      508.75E-03          21.2367E+03 
                2.56667E-03      515.387E-03         21.2405E+03 
                2.6E-03          522.023E-03         21.2436E+03 
                2.63334E-03      528.661E-03         21.246E+03  
                2.66667E-03      535.297E-03         21.2478E+03 
                2.7E-03          541.935E-03         21.2489E+03 
                2.73334E-03      548.572E-03         21.2493E+03 
                2.76667E-03      555.21E-03          21.249E+03  
                2.8E-03          561.846E-03         21.2482E+03 
                2.83333E-03      568.483E-03         21.2467E+03 
                2.86667E-03      575.12E-03          21.2445E+03 
                2.9E-03          581.757E-03         21.2418E+03 
                2.93334E-03      588.394E-03         21.2384E+03 
                2.96667E-03      595.031E-03         21.2345E+03 
                3.00001E-03      601.669E-03         21.2299E+03 
                3.03334E-03      608.305E-03         21.2248E+03 
                3.06667E-03      614.942E-03         21.2192E+03 
                3.1E-03          621.58E-03          21.213E+03  
                3.13333E-03      628.216E-03         21.2062E+03 
                3.16667E-03      634.854E-03         21.199E+03  
                3.2E-03          641.49E-03          21.1912E+03 
                3.23334E-03      648.128E-03         21.1829E+03 
                3.26667E-03      654.764E-03         21.1741E+03 
                3.3E-03          661.401E-03         21.1648E+03 
                3.33334E-03      668.039E-03         21.155E+03  
                3.36667E-03      674.675E-03         21.1448E+03 
                3.4E-03          681.313E-03         21.134E+03  
                3.43334E-03      687.95E-03          21.1229E+03 
                3.46667E-03      694.588E-03         21.1112E+03 
                3.5E-03          701.224E-03         21.0991E+03 
                3.53333E-03      707.86E-03          21.0866E+03 
                3.56667E-03      714.498E-03         21.0736E+03 
                3.6E-03          721.134E-03         21.0601E+03 
                3.63334E-03      727.772E-03         21.0463E+03 
                3.66667E-03      734.409E-03         21.032E+03  
                3.70001E-03      741.047E-03         21.0173E+03 
                3.73334E-03      747.683E-03         21.0022E+03 
                3.76667E-03      754.32E-03          20.9867E+03 
                3.8E-03          760.958E-03         20.9708E+03 
                3.83333E-03      767.594E-03         20.9546E+03 
                3.86667E-03      774.232E-03         20.9379E+03 
                3.9E-03          780.868E-03         20.921E+03  
                3.93333E-03      787.71E-03          20.9033E+03 
                3.96667E-03      794.439E-03         20.885E+03  
                4.E-03           801.167E-03         20.8664E+03 
                4.03333E-03      807.894E-03         20.8476E+03 
                4.06667E-03      814.623E-03         20.8284E+03 
                4.1E-03          821.351E-03         20.809E+03  
                4.13334E-03      827.957E-03         20.7893E+03 
                4.16667E-03      834.52E-03          20.7693E+03 
                4.2E-03          841.084E-03         20.749E+03  
                4.23334E-03      847.649E-03         20.7284E+03 
                4.26667E-03      854.212E-03         20.7075E+03 
                4.3E-03          860.712E-03         20.6864E+03 
                4.33334E-03      867.112E-03         20.665E+03  
                4.36667E-03      873.522E-03         20.6433E+03 
                4.4E-03          880.457E-03         20.6196E+03 
