
                  X             Displacement          Force      

                0.                 0.                 6.67671    
               33.334E-06          6.6675E-03        96.7728     
               66.6678E-06        13.3321E-03       152.195      
              100.002E-06         20.0014E-03       345.622      
              133.334E-06         26.665E-03        577.713      
              166.667E-06         33.3557E-03       557.812      
              200.002E-06         40.0487E-03       912.897      
              233.334E-06         46.7413E-03       974.749      
              266.667E-06         53.4048E-03       957.226      
              300.002E-06         60.0544E-03         1.10702E+03
              333.335E-06         66.7036E-03         1.27101E+03
              366.667E-06         73.3528E-03         1.22145E+03
              400.002E-06         80.0025E-03         1.54078E+03
              433.335E-06         86.6517E-03         1.6478E+03 
              466.667E-06         93.3008E-03         1.69302E+03
              500.E-06            99.9809E-03         1.74918E+03
              533.336E-06        106.718E-03          1.86651E+03
              566.669E-06        113.455E-03          1.78543E+03
              600.002E-06        120.192E-03          1.98244E+03
              633.335E-06        126.929E-03          2.06004E+03
              666.668E-06        133.665E-03          2.11411E+03
              700.001E-06        140.402E-03          2.12106E+03
              733.335E-06        147.139E-03          2.17977E+03
              766.668E-06        153.876E-03          2.16893E+03
              800.001E-06        160.613E-03          2.29912E+03
              833.334E-06        167.35E-03           2.29144E+03
              866.667E-06        174.086E-03          2.30801E+03
              900.001E-06        180.823E-03          2.32695E+03
              933.334E-06        187.56E-03           2.38385E+03
              966.667E-06        194.297E-03          2.37119E+03
                1.E-03           201.034E-03          2.39725E+03
                1.03333E-03      207.77E-03           2.41795E+03
                1.06667E-03      214.507E-03          2.43584E+03
                1.1E-03          221.245E-03          2.44889E+03
                1.13334E-03      227.981E-03          2.46334E+03
                1.16667E-03      234.62E-03           2.48445E+03
                1.2E-03          241.244E-03          2.48846E+03
                1.23333E-03      247.869E-03          2.49769E+03
                1.26667E-03      254.528E-03          2.50745E+03
                1.3E-03          261.265E-03          2.52499E+03
                1.33333E-03      268.002E-03          2.52146E+03
                1.36667E-03      274.738E-03          2.53489E+03
                1.4E-03          281.475E-03          2.54578E+03
                1.43333E-03      288.212E-03          2.55035E+03
                1.46667E-03      294.949E-03          2.55316E+03
                1.5E-03          301.53E-03           2.56006E+03
