
                  X             Displacement          Force      

                0.                 0.                 5.35301    
               50.0016E-06        10.0004E-03         1.0122E+03 
              100.001E-06         20.0024E-03         2.14458E+03
              150.E-06            30.0016E-03         2.94061E+03
              200.002E-06         40.01E-03           4.13499E+03
              250.004E-06         50.0158E-03         5.05259E+03
              300.006E-06         60.0021E-03         6.10963E+03
              350.002E-06         69.999E-03          7.16228E+03
              400.005E-06         79.978E-03          7.96454E+03
              450.001E-06         89.9487E-03         9.06631E+03
              500.004E-06         99.9207E-03         9.79398E+03
              550.E-06           109.891E-03         10.6799E+03 
              600.003E-06        119.863E-03         11.1231E+03 
              650.006E-06        129.853E-03         11.4743E+03 
              700.002E-06        139.852E-03         11.7864E+03 
              750.005E-06        149.852E-03         12.0106E+03 
              800.001E-06        159.852E-03         12.1781E+03 
              850.003E-06        169.852E-03         12.326E+03  
              900.006E-06        179.853E-03         12.4616E+03 
              950.002E-06        189.852E-03         12.5798E+03 
                1.00001E-03      199.853E-03         12.6879E+03 
                1.05E-03         209.852E-03         12.797E+03  
                1.1E-03          219.852E-03         12.884E+03  
                1.15E-03         229.852E-03         12.9642E+03 
                1.2E-03          239.852E-03         13.0365E+03 
                1.25001E-03      249.842E-03         13.1039E+03 
                1.3E-03          259.784E-03         13.1673E+03 
                1.35E-03         269.728E-03         13.2259E+03 
                1.4E-03          279.67E-03          13.2786E+03 
                1.45E-03         289.613E-03         13.3272E+03 
                1.50001E-03      299.557E-03         13.3737E+03 
                1.55E-03         309.498E-03         13.4175E+03 
                1.6E-03          319.442E-03         13.4567E+03 
                1.65E-03         329.384E-03         13.4936E+03 
                1.7E-03          339.327E-03         13.5287E+03 
                1.75E-03         349.269E-03         13.5602E+03 
                1.8E-03          359.213E-03         13.5904E+03 
                1.85001E-03      369.156E-03         13.6178E+03 
                1.9E-03          379.098E-03         13.6436E+03 
                1.95E-03         389.042E-03         13.6673E+03 
                2.E-03           398.984E-03         13.6896E+03 
                2.05E-03         408.927E-03         13.7099E+03 
                2.10001E-03      418.871E-03         13.7289E+03 
                2.15E-03         428.812E-03         13.7462E+03 
                2.2E-03          438.756E-03         13.7622E+03 
                2.25E-03         448.698E-03         13.7769E+03 
                2.3E-03          458.641E-03         13.7902E+03 
                2.35E-03         468.584E-03         13.8023E+03 
                2.4E-03          478.527E-03         13.8133E+03 
                2.45001E-03      488.47E-03          13.8232E+03 
                2.5E-03          498.407E-03         13.832E+03  
                2.55E-03         508.236E-03         13.8398E+03 
                2.6E-03          518.064E-03         13.8467E+03 
                2.65E-03         527.893E-03         13.8525E+03 
                2.70001E-03      537.723E-03         13.8575E+03 
                2.75E-03         547.55E-03          13.8617E+03 
                2.8E-03          557.379E-03         13.8649E+03 
                2.85E-03         567.207E-03         13.8674E+03 
                2.9E-03          577.036E-03         13.8691E+03 
                2.95E-03         586.865E-03         13.87E+03   
                3.E-03           596.693E-03         13.8703E+03 
                3.05001E-03      606.522E-03         13.8698E+03 
                3.1E-03          616.351E-03         13.8685E+03 
                3.15E-03         626.179E-03         13.8667E+03 
                3.2E-03          636.007E-03         13.8641E+03 
                3.25E-03         645.836E-03         13.8609E+03 
                3.30001E-03      655.666E-03         13.8571E+03 
                3.35E-03         665.493E-03         13.8527E+03 
                3.4E-03          675.322E-03         13.8476E+03 
                3.45E-03         685.15E-03          13.842E+03  
                3.5E-03          694.979E-03         13.8359E+03 
                3.55E-03         704.807E-03         13.8291E+03 
                3.6E-03          714.636E-03         13.8218E+03 
                3.65001E-03      724.465E-03         13.8139E+03 
                3.7E-03          734.294E-03         13.8055E+03 
                3.75E-03         744.122E-03         13.7966E+03 
                3.8E-03          753.95E-03          13.7871E+03 
                3.85E-03         763.779E-03         13.7771E+03 
                3.90001E-03      773.609E-03         13.7665E+03 
                3.95E-03         783.436E-03         13.7555E+03 
                4.E-03           793.265E-03         13.7439E+03 
                4.05E-03         803.093E-03         13.7318E+03 
                4.1E-03          812.923E-03         13.7192E+03 
                4.15001E-03      822.751E-03         13.7061E+03 
