PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9,R²
0.00011,0.6092319113612498,0.005576454747888292,0.5528070901286192,0.5670126927181831,394.41980029874884,51.68856918838106,0.9526334280808414,549.4899828443317,148.81607358702345,1.0
0.0002,0.7619194284566219,0.004439913226488914,0.4172669839093324,0.3050470195559426,348.53246376597144,59.40833781687045,0.7774467907107081,549.5303095307679,173.46912932790764,1.0
0.0003,0.3990955834058037,0.009995932566148972,0.7550980307171187,0.22492244486038374,353.95718481628455,113.37846876566066,0.41296394893536037,554.5181117779637,119.82041907533159,0.9999999999999981
0.0004,0.007176955494147265,0.009845946586683743,0.6447014199516488,0.3205272955090726,299.3302681466667,108.5916855355368,0.5040268187092306,548.3540704343168,160.28169785735292,0.9999999999999999
0.0005,0.0031168349687539093,0.009970878604019158,0.8551993383838997,0.17899335223833887,298.4557279182488,96.44471990607612,0.2890341642704468,541.0471423049978,113.74560273386483,0.9999999999999368
0.0006,0.692186796372082,0.009992446788674048,0.8983120067188471,0.11806917696702517,285.5067087793844,92.27383741060225,0.23534426138592301,539.6232354383321,99.93913094353688,0.9999999999999999
0.0007,0.0069287626179733615,0.009927870458610672,0.9320437852740449,0.15784727192967704,246.0044041210448,103.03786869569558,0.20936690602751812,535.2453491148867,82.22013793805543,1.0
0.0008,0.3961401806804782,0.005408261698875545,0.8295548676977523,0.15367459907269237,270.43476513180656,85.74158702827584,0.2537653131501462,548.7261656348187,135.13932849096395,0.9999999999999999
0.0009,0.0020646015159202693,0.006217694529785848,0.9511196002467961,0.1028570281533387,294.162688691156,51.887136242967195,0.28781451806360525,528.3882034731819,51.30748313295954,0.9999999999281056
0.001,0.3456367325170848,0.00815737567430373,0.9366969389086429,0.7028165524896389,209.75319981767072,60.70831146573012,0.16345498423330168,538.3066002748739,86.8321262764304,0.9999999999999994
0.002,0.4836706926089884,0.006673295543621698,0.7791957770074405,0.18648931832807253,262.0634665812518,87.90425579528981,0.255233799626787,554.3915370376064,177.2965741663837,0.9999999999998745
0.003,0.022930552371366094,0.009477860002064737,0.9001937714513125,0.13406383995280555,311.2991981490065,54.389288302756654,0.13692452158517499,545.0472804150752,113.41520269626777,0.9999999999999881
0.004,0.30842534931682225,0.008428793086109597,0.9228422526631452,0.09130309534024048,264.5441578609477,90.82862696554591,0.11336080000956095,542.4191327034715,80.75424685622528,0.9999999999999984
0.005,1.2525594486891085,0.00999999997045596,0.9262536121481294,0.04273648031740292,262.4772137620973,95.38192661565188,0.16921557238593626,533.2772401488593,50.202705059611475,0.9999999999999979
0.01,0.002727393252445291,0.008056405566339622,0.918242066290974,0.15885741641750542,328.83371829375903,50.00178163603892,0.1661445099438439,532.8906158152272,54.926647704528186,0.9999999999999706
