PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9,R²
0.00011,1.9156561061819175e-12,0.009999429199289749,1.0804802790604378,2.487869411051874e-13,203.97188995461795,73.57163877997806,0.18285841875038614,484.8224685229284,76.06581082142348,0.48251917709290215
0.0002,1.9919882824718792e-13,0.009678858971478447,0.9638665027615858,4.734458998130203e-10,399.999999196149,50.00000323451373,0.17840012175571096,492.29414042282957,76.89590172394863,0.8327799905192736
0.0003,1.1658632122236232e-28,1.0002326816973064e-05,0.9469646859246215,2.640993796209303e-07,399.99999999925075,50.00000012257423,0.16988170672360303,496.5596428211581,80.54626658929318,0.9645960671539502
0.0004,1.6666002916473417e-06,1.0116875630788493e-05,0.951274283130502,8.684992458956128e-05,399.9892249875772,197.63090561348446,0.15647945281105505,498.73911790321495,83.45723080726762,0.9986835570098281
0.0005,0.059082930817474885,0.009891593673170844,0.9527630529129016,0.0184057563135096,381.85893611711236,98.30201216801139,0.17972222470236046,511.7845149071769,64.93637719591213,0.9999999999999987
0.0006,0.13541782991450058,0.009857899907290217,0.9482152184987611,0.028749634783704896,397.84604160366786,180.31209561163112,0.22432588179734048,517.3233963853722,51.51923520514479,0.9999999999999989
0.0007,0.17931743498723315,0.009990500969982722,0.9490894154960009,0.049907824530012725,337.6538686763239,50.213548463671245,0.24577407259140815,516.8271932003261,53.10527008432018,1.0
0.0008,0.28740667529018626,0.009895578573231301,0.9470239409112408,0.05369188447487164,337.21282271976634,50.09971118533717,0.23533035819105594,517.235238001712,54.05764607883926,1.0
0.0009,0.2220667786181879,0.0099999151581841,0.9452597903723186,0.06700787620783864,334.86063838836355,50.326875068589935,0.2670512429104433,518.3563270145413,50.315860713356344,0.9999999999999982
0.001,0.2180734804146384,0.009203189944363574,0.9429388573934313,0.06310724354248465,333.63468523365333,56.197986986325944,0.19127420874947867,516.4850624908375,61.64298765091614,0.9999999999999671
0.002,0.12794941244100155,0.00481837464868625,0.8269697293872776,0.08325015123532908,296.6412978357034,50.21832402749971,0.20576739318706297,503.31027138746305,197.21123996424373,0.9999999999999868
0.003,0.4229750715316828,0.009195681338425098,0.9201194854149667,0.06791653988248103,321.55406172342055,94.66994501323761,0.1532744838418127,520.0864005355525,72.98938681844959,1.0
0.004,0.00012383129876617096,0.008882788774948197,0.91752803560924,0.09958523453998476,249.0361796201091,199.40552375998047,0.1758037108147109,524.1151382458131,58.272250744067414,0.9999999999999991
0.005,0.0010117177102470897,0.009410560320456299,0.9161371848084994,0.09563420754878774,286.4890570873607,149.74180939831714,0.24532056352028556,523.6968981169048,50.02189406203359,0.9999988916117113
0.01,0.23791846824051158,0.008562389279180398,0.9098026414384832,0.09212271883056412,323.35670031040615,85.60929792016022,0.20744258279810743,523.2196092484254,59.49298997669926,0.9999999999999949
0.011,0.0007576777490295893,0.009874150369369778,0.9102839473414372,0.14362806077323897,329.5939000507846,54.44443053650939,0.2901845771859322,522.564827997696,50.127974619933454,0.9999999999999546
0.012,0.9077249717008519,0.008404039767156958,0.9008407901551387,0.046311780506446326,382.8656808514344,199.7449694311003,0.17232840968540195,528.1307215520652,55.47781691604145,0.9999999999999974
0.013,0.3882812257931312,0.009373971378996268,0.9066550604431499,0.084118313389043,282.83502699604367,199.98806887257265,0.2125714547513113,526.929638743942,52.64909235981759,0.9999998449841033
0.014,0.5233249459773013,0.009425035462473346,0.9030493768476473,0.10522717565784896,330.26608606675364,60.984478272158036,0.16529482222645603,523.7182950914777,79.80599141761377,0.9999999999999997
0.015,0.0018578577915120658,0.00895909416053866,0.9084542486958916,0.16208417351328266,330.7658098366056,50.12742910742286,0.2897285368554581,522.9846817203072,51.077716962503004,0.999996322209163
0.016,0.6623728553481214,0.009619491101533427,0.9070481280456557,0.10381434165527538,333.2603325466236,56.21342214146732,0.24361687825874076,523.7397725486794,55.48885511634327,0.9999999999999433
0.017,0.2829262941019825,0.009202168134730127,0.9072260595801314,0.12718705146206963,331.0862042053319,55.80888123648624,0.25394281051444006,523.5326594834276,54.90880043613208,1.0
0.018,0.07109768132368839,0.00999922420212342,0.9075266934384522,0.15922702923139437,331.03194534234484,50.550148765443986,0.27701572478002967,523.3558479934611,52.86488932446539,0.999999999999967
0.019,0.46727856408648705,0.009463116580542184,0.9054820476939129,0.10725429117916976,330.85973757294335,63.58093344801229,0.1999242563366215,524.2942851067219,65.80269359462552,1.0
0.02,0.5276395457669644,0.009996614824388895,0.9007597288216772,0.12177240915292242,330.8242641060909,57.48041434378243,0.17359286296161341,524.7742934255375,80.6772879414055,0.9999999999999278
0.021,0.6424784934467769,0.009997630495577819,0.9063568806062544,0.1252873076812103,333.3941959990223,50.55362926982645,0.30273481972415556,523.9409348620258,50.25930845925064,0.9999947547443715
