PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9,R²
1.81,2.886123333624515,0.007799208970182014,0.2530962755603629,0.46168036510070054,350.53424856964074,143.28892717107357,0.8519751165255659,591.5867276874011,180.633482141645,0.9999999999999994
1.82,2.905261741312577,0.008987312286320251,0.3814818168817665,0.46955886545276854,361.4136723746339,151.97967544764484,0.7187190099707402,595.5413399311997,161.67412287747155,0.9999999999999926
1.83,2.799732167045979,0.00884574211229227,0.42772811250866494,0.39311078642745784,353.1864958822898,136.5285680421599,0.6996367173084694,584.666688720372,167.72182777804628,1.0
1.84,2.8867615963021116,0.008394982936052087,0.32789581657984584,0.4598436050301139,354.974150965876,145.66579950180932,0.7806528395450769,592.2377758475893,171.26460009430562,1.0
1.85,2.546414800426405,0.007438083405346731,0.4155785951109683,0.23871502165241043,340.4190514073156,96.51296968570159,0.7204929710987131,566.1258675157231,195.43187602828385,0.9999990395129378
1.86,2.639694303109556,0.007575095900515058,0.3798337369715262,0.28315504872652575,341.19734663592465,109.73382880512406,0.7542105607357584,571.3094177465997,192.8994655305729,1.0
1.87,2.634071321044695,0.007209595168610017,0.3418920417985275,0.26757605177109606,339.94655076142107,105.2350884313656,0.7857558451947726,570.71007283843,199.97856135734176,1.0
1.88,2.639617917977886,0.007213207218788023,0.34040170966664174,0.26872863808484504,339.978077975614,105.4341200370652,0.7873797823085728,570.8258324997379,199.99998846508632,1.0
1.89,2.6836092545585224,0.0077320350957124605,0.37685973232648184,0.30535368242610517,342.3384918146231,114.8025077368815,0.7580195896682238,573.5569114154426,189.74555248845147,1.0
1.9,2.6365868401844685,0.007309576692318871,0.3560863136426714,0.2666637199338444,340.1644039963626,104.71780610741261,0.7745963888996276,570.1673079387263,198.59689726128525,0.9999999999999639
1.91,2.6417197001666386,0.007286993577240246,0.3517612146630711,0.26676499039154794,340.11866275446806,104.61472786685104,0.778523390809049,570.2613840990226,199.12253363591128,0.999999999999997
1.92,2.6525923337175294,0.007241539268645346,0.3413926323229476,0.269065442303266,340.0617968717167,105.0942743059123,0.7876944805632992,570.717118245137,199.98111874690824,0.9999999999994793
1.93,2.6733866868431253,0.007240235009336793,0.33046620655735864,0.2784847033283585,340.2648572128567,107.42825970954863,0.797814830541845,571.8392767707213,199.71966817657162,0.9999999977815658
1.94,2.665959013398656,0.007287100615664722,0.3416493537455632,0.2742437086204503,340.3121555051972,106.25931196947616,0.7883580306558157,571.1449684845128,199.1665543245264,0.9999999943752916
1.95,2.678080386953071,0.007245578947552078,0.3309494078789164,0.27717026613191137,340.2291219107793,106.89287498079624,0.7978891704638629,571.6428589329222,199.96703518942297,0.9999999999999979
1.96,2.7330777059150884,0.007389903691238539,0.3176207229563109,0.31151065078172335,341.4335561817128,114.8738843453449,0.8110614466793291,575.0958091799939,196.051945130093,0.9999999999999911
1.97,2.7104502072948473,0.007229814641504547,0.31279672982474194,0.290596859157353,340.46999777009773,109.9491056703691,0.8145763853384425,573.2495493554876,199.92948761025943,0.9999999999999999
1.98,2.7330201727778025,0.0071712075226418774,0.29338762927646794,0.3020090726119578,340.7597356590115,112.55289245763758,0.8317352889803836,574.8039500583449,199.95064932093723,0.9999987761460132
1.99,2.7913523788998624,0.007276775784625369,0.27359177645716914,0.3364441071155827,341.8037402192516,119.39789717607933,0.8500091231740774,578.1584859738344,197.2106654304819,0.9999999999999913
2.0,2.780334920596766,0.007193620184253552,0.2711734077502169,0.32396342225046926,341.1825536919593,116.7791718567138,0.8520773345740619,577.0610775589884,199.39777031764845,0.9999999999999999
2.01,2.865312727403546,0.007692639047675525,0.28315291795946096,0.39450413199761175,345.75308257806006,130.11324616909047,0.8403860857172614,583.5916656032481,187.42620652304205,0.9999999999999992
2.02,2.743062118486327,0.007179507995337661,0.2939106168241484,0.3017373002963458,341.14503595768576,111.88891627309351,0.8320967558101741,574.7600230996449,199.98451470838697,0.9999994453661473
2.03,2.772916757383825,0.007209657747238258,0.28139198779195496,0.31400680674711534,340.9735606858461,114.48134576274101,0.8438903512066303,575.889163493483,199.9086935747092,1.0
2.04,2.8510098216919104,0.007513115715596997,0.27388710112658177,0.372797257890341,343.9483234149583,125.7857918449196,0.850709653073779,581.424314408734,191.82627972723438,0.9999999999999993
2.05,2.7527812824993623,0.007261874272421146,0.30208179677328617,0.3037973458629281,341.2591101063199,112.02137218505419,0.8261873506533759,574.5935346494965,198.9852819472983,0.9999997666316265
2.06,2.795917498926357,0.007486513187358921,0.30566773723689095,0.3322129531239424,342.3514848949883,118.19327038451301,0.8243305954262942,577.0133580127587,194.4755785356682,0.9999999999999999
2.07,2.815323591242894,0.007184453519680421,0.2582775984553428,0.33037753173470313,341.33094032489623,117.34134598495716,0.8651349478672792,577.701961219184,199.9999570919992,1.0
2.08,2.7738146884091543,0.007372030986889669,0.3071121913826929,0.31087580929247405,341.3548236500252,113.51472527009726,0.8232363547349368,574.9371337926995,197.70738159328576,0.9999999999999981
2.09,2.6473931577664715,0.007438881663981112,0.38844630490084664,0.24419642444263143,340.2165967649983,95.8015139245197,0.750249500040093,566.672630095725,199.20545240856617,0.999999916564367
2.1,2.6508405638501302,0.007414182001192181,0.3848393513961806,0.24300206496616414,340.0452448796316,95.15282037090655,0.7535329763827107,566.5677862838539,199.96920922994627,1.0
2.11,2.6024181144883545,0.007459746767319071,0.4185967490466576,0.22293543765771848,339.85826052159854,86.42440071448439,0.722923337609614,563.4875648682721,199.51575615533602,1.0
2.12,2.6366819715279055,0.00754527981149509,0.41042615365493135,0.2367865999429218,340.17826703573866,92.6414413782553,0.7317737788985156,565.1419275755749,198.02604668293677,1.0
2.13,2.6349441424161477,0.0074445519967562815,0.4008758763714651,0.23260378242426089,339.9623451044163,90.7349432017476,0.7395920464070984,564.9800674676472,199.99921752256859,1.0
2.14,2.721674767545668,0.007840410133404424,0.39969902372011096,0.2809336758951037,341.77185939636973,106.52592193232492,0.7442575318554013,569.8958891043329,191.77915290340798,1.0
2.15,2.6081059703703433,0.0076075426574121665,0.43699343753790654,0.22295249707358294,340.0667681211204,85.89676438265981,0.7083454110998892,562.78320887569,197.3732619569105,1.0
2.16,2.6443648402642457,0.007666679571846875,0.42479077221498124,0.2367396034607853,340.38253539961994,92.21993131797151,0.720527038903714,564.6054194023211,196.39588497222462,1.0
2.17,2.6754752821232675,0.007888255606844207,0.43412785016770794,0.2524905264880074,341.11700405671854,98.04193735818386,0.714010576106451,565.9961450797454,192.40829159837975,0.9999999999999672
2.18,2.633101993146375,0.007482946803210976,0.4121660365838975,0.22651100458845402,339.9504454373185,87.26653319974308,0.7304509017755535,563.8672308992095,199.95357033220898,1.0
2.19,2.7795579179960392,0.007470435992668641,0.3291911931583655,0.29634564281438464,341.2377980199927,109.36313130130517,0.8066145152806871,572.841175318069,197.86103256703657,0.9999999999999957
2.2,2.759953732051339,0.007415484954466372,0.33485672613993084,0.28174599202647077,340.7641822389122,105.68230220889721,0.8012946555080112,571.3223244112587,199.62945356304996,1.0
2.21,2.906932581060524,0.00718037563846658,0.22071353428928828,0.3590314548216826,342.1402006241145,121.28630229208605,0.9013845071302146,580.5357605347211,199.9999913732923,0.9999999999999999
2.22,2.9174479278772134,0.007187189957061779,0.21652637512832504,0.36415601610125853,342.3203639199494,122.0862794002768,0.9052649165808567,581.0230771809764,199.69907318330715,0.9999999999999836
2.23,2.984209048071742,0.007082957192116679,0.1635623768851129,0.4010728640270637,343.14240233027374,127.75495433692498,0.9507412352244695,584.9425854593352,199.74490645648126,1.0
2.24,3.007004265443849,0.007043012201687293,0.14546033910814452,0.4121570444677868,343.36074303725366,129.25255455758915,0.966352351681163,586.0900612068536,199.98702276093226,1.0
2.25,3.055517548343512,0.00704100921591271,0.11614995722444756,0.4442945271030529,344.5233603413744,133.69322312550315,0.9908512938796666,589.0810474364417,198.43858992117933,1.0
2.26,2.8600901317534535,0.007316563992759455,0.2718914967845915,0.3254793970573757,341.5888994286838,114.80973467443698,0.8582801942951801,576.539324942648,199.81214301794756,0.9999999999999999
2.27,2.893052674112252,0.007371152344233627,0.2607001531266006,0.3464514421095512,342.37079922961277,118.78458111157227,0.8685111887625202,578.5964013669767,197.81983051819313,0.9999999999999857
2.28,2.883861816893886,0.007466783965083191,0.2793456438427579,0.3421900993928656,342.5425469053652,118.04463416329115,0.8526619827030956,577.8638296904833,196.46587102513607,1.0
2.29,2.8413742393658614,0.007367723512307125,0.2927187246395958,0.31037459070917645,341.33028702987843,111.48945746960106,0.8407139298002166,574.6897441212616,199.99999933009892,1.0
2.3,2.853759977141191,0.007361204121620294,0.2858986150657165,0.31567980992733446,341.450276020419,112.5194586638897,0.8469682889890212,575.2875311481188,199.93550466027096,1.0
2.31,2.878245024123107,0.0073277642941560975,0.26860460680902526,0.3274123093826805,341.6727259441444,114.77910348910208,0.8623492480999801,576.6618309218002,199.99995506450793,0.9999999999999998
2.32,2.95575609789891,0.007215924598871967,0.2095481715512462,0.37005890906503597,342.58853182303767,122.2690763850161,0.9138013151898786,581.4127990202095,199.77313186216392,1.0
2.33,2.952615678054652,0.00722051968711132,0.2132353046818835,0.3661448872354295,342.47863469696125,121.5359747612508,0.9108700455749019,580.9947105810338,199.99469092803574,0.9999999999999635
2.34,3.0395557016574046,0.007085147680250168,0.1436699640337119,0.41570433512229465,343.6245382715948,128.99136955236773,0.9704598970060593,586.1723894894382,199.84892065864344,1.0
2.35,3.0676138760272313,0.007084212227443674,0.12738815005753554,0.43342633476582176,344.2579720617395,131.4239376419779,0.9842597850317523,587.8162535926033,198.99488137424987,0.9999999999999999
2.36,3.039210955135291,0.007284364590977699,0.17292807876767646,0.422646491404972,344.72125074413043,130.19246562174553,0.9454144177955318,586.3602541476902,196.01256803765952,1.0
2.37,2.996427145242179,0.007416187185420411,0.21734058947112656,0.3966486615470907,344.2589358131481,126.45910701946913,0.9079129818311963,583.5206480752621,195.17386816764608,1.0
2.38,2.785153717643781,0.0075399972420904515,0.3561389904758556,0.26845640666017395,340.7723544461209,100.54319832607173,0.7864580467125424,569.1162753641667,199.9904603152634,0.9999999999999961
2.39,3.267879374864648,0.007080889542510721,0.0032113561339243415,0.5785621058601,350.6331371339854,148.923753011367,1.080994133642738,600.6797268871346,191.911481516733,1.0
2.4,2.97648793612819,0.0074257946644556445,0.2340832679403801,0.3771988908063828,343.55491427232107,123.11416675857558,0.8945338450780843,581.483484620789,196.33528308280495,0.9999999999999993
2.41,2.582736604172572,0.00736073095444265,0.45238898628504637,0.2573684713377847,338.3601873764785,50.00695549697118,0.6939557134086045,559.8003638866527,199.99919366543304,0.9999993996743434
2.42,2.5853838667238804,0.007379619730215909,0.4542625817180558,0.2561416097807637,338.3673450744288,50.046866838547174,0.6923748446047243,559.7011878278894,199.93197707108504,0.999999999729748
2.43,3.0380556271516643,0.007172673095619564,0.1673798727083755,0.400742400148571,343.4200219329801,126.18914713125065,0.9525740936299185,584.4038861809024,199.7994055337213,1.0
2.44,2.7550920040984566,0.007652400980010668,0.3929605031096615,0.24738610042283593,340.5751379324,93.22837619708032,0.7546907379017639,565.9197951805579,199.50171152817168,1.0
2.45,3.1475783809840645,0.006460083512883956,0.0016377010798718432,0.4842993299285227,350.19826176411607,134.92366587474248,1.0836300970540116,595.2382131496577,199.89495072190766,0.9999705499442085
