Strain,Stress,delT,Rate,I_Temp,Temp
0.04032,999.4689331,0.0,0.01,373,373
0.04043,999.6217651,0.0,0.01,373,373
0.04055,999.781189,0.0,0.01,373,373
0.04066,999.9042969,0.0,0.01,373,373
0.04075,1000.0279541,0.0,0.01,373,373
0.04083,1000.1415405,0.0,0.01,373,373
0.04094,1000.249939,0.0,0.01,373,373
0.04106,1000.3919678,0.0,0.01,373,373
0.04117,1000.5111084,0.0,0.01,373,373
0.04127,1000.628479,0.0,0.01,373,373
0.04136,1000.774353,0.0,0.01,373,373
0.04147,1000.9273682,0.0,0.01,373,373
0.04159,1001.0734253,0.0,0.01,373,373
0.0417,1001.1968994,0.0,0.01,373,373
0.04177,1001.3058472,0.0,0.01,373,373
0.04186,1001.4159546,0.0,0.01,373,373
0.04199,1001.5737915,0.0,0.01,373,373
0.04212,1001.7262573,0.0,0.01,373,373
0.0422,1001.8256226,0.0,0.01,373,373
0.04227,1001.9144287,0.0,0.01,373,373
0.04236,1002.0189819,0.0,0.01,373,373
0.04249,1002.1323242,0.0,0.01,373,373
0.04261,1002.2630005,0.0,0.01,373,373
0.04272,1002.3911133,0.0,0.01,373,373
0.04281,1002.4850464,0.0,0.01,373,373
0.0429,1002.5883179,0.0,0.01,373,373
0.043,1002.7206421,0.0,0.01,373,373
0.04312,1002.8479004,0.0,0.01,373,373
0.04323,1002.9596558,0.0,0.01,373,373
0.04333,1003.0751343,0.0,0.01,373,373
0.04343,1003.1870728,0.0,0.01,373,373
0.04355,1003.3251343,0.0,0.01,373,373
0.04366,1003.4420166,0.0,0.01,373,373
0.04375,1003.5432129,0.0,0.01,373,373
0.04384,1003.6489258,0.0,0.01,373,373
0.04395,1003.7670288,0.0,0.01,373,373
0.04408,1003.8744507,0.0,0.01,373,373
0.04419,1003.9796143,0.0,0.01,373,373
0.04428,1004.0804443,0.0,0.01,373,373
0.04437,1004.1860962,0.0,0.01,373,373
0.04447,1004.3031616,0.0,0.01,373,373
0.04458,1004.4017944,0.0,0.01,373,373
0.04469,1004.5430298,0.0,0.01,373,373
0.0448,1004.6512451,0.0,0.01,373,373
0.04491,1004.7623901,0.0,0.01,373,373
0.045,1004.8689575,0.0,0.01,373,373
0.04509,1004.9859009,0.0,0.01,373,373
0.04519,1005.0927734,0.0,0.01,373,373
0.0453,1005.232605,0.0,0.01,373,373
0.04542,1005.3519897,0.0,0.01,373,373
0.04553,1005.4664917,0.0,0.01,373,373
0.04563,1005.6049805,0.0,0.01,373,373
0.04573,1005.7067871,0.0,0.01,373,373
0.04584,1005.8154907,0.0,0.01,373,373
0.04595,1005.9130249,0.0,0.01,373,373
0.04604,1006.0161743,0.0,0.01,373,373
0.04614,1006.1253662,0.0,0.01,373,373
0.04626,1006.2350464,0.0,0.01,373,373
0.04636,1006.3449097,0.0,0.01,373,373
0.04646,1006.4577637,0.0,0.01,373,373
0.04657,1006.5605469,0.0,0.01,373,373
0.04668,1006.6709595,0.0,0.01,373,373
0.04679,1006.7838135,0.0,0.01,373,373
0.04689,1006.9036865,0.0,0.01,373,373
0.04699,1007.0307007,0.0,0.01,373,373
0.0471,1007.1384888,0.0,0.01,373,373
0.04721,1007.2490234,0.0,0.01,373,373
0.04733,1007.3762207,0.0,0.01,373,373
0.0,535.1958618,0.0,0.1,373,373
2e-05,563.7228394,0.0,0.1,373,373
0.0001,591.6992798,0.0,0.1,373,373
0.0002,618.8585205,0.0,0.1,373,373
0.0003,644.9596558,0.0,0.1,373,373
0.00043,669.8480835,0.0,0.1,373,373
0.00063,693.425293,0.0,0.1,373,373
0.0009,715.5939331,0.0,0.1,373,373
0.00118,736.2703857,0.0,0.1,373,373
0.00148,755.4561768,0.0,0.1,373,373
0.00182,773.1546021,0.0,0.1,373,373
0.00225,789.508606,0.0,0.1,373,373
0.00272,804.5790405,0.0,0.1,373,373
0.0032,818.418335,0.0,0.1,373,373
0.00368,831.1604614,0.0,0.1,373,373
0.00419,842.9380493,0.0,0.1,373,373
0.00477,853.8459473,0.0,0.1,373,373
0.00542,863.9765625,0.0,0.1,373,373
0.00605,873.3314209,0.0,0.1,373,373
0.0067,882.0137329,0.0,0.1,373,373
0.00739,890.0814209,0.0,0.1,373,373
0.00815,897.6500854,0.0,0.1,373,373
0.0089,904.699707,0.0,0.1,373,373
0.00964,911.2582397,0.0,0.1,373,373
0.01042,917.4295654,0.0,0.1,373,373
0.01129,923.2579346,0.0,0.1,373,373
0.01218,928.7161255,0.0,0.1,373,373
0.01301,933.793335,0.0,0.1,373,373
0.01381,938.5165405,0.0,0.1,373,373
0.01469,943.0184326,0.0,0.1,373,373
0.01569,947.3757935,0.0,0.1,373,373
0.01663,951.4030762,0.0,0.1,373,373
0.01749,955.0929565,0.0,0.1,373,373
0.01832,958.5441284,0.0,0.1,373,373
0.01926,961.8753662,0.0,0.1,373,373
0.0203,965.1271973,0.0,0.1,373,373
0.02126,968.1633301,0.0,0.1,373,373
0.02212,970.9189453,0.0,0.1,373,373
0.02303,973.5710449,0.0,0.1,373,373
0.02405,976.1989746,0.0,0.1,373,373
0.02514,978.7452393,0.0,0.1,373,373
0.02609,981.048645,0.0,0.1,373,373
0.02698,983.1802368,0.0,0.1,373,373
0.02794,985.2859497,0.0,0.1,373,373
0.02899,987.3796387,0.0,0.1,373,373
0.03003,989.3681641,0.0,0.1,373,373
0.03097,991.168335,0.0,0.1,373,373
0.03192,992.8961792,0.0,0.1,373,373
0.03298,994.6672974,0.0,0.1,373,373
0.03407,996.3883667,0.0,0.1,373,373
0.03507,997.9503174,0.0,0.1,373,373
0.03603,999.4073486,0.0,0.1,373,373
0.03703,1000.8656616,0.0,0.1,373,373
0.03812,1002.3273315,0.0,0.1,373,373
0.03918,1003.7184448,0.0,0.1,373,373
0.04016,1004.9829102,0.0,0.1,373,373
0.04121,1006.2374878,0.0,0.1,373,373
0.04229,1007.5109863,0.0,0.1,373,373
0.04336,1008.7335205,0.0,0.1,373,373
0.04438,1009.8553467,0.0,0.1,373,373
0.0454,1010.9325562,0.0,0.1,373,373
0.04653,1012.1046753,0.0,0.1,373,373
0.0,645.6557007,0.0,0.0001,473,473
1e-05,655.0203857,0.0,0.0001,473,473
4e-05,664.2728271,0.0,0.0001,473,473
8e-05,673.130188,0.0,0.0001,473,473
0.00011,681.8751831,0.0,0.0001,473,473
0.00017,690.2876587,0.0,0.0001,473,473
0.00018,698.7713013,0.0,0.0001,473,473
0.00025,705.2686768,0.0,0.0001,473,473
0.00025,713.2841797,0.0,0.0001,473,473
0.00032,717.3757324,0.0,0.0001,473,473
0.00037,724.9609985,0.0,0.0001,473,473
0.0004,732.0370483,0.0,0.0001,473,473
0.00047,737.4261475,0.0,0.0001,473,473
0.00054,742.9391479,0.0,0.0001,473,473
0.00055,749.5142822,0.0,0.0001,473,473
0.00063,752.203125,0.0,0.0001,473,473
0.00068,758.3580933,0.0,0.0001,473,473
0.00076,762.5090942,0.0,0.0001,473,473
0.00082,768.2038574,0.0,0.0001,473,473
0.00089,772.1851807,0.0,0.0001,473,473
0.00097,776.6560669,0.0,0.0001,473,473
0.00105,781.7492676,0.0,0.0001,473,473
0.00113,786.3787231,0.0,0.0001,473,473
0.00121,790.3185425,0.0,0.0001,473,473
0.00129,794.7166138,0.0,0.0001,473,473
0.00137,798.0217896,0.0,0.0001,473,473
0.00143,802.687439,0.0,0.0001,473,473
0.00153,804.0406494,0.0,0.0001,473,473
0.00158,808.5043335,0.0,0.0001,473,473
0.00167,811.4642944,0.0,0.0001,473,473
0.00175,814.3710327,0.0,0.0001,473,473
0.00183,818.1494141,0.0,0.0001,473,473
0.00192,821.0354004,0.0,0.0001,473,473
0.002,823.9477539,0.0,0.0001,473,473
0.00209,826.6083984,0.0,0.0001,473,473
0.00218,829.272644,0.0,0.0001,473,473
0.00228,832.0328369,0.0,0.0001,473,473
0.00236,835.0276489,0.0,0.0001,473,473
0.00245,837.4452515,0.0,0.0001,473,473
0.00254,840.2738647,0.0,0.0001,473,473
0.00264,842.1453247,0.0,0.0001,473,473
0.00273,844.3172607,0.0,0.0001,473,473
0.00281,847.1071167,0.0,0.0001,473,473
0.00292,848.9478149,0.0,0.0001,473,473
0.00301,851.75354,0.0,0.0001,473,473
0.0031,854.0806885,0.0,0.0001,473,473
0.0032,856.0322266,0.0,0.0001,473,473
0.00329,858.2443848,0.0,0.0001,473,473
0.00338,860.2625122,0.0,0.0001,473,473
0.00347,862.5866699,0.0,0.0001,473,473
0.00356,864.604248,0.0,0.0001,473,473
0.00365,866.4146118,0.0,0.0001,473,473
0.00375,868.2315674,0.0,0.0001,473,473
0.00384,870.3433228,0.0,0.0001,473,473
0.00393,872.1566772,0.0,0.0001,473,473
0.00402,874.0202026,0.0,0.0001,473,473
0.00411,875.9259033,0.0,0.0001,473,473
0.0042,877.5604248,0.0,0.0001,473,473
0.0043,879.053894,0.0,0.0001,473,473
0.00439,881.3812866,0.0,0.0001,473,473
0.00448,883.1264648,0.0,0.0001,473,473
0.00458,884.5223389,0.0,0.0001,473,473
0.00467,886.4730835,0.0,0.0001,473,473
0.00477,887.9006348,0.0,0.0001,473,473
0.00487,889.8200073,0.0,0.0001,473,473
0.00497,891.2468872,0.0,0.0001,473,473
0.00507,892.668457,0.0,0.0001,473,473
0.00517,894.1668701,0.0,0.0001,473,473
0.00526,895.5734863,0.0,0.0001,473,473
0.00536,897.0119019,0.0,0.0001,473,473
0.00545,898.6636963,0.0,0.0001,473,473
0.00555,899.6920776,0.0,0.0001,473,473
0.00565,901.2544556,0.0,0.0001,473,473
0.00575,902.3554077,0.0,0.0001,473,473
0.00586,903.9891968,0.0,0.0001,473,473
0.00596,905.2432861,0.0,0.0001,473,473
0.00607,906.6946411,0.0,0.0001,473,473
0.00617,908.0819702,0.0,0.0001,473,473
0.00626,909.2997437,0.0,0.0001,473,473
0.00636,910.9041748,0.0,0.0001,473,473
0.00646,912.1947021,0.0,0.0001,473,473
0.00657,913.6506958,0.0,0.0001,473,473
0.00666,915.0390015,0.0,0.0001,473,473
0.00676,916.2728271,0.0,0.0001,473,473
0.00686,917.5078735,0.0,0.0001,473,473
0.00695,918.6950684,0.0,0.0001,473,473
0.00705,919.8619995,0.0,0.0001,473,473
0.00714,921.2294312,0.0,0.0001,473,473
0.00724,922.1191406,0.0,0.0001,473,473
0.00734,923.2011108,0.0,0.0001,473,473
0.00744,924.2749634,0.0,0.0001,473,473
0.00754,925.5723267,0.0,0.0001,473,473
0.00764,926.680603,0.0,0.0001,473,473
0.00774,927.6897583,0.0,0.0001,473,473
0.00784,928.7455444,0.0,0.0001,473,473
0.00793,929.6656494,0.0,0.0001,473,473
0.00804,930.7059326,0.0,0.0001,473,473
0.00814,931.8511963,0.0,0.0001,473,473
0.00824,932.8735962,0.0,0.0001,473,473
0.00834,933.6274414,0.0,0.0001,473,473
0.00844,934.5701294,0.0,0.0001,473,473
0.00854,935.3928223,0.0,0.0001,473,473
0.00864,936.2410889,0.0,0.0001,473,473
0.00873,937.1148071,0.0,0.0001,473,473
0.00883,937.9523926,0.0,0.0001,473,473
0.00893,938.8600464,0.0,0.0001,473,473
0.00903,939.7744141,0.0,0.0001,473,473
0.00913,940.5137939,0.0,0.0001,473,473
0.00922,941.5593872,0.0,0.0001,473,473
0.00932,942.5961304,0.0,0.0001,473,473
0.00942,943.2825317,0.0,0.0001,473,473
0.00951,944.2229004,0.0,0.0001,473,473
0.00962,945.0970459,0.0,0.0001,473,473
0.00972,946.0400391,0.0,0.0001,473,473
0.00982,946.9502563,0.0,0.0001,473,473
0.00991,947.7496338,0.0,0.0001,473,473
0.01002,948.4598389,0.0,0.0001,473,473
0.01012,949.583252,0.0,0.0001,473,473
0.01022,950.3552246,0.0,0.0001,473,473
0.01032,951.3500366,0.0,0.0001,473,473
0.01042,952.0757446,0.0,0.0001,473,473
0.01052,952.9681396,0.0,0.0001,473,473
0.01062,953.7352905,0.0,0.0001,473,473
0.01071,954.6420898,0.0,0.0001,473,473
0.01081,955.3255005,0.0,0.0001,473,473
0.01091,956.147583,0.0,0.0001,473,473
0.01101,956.9713135,0.0,0.0001,473,473
0.01111,957.6296997,0.0,0.0001,473,473
0.0112,958.3895874,0.0,0.0001,473,473
0.0113,958.9984131,0.0,0.0001,473,473
0.0114,959.6298218,0.0,0.0001,473,473
0.01151,960.404541,0.0,0.0001,473,473
0.01161,960.9881592,0.0,0.0001,473,473
0.01171,961.6187744,0.0,0.0001,473,473
0.01181,962.1899414,0.0,0.0001,473,473
0.01191,962.8817749,0.0,0.0001,473,473
0.01201,963.5725098,0.0,0.0001,473,473
0.01211,964.1594238,0.0,0.0001,473,473
0.01221,965.0112915,0.0,0.0001,473,473
0.01233,965.6477051,0.0,0.0001,473,473
0.01243,966.2249146,0.0,0.0001,473,473
0.01253,966.9260254,0.0,0.0001,473,473
0.01263,967.5953979,0.0,0.0001,473,473
0.01274,968.2233276,0.0,0.0001,473,473
0.01286,968.9464722,0.0,0.0001,473,473
0.01296,969.8504639,0.0,0.0001,473,473
0.01306,970.4614258,0.0,0.0001,473,473
0.01317,971.1399536,0.0,0.0001,473,473
0.01326,971.7680054,0.0,0.0001,473,473
0.01336,972.522522,0.0,0.0001,473,473
0.01346,973.0229492,0.0,0.0001,473,473
0.01356,973.6889648,0.0,0.0001,473,473
0.01366,974.3429565,0.0,0.0001,473,473
0.01376,974.9319458,0.0,0.0001,473,473
0.01387,975.6951904,0.0,0.0001,473,473
0.01397,976.3721924,0.0,0.0001,473,473
0.01407,976.9185791,0.0,0.0001,473,473
0.01417,977.6737671,0.0,0.0001,473,473
0.01427,978.2720947,0.0,0.0001,473,473
0.01437,978.7745972,0.0,0.0001,473,473
0.01448,979.3429565,0.0,0.0001,473,473
0.01459,979.8670044,0.0,0.0001,473,473
0.01469,980.3538208,0.0,0.0001,473,473
0.01479,980.7843628,0.0,0.0001,473,473
0.0149,981.2335815,0.0,0.0001,473,473
0.015,981.7631836,0.0,0.0001,473,473
0.0151,982.3339233,0.0,0.0001,473,473
0.0152,982.7802124,0.0,0.0001,473,473
0.01529,983.2577515,0.0,0.0001,473,473
0.0154,983.5792847,0.0,0.0001,473,473
0.01549,984.213562,0.0,0.0001,473,473
0.01559,984.7022095,0.0,0.0001,473,473
0.01569,985.2577515,0.0,0.0001,473,473
0.01579,985.7174072,0.0,0.0001,473,473
0.01589,986.1929321,0.0,0.0001,473,473
0.01599,986.7636108,0.0,0.0001,473,473
0.01609,987.2602539,0.0,0.0001,473,473
0.01619,987.7781982,0.0,0.0001,473,473
0.01629,988.2616577,0.0,0.0001,473,473
0.0164,988.7269287,0.0,0.0001,473,473
0.0165,989.2941284,0.0,0.0001,473,473
0.01659,989.7406006,0.0,0.0001,473,473
0.01669,990.3111572,0.0,0.0001,473,473
0.0168,990.7568359,0.0,0.0001,473,473
0.0169,991.3095703,0.0,0.0001,473,473
0.017,991.9558716,0.0,0.0001,473,473
0.0171,992.5024414,0.0,0.0001,473,473
0.0172,993.0202637,0.0,0.0001,473,473
0.0173,993.6088257,0.0,0.0001,473,473
0.0174,994.1220703,0.0,0.0001,473,473
0.01749,994.6386108,0.0,0.0001,473,473
0.01759,995.0820923,0.0,0.0001,473,473
0.01769,995.5612183,0.0,0.0001,473,473
0.0178,996.0345459,0.0,0.0001,473,473
0.01791,996.4825439,0.0,0.0001,473,473
0.01801,997.0200806,0.0,0.0001,473,473
0.01811,997.4442139,0.0,0.0001,473,473
0.0182,997.8786621,0.0,0.0001,473,473
0.0183,998.3101807,0.0,0.0001,473,473
0.0184,998.7183838,0.0,0.0001,473,473
0.0185,998.9165039,0.0,0.0001,473,473
0.0186,999.3184814,0.0,0.0001,473,473
0.01871,999.7224121,0.0,0.0001,473,473
0.01881,1000.0758057,0.0,0.0001,473,473
0.01891,1000.4212036,0.0,0.0001,473,473
0.01901,1000.7452393,0.0,0.0001,473,473
0.01911,1001.2183228,0.0,0.0001,473,473
0.01921,1001.6212769,0.0,0.0001,473,473
0.01931,1001.9834595,0.0,0.0001,473,473
0.01941,1002.4511719,0.0,0.0001,473,473
0.01951,1002.8505249,0.0,0.0001,473,473
0.01962,1003.2501221,0.0,0.0001,473,473
0.01971,1003.6150513,0.0,0.0001,473,473
0.01982,1004.078064,0.0,0.0001,473,473
0.01992,1004.5515747,0.0,0.0001,473,473
0.02003,1005.0357666,0.0,0.0001,473,473
0.02013,1005.4803467,0.0,0.0001,473,473
0.02024,1005.8635864,0.0,0.0001,473,473
0.02034,1006.4622803,0.0,0.0001,473,473
0.02044,1006.8492432,0.0,0.0001,473,473
0.02055,1007.2297363,0.0,0.0001,473,473
0.02065,1007.7041016,0.0,0.0001,473,473
0.02075,1008.1109009,0.0,0.0001,473,473
0.02085,1008.4210205,0.0,0.0001,473,473
0.02094,1008.9822388,0.0,0.0001,473,473
0.02104,1009.3425293,0.0,0.0001,473,473
0.02114,1009.8540039,0.0,0.0001,473,473
0.02124,1010.3444824,0.0,0.0001,473,473
0.02134,1010.7531128,0.0,0.0001,473,473
0.02144,1011.2296753,0.0,0.0001,473,473
0.02154,1011.5214844,0.0,0.0001,473,473
0.02164,1011.8915405,0.0,0.0001,473,473
0.02173,1012.2015991,0.0,0.0001,473,473
0.02183,1012.4675903,0.0,0.0001,473,473
0.02193,1012.7991943,0.0,0.0001,473,473
0.02203,1013.133667,0.0,0.0001,473,473
0.02213,1013.4338989,0.0,0.0001,473,473
0.02223,1013.7067871,0.0,0.0001,473,473
0.02233,1014.0292969,0.0,0.0001,473,473
0.02243,1014.4068604,0.0,0.0001,473,473
0.02253,1014.7624512,0.0,0.0001,473,473
0.02264,1015.0126953,0.0,0.0001,473,473
0.02274,1015.3518066,0.0,0.0001,473,473
0.02283,1015.6403198,0.0,0.0001,473,473
0.02294,1015.8744507,0.0,0.0001,473,473
0.02305,1016.3419189,0.0,0.0001,473,473
0.02315,1016.6796875,0.0,0.0001,473,473
0.02325,1017.0767822,0.0,0.0001,473,473
0.02335,1017.4859009,0.0,0.0001,473,473
0.02345,1017.8884277,0.0,0.0001,473,473
0.02355,1018.3815308,0.0,0.0001,473,473
0.02364,1018.6402588,0.0,0.0001,473,473
0.02375,1018.9877319,0.0,0.0001,473,473
0.02385,1019.4281616,0.0,0.0001,473,473
0.02395,1019.7472534,0.0,0.0001,473,473
0.02404,1020.1853638,0.0,0.0001,473,473
0.02415,1020.5054932,0.0,0.0001,473,473
0.02425,1021.088623,0.0,0.0001,473,473
0.02435,1021.4063721,0.0,0.0001,473,473
0.02444,1021.6978149,0.0,0.0001,473,473
0.02455,1022.1431885,0.0,0.0001,473,473
0.02465,1022.5913086,0.0,0.0001,473,473
0.02475,1022.9822388,0.0,0.0001,473,473
0.02485,1023.2661743,0.0,0.0001,473,473
0.02495,1023.552063,0.0,0.0001,473,473
0.02506,1023.8867188,0.0,0.0001,473,473
0.02516,1024.147583,0.0,0.0001,473,473
0.02526,1024.4744873,0.0,0.0001,473,473
0.02537,1024.6721191,0.0,0.0001,473,473
0.02547,1024.8449707,0.0,0.0001,473,473
0.02558,1025.0991211,0.0,0.0001,473,473
0.02569,1025.3234863,0.0,0.0001,473,473
0.02578,1025.5726318,0.0,0.0001,473,473
0.02588,1025.9221191,0.0,0.0001,473,473
0.02599,1026.0256348,0.0,0.0001,473,473
0.02609,1026.2717285,0.0,0.0001,473,473
0.02619,1026.482666,0.0,0.0001,473,473
0.02629,1026.7597656,0.0,0.0001,473,473
0.02639,1027.0706787,0.0,0.0001,473,473
0.02649,1027.3347168,0.0,0.0001,473,473
0.02658,1027.62146,0.0,0.0001,473,473
0.02669,1027.8997803,0.0,0.0001,473,473
0.02678,1028.3497314,0.0,0.0001,473,473
0.02689,1028.4884033,0.0,0.0001,473,473
0.02701,1028.8070068,0.0,0.0001,473,473
0.02711,1029.1901855,0.0,0.0001,473,473
0.02721,1029.5089111,0.0,0.0001,473,473
0.0273,1029.8293457,0.0,0.0001,473,473
0.02741,1030.1347656,0.0,0.0001,473,473
0.02752,1030.4281006,0.0,0.0001,473,473
0.02762,1030.8443604,0.0,0.0001,473,473
0.02772,1031.2875977,0.0,0.0001,473,473
0.02782,1031.5814209,0.0,0.0001,473,473
0.02791,1031.9348145,0.0,0.0001,473,473
0.02801,1032.2109375,0.0,0.0001,473,473
0.02812,1032.5050049,0.0,0.0001,473,473
0.02822,1032.8803711,0.0,0.0001,473,473
0.02833,1033.229126,0.0,0.0001,473,473
0.02843,1033.6221924,0.0,0.0001,473,473
0.02852,1033.9645996,0.0,0.0001,473,473
0.02863,1034.3190918,0.0,0.0001,473,473
0.02873,1034.5435791,0.0,0.0001,473,473
0.02882,1034.887085,0.0,0.0001,473,473
0.02892,1035.255249,0.0,0.0001,473,473
0.02902,1035.5699463,0.0,0.0001,473,473
0.02912,1035.7545166,0.0,0.0001,473,473
0.02922,1035.9627686,0.0,0.0001,473,473
0.02932,1036.1271973,0.0,0.0001,473,473
0.02942,1036.3254395,0.0,0.0001,473,473
0.02952,1036.5802002,0.0,0.0001,473,473
0.02962,1036.7727051,0.0,0.0001,473,473
0.02972,1037.0288086,0.0,0.0001,473,473
0.02982,1037.2424316,0.0,0.0001,473,473
0.02992,1037.4643555,0.0,0.0001,473,473
0.03002,1037.7092285,0.0,0.0001,473,473
0.03011,1037.9169922,0.0,0.0001,473,473
0.03021,1038.1480713,0.0,0.0001,473,473
0.03032,1038.2905273,0.0,0.0001,473,473
0.03041,1038.4592285,0.0,0.0001,473,473
0.03051,1038.7797852,0.0,0.0001,473,473
0.03062,1039.0222168,0.0,0.0001,473,473
0.03071,1039.335083,0.0,0.0001,473,473
0.03081,1039.5352783,0.0,0.0001,473,473
0.03091,1039.9124756,0.0,0.0001,473,473
0.031,1040.1970215,0.0,0.0001,473,473
0.0311,1040.4185791,0.0,0.0001,473,473
0.0312,1040.7091064,0.0,0.0001,473,473
0.03129,1040.9788818,0.0,0.0001,473,473
0.03139,1041.2706299,0.0,0.0001,473,473
0.03149,1041.5045166,0.0,0.0001,473,473
0.03159,1041.8995361,0.0,0.0001,473,473
0.03169,1042.1773682,0.0,0.0001,473,473
0.03178,1042.4227295,0.0,0.0001,473,473
0.03188,1042.7131348,0.0,0.0001,473,473
0.03198,1042.9908447,0.0,0.0001,473,473
0.03208,1043.3477783,0.0,0.0001,473,473
0.03218,1043.6589355,0.0,0.0001,473,473
0.03228,1044.0512695,0.0,0.0001,473,473
0.03237,1044.2175293,0.0,0.0001,473,473
0.03247,1044.5155029,0.0,0.0001,473,473
0.03257,1044.6793213,0.0,0.0001,473,473
0.03267,1044.8977051,0.0,0.0001,473,473
0.03277,1045.0510254,0.0,0.0001,473,473
0.03287,1045.2363281,0.0,0.0001,473,473
0.03297,1045.3465576,0.0,0.0001,473,473
0.03307,1045.6031494,0.0,0.0001,473,473
0.03317,1045.7579346,0.0,0.0001,473,473
0.03328,1045.8684082,0.0,0.0001,473,473
0.03338,1046.1020508,0.0,0.0001,473,473
0.03348,1046.258667,0.0,0.0001,473,473
0.03358,1046.3901367,0.0,0.0001,473,473
0.03368,1046.6376953,0.0,0.0001,473,473
0.03378,1046.8300781,0.0,0.0001,473,473
0.03389,1047.0883789,0.0,0.0001,473,473
0.03399,1047.3117676,0.0,0.0001,473,473
0.03409,1047.5887451,0.0,0.0001,473,473
0.03419,1047.8394775,0.0,0.0001,473,473
0.03431,1048.1412354,0.0,0.0001,473,473
0.03441,1048.4506836,0.0,0.0001,473,473
0.03451,1048.6437988,0.0,0.0001,473,473
0.03461,1048.9067383,0.0,0.0001,473,473
0.03472,1049.1604004,0.0,0.0001,473,473
0.03482,1049.4244385,0.0,0.0001,473,473
0.03492,1049.7530518,0.0,0.0001,473,473
0.03502,1049.9754639,0.0,0.0001,473,473
0.03512,1050.178833,0.0,0.0001,473,473
0.03522,1050.503418,0.0,0.0001,473,473
0.03532,1050.8154297,0.0,0.0001,473,473
0.03541,1051.1643066,0.0,0.0001,473,473
0.03551,1051.3977051,0.0,0.0001,473,473
0.03561,1051.711792,0.0,0.0001,473,473
0.03571,1051.9306641,0.0,0.0001,473,473
0.0358,1052.159668,0.0,0.0001,473,473
0.0359,1052.3913574,0.0,0.0001,473,473
0.03601,1052.699707,0.0,0.0001,473,473
0.03611,1053.024292,0.0,0.0001,473,473
0.03621,1053.2218018,0.0,0.0001,473,473
0.03631,1053.4349365,0.0,0.0001,473,473
0.03641,1053.5809326,0.0,0.0001,473,473
0.03651,1053.7542725,0.0,0.0001,473,473
0.03661,1053.8765869,0.0,0.0001,473,473
0.0367,1053.9476318,0.0,0.0001,473,473
0.03681,1054.088501,0.0,0.0001,473,473
0.03691,1054.262207,0.0,0.0001,473,473
0.03701,1054.3631592,0.0,0.0001,473,473
0.0371,1054.5362549,0.0,0.0001,473,473
0.03721,1054.666748,0.0,0.0001,473,473
0.0373,1054.8365479,0.0,0.0001,473,473
0.0374,1055.0941162,0.0,0.0001,473,473
0.0375,1055.2606201,0.0,0.0001,473,473
0.0376,1055.4317627,0.0,0.0001,473,473
0.03771,1055.6855469,0.0,0.0001,473,473
0.03781,1055.8792725,0.0,0.0001,473,473
0.03791,1056.0837402,0.0,0.0001,473,473
0.03801,1056.3013916,0.0,0.0001,473,473
0.03811,1056.4344482,0.0,0.0001,473,473
0.03821,1056.6607666,0.0,0.0001,473,473
0.03831,1056.9455566,0.0,0.0001,473,473
0.03841,1057.2392578,0.0,0.0001,473,473
0.03851,1057.4418945,0.0,0.0001,473,473
0.03861,1057.7750244,0.0,0.0001,473,473
0.03871,1058.0093994,0.0,0.0001,473,473
0.03881,1058.2121582,0.0,0.0001,473,473
0.03893,1058.4771729,0.0,0.0001,473,473
0.03903,1058.7845459,0.0,0.0001,473,473
0.03913,1058.9522705,0.0,0.0001,473,473
0.03923,1059.2333984,0.0,0.0001,473,473
0.03933,1059.5333252,0.0,0.0001,473,473
0.03944,1059.8728027,0.0,0.0001,473,473
0.03955,1060.0318604,0.0,0.0001,473,473
0.03965,1060.2727051,0.0,0.0001,473,473
0.03974,1060.4608154,0.0,0.0001,473,473
0.03985,1060.5958252,0.0,0.0001,473,473
0.03995,1060.8125,0.0,0.0001,473,473
0.04005,1060.9163818,0.0,0.0001,473,473
0.04015,1061.0014648,0.0,0.0001,473,473
0.04025,1061.1060791,0.0,0.0001,473,473
0.04035,1061.2132568,0.0,0.0001,473,473
0.04045,1061.3668213,0.0,0.0001,473,473
0.04055,1061.6135254,0.0,0.0001,473,473
0.04065,1061.7841797,0.0,0.0001,473,473
0.04075,1061.932251,0.0,0.0001,473,473
0.04085,1062.1479492,0.0,0.0001,473,473
0.04095,1062.2373047,0.0,0.0001,473,473
0.04106,1062.3886719,0.0,0.0001,473,473
0.04116,1062.5734863,0.0,0.0001,473,473
0.04125,1062.7824707,0.0,0.0001,473,473
0.04136,1062.8675537,0.0,0.0001,473,473
0.04146,1063.0239258,0.0,0.0001,473,473
0.04155,1063.2728271,0.0,0.0001,473,473
0.04165,1063.6057129,0.0,0.0001,473,473
0.04176,1063.8311768,0.0,0.0001,473,473
0.04186,1064.1362305,0.0,0.0001,473,473
0.04196,1064.3952637,0.0,0.0001,473,473
0.04206,1064.5664062,0.0,0.0001,473,473
0.04216,1064.8251953,0.0,0.0001,473,473
0.04226,1064.9598389,0.0,0.0001,473,473
0.04235,1065.1810303,0.0,0.0001,473,473
0.04245,1065.4272461,0.0,0.0001,473,473
0.04255,1065.7679443,0.0,0.0001,473,473
0.04265,1065.9217529,0.0,0.0001,473,473
0.04275,1066.2087402,0.0,0.0001,473,473
0.04286,1066.401001,0.0,0.0001,473,473
0.04295,1066.5993652,0.0,0.0001,473,473
0.04305,1066.7232666,0.0,0.0001,473,473
0.04316,1066.8880615,0.0,0.0001,473,473
