strain,StrRt0.0001,StrRt0.001,StrRt0.01,StrRt0.1,ref_StrRt0.0001,ref_StrRt0.001,ref_StrRt0.01,ref_StrRt0.1
0.98,1349.388318105567,1350.5359199005925,1254.8803719964114,1252.9433659067286,1.148398675117021,1.1493753431104266,1.067967565225573,1.0663190736851924
0.99,1350.2017953476056,1351.4221566146716,1255.4774200748193,1253.670138774415,1.1487639926633912,1.1498022871512796,1.0681716309024611,1.0666339795012616
1.0,1351.0066223463411,1352.29934914588,1256.0680589740878,1254.38986553185,1.1491257138740762,1.1502252685185859,1.0683738192461665,1.0669463982362082
1.01,1351.8029761766866,1353.167678832686,1256.6524205521237,1255.1026839231015,1.1494839089526416,1.1506443618967632,1.0685741650433025,1.0672563714375998
1.02,1352.5910285811517,1354.0273216275027,1257.230632682327,1255.8087276688934,1.1498386460625305,1.1510596398565658,1.0687727021139657,1.0675639395974856
1.03,1353.3709461808412,1354.8784483076397,1257.802819411677,1256.5081266222287,1.1501899914054785,1.1514711729345775,1.068969463347405,1.067869142188176
1.04,1354.1428906761498,1355.7212246760228,1258.3691011110811,1257.2010069165526,1.1505380092961925,1.151879029708973,1.0691644807360523,1.0681720176965186
1.05,1354.9070190377463,1356.5558117522842,1258.92959461843,1257.88749110687,1.1508827622335056,1.1522832768717761,1.069357785408005,1.0684726036567367
1.06,1355.6634836884075,1357.3823659547852,1259.4844133747893,1258.5676983042242,1.151224310968205,1.152683979297813,1.0695494076580505,1.0687709366819098
1.07,1356.412432676221,1358.201039274045,1260.0336675541084,1259.2417443039103,1.1515627145677179,1.153081200110511,1.0697393769773014,1.0690670524941586
1.08,1357.154009839641,1359.0119794381026,1260.577464186817,1259.909741707761,1.1518980304778301,1.1534750007447554,1.069927722081523,1.069360985953601
1.09,1357.888354964858,1359.815330070228,1261.1159072776506,1260.5718000408397,1.1522303145816002,1.1538654410069302,1.0701144709382189,1.0696527710861328
1.1,1358.6156039358968,1360.6112308394013,1261.649097918025,1261.2280258628452,1.152559621255614,1.154252579132299,1.07029965079254,1.0699424411101004
1.11,1359.3358888778553,1361.399817603985,1262.1771343932571,1261.8785228745062,1.1528860034237356,1.1546364718398852,1.0704832881920765,1.0702300284619053
1.12,1360.0493382936404,1362.1812225489148,1262.7001122849151,1262.5233920192418,1.1532095126084714,1.155017174384953,1.0706654090105945,1.070515564820603
1.13,1360.7560771945664,1362.9555743167884,1263.218124568558,1263.1627315803337,1.1535301989800866,1.1553947406092402,1.0708460384707654,1.0707990811315338
1.14,1361.4562272251324,1363.7229981331584,1263.7312617071134,1263.796637273849,1.1538481114035841,1.155769222989038,1.0710252011659416,1.0710806076290371
1.15,1362.1499067822908,1364.4836159263375,1264.2396117401222,1264.4252023375348,1.1541632974836595,1.156140672681242,1.0712029210810288,1.0713601738582927
1.16,1362.8372311294982,1365.2375464420056,1264.7432603690706,1265.048517615887,1.1544758036077347,1.156509139567468,1.0713792216124947,1.0716378086963194
1.17,1363.5183125058113,1365.9849053528817,1265.2422910390078,1265.6666716416007,1.1547856749871666,1.1568746722963323,1.0715541255875598,1.0719135403721813
1.18,1364.193260230296,1366.7258053637142,1265.7367850166477,1266.2797507135729,1.155092955696729,1.1572373183239875,1.0717276552826103,1.0721873964864317
1.19,1364.8621808019757,1367.4603563118344,1266.2268214651294,1266.8878389716417,1.1553976887124455,1.157597123953003,1.071899832440869,1.072459404029829
1.2,1365.5251779955547,1368.1886652634855,1266.7124775156076,1267.491018468217,1.1556999159478596,1.1579541343696644,1.0720706782893596,1.0727295894013562
1.21,1366.1823529531252,1368.910836606141,1267.193828335836,1268.0893692369605,1.1559996782888247,1.1583083936797711,1.0722402135552043,1.0729979784255794
